Ligand,Conformer,LUMO+1,LUMO,HOMO,HOMO-1,HOMO-2,HOMO-3,dipole(debye),trace,anisotropy
159_cs,CONF_0138,-4.604,-5.069,-7.749,-8.352,-8.542,-8.747,1.7590,-186.611901,29.238533
159_cs,CONF_0143,-4.567,-5.076,-7.713,-8.340,-8.524,-8.671,1.8462,-186.577476,29.255993
159_cs,CONF_0182,-4.581,-5.126,-7.708,-8.323,-8.525,-8.717,1.6611,-187.155785,28.213644
159_cs,CONF_0220,-4.571,-5.177,-7.742,-8.311,-8.547,-8.752,1.8844,-186.747085,29.306246
159_cs,CONF_0237,-4.566,-5.137,-7.726,-8.315,-8.522,-8.693,1.7610,-186.978357,28.520981
159_cs,CONF_0279,-4.592,-5.084,-7.702,-8.299,-8.531,-8.714,1.8583,-186.660164,29.366319
159_cs,CONF_0287,-4.592,-5.113,-7.706,-8.328,-8.520,-8.691,1.9911,-186.896268,28.066205
159_cs,CONF_0288,-4.549,-5.108,-7.729,-8.326,-8.527,-8.697,2.0217,-187.026262,29.960633
159_cs,CONF_0294,-4.589,-5.087,-7.706,-8.329,-8.538,-8.705,1.9169,-186.849166,29.138547
15_cs,CONF_0001,-4.338,-5.288,-7.289,-7.828,-8.045,-8.144,3.4259,-204.177769,30.914458
15_cs,CONF_0002,-4.143,-5.763,-7.543,-7.593,-7.893,-8.053,1.2540,-206.111426,31.758283
15_cs,CONF_0004,-4.034,-5.814,-7.550,-7.755,-7.889,-8.094,1.8301,-204.297766,35.132544
15_cs,CONF_0005,-4.144,-5.763,-7.541,-7.593,-7.891,-8.052,1.2407,-206.115283,31.826905
15_cs,CONF_0006,-4.143,-5.763,-7.539,-7.594,-7.891,-8.054,1.2443,-206.124499,31.821391
15_cs,CONF_0008,-4.143,-5.763,-7.538,-7.594,-7.891,-8.054,1.2452,-206.125280,31.825920
15_cs,CONF_0009,-4.143,-5.764,-7.529,-7.594,-7.885,-8.052,1.2162,-206.154184,32.006110
15_cs,CONF_0010,-4.144,-5.763,-7.539,-7.593,-7.890,-8.053,1.2425,-206.110966,31.833397
15_cs,CONF_0011,-4.144,-5.765,-7.529,-7.594,-7.885,-8.053,1.2297,-206.144597,31.959662
15_cs,CONF_0014,-4.356,-5.215,-7.201,-7.944,-8.070,-8.111,3.7400,-204.488082,31.966449
15_cs,CONF_0015,-4.034,-5.813,-7.550,-7.754,-7.890,-8.093,1.8324,-204.298179,35.158693
15_cs,CONF_0017,-4.034,-5.814,-7.553,-7.757,-7.890,-8.095,1.8355,-204.290818,35.168599
15_cs,CONF_0018,-4.199,-5.512,-7.338,-7.395,-8.043,-8.279,0.8562,-207.742679,30.504590
15_cs,CONF_0019,-4.200,-5.514,-7.334,-7.393,-8.041,-8.278,0.8792,-207.744991,30.436741
15_cs,CONF_0020,-4.368,-5.112,-7.291,-7.880,-8.150,-8.208,4.0005,-203.956531,31.608578
15_cs,CONF_0022,-4.338,-5.285,-7.289,-7.830,-8.046,-8.144,3.4360,-204.158929,30.986663
15_cs,CONF_0023,-4.199,-5.514,-7.337,-7.394,-8.042,-8.278,0.8686,-207.742801,30.445920
15_cs,CONF_0024,-4.349,-5.248,-7.195,-7.883,-8.025,-8.149,3.6244,-204.457119,32.579805
15_cs,CONF_0025,-4.188,-5.617,-7.322,-7.370,-8.021,-8.246,0.7590,-207.223445,29.702858
15_cs,CONF_0026,-4.034,-5.814,-7.550,-7.754,-7.890,-8.093,1.8335,-204.302152,35.160448
15_cs,CONF_0027,-4.187,-5.619,-7.321,-7.362,-8.021,-8.245,0.7655,-207.235879,29.677294
15_cs,CONF_0028,-4.144,-5.763,-7.541,-7.594,-7.892,-8.053,1.2391,-206.129036,31.825411
15_cs,CONF_0029,-4.369,-5.110,-7.288,-7.880,-8.150,-8.209,4.0010,-203.928239,31.824889
15_cs,CONF_0030,-4.144,-5.763,-7.538,-7.593,-7.890,-8.053,1.2313,-206.130815,31.887757
15_cs,CONF_0031,-4.144,-5.763,-7.536,-7.594,-7.889,-8.053,1.2296,-206.132607,31.904964
160_cs,CONF_0001,-4.593,-5.082,-7.715,-8.342,-8.549,-8.719,1.9115,-187.024670,28.825537
160_cs,CONF_0002,-4.622,-5.068,-7.741,-8.359,-8.558,-8.751,1.6970,-187.008641,29.103757
160_cs,CONF_0004,-4.607,-5.065,-7.739,-8.346,-8.535,-8.751,1.8389,-186.499682,28.942949
160_cs,CONF_0005,-4.611,-5.134,-7.689,-8.324,-8.551,-8.730,1.7535,-187.025360,28.000883
160_cs,CONF_0007,-4.571,-5.095,-7.706,-8.288,-8.533,-8.750,1.9095,-186.801087,28.761445
160_cs,CONF_0008,-4.619,-5.071,-7.739,-8.353,-8.548,-8.696,1.8259,-187.142234,28.993270
160_cs,CONF_0012,-4.591,-5.115,-7.707,-8.327,-8.520,-8.695,1.9853,-186.880135,28.083718
160_cs,CONF_0014,-4.593,-5.080,-7.716,-8.343,-8.549,-8.719,1.9104,-187.023539,28.815759
160_cs,CONF_0016,-4.579,-5.087,-7.755,-8.325,-8.563,-8.743,1.6750,-186.811990,29.346515
160_cs,CONF_0017,-4.611,-5.134,-7.689,-8.323,-8.551,-8.731,1.7536,-187.017000,28.012129
160_cs,CONF_0018,-4.619,-5.070,-7.739,-8.352,-8.547,-8.696,1.8245,-187.131899,28.988458
160_cs,CONF_0019,-4.541,-5.154,-7.673,-8.297,-8.539,-8.718,2.1159,-186.721283,27.951329
160_cs,CONF_0023,-4.541,-5.154,-7.674,-8.298,-8.539,-8.720,2.1140,-186.724022,27.980251
160_cs,CONF_0024,-4.619,-5.070,-7.739,-8.352,-8.547,-8.696,1.8250,-187.130346,28.988634
160_cs,CONF_0027,-4.582,-5.168,-7.725,-8.308,-8.557,-8.740,1.9405,-186.828506,28.895374
160_cs,CONF_0028,-4.592,-5.085,-7.707,-8.331,-8.538,-8.706,1.9144,-186.822482,29.156867
160_cs,CONF_0032,-4.607,-5.065,-7.739,-8.346,-8.535,-8.751,1.8386,-186.500763,28.936743
160_cs,CONF_0035,-4.573,-5.175,-7.743,-8.313,-8.545,-8.752,1.8842,-186.748636,29.375391
160_cs,CONF_0038,-4.583,-5.126,-7.705,-8.327,-8.524,-8.719,1.6550,-187.160893,28.186375
160_cs,CONF_0039,-4.589,-5.095,-7.710,-8.300,-8.540,-8.735,1.8065,-186.809454,29.072862
160_cs,CONF_0040,-4.584,-5.116,-7.722,-8.337,-8.526,-8.701,1.8173,-187.087494,28.703570
160_cs,CONF_0042,-4.554,-5.158,-7.702,-8.325,-8.538,-8.717,1.9722,-186.877666,28.476720
160_cs,CONF_0044,-4.591,-5.084,-7.708,-8.332,-8.538,-8.705,1.9203,-186.821194,29.145435
160_cs,CONF_0054,-4.549,-5.110,-7.730,-8.326,-8.527,-8.698,2.0201,-187.028023,29.984112
160_cs,CONF_0055,-4.593,-5.079,-7.703,-8.301,-8.531,-8.715,1.8505,-186.651429,29.334557
160_cs,CONF_0058,-4.554,-5.158,-7.702,-8.325,-8.538,-8.717,1.9744,-186.875529,28.465356
160_cs,CONF_0069,-4.568,-5.077,-7.712,-8.340,-8.524,-8.670,1.8503,-186.560174,29.274467
160_cs,CONF_0075,-4.533,-5.099,-7.736,-8.271,-8.526,-8.730,2.0687,-186.776890,30.412851
160_cs,CONF_0077,-4.590,-5.120,-7.748,-8.270,-8.530,-8.753,1.8308,-186.953553,29.342492
160_cs,CONF_0079,-4.580,-5.086,-7.756,-8.326,-8.563,-8.742,1.6756,-186.811567,29.351869
160_cs,CONF_0080,-4.563,-5.144,-7.729,-8.306,-8.525,-8.696,1.7650,-186.895195,28.647085
160_cs,CONF_0115,-4.594,-5.098,-7.712,-8.309,-8.527,-8.733,1.9713,-186.797978,28.978612
160_cs,CONF_0136,-4.602,-5.070,-7.750,-8.351,-8.541,-8.745,1.7675,-186.628598,29.232638
160_cs,CONF_0141,-4.569,-5.077,-7.712,-8.341,-8.523,-8.671,1.8478,-186.564929,29.263647
160_cs,CONF_0180,-4.583,-5.127,-7.706,-8.326,-8.524,-8.719,1.6540,-187.150364,28.200096
160_cs,CONF_0218,-4.582,-5.167,-7.725,-8.308,-8.557,-8.740,1.9412,-186.826668,28.906147
160_cs,CONF_0235,-4.568,-5.141,-7.726,-8.314,-8.523,-8.695,1.7547,-186.960015,28.545430
160_cs,CONF_0268,-4.549,-5.110,-7.729,-8.326,-8.528,-8.697,2.0222,-187.026416,29.982477
160_cs,CONF_0284,-4.549,-5.110,-7.730,-8.327,-8.527,-8.697,2.0211,-187.025784,29.964958
160_cs,CONF_0290,-4.591,-5.085,-7.707,-8.330,-8.538,-8.704,1.9171,-186.810764,29.144780
161_cs,CONF_0001,-4.686,-5.060,-7.779,-8.430,-8.646,-8.748,2.2662,-168.079385,29.007562
161_cs,CONF_0009,-4.673,-5.095,-7.765,-8.401,-8.643,-8.776,2.3820,-168.032133,29.473021
161_cs,CONF_0010,-4.669,-5.078,-7.756,-8.413,-8.623,-8.765,2.2948,-168.017410,29.429843
161_cs,CONF_0011,-4.660,-5.096,-7.773,-8.407,-8.628,-8.780,2.0054,-168.125697,29.468422
161_cs,CONF_0013,-4.667,-5.094,-7.772,-8.404,-8.620,-8.773,2.2960,-168.222564,29.194414
161_cs,CONF_0017,-4.667,-5.093,-7.772,-8.404,-8.619,-8.772,2.2962,-168.220243,29.200067
161_cs,CONF_0018,-4.656,-5.117,-7.784,-8.398,-8.624,-8.778,2.1777,-168.300545,29.181119
161_cs,CONF_0024,-4.666,-5.092,-7.773,-8.405,-8.619,-8.769,2.2966,-168.212439,29.172765
161_cs,CONF_0034,-4.634,-5.104,-7.761,-8.387,-8.611,-8.745,2.4396,-168.095788,29.204069
161_cs,CONF_0036,-4.686,-5.060,-7.779,-8.429,-8.645,-8.748,2.2653,-168.074771,28.994710
161_cs,CONF_0037,-4.669,-5.078,-7.756,-8.413,-8.623,-8.766,2.2936,-168.018204,29.437800
161_cs,CONF_0048,-4.676,-5.119,-7.765,-8.367,-8.631,-8.773,2.2472,-168.087049,29.059731
161_cs,CONF_0049,-4.675,-5.120,-7.765,-8.364,-8.631,-8.775,2.2510,-168.085155,29.118884
161_cs,CONF_0053,-4.625,-5.135,-7.730,-8.369,-8.618,-8.759,2.4902,-167.946980,29.427336
161_cs,CONF_0056,-4.627,-5.147,-7.739,-8.393,-8.601,-8.747,2.4763,-168.048136,28.732105
161_cs,CONF_0061,-4.591,-5.113,-7.766,-8.379,-8.584,-8.727,2.4255,-168.050439,29.104192
161_cs,CONF_0063,-4.626,-5.147,-7.740,-8.393,-8.601,-8.746,2.4795,-168.050129,28.724812
161_cs,CONF_0064,-4.615,-5.130,-7.732,-8.363,-8.603,-8.760,2.3989,-167.983512,29.547352
161_cs,CONF_0068,-4.654,-5.134,-7.768,-8.377,-8.618,-8.772,1.9785,-168.164052,28.957331
161_cs,CONF_0072,-4.610,-5.122,-7.762,-8.416,-8.615,-8.708,2.3451,-167.933417,28.961753
161_cs,CONF_0084,-4.631,-5.136,-7.786,-8.383,-8.621,-8.713,2.2080,-167.749534,29.197551
161_cs,CONF_0088,-4.666,-5.093,-7.772,-8.404,-8.619,-8.772,2.2957,-168.217192,29.196429
161_cs,CONF_0089,-4.665,-5.112,-7.779,-8.403,-8.631,-8.790,1.9663,-168.386471,29.311258
161_cs,CONF_0100,-4.666,-5.114,-7.778,-8.403,-8.631,-8.791,1.9653,-168.396252,29.328025
161_cs,CONF_0104,-4.618,-5.138,-7.749,-8.353,-8.600,-8.766,2.3738,-168.091131,29.421281
161_cs,CONF_0114,-4.643,-5.117,-7.758,-8.398,-8.617,-8.754,2.4379,-167.989970,28.581623
161_cs,CONF_0118,-4.630,-5.114,-7.791,-8.378,-8.625,-8.764,2.0120,-167.948846,29.702396
161_cs,CONF_0120,-4.618,-5.126,-7.762,-8.401,-8.602,-8.700,2.1748,-167.949389,28.854017
161_cs,CONF_0122,-4.615,-5.130,-7.731,-8.364,-8.602,-8.760,2.3996,-167.979113,29.553552
161_cs,CONF_0123,-4.609,-5.134,-7.754,-8.361,-8.604,-8.763,2.1883,-167.686543,30.175233
161_cs,CONF_0124,-4.625,-5.136,-7.731,-8.368,-8.618,-8.760,2.4898,-167.950569,29.428067
161_cs,CONF_0125,-4.631,-5.153,-7.742,-8.374,-8.579,-8.726,2.3580,-168.148076,28.015146
161_cs,CONF_0129,-4.604,-5.133,-7.766,-8.347,-8.608,-8.759,2.1843,-167.902467,30.049755
161_cs,CONF_0132,-4.601,-5.109,-7.768,-8.362,-8.606,-8.751,2.3555,-167.943996,30.468798
161_cs,CONF_0156,-4.652,-5.149,-7.784,-8.353,-8.608,-8.778,2.1560,-168.249722,29.293115
161_cs,CONF_0157,-4.604,-5.137,-7.767,-8.346,-8.609,-8.762,2.1818,-167.930200,30.059028
161_cs,CONF_0169,-4.632,-5.109,-7.792,-8.381,-8.625,-8.763,2.0084,-167.924336,29.700910
161_cs,CONF_0221,-4.610,-5.128,-7.755,-8.365,-8.603,-8.761,2.1937,-167.656699,30.170580
161_cs,CONF_0248,-4.605,-5.131,-7.768,-8.350,-8.608,-8.759,2.1819,-167.885573,30.079635
161_cs,CONF_0276,-4.625,-5.136,-7.732,-8.369,-8.618,-8.759,2.4873,-167.951126,29.424431
162_cs,CONF_0001,-4.685,-5.062,-7.778,-8.428,-8.646,-8.749,2.2647,-168.095083,28.993456
162_cs,CONF_0009,-4.674,-5.095,-7.764,-8.400,-8.643,-8.778,2.3807,-168.042117,29.472631
162_cs,CONF_0010,-4.667,-5.081,-7.755,-8.412,-8.623,-8.768,2.2934,-168.037016,29.427349
162_cs,CONF_0011,-4.659,-5.096,-7.773,-8.406,-8.628,-8.782,2.0028,-168.130681,29.459041
162_cs,CONF_0013,-4.667,-5.097,-7.772,-8.404,-8.621,-8.775,2.2808,-168.232031,29.188729
162_cs,CONF_0017,-4.667,-5.096,-7.771,-8.404,-8.621,-8.775,2.2842,-168.227249,29.190819
162_cs,CONF_0018,-4.656,-5.117,-7.784,-8.398,-8.624,-8.780,2.1706,-168.303678,29.163057
162_cs,CONF_0024,-4.666,-5.096,-7.772,-8.403,-8.620,-8.774,2.2847,-168.222401,29.188466
162_cs,CONF_0034,-4.633,-5.108,-7.760,-8.385,-8.612,-8.746,2.4430,-168.128891,29.210202
162_cs,CONF_0036,-4.686,-5.063,-7.779,-8.429,-8.646,-8.750,2.2637,-168.098488,28.996675
162_cs,CONF_0037,-4.667,-5.081,-7.755,-8.411,-8.622,-8.768,2.2964,-168.032731,29.431948
162_cs,CONF_0048,-4.676,-5.120,-7.763,-8.367,-8.632,-8.775,2.2428,-168.102008,29.075084
162_cs,CONF_0049,-4.675,-5.122,-7.764,-8.365,-8.632,-8.775,2.2486,-168.097896,29.098550
162_cs,CONF_0053,-4.623,-5.138,-7.730,-8.368,-8.618,-8.760,2.4884,-167.971176,29.432512
162_cs,CONF_0056,-4.628,-5.147,-7.739,-8.393,-8.601,-8.748,2.4745,-168.040192,28.760742
162_cs,CONF_0061,-4.591,-5.114,-7.764,-8.378,-8.584,-8.726,2.4286,-168.059156,29.068454
162_cs,CONF_0063,-4.628,-5.148,-7.739,-8.393,-8.601,-8.749,2.4728,-168.042234,28.747194
162_cs,CONF_0064,-4.614,-5.132,-7.731,-8.362,-8.603,-8.761,2.3978,-167.996878,29.558359
162_cs,CONF_0068,-4.655,-5.135,-7.768,-8.376,-8.618,-8.774,1.9772,-168.162768,28.983881
162_cs,CONF_0072,-4.609,-5.122,-7.762,-8.416,-8.616,-8.707,2.3404,-167.947306,28.953102
162_cs,CONF_0084,-4.640,-5.147,-7.774,-8.404,-8.626,-8.699,2.1123,-168.084709,28.740339
162_cs,CONF_0088,-4.667,-5.096,-7.771,-8.403,-8.620,-8.775,2.2859,-168.221928,29.183177
162_cs,CONF_0089,-4.666,-5.114,-7.778,-8.401,-8.630,-8.791,1.9642,-168.408077,29.325943
162_cs,CONF_0104,-4.618,-5.139,-7.748,-8.352,-8.600,-8.767,2.3766,-168.090333,29.414120
162_cs,CONF_0115,-4.643,-5.117,-7.757,-8.397,-8.617,-8.756,2.4315,-167.989701,28.568870
162_cs,CONF_0119,-4.629,-5.119,-7.790,-8.374,-8.626,-8.766,2.0060,-167.976262,29.677384
162_cs,CONF_0121,-4.616,-5.126,-7.763,-8.400,-8.601,-8.699,2.1716,-167.954736,28.807763
162_cs,CONF_0123,-4.613,-5.131,-7.731,-8.362,-8.602,-8.760,2.3976,-167.988203,29.543169
162_cs,CONF_0124,-4.607,-5.136,-7.754,-8.360,-8.604,-8.765,2.1858,-167.703369,30.189141
162_cs,CONF_0125,-4.624,-5.138,-7.730,-8.367,-8.618,-8.759,2.4901,-167.967183,29.421295
162_cs,CONF_0126,-4.631,-5.152,-7.742,-8.373,-8.579,-8.725,2.3573,-168.143427,27.985279
162_cs,CONF_0130,-4.604,-5.133,-7.766,-8.347,-8.608,-8.759,2.1851,-167.900365,30.016944
162_cs,CONF_0133,-4.600,-5.108,-7.768,-8.362,-8.605,-8.750,2.3576,-167.945714,30.423292
162_cs,CONF_0157,-4.652,-5.150,-7.783,-8.355,-8.609,-8.777,2.1530,-168.259246,29.295183
162_cs,CONF_0158,-4.604,-5.142,-7.765,-8.344,-8.611,-8.763,2.1831,-167.968282,30.009617
162_cs,CONF_0170,-4.630,-5.113,-7.792,-8.379,-8.626,-8.764,2.0093,-167.950337,29.684951
162_cs,CONF_0221,-4.608,-5.135,-7.755,-8.361,-8.604,-8.765,2.1851,-167.702770,30.191445
162_cs,CONF_0247,-4.606,-5.129,-7.768,-8.350,-8.608,-8.758,2.1808,-167.877178,30.059884
162_cs,CONF_0250,-4.613,-5.131,-7.732,-8.363,-8.603,-8.759,2.3968,-167.991511,29.529506
162_cs,CONF_0276,-4.624,-5.136,-7.729,-8.368,-8.618,-8.759,2.4894,-167.954483,29.414777
163_cs,CONF_0004,-4.700,-5.076,-7.616,-8.227,-8.371,-8.499,2.4183,-164.385114,57.477116
163_cs,CONF_0007,-4.670,-5.085,-7.616,-8.228,-8.354,-8.493,2.4504,-164.241699,57.518756
163_cs,CONF_0008,-4.641,-5.110,-7.633,-8.259,-8.394,-8.475,1.6707,-164.743661,56.999886
163_cs,CONF_0010,-4.706,-5.070,-7.611,-8.221,-8.367,-8.495,2.4433,-164.418483,57.429050
163_cs,CONF_0011,-4.739,-5.092,-7.649,-8.283,-8.426,-8.476,2.2649,-164.425213,56.970463
163_cs,CONF_0012,-4.586,-5.092,-7.622,-8.218,-8.362,-8.453,1.8936,-164.932017,55.578998
163_cs,CONF_0013,-4.613,-5.081,-7.673,-8.212,-8.433,-8.498,2.6417,-164.093010,49.895038
163_cs,CONF_0014,-4.580,-4.994,-7.600,-7.992,-8.249,-8.517,3.2403,-163.259378,52.215945
163_cs,CONF_0020,-4.629,-5.029,-7.671,-8.056,-8.283,-8.487,2.3481,-162.248622,51.863323
163_cs,CONF_0023,-4.549,-5.046,-7.596,-8.123,-8.222,-8.504,3.9401,-162.489637,57.601560
163_cs,CONF_0024,-4.604,-5.085,-7.621,-8.216,-8.364,-8.450,1.9413,-164.813447,55.210960
163_cs,CONF_0026,-4.624,-5.033,-7.673,-8.055,-8.284,-8.487,2.3096,-162.226466,51.987115
163_cs,CONF_0027,-4.587,-5.124,-7.632,-8.267,-8.401,-8.501,1.4616,-165.055392,56.554276
163_cs,CONF_0028,-4.584,-5.090,-7.594,-8.124,-8.303,-8.471,2.3056,-164.760522,54.030508
163_cs,CONF_0029,-4.623,-5.035,-7.672,-8.053,-8.283,-8.488,2.3231,-162.257208,52.019868
163_cs,CONF_0030,-4.563,-5.120,-7.606,-8.242,-8.313,-8.480,2.6739,-164.097208,57.552073
163_cs,CONF_0031,-4.642,-5.108,-7.626,-8.250,-8.386,-8.483,1.7129,-164.796315,57.262527
163_cs,CONF_0032,-4.555,-5.042,-7.595,-8.118,-8.219,-8.505,3.9949,-162.579329,57.284335
163_cs,CONF_0033,-4.598,-5.012,-7.571,-8.081,-8.170,-8.464,4.3678,-162.783894,55.895579
163_cs,CONF_0034,-4.595,-4.936,-7.606,-7.890,-8.194,-8.487,3.8410,-160.985779,50.439654
163_cs,CONF_0035,-4.551,-5.055,-7.604,-8.159,-8.184,-8.430,3.5169,-162.901325,51.081140
163_cs,CONF_0036,-4.555,-5.042,-7.593,-8.118,-8.220,-8.504,3.9906,-162.562185,57.377248
163_cs,CONF_0037,-4.584,-5.091,-7.595,-8.126,-8.302,-8.471,2.3094,-164.749181,54.018363
163_cs,CONF_0038,-4.619,-5.040,-7.671,-8.053,-8.283,-8.490,2.3032,-162.243220,52.053090
163_cs,CONF_0039,-4.510,-5.063,-7.611,-8.127,-8.268,-8.455,1.9477,-162.132094,57.982494
163_cs,CONF_0040,-4.628,-5.031,-7.672,-8.054,-8.282,-8.488,2.3513,-162.262926,51.880081
163_cs,CONF_0041,-4.503,-4.970,-7.579,-7.944,-8.201,-8.460,3.3610,-161.026850,55.803378
163_cs,CONF_0043,-4.531,-5.120,-7.604,-8.170,-8.307,-8.511,1.7897,-161.795497,60.096283
163_cs,CONF_0044,-4.470,-5.085,-7.631,-8.145,-8.222,-8.537,1.8915,-163.308703,58.075220
163_cs,CONF_0045,-4.569,-5.015,-7.604,-8.126,-8.145,-8.450,3.6168,-162.778811,50.492906
163_cs,CONF_0046,-4.653,-5.120,-7.631,-8.264,-8.274,-8.412,2.9934,-163.882775,55.526175
163_cs,CONF_0048,-4.599,-5.011,-7.569,-8.079,-8.170,-8.463,4.3746,-162.771764,55.954779
164_cs,CONF_0009,-4.640,-5.104,-7.627,-8.250,-8.386,-8.491,1.6885,-164.738712,57.267931
164_cs,CONF_0010,-4.701,-5.073,-7.613,-8.222,-8.367,-8.496,2.4336,-164.393693,57.487524
164_cs,CONF_0012,-4.656,-5.102,-7.620,-8.247,-8.265,-8.443,3.0677,-163.975822,55.710021
164_cs,CONF_0013,-4.659,-4.936,-7.625,-8.075,-8.246,-8.511,2.6442,-163.426677,53.134205
164_cs,CONF_0020,-4.625,-5.033,-7.671,-8.052,-8.280,-8.486,2.3398,-162.262614,52.044681
164_cs,CONF_0022,-4.546,-5.048,-7.595,-8.121,-8.223,-8.504,3.9132,-162.449056,57.685374
164_cs,CONF_0023,-4.604,-5.090,-7.622,-8.221,-8.369,-8.452,1.9066,-164.815796,55.251279
164_cs,CONF_0025,-4.623,-5.037,-7.673,-8.053,-8.283,-8.487,2.3010,-162.233531,52.096527
164_cs,CONF_0026,-4.549,-5.132,-7.584,-8.239,-8.347,-8.531,1.7750,-165.590572,55.179540
164_cs,CONF_0027,-4.628,-5.032,-7.673,-8.057,-8.284,-8.488,2.3380,-162.256850,51.960964
164_cs,CONF_0028,-4.562,-5.115,-7.603,-8.238,-8.307,-8.477,2.6799,-164.090280,57.501137
164_cs,CONF_0029,-4.626,-5.085,-7.621,-8.249,-8.334,-8.466,3.0079,-162.378774,59.730910
164_cs,CONF_0031,-4.554,-5.043,-7.595,-8.118,-8.220,-8.507,3.9884,-162.591064,57.293442
164_cs,CONF_0032,-4.597,-5.012,-7.570,-8.079,-8.169,-8.465,4.3630,-162.775419,55.934909
164_cs,CONF_0033,-4.596,-4.936,-7.605,-7.886,-8.195,-8.487,3.8431,-160.999113,50.356228
164_cs,CONF_0034,-4.553,-5.043,-7.593,-8.116,-8.222,-8.507,3.9637,-162.553935,57.413709
164_cs,CONF_0035,-4.552,-5.056,-7.600,-8.156,-8.184,-8.430,3.5494,-162.896265,51.249740
164_cs,CONF_0036,-4.551,-5.044,-7.596,-8.121,-8.221,-8.504,3.9696,-162.551376,57.429932
164_cs,CONF_0037,-4.584,-5.091,-7.594,-8.125,-8.302,-8.469,2.3107,-164.751808,54.076136
164_cs,CONF_0038,-4.627,-5.034,-7.673,-8.057,-8.284,-8.488,2.3243,-162.245286,51.977150
164_cs,CONF_0039,-4.506,-5.067,-7.616,-8.126,-8.269,-8.451,1.9061,-162.164047,58.031533
164_cs,CONF_0040,-4.625,-5.033,-7.671,-8.052,-8.281,-8.487,2.3375,-162.257710,52.025780
164_cs,CONF_0041,-4.502,-4.974,-7.581,-7.945,-8.202,-8.460,3.3337,-161.038637,55.777667
164_cs,CONF_0043,-4.530,-5.120,-7.603,-8.169,-8.307,-8.512,1.7941,-161.799664,60.118829
164_cs,CONF_0044,-4.468,-5.086,-7.629,-8.147,-8.221,-8.537,1.9065,-163.303080,58.142711
164_cs,CONF_0045,-4.569,-5.015,-7.604,-8.125,-8.144,-8.449,3.6248,-162.775084,50.493752
164_cs,CONF_0046,-4.654,-5.122,-7.632,-8.264,-8.275,-8.410,2.9859,-163.891225,55.531165
164_cs,CONF_0048,-4.592,-5.006,-7.586,-8.033,-8.341,-8.533,2.8101,-161.955396,52.798927
164_cs,CONF_0049,-4.617,-5.144,-7.568,-8.170,-8.354,-8.396,3.1782,-163.329593,55.292582
164_cs,CONF_0050,-4.600,-5.011,-7.568,-8.077,-8.170,-8.462,4.3799,-162.780838,55.950504
164_cs,CONF_0051,-4.568,-5.015,-7.605,-8.127,-8.146,-8.452,3.5947,-162.787387,50.506514
165_cs,CONF_0001,-4.366,-5.039,-7.674,-8.172,-8.395,-8.476,2.7267,-175.640077,35.650267
165_cs,CONF_0002,-4.366,-5.041,-7.673,-8.173,-8.395,-8.477,2.7290,-175.633341,35.682936
165_cs,CONF_0003,-4.384,-5.057,-7.681,-8.194,-8.400,-8.472,2.5028,-175.358238,39.543207
165_cs,CONF_0004,-4.425,-5.066,-7.661,-8.181,-8.384,-8.500,2.5621,-176.304150,37.231351
165_cs,CONF_0005,-4.413,-5.031,-7.683,-8.074,-8.335,-8.432,2.5356,-174.891082,40.333942
165_cs,CONF_0006,-4.401,-4.969,-7.690,-8.101,-8.385,-8.492,2.5998,-174.096442,45.162662
165_cs,CONF_0007,-4.372,-4.982,-7.609,-8.153,-8.359,-8.447,2.9381,-174.901036,38.686185
165_cs,CONF_0008,-4.421,-5.045,-7.672,-8.111,-8.378,-8.450,2.5938,-175.086550,39.485378
165_cs,CONF_0009,-4.435,-4.993,-7.703,-8.132,-8.428,-8.504,2.6995,-174.257095,46.623842
165_cs,CONF_0010,-4.402,-4.969,-7.690,-8.103,-8.384,-8.494,2.5970,-174.098392,45.336665
165_cs,CONF_0011,-4.435,-4.993,-7.704,-8.132,-8.428,-8.504,2.6993,-174.257984,46.623277
165_cs,CONF_0012,-4.435,-4.993,-7.703,-8.131,-8.428,-8.504,2.7002,-174.258263,46.588150
165_cs,CONF_0013,-4.414,-5.082,-7.674,-8.215,-8.397,-8.481,2.3257,-174.848503,40.778658
166_cs,CONF_0001,-4.367,-5.041,-7.673,-8.171,-8.393,-8.476,2.7362,-175.662164,35.581054
166_cs,CONF_0002,-4.366,-5.043,-7.672,-8.171,-8.393,-8.478,2.7432,-175.631993,35.645277
166_cs,CONF_0004,-4.425,-5.067,-7.661,-8.180,-8.383,-8.499,2.5586,-176.296704,37.050093
166_cs,CONF_0005,-4.413,-5.032,-7.683,-8.074,-8.335,-8.429,2.5316,-174.878788,40.233619
166_cs,CONF_0006,-4.400,-4.967,-7.689,-8.103,-8.383,-8.494,2.6023,-174.105435,45.334194
166_cs,CONF_0007,-4.372,-4.974,-7.612,-8.151,-8.358,-8.444,2.9417,-174.918307,38.659046
166_cs,CONF_0008,-4.421,-5.048,-7.669,-8.109,-8.375,-8.452,2.5956,-175.064812,39.514769
166_cs,CONF_0009,-4.435,-4.992,-7.703,-8.131,-8.428,-8.504,2.7051,-174.266096,46.585970
166_cs,CONF_0010,-4.401,-4.969,-7.689,-8.103,-8.384,-8.494,2.6010,-174.110498,45.290208
166_cs,CONF_0011,-4.434,-4.992,-7.703,-8.132,-8.427,-8.504,2.7071,-174.267273,46.562093
