Ligand,Conformer,Vshell_0.0,Vshell_0.5,Vshell_1.0,Vshell_1.5,Vshell_2.0,Vshell_2.5,Vshell_3.0,Vshell_3.5,Vshell_4.0,Vshell_4.5,Vshell_5.0,Vshell_5.5,Vshell_6.0,Vshell_6.5,Vshell_7.0,Vshell_7.5,Vshell_8.0,Vshell_8.5,Vshell_9.0,Vshell_9.5,Vshell_10.0,Vshell_10.5,Vshell_11.0,Vshell_11.5,Vshell_12.0
ferrocene009_allyl_2_cs,CONF_0039,0.0,6.486176065,29.25202893,34.93377994,36.68760583,43.56446208,49.88173211,50.74291925,48.15080685,42.65267418,36.63129253,29.76745113,21.28222845,9.899453148,3.665582517,1.235822518,0.054784933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_2_cs,CONF_0040,0.0,6.398028712,29.0883267,34.83390656,35.3927608,41.06895487,46.84646724,49.69071323,47.51911281,42.32782144,36.57468055,30.35605058,22.70274845,11.12471873,3.352602596,0.796010413,0.025108466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0001,0.0,6.537595355,29.2286429,36.72186382,42.08172145,46.22779579,51.54525045,53.6984995,51.66368138,45.60088455,35.89390555,25.06897376,18.07832622,10.50248487,4.719738823,1.006370705,0.034306617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0002,0.0,6.559632193,29.32218703,34.96969931,35.99144727,43.40869116,50.90988039,52.9151005,50.14001598,44.45055253,38.03951561,30.43905651,20.99586001,8.816226878,2.266466496,0.673753962,0.036761529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0003,0.0,6.427411163,29.17602432,37.7845516,42.93917901,46.17069036,52.16452123,54.21244297,51.89092732,45.36475292,34.91202159,25.01495089,18.5251383,10.78548103,4.58260719,0.883513224,0.039744713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0004,0.0,6.368646261,29.05909416,36.33375938,39.7443703,45.08695624,52.63691368,54.19104217,51.11543503,45.06571174,37.03584558,28.0475262,19.48592236,9.285408434,3.110075625,0.706881288,0.044654537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0005,0.0,6.118895427,28.86615939,35.62500884,38.98438483,47.55010371,54.78539515,56.09344363,53.2541546,47.1021753,38.34165821,27.56631526,18.126984,8.122926297,2.211272941,0.65724333,0.032038154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0006,0.0,6.074821751,28.85836405,36.89007162,40.36977501,45.41848498,51.77725645,53.173045,50.77605625,44.66185403,36.25607912,27.90142788,19.65194426,9.277595801,3.664567929,1.099848454,0.042976496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0008,0.0,6.118895427,28.83887569,36.65615765,39.90171104,45.39532555,53.35608819,55.47168553,52.78401628,46.53824665,37.72616192,28.4744514,19.129025,7.930810828,2.326854737,0.684961392,0.04030406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0009,0.0,6.434756776,29.12730342,36.42136761,38.85920493,44.02606429,51.34566353,53.3817028,50.81032941,44.80975526,36.73290786,28.01742587,19.88810847,9.773886252,3.339575294,0.812768527,0.029272494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0010,0.0,6.265807683,28.96749887,36.46341956,39.31094109,43.78463523,50.01648084,51.7828036,49.16546618,43.36990192,35.71214292,28.03241032,20.75632676,11.16782941,3.73956623,0.85971953,0.032317828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0011,0.0,6.838765478,29.64959148,35.18346338,35.47390508,43.15298574,50.58811541,52.04707106,48.6360949,42.47346538,36.48101634,29.46125586,21.14349026,10.58409394,3.443834295,0.831435793,0.038843543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0012,0.0,6.926912831,29.71390307,35.20799369,35.1953427,45.2144917,53.54883843,54.59619823,51.01249137,44.53417022,37.86236463,29.55924623,19.775218,8.855854812,2.280873637,0.679163226,0.039092142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0013,0.0,6.486176065,29.23838708,34.96356674,35.7846283,41.07593442,47.20484153,49.06117301,46.0079894,40.42758012,35.14355824,29.52415109,22.6034446,12.41728592,4.609716965,1.00149176,0.032255678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0014,0.0,6.544940967,29.24813126,34.94867334,35.91574559,41.08767276,47.17484836,49.04009647,45.99830351,40.44887711,35.152543,29.52290238,22.5789224,12.3790699,4.637273159,1.013971959,0.033591896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0016,0.0,6.420065551,29.17017781,34.91275397,35.12953666,42.1333366,49.95936149,51.4695737,48.22345104,42.41634626,36.66166581,29.87976873,21.63404464,10.79479971,3.284990492,0.730462854,0.032411052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0025,0.0,6.537595355,29.27346612,36.5203649,39.90665887,43.97371765,49.62017401,51.54625991,48.85973968,42.97477892,35.03828539,27.24809301,20.34889378,11.41552752,4.75906423,1.015386146,0.039682563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0027,0.0,6.478830453,29.25787544,36.57117768,40.04222919,45.01874698,52.21634767,53.95352571,51.09382803,45.00702234,36.49644151,27.56256915,19.40992565,9.520069808,3.571996975,0.817965664,0.046705476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0029,0.0,6.148277879,28.83887569,35.77832323,38.63407903,46.41719546,54.37960518,55.84101146,53.07931182,47.03887318,38.3890469,27.91529506,18.11737395,8.004419008,2.367275899,0.689380726,0.042541448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0030,0.0,6.368646261,29.10196855,36.11824315,38.78300847,44.94736519,52.03484487,53.66445277,50.93326574,44.94273879,36.67947632,27.65300158,19.34635572,9.933292203,3.455278841,0.772110656,0.040490509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0031,0.0,6.677161997,29.46250322,35.09235083,35.31409042,43.33889564,51.05058365,52.29934111,48.70551046,42.5929052,37.02709934,29.93385732,21.27267363,10.32251193,2.960566026,0.681001669,0.037569475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0032,0.0,6.375991874,29.16628014,36.37055484,39.19763596,43.56319307,49.72647334,51.61613676,48.92791346,42.93542365,35.0758942,27.30776789,20.76218116,11.61550269,4.44446097,0.899210697,0.032970399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0033,0.0,6.324572585,29.02206628,34.83828697,35.2062279,42.3265433,50.19423449,51.52113018,48.25226037,42.88154324,37.31079535,30.45095205,21.74665896,10.40181486,2.670475197,0.655475597,0.031727406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0034,0.0,6.412719938,29.14484295,36.44414575,39.95465274,44.153917,49.98582606,51.71552078,48.848812,43.2731331,35.65044222,27.80869521,20.56589313,11.07308947,4.225431843,0.821182939,0.039962237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0035,0.0,6.640433933,29.37675443,36.06567821,39.1466734,46.26301081,52.7756321,54.20060768,51.29226465,45.07169846,36.57452152,27.17967719,18.94317547,9.813749506,3.50414137,0.8409462,0.040894482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0036,0.0,6.706544448,29.51707063,35.08621825,35.33882954,43.36427583,51.05168634,52.30728534,48.70290272,42.59849934,37.02542961,29.92189605,21.26289789,10.30905161,2.971239485,0.682981531,0.037786999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0037,0.0,6.243770844,28.98503839,35.85717064,38.60538166,44.48893551,52.10453489,53.69866163,50.85391593,44.98140706,37.15264755,27.93698307,20.10096555,9.730069617,2.903180963,0.656536237,0.030670861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0039,0.0,6.3906831,29.11755924,34.88997583,35.27203394,42.90521164,49.32112444,50.43795784,47.97844764,42.66405874,36.6949015,29.87207935,21.58245966,10.37131736,3.507306883,1.132021205,0.036015733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0040,0.0,6.47148484,29.22084755,34.90924964,35.1869314,42.98738,49.61951239,52.06020337,49.79889871,44.55684121,38.0819746,30.54230458,21.36938166,9.306116618,2.187531596,0.63687904,0.02622716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0044,0.0,6.508212904,29.27346612,34.955682,36.94489258,43.57969019,49.8892304,50.75053923,48.05792163,42.6366769,36.63296226,29.77658638,21.25190708,9.797135895,3.686036599,1.261030398,0.060160879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0111,0.0,6.633088321,29.34752189,35.79934921,38.95667703,43.83317484,49.07765046,51.08484568,48.76312911,43.19373556,35.6588704,27.27753612,20.2542845,11.39213669,4.72736852,1.057458204,0.033343297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0112,0.0,6.611051482,29.25397776,34.9653189,35.97907771,43.38806976,50.82784025,52.86062574,50.06935864,44.44908039,38.04770526,30.47191713,21.02651275,8.830769671,2.264437321,0.67290545,0.036606155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0131,0.0,6.508212904,29.25202893,36.80158731,42.00552499,46.26047279,51.55649789,53.62748776,51.59737027,45.7082528,35.98900096,25.0808693,18.08495384,10.49038941,4.706752104,0.997072426,0.034244467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0132,0.0,6.331918197,29.05909416,36.35128103,39.71715728,45.12248851,52.64727897,54.16639882,51.10699091,45.10006173,37.03942358,28.04154557,19.48183533,9.278772402,3.11222655,0.707517672,0.044188414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0135,0.0,6.118895427,28.86421056,35.64077832,38.96558311,47.5421724,54.80083281,56.11711421,53.26086022,47.09363688,38.32511988,27.55553698,18.12228944,8.126456101,2.210339521,0.656536237,0.03188278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0141,0.0,6.331918197,29.17017781,37.7153411,42.86941472,46.18496672,52.14886303,54.1597516,51.80375428,45.40558034,34.97761834,25.02448047,18.52033328,10.77376208,4.574206407,0.884220317,0.039589339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0172,0.0,6.353955036,29.1584848,37.67328915,42.81795737,46.19892583,52.17973835,54.17288391,51.81120497,45.3999862,34.99121475,25.03611313,18.55529398,10.77587996,4.543078865,0.872730049,0.038657094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0181,0.0,6.398028712,29.09612205,36.39858947,38.76371197,44.00639464,51.3187579,53.37489346,50.80461722,44.83743154,36.75978265,28.02899281,19.89633776,9.786264098,3.329997589,0.807889583,0.028682072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0186,0.0,6.118895427,28.85446638,36.76566794,39.92991363,45.44576868,53.3219048,55.39759336,52.69957516,46.54187793,37.73657789,28.48720132,19.15249782,7.942765097,2.326570653,0.686092742,0.040055461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrocene009_allyl_cs,CONF_0288,0.0,6.0454393,28.75702457,36.02275018,38.74293112,44.49052177,50.84526275,52.56231155,50.45406242,44.94489793,37.31890549,28.28379407,19.95118132,9.476394366,3.339088292,0.897725801,0.029365718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0001,0.0,6.082167364,28.83497802,35.61011544,37.99729433,45.86549358,54.0816583,55.62959749,52.81208053,46.9770432,38.68951977,28.41273915,18.5787668,7.930763764,2.101291667,0.636278011,0.025854262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0002,0.0,6.464139227,29.17017781,35.75116468,38.15512985,46.57169737,54.69717994,56.49016908,53.64991023,47.29070766,38.84456663,27.93948048,17.6949736,7.407646802,2.336351276,0.703098338,0.048414592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0003,0.0,6.537595355,29.2773638,34.95392983,35.83658043,41.0733964,47.18234665,49.04496029,45.99867604,40.4435774,35.14236557,29.5207993,22.5981425,12.40674357,4.622744268,1.003188784,0.033187923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0004,0.0,8.300542417,30.94166977,35.71261707,36.88106567,45.20497413,49.86849983,49.57900753,46.20245232,43.47265746,41.01442761,36.26130141,31.36460664,24.32745665,16.84913116,11.74277107,7.499849113,4.123787617,1.339209657,0.475635631,0.053942288,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0005,0.0,8.359307319,31.04495808,35.72838655,36.76429707,45.27889393,49.9547302,49.63250954,46.14793813,43.57619813,41.25924264,36.60758664,31.63357758,24.59110948,16.99949301,12.06499354,7.441086601,3.888730126,1.03031238,0.294831502,0.006901908,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0006,0.0,8.322579255,31.00987903,35.7108649,36.83059789,45.35884153,50.04360702,49.66752903,46.14222594,43.6231104,41.46795957,36.6297347,31.30545513,23.76089957,16.33010883,11.63331301,7.272723149,4.251377671,1.550944254,0.624572041,0.089207655,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0007,0.0,8.278505578,30.95141395,35.71436923,36.80833269,45.20243611,49.91437174,49.57852115,46.16917259,43.4979783,41.22656353,36.30112849,31.08342984,23.53485091,16.1922467,11.33071238,7.292362444,4.45304428,1.857582504,0.809100682,0.150748008,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0008,0.0,8.60171254,31.19112079,35.91148774,39.43958446,46.68463922,49.56526004,48.8161987,44.88194231,41.90453145,40.00916736,36.99442188,31.78104213,24.02135204,18.01099606,12.27719228,7.150101852,3.902328721,1.345200988,0.473938664,0.090043044,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0009,0.0,8.212395064,30.86566517,36.1751885,40.72997646,47.05201747,49.83100836,48.76350733,44.60477677,41.07689303,39.65112837,36.94854845,31.04587333,23.35266596,17.58109509,12.85386231,8.016095335,4.334593363,1.268713307,0.368814859,0.025638499,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0010,0.0,8.653131829,31.18722311,35.89396609,39.71963119,47.10753664,49.89253847,48.9356865,44.8638123,42.04634782,40.34478418,37.27419721,31.51787037,23.19603679,17.38836407,12.13701101,7.280802606,4.220629431,1.571324599,0.57844539,0.053445032,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0011,0.0,8.506219574,31.12096269,35.78095148,37.53516775,47.73093756,51.42329292,49.84554478,45.71405982,43.70054509,41.88913046,37.1213296,31.21084585,23.26592691,15.79140351,11.2373407,7.658206468,4.215894698,1.627186388,0.555437161,0.057462857,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0013,0.0,8.160975774,30.83253495,36.105978,40.48703839,46.9492277,49.78204892,48.7288121,44.64289945,41.25502225,39.78510476,36.75322492,30.74624965,22.69301618,16.99543466,12.07704948,7.757925612,4.668337012,1.930730755,0.810599302,0.150489435,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0014,0.0,8.564984476,31.105372,35.80723395,37.68855023,47.85688676,51.52032965,49.87278216,45.65917309,43.60878155,41.85231677,37.1698976,31.3769782,23.72108338,16.2517421,11.65074286,7.700250719,3.950887266,1.250739316,0.324252944,0.018716701,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0015,0.0,8.513565187,31.01182787,35.62938925,37.16012284,45.56600733,49.18505248,48.16250152,44.19710004,41.56466285,40.52606975,37.44165493,32.41254391,24.56122381,18.13234072,12.78421361,7.186708007,3.666913372,1.052288776,0.263184168,0.026871693,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0016,0.0,8.351961706,30.85397215,35.58908947,36.69156409,45.1212195,48.87960731,48.0292329,44.15550037,41.51166573,40.37197702,37.17351226,32.28418899,24.44196349,18.08741479,12.49487098,7.103458526,3.801467889,1.341738785,0.437002082,0.10651215,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0017,0.0,8.432763446,31.06639528,35.78796014,37.50795473,47.68017718,51.37411294,49.78101812,45.76224092,43.78004077,41.8858705,36.9808833,31.10320224,23.15094942,15.67184453,10.93626032,7.592172445,4.316067342,1.825465045,0.686301973,0.10470214,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0018,0.0,8.484182736,31.0780883,35.7897123,37.58464597,47.75060721,51.43520197,49.8189559,45.68400871,43.56864114,41.79212678,37.09550115,31.35808948,23.55635919,16.0523148,11.41531611,7.6476721,4.048362213,1.454640985,0.460957968,0.067368189,0.0,0.0,0.0,0.0
Ferrocene010_allyl_cs,CONF_0019,0.0,7.352958371,29.94581456,35.44804022,40.30644289,45.66023129,49.5163006,49.72378719,46.47340895,42.36413428,39.73922679,36.10560779,30.04814028,23.01709925,17.14019599,12.13499579,8.229517297,4.750066218,1.571864801,0.485927626,0.042485519,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0001,0.0,8.491528348,31.02352089,35.6469109,37.11212896,45.62755429,49.26598994,48.24729408,44.22230819,41.7582005,40.6931228,37.3391298,31.79998608,23.64620447,17.5545129,12.29334936,7.261380834,4.18822954,1.552122876,0.540759498,0.046940929,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0002,0.0,8.418072221,30.92413025,35.61099152,36.93103868,45.43212683,49.1248456,48.1701215,44.24813724,41.82199333,40.61591742,37.12047522,31.6453416,23.499647,17.45975044,11.95557084,7.167659134,4.336107376,1.812401981,0.69956917,0.113215156,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0003,0.0,7.220737341,29.82693556,35.42613817,40.33909851,45.46258306,49.31825745,49.67968857,46.57461411,42.50918937,39.8421143,36.10074442,30.03339383,22.76582427,16.5895997,11.68298632,7.970788227,4.807543679,1.887318164,0.821794877,0.202661493,0.001966509,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0004,0.0,7.360303984,29.90099133,35.52425938,40.38808195,45.79823607,49.5992229,49.74924117,46.49774786,42.34489829,39.74264577,36.05289935,30.0258273,23.04129018,17.15058537,12.03681587,8.197479143,4.762398546,1.613092029,0.50029675,0.043340798,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0005,0.0,7.727584622,30.32973526,35.26318687,35.6985362,43.62474003,49.8532827,50.6665573,48.19091638,44.32335944,40.30264324,35.2771258,30.14589769,23.61335376,17.16117766,13.02232732,8.340920578,3.841272682,1.003375949,0.28599405,0.005947177,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0006,0.0,7.19135489,29.76847048,35.49096825,40.47268971,45.5016051,49.33788533,49.69314514,46.62180179,42.48956081,39.79893971,35.97777997,29.96844315,22.75156386,16.57454323,11.59177127,7.965660879,4.845201326,1.960196314,0.857849918,0.211333631,0.002417543,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0007,0.0,8.366652931,30.95141395,35.98507865,39.43265751,46.70367436,49.30789216,48.16250152,44.16034332,41.27680996,39.77572244,36.93842738,30.98920717,23.04811447,17.58555928,12.55766088,7.833686058,4.594755951,1.546769966,0.50961905,0.077790666,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0008,0.0,7.676165332,30.261526,35.2123741,35.40908861,43.44612694,49.83211105,50.67758196,48.28578846,44.63672947,40.86510556,35.49886927,30.13396797,23.08233003,16.34658573,12.31891079,8.029457514,4.047481332,1.558924509,0.615227702,0.059412099,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0009,0.0,8.227086289,30.77991638,35.59697421,37.83896402,46.86579033,49.68258627,47.82900571,43.25061449,41.07051374,40.57973982,37.5086906,31.47909879,23.0619513,17.10610586,12.28564204,7.890739454,4.325784556,1.713324038,0.61240677,0.081052663,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0010,0.0,8.212395064,30.82668845,35.86855971,39.42226709,46.60596063,49.23996645,48.14564028,44.22032134,41.41185448,39.81190004,36.84470889,30.87554348,22.60848914,16.97826784,12.12028825,7.706061713,4.76790405,1.953591118,0.842026251,0.181140271,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0012,0.0,8.344616093,30.90464189,35.94653103,39.58010261,46.9152817,49.45410887,48.23659368,44.17089846,41.23078097,39.72133677,36.94118767,30.96799878,23.00613333,17.53373415,12.62780455,7.911559593,4.604610804,1.509618807,0.475789901,0.065637739,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0013,0.0,8.241777515,30.85981866,35.60398287,37.98442999,46.98000118,49.77234525,47.8604584,43.19783879,40.90622266,40.50189834,37.54358858,31.60745371,23.42867441,17.56579511,12.74030311,7.97209337,4.105619454,1.347779224,0.385365798,0.029397751,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0014,0.0,7.330921533,29.96530292,34.97583189,34.89748381,43.1599653,49.45058027,50.33970872,47.93697215,44.88031995,41.2043799,35.66645844,30.22299901,23.22149844,15.77411494,11.6093779,7.565945285,4.170446763,1.916783723,0.923392517,0.246221084,0.010554201,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0015,0.0,8.146284549,30.75068384,35.54878968,37.68607632,46.71699896,49.55732067,47.760588,43.23285702,41.05451646,40.51143968,37.37737956,31.40619496,22.97803609,17.02664337,12.05870041,7.843101733,4.410789537,1.887735593,0.73278124,0.12870964,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0016,0.0,8.116902098,30.73704199,35.54878968,37.6088903,46.6288028,49.53107665,47.75783184,43.16915365,40.80336898,40.37801987,37.38789496,31.53698001,23.34235893,17.51060156,12.56522678,7.944312468,4.207526332,1.532749271,0.505762306,0.078526605,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0017,0.0,8.153630161,30.77406987,35.80723395,39.46382879,46.7154127,49.33567995,48.20870779,44.25211094,41.40361048,39.7470984,36.81625159,30.84350998,22.55676574,16.91974644,12.16416339,7.772903682,4.796697836,1.936034555,0.827348588,0.176525739,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0018,0.0,7.639437268,30.20306091,35.90272691,38.50048783,44.17136588,48.56688439,48.96519366,45.99867604,42.09345638,39.21437328,36.00051952,30.67190984,23.87517109,18.23749255,13.38739965,7.984088256,3.804743663,1.180218412,0.33979011,0.079381884,0.0,0.0,0.0,0.0
Ferrocene011_allyl_cs,CONF_0019,0.0,7.654128494,30.21280509,35.77043849,38.50840435,44.35124798,48.6533353,49.06700959,46.18792348,42.45462196,39.56875475,36.121118,30.72404712,23.83916709,17.86716815,12.88225211,7.512776244,3.697799249,1.38412008,0.6381037,0.216982455,0.007054175,0.0,0.0,0.0
Ferrocene012_allyl_cs,CONF_0001,0.0,8.263814353,30.80525125,35.72838655,39.77405723,47.92541327,50.0347855,48.35883765,43.81910187,41.29143324,40.2201106,37.5331389,31.32843088,22.79283904,17.03183806,12.02104769,7.780330567,4.363524786,1.782911867,0.649012774,0.099570462,0.0,0.0,0.0,0.0
Ferrocene012_allyl_cs,CONF_0002,0.0,8.25646874,30.83253495,35.73627129,39.76069811,47.90447461,50.0208916,48.32608794,43.72447815,41.01211876,40.06657445,37.53320463,31.45822178,23.15382033,17.50216019,12.51261903,7.886886174,4.17680562,1.433671329,0.429486942,0.054538994,0.0,0.0,0.0,0.0
Ferrocene012_allyl_cs,CONF_0005,0.0,7.705547783,30.29855388,35.16944607,37.94633176,43.83317484,48.22659421,48.62861744,45.72511167,42.6777006,40.3853349,36.74711284,31.52482937,24.80139168,18.31667096,12.15567827,7.379496279,3.903402294,1.075664787,0.297321856,0.015295582,0.0,0.0,0.0,0.0
Ferrocene012_allyl_cs,CONF_0008,0.0,7.742275847,30.32973526,35.1528005,38.50444609,43.83444385,48.25041232,48.52680151,45.84618532,42.76622542,40.35440504,36.42540736,31.20604082,24.52790246,18.15591973,11.76691831,7.430583307,4.117236067,1.333070999,0.460407004,0.056209773,0.0,0.0,0.0,0.0
Ferrocene013_allyl_cs,CONF_0006,0.0,8.719242344,31.105372,35.86067497,41.99513456,48.70775763,52.72579051,53.1516442,49.6713678,46.31389215,42.50979498,37.75770839,30.12551775,21.62395619,15.77898496,10.75110791,6.496535937,3.701653102,1.679512309,0.735712365,0.11981871,0.0,0.0,0.0,0.0
Ferrocene013_allyl_cs,CONF_0023,0.0,7.514561852,30.12705631,35.2815846,38.1150525,46.30710889,49.42477732,49.18195783,45.16121888,42.18698649,40.36108398,37.17489241,31.05432354,23.17994088,16.78569916,11.38423936,7.744905256,4.506612833,1.850216115,0.692825379,0.114309118,0.0,0.0,0.0,0.0
Ferrocene013_allyl_cs,CONF_0025,0.0,8.175667,30.63765135,35.45942929,36.65297108,44.41755372,48.13551201,47.18811659,43.58303929,41.08935717,40.16437324,37.07966233,31.80600617,24.12046894,18.01712417,12.78276407,7.720729035,4.056620469,1.379405591,0.49112872,0.084772135,0.0,0.0,0.0,0.0
Ferrocene013_allyl_cs,CONF_0029,0.0,8.205049451,30.68637225,35.46468579,36.7247145,44.5282748,48.22902013,47.24875219,43.56776538,41.05657746,40.19673431,37.21281357,31.90464726,24.19577143,18.05563791,12.96339108,7.758578183,3.991627995,1.245681062,0.401520043,0.045667955,0.0,0.0,0.0,0.0
Ferrocene013_allyl_cs,CONF_0035,0.0,8.711896731,31.18332544,35.89221393,39.43216273,47.03710661,49.65612171,48.38088696,44.25869238,41.41990219,39.95358902,37.11935796,31.41458995,23.38273989,17.74269857,12.41118648,7.626261539,4.288292075,1.402683382,0.49758601,0.079302323,0.0,0.0,0.0,0.0
Ferrocene013_allyl_cs,CONF_0040,0.0,8.12424771,30.62595833,35.47257053,37.90872832,46.71350918,49.58599061,47.53134003,43.3299643,41.34443036,40.46707243,37.42009837,31.49947872,23.15076117,17.08654461,12.01450707,7.695154446,4.515614332,1.802973002,0.681012725,0.116377701,0.0,0.0,0.0,0.0
Ferrocene013_allyl_cs,CONF_0042,0.0,8.711896731,31.17942777,35.91762031,39.72952684,47.41780946,49.92672187,48.45173658,44.15823229,41.27543596,39.96718544,37.30147152,31.46346865,23.29115324,17.63332605,12.60804129,7.747422318,4.327243515,1.276988219,0.404891938,0.040595947,0.0,0.0,0.0,0.0
