Ligand,Conformer,LUMO+1,LUMO,HOMO,HOMO-1,HOMO-2,HOMO-3,dipole(debye),trace,anisotropy
ferrocene005_allyl_cs,CONF_0004,-4.424,-5.159,-7.094,-7.139,-7.42,-7.672,0.737,-227.192102,22.489061
ferrocene005_allyl_cs,CONF_0005,-4.347,-5.074,-7.162,-7.205,-7.474,-7.689,1.1696,-227.635182,24.062103
ferrocene005_allyl_cs,CONF_0006,-4.317,-5.262,-7.098,-7.151,-7.424,-7.654,1.071,-226.978333,18.839859
ferrocene005_allyl_cs,CONF_0008,-4.3,-5.176,-7.153,-7.189,-7.458,-7.692,1.1784,-227.218204,19.347374
ferrocene005_allyl_cs,CONF_0010,-4.363,-5.129,-7.141,-7.157,-7.429,-7.704,0.8794,-227.590967,26.903037
ferrocene005_allyl_cs,CONF_0011,-4.383,-5.167,-7.103,-7.14,-7.423,-7.658,0.8766,-227.74487,25.083684
ferrocene005_allyl_cs,CONF_0012,-4.369,-5.169,-7.141,-7.157,-7.425,-7.734,0.7308,-227.381146,23.00781
ferrocene005_allyl_cs,CONF_0013,-4.379,-5.18,-7.123,-7.158,-7.426,-7.683,0.9688,-227.072593,23.594699
ferrocene005_allyl_cs,CONF_0015,-4.322,-5.181,-7.127,-7.172,-7.446,-7.684,0.9116,-227.271023,19.875771
ferrocene005_allyl_cs,CONF_0022,-4.299,-5.175,-7.153,-7.189,-7.458,-7.693,1.1844,-227.227491,19.272318
ferrocene005_allyl_cs,CONF_0023,-4.4,-5.104,-7.151,-7.19,-7.455,-7.661,0.835,-227.185814,24.46966
ferrocene005_allyl_cs,CONF_0032,-4.38,-5.152,-7.139,-7.171,-7.449,-7.674,0.8124,-227.526646,26.114378
ferrocene005_allyl_cs,CONF_0034,-4.243,-5.236,-7.13,-7.174,-7.45,-7.722,1.3506,-227.35757,21.582479
ferrocene006_allyl_cs,CONF_0001,-4.569,-5.216,-7.281,-7.289,-7.551,-7.88,0.903,-193.294988,25.640707
ferrocene006_allyl_cs,CONF_0002,-4.552,-5.231,-7.29,-7.292,-7.551,-7.852,1.0676,-193.24018,26.991061
ferrocene006_allyl_cs,CONF_0003,-4.529,-5.251,-7.295,-7.297,-7.555,-7.831,1.0521,-193.309467,27.42476
ferrocene006_allyl_cs,CONF_0004,-4.571,-5.216,-7.283,-7.29,-7.552,-7.881,0.892,-193.284791,25.88368
ferrocene006_allyl_cs,CONF_0005,-4.553,-5.231,-7.289,-7.292,-7.553,-7.864,0.9984,-193.225045,27.020629
ferrocene006_allyl_cs,CONF_0006,-4.542,-5.242,-7.251,-7.266,-7.526,-7.879,1.0598,-193.351474,24.054013
ferrocene006_allyl_cs,CONF_0007,-4.53,-5.239,-7.261,-7.273,-7.53,-7.873,1.098,-193.352416,24.27299
ferrocene006_allyl_cs,CONF_0008,-4.526,-5.269,-7.256,-7.26,-7.518,-7.873,1.0627,-193.220591,26.004963
ferrocene006_allyl_cs,CONF_0009,-4.54,-5.254,-7.253,-7.26,-7.52,-7.867,1.2244,-193.201787,25.532897
ferrocene006_allyl_cs,CONF_0013,-4.554,-5.238,-7.302,-7.305,-7.568,-7.863,0.7546,-193.307493,27.173966
ferrocene006_allyl_cs,CONF_0014,-4.529,-5.247,-7.27,-7.276,-7.535,-7.884,1.0289,-193.162457,25.691142
ferrocene006_allyl_cs,CONF_0015,-4.549,-5.242,-7.301,-7.304,-7.562,-7.846,0.803,-193.323773,27.302911
ferrocene006_allyl_cs,CONF_0018,-4.544,-5.247,-7.266,-7.278,-7.54,-7.876,0.8812,-193.455483,24.38301
ferrocene006_allyl_cs,CONF_0019,-4.55,-5.242,-7.3,-7.303,-7.562,-7.844,0.8094,-193.323896,27.255551
ferrocene006_allyl_cs,CONF_0021,-4.525,-5.257,-7.267,-7.269,-7.525,-7.853,1.296,-193.047884,26.785781
ferrocene006_allyl_cs,CONF_0022,-4.525,-5.27,-7.276,-7.28,-7.538,-7.859,0.9854,-193.029245,27.446269
ferrocene006_allyl_cs,CONF_0023,-4.525,-5.254,-7.298,-7.305,-7.566,-7.84,1.1091,-193.013912,28.286869
ferrocene006_allyl_cs,CONF_0025,-4.518,-5.256,-7.318,-7.322,-7.585,-7.845,0.9578,-193.166334,28.021176
ferrocene006_allyl_cs,CONF_0026,-4.498,-5.259,-7.273,-7.284,-7.545,-7.855,1.2527,-193.232855,23.663294
ferrocene006_allyl_cs,CONF_0027,-4.528,-5.235,-7.283,-7.299,-7.556,-7.85,1.1981,-193.015594,25.38624
ferrocene006_allyl_cs,CONF_0029,-4.543,-5.241,-7.311,-7.317,-7.579,-7.863,0.821,-193.086849,27.713198
ferrocene006_allyl_cs,CONF_0032,-4.485,-5.286,-7.246,-7.264,-7.523,-7.856,1.2524,-193.311862,22.835908
ferrocene006_allyl_cs,CONF_0033,-4.532,-5.231,-7.3,-7.311,-7.566,-7.844,1.0248,-193.041506,25.901692
ferrocene006_allyl_cs,CONF_0034,-4.502,-5.286,-7.238,-7.248,-7.505,-7.882,0.9442,-193.212973,24.115377
ferrocene006_allyl_cs,CONF_0035,-4.533,-5.242,-7.271,-7.279,-7.536,-7.871,0.8424,-193.376399,24.987937
ferrocene006_allyl_cs,CONF_0039,-4.513,-5.298,-7.271,-7.276,-7.531,-7.84,0.9937,-193.030009,27.797712
ferrocene006_allyl_cs,CONF_0040,-4.52,-5.262,-7.265,-7.282,-7.535,-7.861,1.1032,-193.167616,24.149264
ferrocene006_allyl_cs,CONF_0044,-4.521,-5.259,-7.282,-7.295,-7.547,-7.857,1.0425,-193.134815,24.590468
ferrocene006_allyl_cs,CONF_0046,-4.513,-5.257,-7.293,-7.299,-7.553,-7.856,1.1585,-193.018211,27.035912
ferrocene006_allyl_cs,CONF_0056,-4.53,-5.251,-7.286,-7.289,-7.548,-7.884,0.9475,-193.248498,26.013231
ferrocene007_allyl_cs,CONF_0001,-4.551,-5.231,-7.29,-7.292,-7.552,-7.852,1.0629,-193.249877,26.977873
ferrocene007_allyl_cs,CONF_0002,-4.529,-5.25,-7.296,-7.297,-7.556,-7.832,1.0503,-193.331256,27.371805
ferrocene007_allyl_cs,CONF_0003,-4.569,-5.216,-7.284,-7.291,-7.553,-7.881,0.8991,-193.289381,25.770508
ferrocene007_allyl_cs,CONF_0004,-4.568,-5.216,-7.281,-7.29,-7.552,-7.879,0.9072,-193.288336,25.600215
ferrocene007_allyl_cs,CONF_0005,-4.551,-5.234,-7.29,-7.293,-7.555,-7.864,0.9946,-193.230349,27.072966
ferrocene007_allyl_cs,CONF_0006,-4.541,-5.243,-7.251,-7.266,-7.526,-7.878,1.0612,-193.344824,24.033801
ferrocene007_allyl_cs,CONF_0007,-4.529,-5.24,-7.261,-7.273,-7.531,-7.872,1.0974,-193.342225,24.219114
ferrocene007_allyl_cs,CONF_0008,-4.526,-5.269,-7.258,-7.263,-7.52,-7.872,1.0786,-193.235794,26.029165
ferrocene007_allyl_cs,CONF_0009,-4.539,-5.255,-7.257,-7.263,-7.522,-7.867,1.2271,-193.218339,25.600506
ferrocene007_allyl_cs,CONF_0011,-4.549,-5.241,-7.301,-7.304,-7.563,-7.846,0.7994,-193.336738,27.256827
ferrocene007_allyl_cs,CONF_0012,-4.528,-5.247,-7.271,-7.276,-7.535,-7.883,1.0351,-193.166587,25.567336
ferrocene007_allyl_cs,CONF_0013,-4.553,-5.235,-7.305,-7.307,-7.57,-7.865,0.7627,-193.328084,27.175287
ferrocene007_allyl_cs,CONF_0017,-4.544,-5.248,-7.267,-7.279,-7.541,-7.875,0.8808,-193.451311,24.374754
ferrocene007_allyl_cs,CONF_0018,-4.525,-5.257,-7.266,-7.268,-7.525,-7.851,1.3044,-193.051146,26.741145
ferrocene007_allyl_cs,CONF_0019,-4.55,-5.243,-7.3,-7.303,-7.562,-7.844,0.8026,-193.3356,27.226633
ferrocene007_allyl_cs,CONF_0020,-4.524,-5.272,-7.278,-7.281,-7.54,-7.859,0.9988,-193.037907,27.562928
ferrocene007_allyl_cs,CONF_0021,-4.524,-5.253,-7.299,-7.307,-7.568,-7.842,1.1106,-193.029968,28.302446
ferrocene007_allyl_cs,CONF_0024,-4.517,-5.255,-7.318,-7.321,-7.584,-7.844,0.9594,-193.176627,27.998471
ferrocene007_allyl_cs,CONF_0026,-4.522,-5.235,-7.283,-7.299,-7.557,-7.85,1.207,-193.02279,25.091802
ferrocene007_allyl_cs,CONF_0027,-4.498,-5.261,-7.273,-7.284,-7.544,-7.854,1.2582,-193.241467,23.644852
ferrocene007_allyl_cs,CONF_0030,-4.532,-5.23,-7.302,-7.313,-7.568,-7.847,1.0303,-193.054825,25.782905
ferrocene007_allyl_cs,CONF_0031,-4.484,-5.288,-7.244,-7.262,-7.522,-7.855,1.2545,-193.299618,22.82687
ferrocene007_allyl_cs,CONF_0033,-4.532,-5.243,-7.272,-7.279,-7.537,-7.87,0.8422,-193.356404,24.918881
ferrocene007_allyl_cs,CONF_0034,-4.511,-5.298,-7.271,-7.276,-7.532,-7.839,0.9964,-193.024175,27.810721
ferrocene007_allyl_cs,CONF_0035,-4.502,-5.285,-7.239,-7.248,-7.506,-7.882,0.9483,-193.220163,24.057019
ferrocene007_allyl_cs,CONF_0037,-4.504,-5.283,-7.24,-7.249,-7.507,-7.883,0.9449,-193.219729,24.186178
ferrocene007_allyl_cs,CONF_0044,-4.513,-5.257,-7.294,-7.3,-7.554,-7.856,1.1577,-193.029883,27.04058
ferrocene007_allyl_cs,CONF_0045,-4.521,-5.26,-7.283,-7.296,-7.548,-7.857,1.0427,-193.13092,24.501327
ferrocene007_allyl_cs,CONF_0050,-4.51,-5.279,-7.278,-7.282,-7.538,-7.845,0.9501,-192.941185,27.932659
ferrocene007_allyl_cs,CONF_0056,-4.504,-5.289,-7.299,-7.302,-7.556,-7.837,1.025,-193.041876,27.853721
ferrocene007_allyl_cs,CONF_0083,-4.525,-5.301,-7.273,-7.274,-7.53,-7.807,1.2006,-192.999322,26.426448
ferrocene007_allyl_cs,CONF_0350,-4.569,-5.215,-7.282,-7.29,-7.553,-7.88,0.9021,-193.296127,25.741195
ferrocene008_allyl_2_cs,CONF_0001,-4.178,-4.765,-6.767,-6.783,-7.096,-7.405,1.2698,-260.224894,28.905332
ferrocene008_allyl_2_cs,CONF_0002,-4.204,-4.785,-6.741,-6.76,-7.067,-7.414,0.9824,-260.346971,32.840699
ferrocene008_allyl_2_cs,CONF_0003,-4.18,-4.765,-6.745,-6.762,-7.071,-7.405,0.858,-259.278838,45.833935
ferrocene008_allyl_2_cs,CONF_0004,-4.161,-4.749,-6.774,-6.789,-7.102,-7.398,2.4323,-259.34399,39.431715
ferrocene008_allyl_2_cs,CONF_0005,-4.118,-4.785,-6.774,-6.788,-7.103,-7.365,1.4485,-260.487003,26.767954
ferrocene008_allyl_2_cs,CONF_0006,-4.155,-4.738,-6.747,-6.76,-7.079,-7.413,0.9307,-260.265204,35.185643
ferrocene008_allyl_2_cs,CONF_0007,-4.125,-4.788,-6.748,-6.765,-7.076,-7.37,0.7418,-259.461276,48.176015
ferrocene008_allyl_2_cs,CONF_0008,-4.199,-4.803,-6.76,-6.78,-7.084,-7.427,0.7529,-259.571094,41.709992
ferrocene008_allyl_2_cs,CONF_0009,-4.117,-4.718,-6.773,-6.782,-7.107,-7.387,2.2991,-259.757715,39.827694
ferrocene008_allyl_2_cs,CONF_0010,-4.232,-4.811,-6.727,-6.748,-7.049,-7.442,0.9683,-259.935618,40.8311
ferrocene008_allyl_2_cs,CONF_0011,-4.221,-4.785,-6.758,-6.778,-7.076,-7.38,1.0338,-260.303857,34.082767
ferrocene008_allyl_2_cs,CONF_0012,-4.209,-4.79,-6.791,-6.808,-7.107,-7.362,1.1795,-260.104723,27.736007
ferrocene008_allyl_2_cs,CONF_0013,-4.177,-4.799,-6.763,-6.782,-7.087,-7.41,2.467,-259.315754,41.774996
ferrocene008_allyl_2_cs,CONF_0014,-4.209,-4.81,-6.734,-6.755,-7.056,-7.429,1.3337,-259.652671,42.600059
ferrocene008_allyl_2_cs,CONF_0015,-4.086,-4.839,-6.77,-6.777,-7.101,-7.422,1.2742,-260.202538,27.034875
ferrocene008_allyl_2_cs,CONF_0016,-4.193,-4.776,-6.758,-6.776,-7.077,-7.363,0.8371,-259.096413,46.500841
ferrocene008_allyl_2_cs,CONF_0017,-4.171,-4.771,-6.785,-6.802,-7.106,-7.34,2.2821,-259.126061,38.301054
ferrocene008_allyl_2_cs,CONF_0018,-4.068,-4.819,-6.777,-6.787,-7.109,-7.402,2.4031,-259.384273,38.511883
ferrocene008_allyl_2_cs,CONF_0019,-4.09,-4.836,-6.756,-6.762,-7.086,-7.42,0.4733,-259.430585,36.995704
ferrocene008_allyl_2_cs,CONF_0020,-4.147,-5.014,-6.82,-6.86,-7.124,-7.346,1.8225,-261.049589,28.536708
ferrocene008_allyl_2_cs,CONF_0021,-4.072,-4.815,-6.765,-6.775,-7.096,-7.401,1.4881,-258.500272,46.90629
ferrocene008_allyl_2_cs,CONF_0022,-4.203,-4.755,-6.76,-6.784,-7.089,-7.425,1.5992,-260.535794,29.810551
ferrocene008_allyl_2_cs,CONF_0023,-4.118,-4.993,-6.805,-6.853,-7.115,-7.326,0.6298,-259.063378,33.051072
ferrocene008_allyl_2_cs,CONF_0024,-4.155,-4.806,-6.765,-6.786,-7.084,-7.403,0.6708,-259.128848,42.168176
ferrocene008_allyl_2_cs,CONF_0025,-4.181,-4.739,-6.769,-6.791,-7.096,-7.402,2.4015,-259.624196,40.305776
ferrocene008_allyl_2_cs,CONF_0026,-4.206,-4.759,-6.749,-6.771,-7.07,-7.426,0.8067,-259.886357,41.997778
ferrocene008_allyl_2_cs,CONF_0027,-4.191,-4.81,-6.734,-6.756,-7.051,-7.423,1.1538,-259.408136,41.863824
ferrocene008_allyl_2_cs,CONF_0028,-4.114,-4.902,-6.814,-6.867,-7.127,-7.334,2.2708,-258.119305,39.192334
ferrocene008_allyl_2_cs,CONF_0029,-4.134,-4.805,-6.771,-6.791,-7.089,-7.391,2.3373,-259.05718,40.875842
ferrocene008_allyl_2_cs,CONF_0030,-4.169,-4.816,-6.74,-6.762,-7.058,-7.415,1.3977,-259.259454,41.586515
ferrocene008_allyl_2_cs,CONF_0031,-4.18,-4.743,-6.758,-6.778,-7.079,-7.405,1.1065,-258.84705,50.795734
ferrocene008_allyl_2_cs,CONF_0032,-4.222,-4.842,-6.82,-6.855,-7.128,-7.401,1.5115,-261.276713,37.033273
ferrocene008_allyl_2_cs,CONF_0034,-4.2,-4.819,-6.833,-6.871,-7.142,-7.365,1.9489,-260.520345,44.132992
ferrocene008_allyl_2_cs,CONF_0036,-4.145,-4.836,-6.764,-6.793,-7.086,-7.42,0.4806,-259.501851,42.851655
ferrocene008_allyl_2_cs,CONF_0037,-4.175,-4.854,-6.735,-6.765,-7.056,-7.447,1.346,-259.758702,43.856754
ferrocene008_allyl_2_cs,CONF_0038,-4.187,-4.844,-6.758,-6.781,-7.078,-7.414,0.9341,-259.914841,29.048292
ferrocene008_allyl_2_cs,CONF_0039,-4.152,-4.824,-6.789,-6.811,-7.109,-7.404,0.8607,-259.794793,24.276082
ferrocene008_allyl_2_cs,CONF_0191,-4.198,-4.818,-6.835,-6.876,-7.179,-7.319,2.46,-258.66323,44.389041
ferrocene008_allyl_2_cs,CONF_0561,-4.095,-4.942,-6.755,-6.78,-7.074,-7.423,0.4108,-258.769956,40.899666
ferrocene008_allyl_cs,CONF_0001,-4.208,-4.768,-6.812,-6.831,-7.123,-7.399,1.3937,-260.228479,34.255623
ferrocene008_allyl_cs,CONF_0002,-4.216,-4.773,-6.775,-6.797,-7.086,-7.404,0.857,-259.91121,37.863869
ferrocene008_allyl_cs,CONF_0003,-4.209,-4.757,-6.782,-6.803,-7.11,-7.406,1.4145,-260.679833,33.733057
ferrocene008_allyl_cs,CONF_0004,-4.187,-4.732,-6.809,-6.835,-7.129,-7.397,2.5284,-259.687318,38.610696
ferrocene008_allyl_cs,CONF_0005,-4.22,-4.752,-6.75,-6.772,-7.077,-7.416,0.9079,-260.222443,38.757624
ferrocene008_allyl_cs,CONF_0006,-4.192,-4.735,-6.777,-6.806,-7.097,-7.403,1.0046,-259.243768,43.224669
ferrocene008_allyl_cs,CONF_0007,-4.192,-4.697,-6.788,-6.808,-7.117,-7.395,2.465,-259.721849,39.412965
ferrocene008_allyl_cs,CONF_0008,-4.195,-4.701,-6.767,-6.787,-7.092,-7.398,1.0079,-259.285585,46.144243
ferrocene008_allyl_cs,CONF_0009,-4.197,-4.812,-6.775,-6.799,-7.107,-7.389,1.3781,-260.495915,35.961149
ferrocene008_allyl_cs,CONF_0010,-4.178,-4.833,-6.803,-6.818,-7.115,-7.427,1.1092,-260.143903,31.920576
ferrocene008_allyl_cs,CONF_0011,-4.208,-4.814,-6.743,-6.77,-7.075,-7.398,0.8477,-260.305353,36.966372
ferrocene008_allyl_cs,CONF_0012,-4.189,-4.843,-6.766,-6.785,-7.079,-7.433,0.935,-260.005471,33.926705
ferrocene008_allyl_cs,CONF_0013,-4.215,-4.766,-6.781,-6.804,-7.108,-7.392,2.5979,-259.3899,39.796276
ferrocene008_allyl_cs,CONF_0014,-4.175,-4.789,-6.796,-6.82,-7.12,-7.44,2.4422,-259.500763,36.782474
ferrocene008_allyl_cs,CONF_0015,-4.219,-4.768,-6.748,-6.773,-7.076,-7.395,1.0764,-258.969192,42.446195
ferrocene008_allyl_cs,CONF_0016,-4.181,-4.793,-6.763,-6.788,-7.087,-7.444,1.0636,-259.149903,40.786885
ferrocene008_allyl_cs,CONF_0017,-4.116,-4.883,-6.766,-6.778,-7.097,-7.399,1.2559,-260.570157,32.555524
ferrocene008_allyl_cs,CONF_0018,-4.218,-4.818,-6.803,-6.86,-7.16,-7.444,0.5638,-259.715216,35.682619
ferrocene008_allyl_cs,CONF_0019,-4.193,-4.823,-6.718,-6.767,-7.072,-7.394,0.8625,-260.305072,40.967464
ferrocene008_allyl_cs,CONF_0020,-4.13,-4.887,-6.736,-6.75,-7.067,-7.401,1.0489,-260.359944,35.4224
ferrocene008_allyl_cs,CONF_0021,-4.229,-4.847,-6.813,-6.868,-7.169,-7.446,1.3474,-261.097615,31.12525
ferrocene008_allyl_cs,CONF_0022,-4.243,-4.792,-6.767,-6.793,-7.1,-7.391,1.3787,-260.033978,46.269616
ferrocene008_allyl_cs,CONF_0023,-4.184,-4.799,-6.821,-6.878,-7.18,-7.405,1.9239,-258.986478,44.412603
ferrocene008_allyl_cs,CONF_0024,-4.195,-4.82,-6.833,-6.887,-7.191,-7.407,2.5805,-260.320294,39.535319
ferrocene008_allyl_cs,CONF_0025,-4.1,-4.841,-6.767,-6.777,-7.101,-7.381,2.5328,-259.745712,37.093907
ferrocene008_allyl_cs,CONF_0028,-4.106,-4.849,-6.748,-6.759,-7.079,-7.381,1.3688,-259.379728,42.035409
ferrocene008_allyl_cs,CONF_0029,-4.255,-4.805,-6.748,-6.781,-7.075,-7.452,1.102,-260.423986,40.968207
ferrocene008_allyl_cs,CONF_0030,-4.241,-4.798,-6.779,-6.81,-7.106,-7.438,0.9432,-260.147137,44.407941
ferrocene008_allyl_cs,CONF_0033,-4.227,-4.777,-6.751,-6.784,-7.077,-7.419,0.7307,-260.304978,37.680805
ferrocene008_allyl_cs,CONF_0034,-4.214,-4.769,-6.781,-6.813,-7.109,-7.405,2.333,-260.163469,39.745601
ferrocene008_allyl_cs,CONF_0035,-4.231,-4.815,-6.75,-6.781,-7.077,-7.461,1.1103,-260.341516,34.507959
ferrocene008_allyl_cs,CONF_0036,-4.211,-4.808,-6.783,-6.815,-7.114,-7.453,1.389,-260.03242,41.425008
ferrocene008_allyl_cs,CONF_0037,-4.205,-4.79,-6.746,-6.777,-7.074,-7.437,0.8768,-260.182046,34.295987
ferrocene008_allyl_cs,CONF_0038,-4.17,-4.792,-6.788,-6.824,-7.121,-7.436,2.5322,-260.232596,37.14282
ferrocene008_allyl_cs,CONF_0039,-4.185,-4.907,-6.745,-6.774,-7.071,-7.482,1.2238,-260.198759,35.455307
ferrocene008_allyl_cs,CONF_0040,-4.166,-4.907,-6.777,-6.805,-7.104,-7.47,1.1791,-259.866216,40.211691
ferrocene008_allyl_cs,CONF_0112,-4.208,-4.828,-6.763,-6.785,-7.092,-7.393,1.6245,-260.136222,36.942242
ferrocene008_allyl_cs,CONF_0116,-4.194,-4.898,-6.812,-6.866,-7.167,-7.462,0.9676,-259.633715,33.644159
ferrocene008_allyl_cs,CONF_0128,-4.177,-4.8,-6.769,-6.792,-7.099,-7.37,2.6965,-259.364634,40.360768
ferrocene008_allyl_cs,CONF_0129,-4.101,-4.873,-6.947,-6.968,-7.271,-7.4,2.4939,-260.003318,39.356893
ferrocene008_allyl_cs,CONF_0132,-4.119,-4.921,-6.943,-6.967,-7.267,-7.414,1.5293,-261.156606,31.785939
ferrocene008_allyl_cs,CONF_0133,-4.188,-4.799,-6.738,-6.763,-7.068,-7.374,1.071,-259.320556,39.980628
ferrocene008_allyl_cs,CONF_0139,-4.12,-4.918,-6.946,-6.967,-7.269,-7.412,1.5028,-261.129842,31.529351
ferrocene008_allyl_cs,CONF_0141,-4.104,-4.874,-6.95,-6.971,-7.273,-7.403,2.5312,-260.069771,39.390578
ferrocene008_allyl_cs,CONF_0142,-4.082,-4.862,-6.936,-6.957,-7.26,-7.384,2.9525,-258.284211,43.314101
ferrocene008_allyl_cs,CONF_0146,-4.223,-4.829,-6.805,-6.863,-7.163,-7.44,0.522,-259.887939,36.216386
ferrocene008_allyl_cs,CONF_0148,-4.229,-4.84,-6.814,-6.869,-7.171,-7.446,1.398,-261.098077,31.342311
ferrocene008_allyl_cs,CONF_0150,-4.105,-4.897,-6.937,-6.957,-7.26,-7.398,1.2592,-259.343266,35.038288
ferrocene008_allyl_cs,CONF_0154,-4.187,-4.803,-6.823,-6.882,-7.184,-7.4,2.0125,-259.110649,44.59956
ferrocene008_allyl_cs,CONF_0165,-4.103,-4.899,-6.934,-6.956,-7.258,-7.398,1.2261,-259.344044,34.956731
ferrocene008_allyl_cs,CONF_0170,-4.079,-4.86,-6.937,-6.957,-7.26,-7.384,2.9383,-258.274,43.206435
ferrocene008_allyl_cs,CONF_0200,-4.209,-4.83,-6.765,-6.787,-7.093,-7.393,1.6354,-260.136825,36.870928
ferrocene008_allyl_cs,CONF_0232,-4.099,-4.97,-6.908,-6.923,-7.238,-7.374,2.5166,-260.297822,44.790801
ferrocene008_allyl_cs,CONF_0233,-4.12,-4.917,-6.945,-6.967,-7.269,-7.413,1.5031,-261.167603,31.556638
ferrocene008_allyl_cs,CONF_0235,-4.105,-4.893,-6.938,-6.956,-7.26,-7.399,1.236,-259.359066,34.763308
ferrocene008_allyl_cs,CONF_0237,-4.078,-4.947,-6.896,-6.908,-7.225,-7.354,3.0369,-258.725147,41.280567
ferrocene008_allyl_cs,CONF_0268,-4.115,-5.116,-6.955,-6.983,-7.279,-7.362,1.773,-261.039652,25.503521
ferrocene008_allyl_cs,CONF_0271,-4.118,-4.94,-6.952,-6.974,-7.28,-7.4,2.4648,-259.916667,38.119005
ferrocene008_allyl_cs,CONF_0272,-4.12,-4.921,-6.944,-6.967,-7.268,-7.411,1.4938,-261.172809,31.50746
ferrocene008_allyl_cs,CONF_0279,-4.1,-4.874,-6.948,-6.969,-7.271,-7.401,2.4898,-260.024242,39.292374
ferrocene008_allyl_cs,CONF_0292,-4.09,-5.095,-6.944,-6.969,-7.266,-7.342,1.2056,-259.028929,36.106034
ferrocene008_allyl_cs,CONF_0300,-4.101,-4.922,-6.942,-6.963,-7.27,-7.389,2.9921,-258.206938,43.716719
ferrocene008_allyl_cs,CONF_0309,-4.077,-4.912,-6.771,-6.786,-7.098,-7.407,2.4644,-258.747396,39.599017
ferrocene008_allyl_cs,CONF_0337,-4.225,-5.014,-6.877,-6.895,-7.196,-7.403,1.932,-261.085531,31.407935
ferrocene008_allyl_cs,CONF_0411,-4.139,-4.797,-6.968,-7.001,-7.306,-7.45,2.6838,-259.502858,41.277714
ferrocene008_allyl_cs,CONF_0417,-4.183,-4.815,-6.849,-6.874,-7.178,-7.426,0.842,-258.776408,40.392662
ferrocene008_allyl_cs,CONF_0421,-4.177,-4.91,-6.942,-6.972,-7.276,-7.441,2.2281,-259.735477,40.99708
ferrocene008_allyl_cs,CONF_0423,-4.156,-4.798,-6.866,-6.891,-7.195,-7.395,2.2287,-258.057575,48.314199
ferrocene008_allyl_cs,CONF_0425,-4.219,-5.011,-6.851,-6.871,-7.181,-7.383,1.6315,-261.080364,29.73459
ferrocene009_allyl_2_cs,CONF_0001,-4.763,-5.318,-6.677,-6.705,-7.059,-7.666,5.3307,-344.399986,36.633011
ferrocene009_allyl_2_cs,CONF_0002,-4.778,-5.313,-6.73,-6.761,-7.115,-7.656,4.7402,-345.140904,38.738143
ferrocene009_allyl_2_cs,CONF_0003,-4.759,-5.316,-6.678,-6.705,-7.058,-7.667,5.378,-344.39937,36.61525
ferrocene009_allyl_2_cs,CONF_0004,-4.774,-5.312,-6.732,-6.762,-7.116,-7.659,4.7794,-345.146848,38.607843
ferrocene009_allyl_2_cs,CONF_0005,-4.766,-5.319,-6.677,-6.705,-7.058,-7.667,5.287,-344.459533,36.359292
ferrocene009_allyl_2_cs,CONF_0006,-4.786,-5.314,-6.729,-6.76,-7.115,-7.654,4.6965,-345.227554,38.910832
ferrocene009_allyl_2_cs,CONF_0007,-4.773,-5.315,-6.676,-6.703,-7.059,-7.663,5.3139,-344.456896,36.283895
ferrocene009_allyl_2_cs,CONF_0008,-4.787,-5.312,-6.729,-6.76,-7.116,-7.654,4.7051,-345.208232,38.97013
ferrocene009_allyl_2_cs,CONF_0009,-4.777,-5.331,-6.728,-6.76,-7.115,-7.663,5.239,-345.308805,38.799767
ferrocene009_allyl_2_cs,CONF_0010,-4.756,-5.349,-6.68,-6.705,-7.061,-7.671,6.0694,-344.700846,39.050602
ferrocene009_allyl_2_cs,CONF_0011,-4.775,-5.332,-6.73,-6.76,-7.116,-7.664,5.2702,-345.356341,38.687106
ferrocene009_allyl_2_cs,CONF_0012,-4.754,-5.358,-6.685,-6.707,-7.062,-7.672,6.0874,-344.709781,38.969766
ferrocene009_allyl_2_cs,CONF_0013,-4.88,-5.328,-6.707,-6.735,-7.096,-7.677,5.162,-345.187808,39.037001
ferrocene009_allyl_2_cs,CONF_0014,-4.756,-5.344,-6.679,-6.705,-7.061,-7.67,6.098,-344.677851,38.884968
ferrocene009_allyl_2_cs,CONF_0015,-4.786,-5.332,-6.726,-6.757,-7.114,-7.664,5.2369,-345.347739,38.951871
ferrocene009_allyl_2_cs,CONF_0016,-4.754,-5.35,-6.679,-6.704,-7.059,-7.67,6.0876,-344.699407,38.990293
ferrocene009_allyl_2_cs,CONF_0017,-4.897,-5.212,-6.757,-6.791,-7.122,-7.645,4.0599,-344.017905,35.223241
ferrocene009_allyl_2_cs,CONF_0018,-4.855,-5.289,-6.747,-6.751,-7.098,-7.706,4.8163,-344.088817,36.680737
ferrocene009_allyl_2_cs,CONF_0019,-4.884,-5.214,-6.702,-6.734,-7.065,-7.655,4.3772,-343.033863,32.01295
ferrocene009_allyl_2_cs,CONF_0020,-4.921,-5.255,-6.767,-6.802,-7.131,-7.672,3.6571,-344.207683,39.8047
ferrocene009_allyl_2_cs,CONF_0022,-4.926,-5.25,-6.712,-6.744,-7.074,-7.68,4.63,-343.334452,35.262253
ferrocene009_allyl_2_cs,CONF_0023,-4.802,-5.275,-6.729,-6.745,-7.082,-7.673,4.5905,-343.505123,33.399893
ferrocene009_allyl_2_cs,CONF_0024,-4.806,-5.302,-6.73,-6.747,-7.084,-7.689,4.8354,-343.927404,37.357521
