Ligand,Conformer,1C,2C,3C,5Pd,6P,7P
172_cs,CONF_0038,0.16495,0.02752,0.17912,0.22592,0.22434,0.19306
172_cs,CONF_0041,0.16472,0.02746,0.17938,0.22586,0.22443,0.19308
172_cs,CONF_0045,0.11778,0.02712,0.23560,0.25166,0.20911,0.21140
172_cs,CONF_0046,0.21485,0.02802,0.13412,0.21518,0.22590,0.18812
172_cs,CONF_0047,0.21392,0.02652,0.13178,0.21755,0.22997,0.18765
172_cs,CONF_0049,0.12082,0.02769,0.23306,0.25279,0.21194,0.20860
172_cs,CONF_0052,0.17229,0.02923,0.17661,0.21801,0.19939,0.19958
172_cs,CONF_0054,0.16486,0.02747,0.17923,0.22568,0.22419,0.19325
172_cs,CONF_0058,0.11778,0.02705,0.23579,0.25120,0.20905,0.21142
172_cs,CONF_0062,0.14457,0.03270,0.18755,0.25073,0.21621,0.19095
172_cs,CONF_0064,0.16729,0.02490,0.16816,0.20502,0.21097,0.21126
172_cs,CONF_0065,0.19190,0.02712,0.15145,0.21756,0.21279,0.21072
172_cs,CONF_0073,0.21399,0.02649,0.13194,0.21717,0.23032,0.18752
172_cs,CONF_0078,0.21328,0.02654,0.13210,0.21735,0.22970,0.18777
172_cs,CONF_0082,0.19505,0.02604,0.14991,0.21271,0.20734,0.21600
172_cs,CONF_0083,0.17113,0.02926,0.17339,0.21676,0.20170,0.20149
173_cs,CONF_0001,0.16817,0.02450,0.10621,0.18193,0.15742,0.13781
173_cs,CONF_0002,0.09428,0.01973,0.18521,0.26339,0.14933,0.18519
173_cs,CONF_0003,0.09431,0.01968,0.18523,0.26422,0.14945,0.18482
173_cs,CONF_0004,0.16966,0.02088,0.10987,0.20458,0.15817,0.16102
173_cs,CONF_0005,0.08178,0.02078,0.20291,0.23361,0.17145,0.18057
173_cs,CONF_0006,0.10383,0.02552,0.16604,0.22693,0.16237,0.15334
173_cs,CONF_0007,0.10549,0.02541,0.16334,0.22695,0.16434,0.15195
173_cs,CONF_0008,0.17153,0.02064,0.10746,0.20622,0.15894,0.16090
173_cs,CONF_0009,0.09492,0.01982,0.18510,0.26475,0.15180,0.18337
173_cs,CONF_0011,0.10689,0.02462,0.16807,0.18306,0.13774,0.15744
173_cs,CONF_0012,0.08155,0.02075,0.20273,0.23194,0.17102,0.18033
173_cs,CONF_0013,0.10685,0.02471,0.16834,0.18286,0.13803,0.15812
173_cs,CONF_0014,0.20263,0.02084,0.08205,0.23269,0.18034,0.17121
174_cs,CONF_0001,0.18397,0.01950,0.09554,0.26110,0.18815,0.14471
174_cs,CONF_0002,0.17013,0.02440,0.10437,0.18247,0.15847,0.13643
174_cs,CONF_0003,0.18443,0.01959,0.09519,0.26191,0.18723,0.14592
174_cs,CONF_0004,0.17106,0.02082,0.10787,0.20613,0.15893,0.16031
174_cs,CONF_0005,0.20291,0.02074,0.08176,0.23212,0.18039,0.17090
174_cs,CONF_0006,0.16281,0.02552,0.10537,0.22733,0.15156,0.16490
174_cs,CONF_0007,0.16877,0.02559,0.10391,0.22732,0.15375,0.16408
174_cs,CONF_0008,0.10727,0.02069,0.17123,0.20500,0.16019,0.15932
174_cs,CONF_0009,0.10774,0.02072,0.17099,0.20514,0.16036,0.15924
174_cs,CONF_0011,0.09468,0.01983,0.18515,0.26406,0.15047,0.18455
174_cs,CONF_0012,0.20326,0.02080,0.08150,0.23344,0.18135,0.17134
174_cs,CONF_0013,0.16817,0.02442,0.10571,0.18188,0.15719,0.13822
174_cs,CONF_0014,0.20305,0.02082,0.08161,0.23319,0.18089,0.17127
177_cs,CONF_0001,0.03030,0.01720,0.30295,0.44225,0.16628,0.28553
177_cs,CONF_0002,0.30142,0.01730,0.03013,0.44269,0.28614,0.16634
177_cs,CONF_0004,0.05104,0.03722,0.25615,0.53224,0.26425,0.18401
177_cs,CONF_0005,0.06323,0.04734,0.23148,0.59102,0.27920,0.14751
177_cs,CONF_0006,0.05551,0.03952,0.25572,0.57851,0.28754,0.15335
177_cs,CONF_0009,0.06369,0.04712,0.23134,0.58844,0.27904,0.14783
177_cs,CONF_0010,0.05148,0.04594,0.20442,0.76314,0.30117,0.09668
177_cs,CONF_0011,0.04694,0.02803,0.25269,0.43593,0.22484,0.22923
177_cs,CONF_0013,0.25442,0.04006,0.05506,0.57835,0.15434,0.28618
177_cs,CONF_0014,0.06385,0.05662,0.21479,0.65757,0.30258,0.13109
177_cs,CONF_0015,0.25468,0.03979,0.05463,0.57510,0.15639,0.28540
177_cs,CONF_0016,0.03371,0.02660,0.28001,0.58916,0.24727,0.18165
177_cs,CONF_0017,0.05873,0.04770,0.24119,0.58751,0.28262,0.15748
177_cs,CONF_0019,0.20401,0.05294,0.05487,0.66325,0.13083,0.31631
177_cs,CONF_0020,0.04181,0.04425,0.18826,0.84270,0.32931,0.07876
177_cs,CONF_0022,0.18517,0.04498,0.04120,0.84074,0.07954,0.33104
177_cs,CONF_0023,0.03589,0.03263,0.25507,0.53197,0.27813,0.19612
178_cs,CONF_0001,0.02907,0.01742,0.30227,0.44515,0.16617,0.28700
178_cs,CONF_0002,0.30400,0.01767,0.03009,0.44154,0.28552,0.16724
178_cs,CONF_0004,0.05212,0.03700,0.25612,0.53318,0.26373,0.18351
178_cs,CONF_0005,0.06434,0.04730,0.22981,0.59351,0.28052,0.14658
178_cs,CONF_0006,0.05548,0.04025,0.25400,0.57917,0.28685,0.15383
178_cs,CONF_0009,0.06447,0.04723,0.23051,0.59211,0.28032,0.14735
178_cs,CONF_0010,0.05166,0.04671,0.20087,0.76497,0.30269,0.09664
178_cs,CONF_0011,0.04686,0.02782,0.25433,0.43634,0.22444,0.22904
178_cs,CONF_0013,0.05188,0.04685,0.20156,0.76506,0.30303,0.09609
178_cs,CONF_0014,0.25447,0.03992,0.05581,0.57717,0.15373,0.28545
178_cs,CONF_0015,0.06364,0.05659,0.21678,0.65773,0.30237,0.13008
178_cs,CONF_0016,0.25474,0.03996,0.05507,0.57728,0.15502,0.28513
178_cs,CONF_0017,0.03450,0.02663,0.27904,0.58443,0.24694,0.18370
178_cs,CONF_0018,0.05883,0.04806,0.24195,0.58694,0.28262,0.15701
178_cs,CONF_0019,0.05862,0.04800,0.24219,0.58633,0.28265,0.15717
178_cs,CONF_0021,0.20278,0.05302,0.05460,0.66440,0.13028,0.31677
178_cs,CONF_0022,0.04170,0.04518,0.18706,0.84333,0.32908,0.07837
178_cs,CONF_0024,0.18660,0.04490,0.04174,0.84055,0.07860,0.33018
178_cs,CONF_0025,0.03607,0.03278,0.25569,0.53393,0.27701,0.19483
179_cs,CONF_0001,0.10949,0.02879,0.11065,0.25066,0.21487,0.21557
179_cs,CONF_0002,0.10907,0.02792,0.11101,0.25130,0.21616,0.21526
17_cs,CONF_0003,0.10859,0.02851,0.18211,0.27589,0.21517,0.18207
17_cs,CONF_0004,0.19698,0.02838,0.12421,0.25620,0.21416,0.17866
17_cs,CONF_0007,0.12042,0.02795,0.17900,0.26071,0.22710,0.17626
17_cs,CONF_0008,0.14931,0.02945,0.15304,0.25131,0.21443,0.18017
17_cs,CONF_0012,0.10860,0.02857,0.18194,0.27592,0.21547,0.18200
17_cs,CONF_0022,0.10869,0.02856,0.18180,0.27587,0.21544,0.18201
17_cs,CONF_0023,0.20973,0.02856,0.10155,0.27414,0.21610,0.17686
17_cs,CONF_0035,0.20929,0.02855,0.10150,0.27358,0.21624,0.17634
17_cs,CONF_0036,0.09209,0.02840,0.21433,0.30296,0.20971,0.18030
17_cs,CONF_0044,0.09156,0.02834,0.21404,0.30397,0.21019,0.17988
17_cs,CONF_0056,0.12159,0.02813,0.16997,0.26209,0.23092,0.16909
17_cs,CONF_0061,0.08895,0.02835,0.20861,0.30863,0.21199,0.17729
17_cs,CONF_0064,0.18021,0.02889,0.10563,0.27901,0.23581,0.16084
17_cs,CONF_0068,0.20228,0.02849,0.11209,0.26989,0.21065,0.17750
17_cs,CONF_0113,0.08325,0.02795,0.19469,0.30999,0.21317,0.16865
180_cs,CONF_0001,0.10955,0.02870,0.11037,0.25064,0.21483,0.21571
180_cs,CONF_0002,0.11004,0.02808,0.11000,0.25112,0.21512,0.21615
181_cs,CONF_0001,0.14476,0.02593,0.16786,0.23828,0.20303,0.20017
181_cs,CONF_0002,0.13362,0.02764,0.21075,0.21692,0.21353,0.19957
181_cs,CONF_0003,0.13964,0.02643,0.19937,0.22545,0.21223,0.20445
181_cs,CONF_0005,0.16642,0.02280,0.15193,0.23138,0.20180,0.20229
181_cs,CONF_0006,0.16072,0.02691,0.17191,0.22833,0.20535,0.20768
181_cs,CONF_0007,0.13784,0.02671,0.20169,0.21643,0.20749,0.20520
181_cs,CONF_0008,0.18550,0.02583,0.13153,0.24214,0.19336,0.20487
181_cs,CONF_0010,0.14643,0.02624,0.16295,0.23270,0.20654,0.19570
181_cs,CONF_0013,0.14467,0.02600,0.16762,0.23840,0.20295,0.20013
181_cs,CONF_0019,0.17269,0.02398,0.13374,0.23659,0.20664,0.19593
181_cs,CONF_0020,0.17259,0.02397,0.13385,0.23627,0.20675,0.19583
181_cs,CONF_0031,0.16634,0.02545,0.13831,0.23969,0.20614,0.19385
181_cs,CONF_0032,0.16674,0.02537,0.13832,0.23943,0.20582,0.19406
181_cs,CONF_0037,0.16033,0.02683,0.17229,0.22764,0.20559,0.20773
181_cs,CONF_0041,0.16040,0.02681,0.17232,0.22779,0.20553,0.20774
181_cs,CONF_0043,0.14020,0.02596,0.17830,0.23632,0.21410,0.19022
181_cs,CONF_0046,0.10936,0.02910,0.21443,0.24050,0.19117,0.21318
181_cs,CONF_0056,0.08686,0.02177,0.23177,0.28782,0.19152,0.21767
181_cs,CONF_0060,0.17520,0.02893,0.14224,0.25662,0.21366,0.18302
181_cs,CONF_0063,0.12730,0.02705,0.19799,0.24806,0.21893,0.19536
181_cs,CONF_0064,0.15331,0.02411,0.16483,0.22806,0.20898,0.19849
181_cs,CONF_0068,0.14374,0.02623,0.16957,0.22351,0.20563,0.20196
181_cs,CONF_0071,0.10915,0.02910,0.21453,0.24069,0.19124,0.21311
181_cs,CONF_0084,0.14379,0.02619,0.16982,0.22333,0.20564,0.20204
181_cs,CONF_0087,0.14107,0.02576,0.17647,0.23436,0.21112,0.19604
181_cs,CONF_0091,0.12808,0.02341,0.19916,0.25675,0.20291,0.20786
181_cs,CONF_0094,0.12859,0.02354,0.19830,0.25680,0.20277,0.20800
181_cs,CONF_0108,0.12352,0.02707,0.20058,0.24616,0.21074,0.20546
181_cs,CONF_0114,0.14097,0.02566,0.17661,0.23412,0.21117,0.19620
181_cs,CONF_0122,0.11868,0.02561,0.21484,0.23788,0.20710,0.20957
181_cs,CONF_0151,0.13828,0.02672,0.20101,0.21631,0.20749,0.20516
181_cs,CONF_0163,0.12344,0.02711,0.20077,0.24626,0.21073,0.20539
181_cs,CONF_0174,0.14021,0.02597,0.17792,0.23623,0.21409,0.19041
181_cs,CONF_0229,0.11345,0.02452,0.20770,0.24406,0.21035,0.20612
181_cs,CONF_0242,0.14361,0.02619,0.16972,0.22342,0.20583,0.20208
181_cs,CONF_0272,0.14027,0.02565,0.17706,0.23446,0.21118,0.19619
181_cs,CONF_0289,0.14431,0.02601,0.16857,0.22315,0.20580,0.20209
182_cs,CONF_0001,0.14305,0.02634,0.16823,0.23995,0.20202,0.20050
182_cs,CONF_0002,0.13300,0.02763,0.21249,0.21731,0.21348,0.19925
182_cs,CONF_0003,0.13991,0.02655,0.19906,0.22524,0.21197,0.20417
182_cs,CONF_0005,0.16625,0.02304,0.15170,0.23186,0.20093,0.20244
182_cs,CONF_0006,0.16058,0.02682,0.17256,0.22742,0.20492,0.20814
182_cs,CONF_0007,0.13735,0.02665,0.20224,0.21705,0.20652,0.20502
182_cs,CONF_0008,0.18547,0.02597,0.13173,0.24189,0.19323,0.20446
182_cs,CONF_0010,0.14649,0.02623,0.16270,0.23254,0.20628,0.19571
182_cs,CONF_0013,0.14311,0.02635,0.16842,0.24006,0.20223,0.20049
182_cs,CONF_0019,0.17254,0.02401,0.13484,0.23560,0.20659,0.19562
182_cs,CONF_0020,0.17274,0.02411,0.13390,0.23648,0.20630,0.19547
182_cs,CONF_0025,0.13352,0.02710,0.19748,0.21378,0.21234,0.20182
182_cs,CONF_0028,0.13359,0.02707,0.19723,0.21379,0.21232,0.20189
182_cs,CONF_0031,0.16609,0.02539,0.13880,0.23910,0.20558,0.19420
182_cs,CONF_0032,0.16650,0.02535,0.13854,0.23884,0.20566,0.19409
182_cs,CONF_0037,0.16051,0.02678,0.17259,0.22728,0.20514,0.20814
182_cs,CONF_0041,0.16067,0.02693,0.17211,0.22817,0.20492,0.20810
182_cs,CONF_0043,0.14138,0.02597,0.17749,0.23590,0.21326,0.18999
182_cs,CONF_0046,0.10956,0.02908,0.21451,0.24132,0.19056,0.21291
182_cs,CONF_0056,0.08746,0.02175,0.23247,0.28749,0.19155,0.21718
182_cs,CONF_0060,0.17565,0.02912,0.14240,0.25730,0.21313,0.18267
182_cs,CONF_0063,0.12683,0.02707,0.19811,0.24826,0.21807,0.19596
182_cs,CONF_0064,0.15383,0.02415,0.16466,0.22882,0.20892,0.19821
182_cs,CONF_0068,0.14346,0.02631,0.16950,0.22316,0.20502,0.20223
182_cs,CONF_0084,0.14370,0.02630,0.16928,0.22324,0.20496,0.20223
182_cs,CONF_0087,0.14004,0.02564,0.17800,0.23483,0.21036,0.19600
182_cs,CONF_0091,0.12894,0.02396,0.19633,0.25745,0.20258,0.20760
182_cs,CONF_0094,0.12988,0.02411,0.19483,0.25690,0.20228,0.20771
182_cs,CONF_0108,0.12377,0.02723,0.20051,0.24613,0.21005,0.20571
182_cs,CONF_0114,0.13972,0.02551,0.17843,0.23482,0.21057,0.19607
182_cs,CONF_0162,0.12414,0.02726,0.20072,0.24612,0.20993,0.20570
182_cs,CONF_0173,0.14134,0.02596,0.17780,0.23607,0.21341,0.18996
182_cs,CONF_0227,0.11344,0.02445,0.20811,0.24275,0.20934,0.20627
182_cs,CONF_0240,0.14412,0.02630,0.16859,0.22352,0.20467,0.20218
182_cs,CONF_0270,0.13997,0.02557,0.17829,0.23466,0.21038,0.19607
182_cs,CONF_0289,0.14440,0.02631,0.16807,0.22368,0.20452,0.20221
182_cs,CONF_0540,0.14582,0.02630,0.16351,0.23272,0.20662,0.19561
183_cs,CONF_0001,0,0,0,0.02483,0.02372,0
183_cs,CONF_0002,0,0,0,0.01597,0,0.01025
183_cs,CONF_0003,0,0,0,0.02882,0.01621,0.01336
183_cs,CONF_0004,0,0,0,0.01728,0.02140,0
183_cs,CONF_0005,0,0,0,0.01921,0.01930,0
183_cs,CONF_0006,0,0,0,0.01974,0.01987,0
183_cs,CONF_0008,0,0,0,0.02402,0.01183,0.01921
183_cs,CONF_0009,0,0,0,0.01141,0,0
183_cs,CONF_0010,0,0,0,0.02871,0.01611,0.01344
183_cs,CONF_0012,0,0,0,0.01510,0.01666,0
183_cs,CONF_0014,0,0,0,0.01843,0,0.02049
183_cs,CONF_0016,0,0,0,0.01169,0,0.01007
183_cs,CONF_0017,0,0,0,0.02302,0.01792,0.01225
183_cs,CONF_0018,0,0,0.03954,0.03975,0,0.05844
183_cs,CONF_0021,0,0,0,0.02009,0,0.01887
183_cs,CONF_0023,0,0,0.01025,0.01753,0,0.02410
183_cs,CONF_0027,0,0,0,0.01980,0.01973,0
183_cs,CONF_0029,0,0,0,0.02875,0.01616,0.01337
183_cs,CONF_0032,0,0,0,0.01972,0.01995,0
183_cs,CONF_0039,0,0,0,0.02860,0.01601,0.01352
183_cs,CONF_0044,0,0,0,0.01143,0,0
183_cs,CONF_0061,0,0,0.01433,0.02058,0,0.02833
183_cs,CONF_0062,0,0,0,0.02380,0.01160,0.01940
183_cs,CONF_0074,0,0,0,0.02487,0.02373,0
183_cs,CONF_0077,0,0,0,0.01831,0,0.02048
183_cs,CONF_0083,0,0,0,0.01496,0.01622,0
183_cs,CONF_0093,0,0,0,0.01597,0,0.01026
183_cs,CONF_0099,0,0,0,0.01164,0,0.01003
183_cs,CONF_0118,0,0,0,0.01746,0,0.02128
183_cs,CONF_0130,0,0,0,0.01461,0,0.01568
183_cs,CONF_0136,0,0,0,0.01180,0,0
183_cs,CONF_0137,0,0,0,0.02535,0,0.02374
183_cs,CONF_0139,0,0,0,0.01830,0.02038,0
183_cs,CONF_0160,0,0,0,0.01617,0.01023,0
183_cs,CONF_0162,0,0,0,0.01714,0,0.02303
184_cs,CONF_0001,0,0,0,0.02889,0.01315,0.01614
184_cs,CONF_0002,0,0,0,0.02511,0.02374,0
184_cs,CONF_0003,0,0,0,0.01937,0,0.01943
184_cs,CONF_0004,0,0,0,0.01951,0,0.01946
184_cs,CONF_0005,0,0,0,0.01639,0,0.01033
184_cs,CONF_0007,0,0,0,0.01790,0.02192,0
184_cs,CONF_0008,0,0,0,0.02898,0.01312,0.01617
184_cs,CONF_0010,0,0,0,0.02396,0.01134,0.01984
184_cs,CONF_0011,0,0,0,0.01155,0,0
184_cs,CONF_0014,0,0,0,0.01499,0.01625,0
184_cs,CONF_0015,0,0,0,0.01840,0,0.02083
184_cs,CONF_0016,0,0,0,0.02408,0.01163,0.01913
184_cs,CONF_0017,0,0,0,0.01164,0,0.01047
184_cs,CONF_0018,0,0,0,0.01496,0.01615,0
184_cs,CONF_0020,0,0,0,0.02026,0.01938,0
184_cs,CONF_0022,0.01161,0,0,0.01894,0.02556,0
184_cs,CONF_0024,0,0,0,0.01964,0,0.01974
184_cs,CONF_0026,0,0,0,0.02888,0.01309,0.01620
184_cs,CONF_0031,0,0,0,0.01925,0,0.01925
184_cs,CONF_0039,0,0,0,0.02898,0.01303,0.01630
184_cs,CONF_0041,0,0,0,0.01764,0.02128,0
184_cs,CONF_0055,0,0,0,0.02356,0.01924,0.01157
184_cs,CONF_0059,0,0,0,0.01164,0,0
184_cs,CONF_0069,0,0,0,0.01858,0.02077,0
184_cs,CONF_0073,0,0,0,0.01463,0,0.01596
184_cs,CONF_0081,0,0,0,0.02519,0.02348,0
184_cs,CONF_0086,0,0,0,0.01155,0.01011,0
184_cs,CONF_0103,0,0,0,0.01617,0,0.01025
184_cs,CONF_0127,0,0,0,0.01776,0.02128,0
184_cs,CONF_0129,0.04097,0,0,0.04054,0.06015,0
184_cs,CONF_0136,0,0,0,0.02486,0.02372,0
184_cs,CONF_0138,0,0,0,0.01820,0,0.02027
184_cs,CONF_0154,0,0,0,0.01613,0,0.01035
184_cs,CONF_0158,0.01129,0,0,0.01867,0.02537,0
184_cs,CONF_0169,0,0,0,0.01753,0.02155,0
185_cs,CONF_0001,0.12244,0.02512,0.19279,0.23091,0.20317,0.20575
185_cs,CONF_0002,0.12303,0.02502,0.19225,0.23077,0.20349,0.20558
186_cs,CONF_0001,0.12270,0.02521,0.19206,0.23131,0.20299,0.20553
186_cs,CONF_0002,0.12316,0.02517,0.19166,0.23079,0.20306,0.20537
187_cs,CONF_0002,0.10660,0,0.05057,0.13516,0.04927,0.10667
187_cs,CONF_0004,0.09641,0.01047,0.06898,0.07910,0.10063,0.05542
187_cs,CONF_0005,0.06928,0.01291,0.13760,0.12825,0.11635,0.10137
187_cs,CONF_0008,0.09736,0.01054,0.06894,0.07948,0.10163,0.05603
187_cs,CONF_0011,0.10699,0,0.05090,0.13461,0.04987,0.10639
187_cs,CONF_0014,0.06902,0.01283,0.13696,0.12938,0.11755,0.10057
187_cs,CONF_0015,0.06929,0.01286,0.13556,0.12689,0.11631,0.09974
187_cs,CONF_0016,0.05047,0,0.10501,0.13412,0.10672,0.04833
187_cs,CONF_0017,0.10722,0,0.05093,0.13394,0.05011,0.10632
188_cs,CONF_0003,0.10855,0,0.05097,0.13394,0.05149,0.10522
188_cs,CONF_0004,0.09710,0.01054,0.06827,0.07963,0.10187,0.05549
188_cs,CONF_0005,0.13493,0.01276,0.06881,0.12610,0.09916,0.11580
188_cs,CONF_0008,0.06894,0.01058,0.09828,0.07900,0.05733,0.10137
188_cs,CONF_0010,0.10718,0,0.05081,0.13234,0.05088,0.10523
188_cs,CONF_0011,0.13476,0.01259,0.06842,0.12690,0.09817,0.11594
188_cs,CONF_0012,0.13468,0.01264,0.06881,0.12652,0.09821,0.11583
188_cs,CONF_0013,0.10773,0,0.05127,0.13436,0.05132,0.10635
189_cs,CONF_0001,0.14489,0.02790,0.14126,0.23284,0.16546,0.18685
189_cs,CONF_0002,0.14400,0.02796,0.14012,0.23349,0.16498,0.18673
189_cs,CONF_0003,0.14058,0.02784,0.14445,0.23279,0.18697,0.16517
189_cs,CONF_0004,0.12543,0.03224,0.15241,0.24644,0.17084,0.17903
189_cs,CONF_0005,0.12504,0.03233,0.15276,0.24744,0.17121,0.17892
189_cs,CONF_0006,0.15613,0.02502,0.12481,0.25607,0.19351,0.17145
189_cs,CONF_0008,0.09870,0.03022,0.18999,0.26570,0.17706,0.17865
189_cs,CONF_0009,0.14497,0.03200,0.13373,0.24747,0.17824,0.17002
189_cs,CONF_0010,0.12554,0.03217,0.15252,0.24770,0.17067,0.17891
189_cs,CONF_0011,0.09449,0.02533,0.15725,0.28752,0.20564,0.16773
189_cs,CONF_0012,0.18697,0.02012,0.09359,0.28339,0.19841,0.17483
189_cs,CONF_0013,0.11742,0.03325,0.16211,0.25719,0.18856,0.17373
189_cs,CONF_0014,0.14425,0.02793,0.14003,0.23268,0.16511,0.18753
189_cs,CONF_0015,0.08835,0.02461,0.17748,0.30321,0.21754,0.16106
189_cs,CONF_0016,0.13490,0.03148,0.15431,0.23644,0.18431,0.18346
189_cs,CONF_0017,0.09438,0.02535,0.15779,0.28722,0.20566,0.16786
189_cs,CONF_0018,0.14110,0.02795,0.14362,0.23309,0.18709,0.16511
189_cs,CONF_0019,0.13066,0.02863,0.11194,0.26266,0.19087,0.17671
189_cs,CONF_0021,0.17075,0.02765,0.07885,0.26143,0.19983,0.16142
189_cs,CONF_0025,0.18562,0.02015,0.09421,0.28296,0.19822,0.17504
189_cs,CONF_0027,0.08779,0.02474,0.18153,0.30508,0.22045,0.16153
189_cs,CONF_0029,0.16374,0.02541,0.09238,0.29472,0.16396,0.21050
189_cs,CONF_0030,0.14049,0.02787,0.14507,0.23283,0.18664,0.16544
189_cs,CONF_0033,0.08782,0.02456,0.18044,0.30489,0.21983,0.16109
189_cs,CONF_0034,0.11153,0.03159,0.16113,0.26573,0.18818,0.17126
189_cs,CONF_0035,0.14423,0.02791,0.13963,0.23322,0.16498,0.18688
189_cs,CONF_0038,0.13755,0.02781,0.14650,0.23461,0.14313,0.20622
189_cs,CONF_0039,0.13548,0.03145,0.15439,0.23659,0.18422,0.18353
189_cs,CONF_0040,0.16585,0.02433,0.11586,0.26212,0.14789,0.19000
189_cs,CONF_0044,0.14382,0.02803,0.13979,0.23305,0.16526,0.18747
18_cs,CONF_0001,0.15922,0.03058,0.16254,0.25669,0.17551,0.21013
18_cs,CONF_0002,0.13885,0.02877,0.16284,0.23540,0.16477,0.22500
18_cs,CONF_0004,0.13121,0.02982,0.15947,0.25110,0.16661,0.21562
18_cs,CONF_0005,0.13440,0.02849,0.15704,0.23952,0.15703,0.23020
18_cs,CONF_0007,0.12687,0.02945,0.14790,0.25385,0.15727,0.21695
18_cs,CONF_0008,0.09152,0.02814,0.18558,0.26786,0.16781,0.21556
18_cs,CONF_0020,0.18630,0.02814,0.11899,0.26247,0.17182,0.22728
18_cs,CONF_0021,0.09006,0.02813,0.17861,0.26285,0.16012,0.21342
18_cs,CONF_0023,0.11622,0.02741,0.14107,0.34688,0.25106,0.09935
18_cs,CONF_0039,0.09665,0.01872,0.05499,0.54693,0.02044,0.26072
18_cs,CONF_0053,0.11673,0.02715,0.13839,0.34856,0.25164,0.09673
18_cs,CONF_0055,0.15405,0.02392,0.10035,0.40046,0.07460,0.26825
18_cs,CONF_0116,0.17806,0.03079,0.12161,0.25988,0.17528,0.20957
190_cs,CONF_0001,0.14166,0.02778,0.14504,0.23238,0.16550,0.18683
190_cs,CONF_0002,0.13954,0.02784,0.14431,0.23351,0.16492,0.18667
190_cs,CONF_0003,0.14445,0.02779,0.14061,0.23254,0.18683,0.16511
190_cs,CONF_0005,0.12462,0.02527,0.15643,0.25650,0.19317,0.17058
190_cs,CONF_0006,0.09912,0.03049,0.18889,0.26707,0.17791,0.17794
190_cs,CONF_0008,0.14791,0.03189,0.13077,0.24754,0.17031,0.17858
190_cs,CONF_0009,0.12655,0.03212,0.15146,0.24710,0.17927,0.17008
190_cs,CONF_0012,0.12908,0.03192,0.14905,0.24724,0.17876,0.16997
190_cs,CONF_0013,0.14471,0.02792,0.14006,0.23326,0.18669,0.16494
190_cs,CONF_0014,0.11292,0.02621,0.13591,0.25639,0.17979,0.19478
190_cs,CONF_0015,0.16017,0.02534,0.09320,0.29173,0.20809,0.16598
190_cs,CONF_0017,0.11940,0.03391,0.16450,0.25489,0.17421,0.18853
190_cs,CONF_0019,0.15474,0.03154,0.13513,0.23660,0.18392,0.18382
190_cs,CONF_0020,0.17753,0.02456,0.08867,0.30515,0.21880,0.16071
190_cs,CONF_0021,0.11128,0.02856,0.13152,0.26250,0.18997,0.17721
190_cs,CONF_0025,0.18712,0.02006,0.09345,0.28490,0.17485,0.19811
190_cs,CONF_0029,0.14414,0.02785,0.14083,0.23296,0.18677,0.16485
190_cs,CONF_0030,0.08735,0.02483,0.18107,0.30651,0.16186,0.21962
190_cs,CONF_0034,0.18017,0.02482,0.08820,0.30591,0.21913,0.16125
190_cs,CONF_0038,0.15471,0.03144,0.13486,0.23681,0.18371,0.18387
190_cs,CONF_0040,0.13553,0.03163,0.15423,0.23652,0.18357,0.18378
190_cs,CONF_0043,0.14614,0.02791,0.13758,0.23492,0.14367,0.20581
190_cs,CONF_0045,0.11502,0.02414,0.16848,0.26170,0.14961,0.18937
190_cs,CONF_0048,0.13025,0.02852,0.11172,0.26258,0.17677,0.19127
191_cs,CONF_0001,0.13215,0.02660,0.21954,0.25706,0.23949,0.14870
191_cs,CONF_0002,0.13533,0.02891,0.22911,0.27656,0.23508,0.15932
191_cs,CONF_0003,0.13978,0.03460,0.19919,0.31083,0.24789,0.12463
191_cs,CONF_0004,0.13636,0.03034,0.19156,0.28094,0.25153,0.12330
191_cs,CONF_0005,0.13701,0.03039,0.19079,0.27945,0.25154,0.12335
191_cs,CONF_0010,0.25289,0.02386,0.12025,0.24526,0.18055,0.21558
191_cs,CONF_0015,0.25327,0.02581,0.11511,0.24699,0.21529,0.18448
191_cs,CONF_0016,0.17802,0.02960,0.14006,0.25699,0.14963,0.24010
191_cs,CONF_0017,0.25337,0.02072,0.09871,0.27868,0.19773,0.19850
191_cs,CONF_0019,0.25333,0.02075,0.09960,0.27777,0.19765,0.19861
191_cs,CONF_0034,0.25045,0.02251,0.09066,0.28634,0.20986,0.21452
191_cs,CONF_0038,0.10136,0.02685,0.23197,0.31230,0.22704,0.18571
191_cs,CONF_0052,0.13881,0.03435,0.20082,0.31163,0.24750,0.12532
191_cs,CONF_0060,0.11568,0.02957,0.15306,0.38130,0.30491,0.07489
191_cs,CONF_0140,0.13781,0.03059,0.18988,0.27880,0.25160,0.12291
192_cs,CONF_0001,0.13106,0.02674,0.21895,0.25844,0.23982,0.14890
192_cs,CONF_0002,0.13563,0.02911,0.22817,0.27649,0.23494,0.15925
192_cs,CONF_0003,0.13936,0.03462,0.19824,0.31025,0.24766,0.12554
192_cs,CONF_0004,0.13592,0.03054,0.19030,0.28152,0.25222,0.12337
192_cs,CONF_0005,0.13660,0.03062,0.18957,0.27990,0.25250,0.12287
192_cs,CONF_0010,0.25261,0.02424,0.12002,0.24637,0.18054,0.21465
192_cs,CONF_0015,0.25337,0.02572,0.11560,0.24574,0.21542,0.18515
192_cs,CONF_0016,0.17964,0.02952,0.13988,0.25751,0.14918,0.24019
