Ligand,Conformer,cp_mix,log10,H_int,H_MF,H_HB,H_vdw,ring_cor,Gsolv
75_cs,CONF_0066,-7.07332,-26.79346,-9.37000,10.35164,-0.42822,-19.29342,-2.26703,-40.64562
75_cs,CONF_0068,-7.05452,-26.77054,-9.35321,10.40299,-0.40621,-19.34998,-2.26703,-40.61436
75_cs,CONF_0070,-7.07759,-26.75119,-9.40489,10.35265,-0.47182,-19.28572,-2.26703,-40.58796
75_cs,CONF_0075,-7.06980,-26.75577,-9.39692,10.35550,-0.46983,-19.28259,-2.26703,-40.59421
75_cs,CONF_0085,-7.02650,-26.81159,-9.26594,10.53912,-0.26787,-19.53720,-2.26703,-40.67036
75_cs,CONF_0087,-7.07694,-26.80068,-9.37482,10.34786,-0.43236,-19.29031,-2.26703,-40.65548
75_cs,CONF_0091,-7.02658,-26.81444,-9.26162,10.53200,-0.26814,-19.52548,-2.26703,-40.67425
75_cs,CONF_0092,-7.04450,-26.82548,-9.28772,10.53641,-0.27773,-19.54640,-2.26703,-40.68931
75_cs,CONF_0096,-7.08571,-26.80501,-9.38384,10.34817,-0.43575,-19.29626,-2.26703,-40.66138
75_cs,CONF_0097,-7.05030,-26.75975,-9.34709,10.40779,-0.39920,-19.35568,-2.26703,-40.59963
75_cs,CONF_0100,-7.07617,-26.74602,-9.40331,10.35223,-0.47281,-19.28273,-2.26703,-40.58091
75_cs,CONF_0101,-7.05271,-26.77265,-9.34891,10.39860,-0.40773,-19.33979,-2.26703,-40.61723
75_cs,CONF_0104,-7.05385,-26.76841,-9.35224,10.39868,-0.40508,-19.34584,-2.26703,-40.61145
75_cs,CONF_0109,-7.07874,-26.73529,-9.38307,10.37163,-0.44788,-19.30682,-2.26703,-40.56627
75_cs,CONF_0110,-6.99001,-26.60223,-9.26443,10.46388,-0.35452,-19.37380,-2.26703,-40.38474
76_cs,CONF_0001,-7.08365,-26.72449,-9.38910,10.37187,-0.45388,-19.30709,-2.26703,-40.55154
76_cs,CONF_0002,-7.09708,-26.96384,-9.45509,10.33900,-0.49909,-19.29500,-2.26703,-40.87806
76_cs,CONF_0003,-7.10307,-26.67719,-9.41649,10.45570,-0.42195,-19.45024,-2.26703,-40.48700
76_cs,CONF_0004,-7.10006,-26.75112,-9.38271,10.50947,-0.34006,-19.55211,-2.26703,-40.58786
76_cs,CONF_0005,-7.04022,-26.63753,-9.34404,10.38557,-0.43342,-19.29618,-2.26703,-40.43290
76_cs,CONF_0006,-7.21937,-26.86615,-9.55410,10.42774,-0.47906,-19.50278,-2.26703,-40.74479
76_cs,CONF_0017,-7.08439,-26.72578,-9.39163,10.37280,-0.45595,-19.30848,-2.26703,-40.55330
76_cs,CONF_0020,-7.09864,-26.67551,-9.40822,10.46212,-0.41362,-19.45673,-2.26703,-40.48471
76_cs,CONF_0022,-7.21718,-26.87762,-9.54767,10.44232,-0.46625,-19.52374,-2.26703,-40.76045
76_cs,CONF_0023,-7.15347,-26.87787,-9.51569,10.23426,-0.57504,-19.17491,-2.26703,-40.76078
76_cs,CONF_0025,-7.07679,-26.71557,-9.38283,10.37778,-0.45550,-19.30511,-2.26703,-40.53936
76_cs,CONF_0026,-7.14155,-26.85534,-9.49817,10.23102,-0.58009,-19.14910,-2.26703,-40.73005
76_cs,CONF_0028,-7.07306,-26.72584,-9.37036,10.40375,-0.43363,-19.34048,-2.26703,-40.55338
76_cs,CONF_0029,-7.07931,-26.75269,-9.40982,10.35032,-0.47407,-19.28607,-2.26703,-40.59001
76_cs,CONF_0031,-7.09714,-26.72511,-9.38017,10.50873,-0.34022,-19.54867,-2.26703,-40.55238
76_cs,CONF_0032,-7.11045,-26.71972,-9.41717,10.47416,-0.40319,-19.48814,-2.26703,-40.54502
76_cs,CONF_0035,-7.20895,-26.86537,-9.54246,10.44372,-0.47092,-19.51526,-2.26703,-40.74373
76_cs,CONF_0036,-7.02035,-26.61188,-9.32167,10.37582,-0.43648,-19.26102,-2.26703,-40.39790
76_cs,CONF_0037,-7.21724,-26.87903,-9.55470,10.42851,-0.48099,-19.50222,-2.26703,-40.76236
76_cs,CONF_0038,-7.10260,-26.70430,-9.40936,10.46934,-0.40635,-19.47235,-2.26703,-40.52400
76_cs,CONF_0040,-7.11470,-26.71630,-9.42206,10.47563,-0.40611,-19.49157,-2.26703,-40.54036
76_cs,CONF_0054,-7.02786,-26.82598,-9.26734,10.53390,-0.26698,-19.53426,-2.26703,-40.69000
76_cs,CONF_0066,-7.07139,-26.78269,-9.36851,10.35335,-0.42485,-19.29701,-2.26703,-40.63094
76_cs,CONF_0068,-7.05377,-26.75299,-9.35004,10.39481,-0.40298,-19.34187,-2.26703,-40.59042
76_cs,CONF_0070,-7.07734,-26.76451,-9.40575,10.34753,-0.47351,-19.27977,-2.26703,-40.60614
76_cs,CONF_0075,-7.07754,-26.75638,-9.41021,10.35199,-0.47817,-19.28404,-2.26703,-40.59504
76_cs,CONF_0086,-7.03692,-26.82105,-9.27566,10.53540,-0.27100,-19.54007,-2.26703,-40.68327
76_cs,CONF_0088,-7.06647,-26.79761,-9.36360,10.35343,-0.42538,-19.29165,-2.26703,-40.65129
76_cs,CONF_0092,-7.02731,-26.81203,-9.26425,10.53521,-0.26716,-19.53230,-2.26703,-40.67096
76_cs,CONF_0093,-7.03152,-26.81762,-9.27054,10.53686,-0.26917,-19.53824,-2.26703,-40.67858
76_cs,CONF_0097,-7.07401,-26.78424,-9.36978,10.34992,-0.42694,-19.29276,-2.26703,-40.63305
76_cs,CONF_0098,-7.05938,-26.77072,-9.36214,10.39479,-0.40985,-19.34707,-2.26703,-40.61460
76_cs,CONF_0099,-7.06624,-26.78246,-9.36345,10.35289,-0.42617,-19.29017,-2.26703,-40.63061
76_cs,CONF_0102,-7.07935,-26.76371,-9.40775,10.35125,-0.47259,-19.28641,-2.26703,-40.60504
76_cs,CONF_0103,-7.06449,-26.76496,-9.36341,10.38609,-0.41137,-19.33812,-2.26703,-40.60674
76_cs,CONF_0110,-7.03452,-26.74871,-9.35678,10.32915,-0.44966,-19.23627,-2.26703,-40.58457
76_cs,CONF_0111,-7.08918,-26.72926,-9.39593,10.37467,-0.45439,-19.31621,-2.26703,-40.55803
76_cs,CONF_0112,-7.01429,-26.61256,-9.31095,10.38537,-0.42306,-19.27326,-2.26703,-40.39883
77_cs,CONF_0001,-10.86443,-33.12865,-14.90383,11.82843,-1.84765,-24.88461,-6.80110,-49.28838
77_cs,CONF_0002,-11.00753,-33.05648,-15.04548,12.14082,-1.61165,-25.57465,-6.80110,-49.18993
77_cs,CONF_0003,-10.86240,-33.12651,-14.90636,11.82149,-1.85141,-24.87644,-6.80110,-49.28547
77_cs,CONF_0004,-11.19384,-33.32089,-15.33957,11.95000,-1.82497,-25.46459,-6.80110,-49.55065
77_cs,CONF_0005,-10.77354,-33.12701,-14.70715,12.02916,-1.59857,-25.13774,-6.80110,-49.28615
77_cs,CONF_0006,-10.78921,-33.16737,-14.74559,12.02781,-1.61450,-25.15890,-6.80110,-49.34121
77_cs,CONF_0007,-10.70955,-33.12686,-14.65679,12.00627,-1.62103,-25.04204,-6.80110,-49.28594
77_cs,CONF_0008,-11.46786,-33.40310,-15.61048,11.96555,-1.85672,-25.71931,-6.80110,-49.66280
77_cs,CONF_0009,-11.45984,-33.40194,-15.60184,11.96763,-1.85604,-25.71343,-6.80110,-49.66122
77_cs,CONF_0010,-10.92302,-33.02215,-14.96931,11.99472,-1.73842,-25.22562,-6.80110,-49.14309
77_cs,CONF_0011,-11.45706,-33.38382,-15.59613,11.96075,-1.85911,-25.69777,-6.80110,-49.63650
78_cs,CONF_0001,-11.01611,-33.11140,-15.05790,12.09640,-1.69689,-25.45741,-6.80110,-49.26486
78_cs,CONF_0002,-11.12758,-33.29123,-15.25825,11.92185,-1.83026,-25.34985,-6.80110,-49.51019
78_cs,CONF_0003,-11.25619,-33.24159,-15.35358,12.08692,-1.79237,-25.64812,-6.80110,-49.44247
78_cs,CONF_0004,-10.92696,-33.16369,-14.98269,11.84649,-1.84611,-24.98307,-6.80110,-49.33619
78_cs,CONF_0005,-10.82691,-33.20181,-14.79377,12.06071,-1.61185,-25.24263,-6.80110,-49.38820
78_cs,CONF_0006,-11.31005,-33.47010,-15.44213,12.21095,-1.68148,-25.97160,-6.80110,-49.75421
81_cs,CONF_0004,-11.51483,-30.79660,-14.60014,13.10921,-0.51448,-27.19487,-6.80110,-46.10689
81_cs,CONF_0008,-11.21218,-30.84900,-14.26867,13.00099,-0.44958,-26.82009,-6.80110,-46.17838
81_cs,CONF_0015,-11.43881,-30.88842,-14.57665,12.94953,-0.61488,-26.91130,-6.80110,-46.23216
81_cs,CONF_0024,-11.68074,-31.24042,-14.81705,13.34793,-0.34215,-27.82284,-6.80110,-46.71238
81_cs,CONF_0044,-12.10732,-30.71006,-15.00752,12.65210,-0.69202,-26.96760,-6.80110,-45.98883
81_cs,CONF_0047,-12.04886,-30.78805,-14.99043,12.71139,-0.64323,-27.05859,-6.80110,-46.09522
81_cs,CONF_0048,-11.43628,-30.87082,-14.56787,12.94490,-0.61257,-26.90020,-6.80110,-46.20815
81_cs,CONF_0065,-11.54008,-31.06253,-14.67098,13.14050,-0.41308,-27.39840,-6.80110,-46.46970
81_cs,CONF_0090,-12.09084,-30.68244,-14.99115,12.64111,-0.69593,-26.93633,-6.80110,-45.95116
81_cs,CONF_0117,-12.02637,-30.66914,-14.89646,12.62506,-0.65557,-26.86594,-6.80110,-45.93301
81_cs,CONF_0174,-11.59383,-31.02328,-14.77878,13.09940,-0.64058,-27.23760,-6.80110,-46.41614
81_cs,CONF_0230,-11.92022,-30.86488,-14.83369,12.59737,-0.65333,-26.77772,-6.80110,-46.20005
81_cs,CONF_0245,-11.46530,-30.84302,-14.65963,12.98586,-0.61602,-27.02947,-6.80110,-46.17022
81_cs,CONF_0246,-11.47236,-31.18393,-14.75945,12.91809,-0.76940,-26.90814,-6.80110,-46.63530
81_cs,CONF_0286,-11.59577,-31.27309,-14.81214,13.20670,-0.47166,-27.54718,-6.80110,-46.75695
81_cs,CONF_0317,-12.44407,-31.21111,-15.46723,12.97881,-0.56079,-27.88525,-6.80110,-46.67239
81_cs,CONF_0357,-11.23509,-30.72848,-14.24012,13.06629,-0.37400,-26.93241,-6.80110,-46.01396
81_cs,CONF_0389,-11.94000,-30.60027,-14.89701,12.50076,-0.76482,-26.63295,-6.80110,-45.83905
81_cs,CONF_0403,-11.45681,-30.84083,-14.65250,12.97158,-0.62174,-27.00235,-6.80110,-46.16723
81_cs,CONF_0469,-12.23576,-31.05016,-15.24624,12.81961,-0.61391,-27.45194,-6.80110,-46.45281
82_cs,CONF_0004,-11.51314,-30.77807,-14.58262,13.10797,-0.49456,-27.19603,-6.80110,-46.08162
82_cs,CONF_0007,-11.16865,-30.80174,-14.21813,12.98536,-0.44263,-26.76086,-6.80110,-46.11391
82_cs,CONF_0011,-11.28159,-30.82249,-14.39327,12.84224,-0.60056,-26.63496,-6.80110,-46.14221
82_cs,CONF_0015,-11.46572,-30.88437,-14.60468,12.95092,-0.61458,-26.94102,-6.80110,-46.22663
82_cs,CONF_0018,-11.33541,-30.64235,-14.45527,12.99069,-0.53802,-26.90795,-6.80110,-45.89646
82_cs,CONF_0021,-11.24090,-30.83948,-14.38531,12.86053,-0.63780,-26.60804,-6.80110,-46.16539
82_cs,CONF_0023,-11.72867,-31.20350,-14.90389,13.21906,-0.49681,-27.62614,-6.80110,-46.66201
82_cs,CONF_0046,-11.43944,-30.85666,-14.57232,12.94214,-0.61706,-26.89740,-6.80110,-46.18884
82_cs,CONF_0062,-11.58415,-31.10161,-14.71797,13.18660,-0.41160,-27.49297,-6.80110,-46.52300
82_cs,CONF_0069,-11.14108,-30.73517,-14.26664,12.79072,-0.64711,-26.41026,-6.80110,-46.02309
82_cs,CONF_0072,-11.47086,-30.86909,-14.60448,13.06639,-0.51029,-27.16059,-6.80110,-46.20578
82_cs,CONF_0169,-11.59862,-31.02226,-14.78197,13.09723,-0.64095,-27.23825,-6.80110,-46.41475
82_cs,CONF_0234,-11.41946,-31.24608,-14.66151,12.99097,-0.62278,-27.02970,-6.80110,-46.72009
82_cs,CONF_0279,-11.85177,-31.51548,-15.22965,13.05813,-0.76439,-27.52339,-6.80110,-47.08762
82_cs,CONF_0342,-11.52265,-31.04105,-14.66684,13.11010,-0.51211,-27.26484,-6.80110,-46.44039
82_cs,CONF_0377,-11.01389,-30.29611,-13.91137,13.02440,-0.31624,-26.61952,-6.80110,-45.42410
82_cs,CONF_0407,-11.01074,-30.27269,-13.90368,13.02249,-0.31215,-26.61402,-6.80110,-45.39215
85_cs,CONF_0001,-10.28705,-31.73106,-13.62869,12.58147,-0.62256,-25.58759,-6.80110,-47.38173
85_cs,CONF_0002,-10.37278,-31.72805,-13.63604,12.59139,-0.57711,-25.65031,-6.80110,-47.37762
85_cs,CONF_0003,-10.60751,-31.72149,-13.96478,12.58169,-0.67414,-25.87233,-6.80110,-47.36867
85_cs,CONF_0007,-10.65697,-31.78611,-14.07220,12.45823,-0.83557,-25.69485,-6.80110,-47.45683
85_cs,CONF_0011,-10.52264,-31.72028,-13.89548,12.54046,-0.65887,-25.77707,-6.80110,-47.36703
85_cs,CONF_0013,-10.41645,-31.79648,-13.83546,12.52064,-0.76642,-25.58968,-6.80110,-47.47097
85_cs,CONF_0014,-10.63631,-31.59610,-13.94505,12.76166,-0.48500,-26.22171,-6.80110,-47.19761
85_cs,CONF_0015,-10.61342,-31.73622,-14.02524,12.43160,-0.85839,-25.59845,-6.80110,-47.38877
85_cs,CONF_0018,-10.47827,-32.00881,-13.90929,12.66057,-0.64366,-25.92620,-6.80110,-47.76065
85_cs,CONF_0019,-10.59950,-31.94041,-14.04846,12.58694,-0.76166,-25.87375,-6.80110,-47.66733
85_cs,CONF_0020,-10.28759,-31.71491,-13.66997,12.43846,-0.72208,-25.38635,-6.80110,-47.35969
85_cs,CONF_0021,-10.70112,-31.64134,-14.01652,12.77688,-0.48775,-26.30565,-6.80110,-47.25933
85_cs,CONF_0024,-10.64958,-31.60920,-13.96891,12.75607,-0.50160,-26.22339,-6.80110,-47.21548
85_cs,CONF_0026,-10.28740,-31.70396,-13.63306,12.60294,-0.61733,-25.61867,-6.80110,-47.34476
85_cs,CONF_0027,-10.31629,-31.81476,-13.74403,12.62389,-0.68668,-25.68124,-6.80110,-47.49591
85_cs,CONF_0029,-10.32914,-31.75478,-13.69445,12.60471,-0.63507,-25.66410,-6.80110,-47.41409
85_cs,CONF_0030,-10.53331,-31.70155,-13.71173,12.68301,-0.40612,-25.98862,-6.80110,-47.34146
85_cs,CONF_0031,-10.40436,-31.76738,-13.81716,12.51002,-0.77183,-25.55534,-6.80110,-47.43128
85_cs,CONF_0032,-10.51098,-31.92119,-13.95230,12.59943,-0.66483,-25.88690,-6.80110,-47.64111
85_cs,CONF_0033,-10.29261,-31.71546,-13.63807,12.59935,-0.61718,-25.62024,-6.80110,-47.36044
85_cs,CONF_0034,-10.52827,-31.89730,-13.84747,12.67617,-0.58187,-25.94177,-6.80110,-47.60852
85_cs,CONF_0035,-10.46128,-31.86852,-13.76443,12.66964,-0.56392,-25.87014,-6.80110,-47.56926
85_cs,CONF_0040,-10.50287,-31.88610,-13.81685,12.67255,-0.57699,-25.91241,-6.80110,-47.59324
85_cs,CONF_0041,-10.52043,-31.89537,-13.83559,12.67809,-0.57355,-25.94013,-6.80110,-47.60589
85_cs,CONF_0043,-10.45447,-31.84999,-13.88640,12.53260,-0.76748,-25.65152,-6.80110,-47.54398
85_cs,CONF_0047,-10.61951,-31.71870,-13.97982,12.58964,-0.67366,-25.89580,-6.80110,-47.36487
85_cs,CONF_0048,-10.52224,-31.89585,-13.83914,12.67779,-0.57828,-25.93865,-6.80110,-47.60655
85_cs,CONF_0053,-10.57036,-31.98397,-14.02765,12.60530,-0.67949,-25.95345,-6.80110,-47.72676
85_cs,CONF_0054,-10.59984,-31.68067,-13.96842,12.51809,-0.70288,-25.78363,-6.80110,-47.31298
85_cs,CONF_0055,-10.61768,-31.86700,-14.03372,12.64612,-0.61860,-26.06124,-6.80110,-47.56718
85_cs,CONF_0057,-10.51750,-31.92103,-13.96072,12.60438,-0.66353,-25.90158,-6.80110,-47.64089
85_cs,CONF_0059,-10.57138,-31.49003,-13.83744,12.87869,-0.36697,-26.34917,-6.80110,-47.05291
85_cs,CONF_0063,-10.50609,-31.64923,-13.89104,12.42079,-0.81957,-25.49226,-6.80110,-47.27010
85_cs,CONF_0066,-10.66033,-31.78550,-14.07851,12.43781,-0.86122,-25.65509,-6.80110,-47.45599
85_cs,CONF_0068,-10.44508,-31.66478,-13.80469,12.52675,-0.65191,-25.67953,-6.80110,-47.29130
85_cs,CONF_0069,-10.66035,-31.90601,-14.07467,12.68275,-0.60353,-26.15389,-6.80110,-47.62041
85_cs,CONF_0070,-10.56714,-31.84159,-13.96309,12.66426,-0.58547,-26.04188,-6.80110,-47.53252
85_cs,CONF_0078,-10.22101,-31.77445,-13.65580,12.51114,-0.75580,-25.41114,-6.80110,-47.44093
85_cs,CONF_0080,-10.28770,-31.81384,-13.73349,12.54111,-0.74694,-25.52766,-6.80110,-47.49466
86_cs,CONF_0001,-10.29251,-31.70805,-13.64766,12.59163,-0.62459,-25.61470,-6.80110,-47.35034
86_cs,CONF_0002,-10.49823,-31.88320,-13.81035,12.68253,-0.56265,-25.93023,-6.80110,-47.58928
86_cs,CONF_0003,-10.61470,-31.71789,-13.97408,12.58608,-0.67047,-25.88968,-6.80110,-47.36376
86_cs,CONF_0007,-10.51312,-31.69085,-13.88258,12.55046,-0.64908,-25.78396,-6.80110,-47.32688
86_cs,CONF_0009,-10.57754,-31.71242,-13.97177,12.44183,-0.81761,-25.59600,-6.80110,-47.35630
86_cs,CONF_0010,-10.60066,-31.57918,-13.90639,12.77979,-0.47124,-26.21493,-6.80110,-47.17452
86_cs,CONF_0011,-10.17903,-31.99892,-13.47277,12.78305,-0.39972,-25.85610,-6.80110,-47.74716
86_cs,CONF_0013,-10.58058,-31.71023,-13.97506,12.44216,-0.81832,-25.59890,-6.80110,-47.35332
86_cs,CONF_0014,-10.41002,-31.79419,-13.83051,12.52391,-0.76371,-25.59071,-6.80110,-47.46786
86_cs,CONF_0015,-10.52144,-31.98635,-14.01533,12.45636,-0.89479,-25.57690,-6.80110,-47.73000
86_cs,CONF_0016,-10.32020,-31.74201,-13.68026,12.61051,-0.62094,-25.66984,-6.80110,-47.39667
86_cs,CONF_0020,-10.32271,-31.73596,-13.68209,12.61138,-0.62364,-25.66984,-6.80110,-47.38841
86_cs,CONF_0023,-10.64206,-31.60900,-13.95746,12.75526,-0.49738,-26.21534,-6.80110,-47.21521
86_cs,CONF_0025,-10.44159,-31.64811,-13.61318,12.63710,-0.42056,-25.82973,-6.80110,-47.26856
86_cs,CONF_0026,-10.48774,-31.85755,-13.92327,12.55393,-0.75876,-25.71844,-6.80110,-47.55430
86_cs,CONF_0027,-10.32241,-31.83754,-13.78110,12.54505,-0.77074,-25.55540,-6.80110,-47.52699
86_cs,CONF_0028,-10.45615,-31.80045,-13.74788,12.66081,-0.56475,-25.84394,-6.80110,-47.47640
86_cs,CONF_0029,-10.45664,-31.84589,-13.76406,12.66773,-0.56934,-25.86245,-6.80110,-47.53839
86_cs,CONF_0033,-10.60156,-31.58992,-13.90603,12.78074,-0.47357,-26.21320,-6.80110,-47.18918
86_cs,CONF_0034,-10.33004,-31.74106,-13.72026,12.45027,-0.72374,-25.44679,-6.80110,-47.39538
86_cs,CONF_0036,-10.50600,-31.87896,-13.81843,12.65033,-0.59290,-25.87586,-6.80110,-47.58350
86_cs,CONF_0037,-10.48229,-31.86605,-13.80091,12.67397,-0.58285,-25.89202,-6.80110,-47.56588
86_cs,CONF_0039,-10.44169,-31.81473,-13.73236,12.65154,-0.56971,-25.81418,-6.80110,-47.49588
86_cs,CONF_0042,-10.58096,-31.65685,-13.94238,12.52057,-0.69471,-25.76823,-6.80110,-47.28049
86_cs,CONF_0043,-10.56743,-31.95952,-14.02888,12.59859,-0.68671,-25.94077,-6.80110,-47.69340
86_cs,CONF_0048,-10.60427,-31.70240,-13.94674,12.59085,-0.64506,-25.89254,-6.80110,-47.34262
86_cs,CONF_0050,-10.64339,-31.90120,-14.03483,12.79879,-0.52740,-26.30623,-6.80110,-47.61384
86_cs,CONF_0051,-10.61504,-31.69249,-13.96720,12.59991,-0.65384,-25.91327,-6.80110,-47.32912
86_cs,CONF_0052,-10.51391,-31.90070,-13.94662,12.59118,-0.65612,-25.88168,-6.80110,-47.61315
86_cs,CONF_0053,-10.63049,-31.54285,-13.91490,12.88311,-0.39350,-26.40451,-6.80110,-47.12496
86_cs,CONF_0054,-10.62082,-31.53580,-13.90021,12.88126,-0.38572,-26.39575,-6.80110,-47.11534
86_cs,CONF_0059,-10.50056,-31.63878,-13.88349,12.42762,-0.80921,-25.50190,-6.80110,-47.25583
86_cs,CONF_0060,-10.58002,-31.71954,-13.97137,12.43919,-0.81879,-25.59176,-6.80110,-47.36602
86_cs,CONF_0062,-10.72444,-31.94670,-14.12376,12.83742,-0.51308,-26.44810,-6.80110,-47.67592
86_cs,CONF_0063,-10.61007,-31.78320,-14.00041,12.67285,-0.57266,-26.10059,-6.80110,-47.45287
86_cs,CONF_0067,-10.52321,-31.65665,-13.91497,12.40463,-0.85378,-25.46583,-6.80110,-47.28022
86_cs,CONF_0072,-10.34972,-31.75333,-13.76584,12.49751,-0.76766,-25.49568,-6.80110,-47.41212
86_cs,CONF_0074,-10.31057,-31.82836,-13.76657,12.53946,-0.76784,-25.53820,-6.80110,-47.51446
86_cs,CONF_0077,-10.51818,-31.90605,-13.96298,12.59428,-0.67064,-25.88662,-6.80110,-47.62046
86_cs,CONF_0078,-10.56659,-31.98558,-14.02609,12.60963,-0.67909,-25.95663,-6.80110,-47.72896
87_cs,CONF_0002,-14.08857,-36.08750,-18.01137,14.32955,-0.89364,-31.44728,-10.20165,-53.32498
87_cs,CONF_0006,-14.09239,-36.08867,-18.01553,14.32347,-0.89757,-31.44144,-10.20165,-53.32658
87_cs,CONF_0010,-13.84546,-35.73607,-17.73699,14.33390,-0.77003,-31.30086,-10.20165,-52.84555
87_cs,CONF_0018,-14.09965,-36.09920,-18.02151,14.35903,-0.85968,-31.52085,-10.20165,-53.34095
87_cs,CONF_0019,-14.37093,-36.32784,-18.34179,14.20387,-1.01797,-31.52770,-10.20165,-53.65287
87_cs,CONF_0022,-14.09266,-36.09735,-18.01324,14.32568,-0.89216,-31.44676,-10.20165,-53.33843
87_cs,CONF_0047,-14.13657,-35.84878,-18.06126,14.34517,-0.81529,-31.59114,-10.20165,-52.99931
87_cs,CONF_0054,-13.90168,-35.64828,-17.80733,14.04708,-0.97445,-30.87996,-10.20165,-52.72578
87_cs,CONF_0057,-13.48051,-36.11932,-17.68551,14.75781,-0.82730,-31.61602,-10.20165,-53.36840
87_cs,CONF_0061,-13.99585,-36.12800,-18.00078,14.55327,-0.77317,-31.78088,-10.20165,-53.38024
87_cs,CONF_0095,-13.75628,-35.41290,-17.50931,14.04903,-0.81658,-30.74177,-10.20165,-52.40467
87_cs,CONF_0098,-13.27178,-37.23212,-17.79590,15.00287,-0.88759,-31.91117,-10.20165,-54.88654
87_cs,CONF_0108,-12.89307,-37.00597,-17.45207,15.07411,-0.91356,-31.61262,-10.20165,-54.57800
87_cs,CONF_0110,-14.09172,-36.10131,-18.01874,14.32885,-0.89657,-31.45102,-10.20165,-53.34383
87_cs,CONF_0115,-13.86930,-36.04554,-17.82598,14.61846,-0.60699,-31.83744,-10.20165,-53.26775
87_cs,CONF_0121,-12.56791,-36.91345,-16.94699,15.00734,-0.70511,-31.24922,-10.20165,-54.45178
87_cs,CONF_0124,-13.35003,-35.11718,-17.03167,13.97464,-0.77374,-30.23257,-10.20165,-52.00124
88_cs,CONF_0003,-14.12020,-35.78049,-18.03254,14.33856,-0.79196,-31.57913,-10.20165,-52.90615
88_cs,CONF_0005,-14.12181,-35.78139,-18.03425,14.33247,-0.79170,-31.57501,-10.20165,-52.90738
88_cs,CONF_0010,-14.10808,-35.77973,-18.01743,14.33086,-0.78674,-31.56154,-10.20165,-52.90511
88_cs,CONF_0014,-13.78687,-36.23936,-17.70302,14.57196,-0.57640,-31.69859,-10.20165,-53.53216
88_cs,CONF_0015,-14.36935,-36.34300,-18.34012,14.19474,-1.01780,-31.51706,-10.20165,-53.67355
88_cs,CONF_0020,-14.00030,-35.69566,-17.88996,14.26480,-0.81256,-31.34220,-10.20165,-52.79043
88_cs,CONF_0022,-14.09170,-35.77343,-18.00252,14.30079,-0.81609,-31.48723,-10.20165,-52.89652
88_cs,CONF_0045,-13.91073,-35.65913,-17.81635,14.04864,-0.97401,-30.89098,-10.20165,-52.74059
88_cs,CONF_0046,-14.40606,-36.00755,-18.41118,14.25561,-1.01586,-31.65093,-10.20165,-53.21592
88_cs,CONF_0052,-14.10254,-36.19993,-18.11756,14.59001,-0.77131,-31.93626,-10.20165,-53.47837
88_cs,CONF_0066,-13.56322,-35.74817,-17.61581,13.72557,-1.42047,-29.92092,-10.20165,-52.86206
88_cs,CONF_0086,-14.02102,-35.74518,-17.93740,14.26493,-0.85292,-31.34941,-10.20165,-52.85798
88_cs,CONF_0087,-13.27936,-37.24921,-17.81036,14.99983,-0.89446,-31.91572,-10.20165,-54.90984
88_cs,CONF_0103,-13.91757,-36.06937,-17.91718,14.53104,-0.70602,-31.74220,-10.20165,-53.30026
88_cs,CONF_0115,-13.34584,-35.09869,-17.02907,13.97770,-0.78060,-30.22618,-10.20165,-51.97601
88_cs,CONF_0139,-13.57896,-35.35152,-17.39189,14.09983,-0.77231,-30.71942,-10.20165,-52.32093
88_cs,CONF_0143,-13.78425,-35.81164,-17.69165,14.62153,-0.55247,-31.76070,-10.20165,-52.94864
88_cs,CONF_0156,-13.44155,-35.23548,-17.14969,14.11530,-0.73079,-30.53420,-10.20165,-52.16262
88_cs,CONF_0158,-13.74422,-35.77704,-17.64799,14.58450,-0.58313,-31.64936,-10.20165,-52.90144
88_cs,CONF_0162,-14.18259,-35.83216,-18.15038,14.19712,-0.97797,-31.36953,-10.20165,-52.97665
88_cs,CONF_0175,-13.71467,-36.23114,-17.71120,14.68212,-0.65244,-31.74087,-10.20165,-53.52095
88_cs,CONF_0178,-13.28275,-37.23198,-17.80770,14.99914,-0.88499,-31.92184,-10.20165,-54.88634
89_cs,CONF_0005,-10.56263,-32.54943,-14.07404,12.84162,-0.55056,-26.36510,-6.80110,-48.49818
89_cs,CONF_0006,-10.55466,-32.31583,-14.05263,12.67628,-0.60661,-26.12230,-6.80110,-48.17950
89_cs,CONF_0008,-10.44749,-32.18320,-13.90339,12.96321,-0.46130,-26.40530,-6.80110,-47.99856
89_cs,CONF_0013,-10.50708,-32.16110,-14.05002,12.68146,-0.72792,-26.00356,-6.80110,-47.96841
89_cs,CONF_0014,-10.50705,-32.53114,-14.02278,12.80093,-0.54075,-26.28295,-6.80110,-48.47323
89_cs,CONF_0021,-10.35209,-32.19770,-13.59320,12.63391,-0.40825,-25.81885,-6.80110,-48.01834
89_cs,CONF_0022,-9.81870,-32.54154,-13.18295,12.72295,-0.45289,-25.45301,-6.80110,-48.48743
89_cs,CONF_0024,-10.37866,-32.21786,-13.62821,12.64746,-0.41326,-25.86241,-6.80110,-48.04584
89_cs,CONF_0025,-9.89362,-32.31787,-13.23571,12.57258,-0.49414,-25.31416,-6.80110,-48.18228
89_cs,CONF_0028,-10.36370,-32.23587,-13.61143,12.64316,-0.41237,-25.84222,-6.80110,-48.07041
89_cs,CONF_0033,-9.89321,-32.59386,-13.27079,12.73382,-0.44944,-25.55517,-6.80110,-48.55880
