Ligand,Conformer,cp_mix,log10,H_int,H_MF,H_HB,H_vdw,ring_cor,Gsolv
91_cs,CONF_0040,5.73769,-15.48406,-10.18429,8.56807,-0.14380,-18.60856,-2.26703,-25.21682
91_cs,CONF_0047,5.70673,-15.47311,-10.13365,8.54748,-0.13341,-18.54772,-2.26703,-25.20188
91_cs,CONF_0055,5.70925,-15.45633,-10.13580,8.54882,-0.13367,-18.55096,-2.26703,-25.17898
91_cs,CONF_0060,5.72797,-15.51877,-10.27717,8.66484,-0.15012,-18.79190,-2.26703,-25.26416
91_cs,CONF_0075,5.73016,-15.48602,-10.33616,8.69085,-0.11018,-18.91683,-2.26703,-25.21948
91_cs,CONF_0076,5.63555,-15.51897,-10.27213,8.53052,-0.22838,-18.57427,-2.26703,-25.26444
91_cs,CONF_0087,5.72336,-15.46190,-10.26170,8.64222,-0.13090,-18.77303,-2.26703,-25.18658
91_cs,CONF_0090,5.75511,-15.50642,-10.30844,8.67467,-0.16278,-18.82032,-2.26703,-25.24732
91_cs,CONF_0100,5.66605,-15.48114,-10.33728,8.64140,-0.17635,-18.80233,-2.26703,-25.21283
91_cs,CONF_0104,5.65945,-15.48918,-10.34717,8.64291,-0.17500,-18.81508,-2.26703,-25.22380
91_cs,CONF_0122,5.63517,-15.51536,-10.28049,8.53346,-0.22793,-18.58602,-2.26703,-25.25951
91_cs,CONF_0138,5.66858,-15.40833,-10.17392,8.58182,-0.11987,-18.63587,-2.26703,-25.11350
91_cs,CONF_0139,5.73915,-15.42750,-10.18778,8.59933,-0.13917,-18.64795,-2.26703,-25.13965
91_cs,CONF_0142,5.62855,-15.43810,-10.20778,8.58263,-0.12631,-18.66410,-2.26703,-25.15412
91_cs,CONF_0144,5.67449,-15.38574,-10.17233,8.57741,-0.12384,-18.62590,-2.26703,-25.08269
91_cs,CONF_0148,5.62709,-15.43230,-10.19265,8.57657,-0.12843,-18.64080,-2.26703,-25.14620
91_cs,CONF_0157,5.68289,-15.52788,-10.14586,8.52699,-0.14502,-18.52783,-2.26703,-25.27660
91_cs,CONF_0158,5.71944,-15.52785,-10.29390,8.66210,-0.14955,-18.80644,-2.26703,-25.27656
91_cs,CONF_0174,5.74267,-15.53050,-10.25665,8.62309,-0.15991,-18.71983,-2.26703,-25.28017
91_cs,CONF_0178,5.67839,-15.50930,-10.14879,8.52778,-0.14306,-18.53351,-2.26703,-25.25124
91_cs,CONF_0202,5.75382,-15.31012,-10.33207,8.64142,-0.16350,-18.80998,-2.26703,-24.97952
91_cs,CONF_0205,5.73514,-15.43276,-10.20980,8.61293,-0.13520,-18.68753,-2.26703,-25.14683
91_cs,CONF_0222,5.77385,-15.50569,-10.33881,8.71108,-0.15277,-18.89712,-2.26703,-25.24632
91_cs,CONF_0230,5.62281,-15.44335,-10.20310,8.57534,-0.12575,-18.65269,-2.26703,-25.16128
91_cs,CONF_0279,5.73089,-15.53063,-10.25485,8.61080,-0.15534,-18.71032,-2.26703,-25.28035
91_cs,CONF_0289,5.63345,-15.52666,-10.27411,8.53262,-0.22191,-18.58481,-2.26703,-25.27493
91_cs,CONF_0292,5.74477,-15.42690,-10.19213,8.60497,-0.13917,-18.65793,-2.26703,-25.13884
91_cs,CONF_0301,5.71749,-15.53391,-10.22277,8.58082,-0.16291,-18.64067,-2.26703,-25.28482
91_cs,CONF_0302,5.76802,-15.50284,-10.34555,8.70902,-0.15620,-18.89836,-2.26703,-25.24243
92_cs,CONF_0007,5.72871,-15.58433,-10.21877,8.60803,-0.12139,-18.70541,-2.26703,-25.35360
92_cs,CONF_0009,5.73534,-15.59383,-10.23189,8.61807,-0.11917,-18.73080,-2.26703,-25.36656
92_cs,CONF_0013,5.72015,-15.44493,-10.31620,8.61130,-0.17948,-18.74802,-2.26703,-25.16343
92_cs,CONF_0014,5.73698,-15.41139,-10.36566,8.65438,-0.18107,-18.83897,-2.26703,-25.11768
92_cs,CONF_0017,5.72372,-15.46494,-10.31560,8.61512,-0.17955,-18.75116,-2.26703,-25.19073
92_cs,CONF_0027,5.74965,-15.52826,-10.33394,8.68225,-0.16285,-18.85334,-2.26703,-25.27712
92_cs,CONF_0034,5.75687,-15.48613,-10.25724,8.61369,-0.18714,-18.68379,-2.26703,-25.21964
92_cs,CONF_0040,5.75805,-15.47785,-10.25817,8.64209,-0.12532,-18.77494,-2.26703,-25.20835
92_cs,CONF_0047,5.70878,-15.47007,-10.13469,8.54031,-0.14302,-18.53199,-2.26703,-25.19773
92_cs,CONF_0055,5.70869,-15.46229,-10.14477,8.54501,-0.14244,-18.54734,-2.26703,-25.18712
92_cs,CONF_0059,5.72686,-15.54995,-10.35224,8.72063,-0.14527,-18.92760,-2.26703,-25.30671
92_cs,CONF_0074,5.72745,-15.47574,-10.34422,8.68988,-0.11120,-18.92290,-2.26703,-25.20547
92_cs,CONF_0075,5.63195,-15.51029,-10.28269,8.54356,-0.22545,-18.60081,-2.26703,-25.25260
92_cs,CONF_0086,5.74613,-15.46167,-10.43074,8.77832,-0.12434,-19.08472,-2.26703,-25.18627
92_cs,CONF_0089,5.74798,-15.52982,-10.33938,8.67804,-0.17518,-18.84224,-2.26703,-25.27924
92_cs,CONF_0099,5.65800,-15.47934,-10.34642,8.64513,-0.17095,-18.82060,-2.26703,-25.21037
92_cs,CONF_0103,5.66197,-15.48084,-10.34965,8.64989,-0.17030,-18.82924,-2.26703,-25.21242
92_cs,CONF_0121,5.62790,-15.50540,-10.29297,8.54214,-0.22849,-18.60661,-2.26703,-25.24593
92_cs,CONF_0130,5.67940,-15.48173,-10.24024,8.59569,-0.14725,-18.68867,-2.26703,-25.21363
92_cs,CONF_0138,5.68970,-15.37298,-10.17692,8.59521,-0.11570,-18.65642,-2.26703,-25.06528
92_cs,CONF_0139,5.74569,-15.42671,-10.21049,8.61362,-0.13761,-18.68651,-2.26703,-25.13858
92_cs,CONF_0141,5.67917,-15.39312,-10.18142,8.59457,-0.11808,-18.65790,-2.26703,-25.09275
92_cs,CONF_0143,5.62041,-15.43796,-10.20969,8.58202,-0.13058,-18.66113,-2.26703,-25.15392
92_cs,CONF_0148,5.63878,-15.43491,-10.26695,8.63345,-0.12791,-18.77249,-2.26703,-25.14976
92_cs,CONF_0154,5.70010,-15.35896,-10.32147,8.67787,-0.12920,-18.87014,-2.26703,-25.04614
92_cs,CONF_0157,5.68490,-15.51918,-10.19897,8.56755,-0.14323,-18.62329,-2.26703,-25.26473
92_cs,CONF_0172,5.72777,-15.51934,-10.21155,8.58157,-0.15680,-18.63631,-2.26703,-25.26495
92_cs,CONF_0176,5.68440,-15.52012,-10.20034,8.56866,-0.14327,-18.62572,-2.26703,-25.26601
92_cs,CONF_0190,5.69982,-15.37513,-10.31523,8.67539,-0.12599,-18.86463,-2.26703,-25.06821
92_cs,CONF_0200,5.75585,-15.31424,-10.33070,8.64283,-0.16497,-18.80857,-2.26703,-24.98513
92_cs,CONF_0203,5.73998,-15.43819,-10.20742,8.60990,-0.13777,-18.67955,-2.26703,-25.15423
92_cs,CONF_0218,5.75783,-15.51357,-10.32669,8.69105,-0.15927,-18.85847,-2.26703,-25.25708
92_cs,CONF_0230,5.63790,-15.42978,-10.19773,8.58841,-0.12790,-18.65824,-2.26703,-25.14276
92_cs,CONF_0278,5.72863,-15.52263,-10.21257,8.58096,-0.15632,-18.63721,-2.26703,-25.26944
92_cs,CONF_0287,5.63833,-15.50499,-10.27172,8.53751,-0.22474,-18.58450,-2.26703,-25.24538
92_cs,CONF_0290,5.74020,-15.42936,-10.21123,8.61028,-0.13791,-18.68360,-2.26703,-25.14219
92_cs,CONF_0299,5.72203,-15.52548,-10.26053,8.60849,-0.16146,-18.70756,-2.26703,-25.27332
93_cs,CONF_0001,7.22376,-21.92830,-15.49092,11.57063,-1.45899,-25.60256,-9.06813,-34.00834
93_cs,CONF_0003,7.36656,-21.85476,-15.63858,11.60520,-1.46710,-25.77668,-9.06813,-33.90802
93_cs,CONF_0004,7.21544,-21.68717,-15.20315,11.55870,-1.14189,-25.61996,-9.06813,-33.67939
93_cs,CONF_0009,7.48196,-21.59449,-15.37917,11.76134,-1.14064,-25.99986,-9.06813,-33.55294
93_cs,CONF_0010,7.42652,-21.61334,-15.35780,11.63323,-1.11224,-25.87880,-9.06813,-33.57866
93_cs,CONF_0014,7.58615,-21.57749,-15.68550,11.91472,-1.17575,-26.42447,-9.06813,-33.52976
93_cs,CONF_0015,7.51608,-21.65290,-15.67550,11.78868,-1.30017,-26.16401,-9.06813,-33.63263
93_cs,CONF_0016,7.58836,-21.66286,-15.97333,11.89977,-1.38263,-26.49047,-9.06813,-33.64622
93_cs,CONF_0017,7.18124,-21.79502,-15.24590,11.43731,-1.41058,-25.27263,-9.06813,-33.82651
93_cs,CONF_0018,7.36513,-21.75113,-15.46676,11.60189,-1.36141,-25.70724,-9.06813,-33.76664
93_cs,CONF_0020,7.36348,-21.77430,-15.48040,11.55378,-1.41046,-25.62372,-9.06813,-33.79825
93_cs,CONF_0023,7.54420,-21.73642,-15.76697,11.74903,-1.37837,-26.13763,-9.06813,-33.74658
93_cs,CONF_0032,7.21490,-21.67010,-15.19580,11.56000,-1.14057,-25.61524,-9.06813,-33.65610
93_cs,CONF_0049,7.40717,-21.61706,-15.33567,11.61049,-1.12076,-25.82539,-9.06813,-33.58374
93_cs,CONF_0066,7.48242,-21.61553,-15.36757,11.75723,-1.13953,-25.98527,-9.06813,-33.58165
93_cs,CONF_0075,7.46951,-21.61743,-15.39196,11.76315,-1.14190,-26.01321,-9.06813,-33.58424
93_cs,CONF_0083,7.53808,-21.63766,-15.64202,11.79605,-1.26443,-26.17365,-9.06813,-33.61184
93_cs,CONF_0088,7.57258,-21.58789,-15.69324,11.90670,-1.19422,-26.40572,-9.06813,-33.54394
93_cs,CONF_0091,7.40983,-21.73948,-15.37931,11.53609,-1.31693,-25.59847,-9.06813,-33.75076
93_cs,CONF_0099,7.37553,-21.86651,-15.58474,11.57449,-1.44119,-25.71804,-9.06813,-33.92405
93_cs,CONF_0107,7.58327,-21.66551,-15.97232,11.89762,-1.38812,-26.48182,-9.06813,-33.64984
93_cs,CONF_0108,7.22225,-21.92811,-15.48795,11.57483,-1.45803,-25.60475,-9.06813,-34.00809
93_cs,CONF_0123,7.38584,-21.86304,-15.60389,11.60247,-1.43741,-25.76895,-9.06813,-33.91931
93_cs,CONF_0128,7.19542,-21.78246,-15.22445,11.43592,-1.38989,-25.27047,-9.06813,-33.80939
93_cs,CONF_0137,7.17861,-21.81801,-15.24194,11.43491,-1.40667,-25.27018,-9.06813,-33.85788
93_cs,CONF_0138,7.36620,-21.75539,-15.46158,11.60315,-1.35411,-25.71062,-9.06813,-33.77246
93_cs,CONF_0148,7.35955,-21.77083,-15.50470,11.56011,-1.41799,-25.64682,-9.06813,-33.79351
93_cs,CONF_0149,7.35794,-21.76810,-15.49898,11.61111,-1.36301,-25.74708,-9.06813,-33.78980
93_cs,CONF_0150,7.23403,-21.89947,-15.45546,11.57783,-1.42821,-25.60507,-9.06813,-33.96902
93_cs,CONF_0165,7.36228,-21.77409,-15.49814,11.55849,-1.41629,-25.64034,-9.06813,-33.79797
93_cs,CONF_0168,7.56293,-21.71542,-15.73248,11.74140,-1.35886,-26.11502,-9.06813,-33.71793
93_cs,CONF_0177,7.40872,-21.84914,-15.60271,11.61907,-1.41622,-25.80556,-9.06813,-33.90035
93_cs,CONF_0196,7.25046,-21.64209,-15.14551,11.55565,-1.09653,-25.60464,-9.06813,-33.61788
94_cs,CONF_0002,7.22791,-21.91842,-15.48718,11.57433,-1.45734,-25.60417,-9.06813,-33.99486
94_cs,CONF_0007,7.38417,-21.86864,-15.61269,11.60155,-1.43766,-25.77658,-9.06813,-33.92696
94_cs,CONF_0008,7.22508,-21.65273,-15.19406,11.56810,-1.13215,-25.63001,-9.06813,-33.63240
94_cs,CONF_0012,7.47060,-21.61232,-15.38950,11.75764,-1.14922,-25.99792,-9.06813,-33.57728
94_cs,CONF_0013,7.41847,-21.61202,-15.35260,11.63323,-1.10874,-25.87708,-9.06813,-33.57686
94_cs,CONF_0014,7.57414,-21.58651,-15.66889,11.90010,-1.17258,-26.39641,-9.06813,-33.54206
94_cs,CONF_0015,7.54990,-21.66135,-15.66260,11.83177,-1.23497,-26.25940,-9.06813,-33.64417
94_cs,CONF_0016,7.21116,-21.77549,-15.21361,11.45936,-1.33772,-25.33526,-9.06813,-33.79988
94_cs,CONF_0017,7.57462,-21.67256,-15.98824,11.89418,-1.39839,-26.48403,-9.06813,-33.65945
94_cs,CONF_0018,7.39606,-21.75489,-15.45453,11.62586,-1.32038,-25.76001,-9.06813,-33.77177
94_cs,CONF_0020,7.41220,-21.73617,-15.37507,11.53714,-1.31355,-25.59867,-9.06813,-33.74623
94_cs,CONF_0022,7.60706,-21.70389,-15.60894,11.70650,-1.27470,-26.04074,-9.06813,-33.70220
94_cs,CONF_0027,7.56552,-21.67461,-16.00218,11.89407,-1.40560,-26.49066,-9.06813,-33.66226
94_cs,CONF_0046,7.22581,-21.65777,-15.19335,11.56803,-1.13249,-25.62889,-9.06813,-33.63928
94_cs,CONF_0060,7.37530,-21.62521,-15.39917,11.67643,-1.24668,-25.82893,-9.06813,-33.59486
94_cs,CONF_0063,7.41178,-21.61198,-15.35770,11.62918,-1.10786,-25.87901,-9.06813,-33.57680
94_cs,CONF_0075,7.53040,-21.66475,-15.70293,11.81848,-1.27683,-26.24458,-9.06813,-33.64880
94_cs,CONF_0077,7.37525,-21.64201,-15.76730,11.77141,-1.41415,-26.12455,-9.06813,-33.61777
94_cs,CONF_0082,7.46518,-21.61746,-15.38054,11.75237,-1.14867,-25.98424,-9.06813,-33.58428
94_cs,CONF_0095,7.53068,-21.67453,-16.06459,11.90681,-1.45397,-26.51743,-9.06813,-33.66214
94_cs,CONF_0100,7.55309,-21.65286,-15.64868,11.83017,-1.23213,-26.24673,-9.06813,-33.63258
94_cs,CONF_0110,7.38164,-21.86198,-15.61397,11.60520,-1.43908,-25.78009,-9.06813,-33.91787
94_cs,CONF_0126,7.22185,-21.78892,-15.19321,11.45976,-1.33649,-25.31648,-9.06813,-33.81820
94_cs,CONF_0136,7.22383,-21.66596,-15.19283,11.57003,-1.13202,-25.63084,-9.06813,-33.65045
94_cs,CONF_0137,7.22967,-21.77816,-15.19305,11.45996,-1.32908,-25.32393,-9.06813,-33.80352
94_cs,CONF_0140,7.41958,-21.74738,-15.44059,11.63070,-1.30287,-25.76842,-9.06813,-33.76153
94_cs,CONF_0148,7.40405,-21.74120,-15.37396,11.53489,-1.31778,-25.59107,-9.06813,-33.75310
94_cs,CONF_0156,7.22535,-21.94298,-15.49712,11.58013,-1.46580,-25.61144,-9.06813,-34.02838
94_cs,CONF_0159,7.39612,-21.62459,-15.33096,11.60271,-1.12118,-25.81249,-9.06813,-33.59401
94_cs,CONF_0172,7.61122,-21.69314,-15.59977,11.70206,-1.26989,-26.03194,-9.06813,-33.68753
94_cs,CONF_0175,7.38158,-21.87145,-15.60869,11.61037,-1.43740,-25.78166,-9.06813,-33.93079
94_cs,CONF_0192,7.23118,-21.64639,-15.19530,11.57322,-1.12876,-25.63976,-9.06813,-33.62375
97_cs,CONF_0001,5.78407,-17.65250,-9.61732,8.05618,-0.22590,-17.44759,-4.15623,-28.17511
97_cs,CONF_0002,5.86294,-17.54036,-9.67358,8.08723,-0.22024,-17.54057,-4.15623,-28.02211
97_cs,CONF_0003,5.92910,-17.64379,-9.71206,8.18926,-0.13052,-17.77080,-4.15623,-28.16321
97_cs,CONF_0004,5.93519,-17.63926,-9.70940,8.19527,-0.13129,-17.77338,-4.15623,-28.15704
97_cs,CONF_0007,5.88439,-17.58974,-9.53343,8.02680,-0.14960,-17.41063,-4.15623,-28.08948
97_cs,CONF_0011,5.86279,-17.53859,-9.71868,8.12892,-0.21367,-17.63392,-4.15623,-28.01970
97_cs,CONF_0015,6.05356,-17.60021,-9.81095,8.26904,-0.11299,-17.96700,-4.15623,-28.10377
97_cs,CONF_0017,5.85549,-17.56204,-9.67036,8.07734,-0.21950,-17.52820,-4.15623,-28.05169
97_cs,CONF_0018,5.88839,-17.59533,-9.53080,8.02884,-0.15021,-17.40943,-4.15623,-28.09711
97_cs,CONF_0019,6.05495,-17.60497,-9.81108,8.27221,-0.11404,-17.96924,-4.15623,-28.11026
97_cs,CONF_0020,5.88783,-17.58316,-9.53535,8.03056,-0.14997,-17.41595,-4.15623,-28.08050
98_cs,CONF_0001,5.78628,-17.66162,-9.62056,8.05672,-0.22395,-17.45333,-4.15623,-28.18755
98_cs,CONF_0002,5.86045,-17.54518,-9.66548,8.08234,-0.21587,-17.53196,-4.15623,-28.02869
98_cs,CONF_0003,5.94095,-17.64601,-9.70599,8.19858,-0.12982,-17.77475,-4.15623,-28.16625
98_cs,CONF_0004,5.93826,-17.64628,-9.70473,8.19580,-0.13032,-17.77021,-4.15623,-28.16662
98_cs,CONF_0007,5.89423,-17.58832,-9.53881,8.03396,-0.14997,-17.42281,-4.15623,-28.08755
98_cs,CONF_0010,5.86753,-17.54674,-9.67750,8.09155,-0.22094,-17.54812,-4.15623,-28.03081
98_cs,CONF_0015,6.04633,-17.60748,-9.79280,8.25334,-0.11199,-17.93415,-4.15623,-28.11369
98_cs,CONF_0017,5.89233,-17.59138,-9.52828,8.02815,-0.14914,-17.40729,-4.15623,-28.09172
98_cs,CONF_0018,6.03650,-17.63079,-9.79000,8.24443,-0.11237,-17.92206,-4.15623,-28.14548
98_cs,CONF_0019,5.89160,-17.58590,-9.53788,8.03010,-0.15089,-17.41709,-4.15623,-28.08424
98_cs,CONF_0020,5.78970,-17.65847,-9.61542,8.06129,-0.22304,-17.45367,-4.15623,-28.18325
99_cs,CONF_0001,6.92681,-19.94633,-13.40161,10.86406,-0.44338,-23.82229,-9.06813,-31.30445
99_cs,CONF_0002,7.28193,-20.05867,-13.42784,11.09789,-0.17457,-24.35116,-9.06813,-31.45770
99_cs,CONF_0004,7.33688,-20.02849,-13.44194,11.14683,-0.16488,-24.42390,-9.06813,-31.41653
99_cs,CONF_0005,6.95315,-19.94068,-13.38640,10.86967,-0.39291,-23.86315,-9.06813,-31.29674
99_cs,CONF_0006,7.28713,-20.07843,-13.44605,11.11484,-0.18466,-24.37623,-9.06813,-31.48467
99_cs,CONF_0007,7.24054,-20.18798,-13.25872,10.92235,-0.19637,-23.98471,-9.06813,-31.63412
99_cs,CONF_0008,7.18913,-20.47889,-13.19994,10.83074,-0.19951,-23.83118,-9.06813,-32.03099
99_cs,CONF_0010,7.18132,-20.50155,-13.20700,10.82580,-0.19485,-23.83795,-9.06813,-32.06190
99_cs,CONF_0011,7.18909,-20.49961,-13.23369,10.84613,-0.20127,-23.87855,-9.06813,-32.05926
99_cs,CONF_0012,7.35958,-19.88042,-13.67886,11.30627,-0.18255,-24.80259,-9.06813,-31.21454
99_cs,CONF_0013,7.34373,-19.87749,-13.64536,11.27270,-0.18532,-24.73274,-9.06813,-31.21054
99_cs,CONF_0014,7.30146,-20.07465,-13.26602,11.08549,-0.15786,-24.19364,-9.06813,-31.47952
99_cs,CONF_0016,7.18592,-20.06142,-13.41423,11.04418,-0.15302,-24.30539,-9.06813,-31.46146
99_cs,CONF_0017,7.18486,-20.05887,-13.37958,11.01426,-0.15503,-24.23881,-9.06813,-31.45798
99_cs,CONF_0019,7.22423,-20.07904,-13.42205,11.04393,-0.24480,-24.22118,-9.06813,-31.48551
99_cs,CONF_0020,7.11128,-19.57590,-13.27650,11.00380,-0.20846,-24.07184,-9.06813,-30.79909
99_cs,CONF_0021,7.36334,-20.01697,-13.45163,11.10612,-0.24229,-24.31547,-9.06813,-31.40082
99_cs,CONF_0022,7.07075,-19.59305,-13.10893,10.86777,-0.21483,-23.76186,-9.06813,-30.82249
99_cs,CONF_0024,7.32301,-20.04840,-13.35096,11.01366,-0.23743,-24.12719,-9.06813,-31.44370
99_cs,CONF_0025,7.28803,-20.07061,-13.27773,11.08370,-0.15282,-24.20862,-9.06813,-31.47400
99_cs,CONF_0026,7.33594,-20.05540,-13.40411,11.04252,-0.24130,-24.20533,-9.06813,-31.45325
99_cs,CONF_0028,7.29352,-19.79221,-13.48483,11.17162,-0.18215,-24.47430,-9.06813,-31.09420
99_cs,CONF_0029,7.31349,-20.04313,-13.34891,11.00601,-0.23809,-24.11683,-9.06813,-31.43651
99_cs,CONF_0030,7.29180,-20.08661,-13.26548,11.08371,-0.15576,-24.19343,-9.06813,-31.49583
99_cs,CONF_0032,6.92651,-19.93223,-13.39269,10.85408,-0.44104,-23.80574,-9.06813,-31.28521
99_cs,CONF_0033,7.07141,-19.59808,-13.15645,10.89847,-0.21421,-23.84072,-9.06813,-30.82935
ferrocene001_allyl_2_cs,CONF_0001,6.19074,-18.31723,-12.72889,10.29019,-0.39741,-22.62166,-6.42326,-29.08195
ferrocene001_allyl_2_cs,CONF_0002,6.23002,-18.31018,-12.44581,10.11747,-0.32450,-22.23877,-6.42326,-29.07234
ferrocene001_allyl_2_cs,CONF_0003,6.25612,-18.24095,-12.56452,10.25603,-0.29483,-22.52572,-6.42326,-28.97789
ferrocene001_allyl_2_cs,CONF_0004,6.20090,-18.34349,-12.49557,10.12267,-0.36088,-22.25737,-6.42326,-29.11778
ferrocene001_allyl_2_cs,CONF_0006,6.00551,-18.03271,-12.24740,10.01653,-0.29223,-21.97170,-6.42326,-28.69380
ferrocene001_allyl_2_cs,CONF_0008,6.25230,-18.32853,-12.49060,10.16262,-0.31483,-22.33839,-6.42326,-29.09737
ferrocene001_allyl_2_cs,CONF_0009,6.24216,-18.33831,-12.48998,10.13581,-0.34049,-22.28529,-6.42326,-29.11071
ferrocene001_allyl_2_cs,CONF_0014,6.27886,-18.22845,-12.55951,10.26806,-0.28460,-22.54298,-6.42326,-28.96084
ferrocene001_allyl_2_cs,CONF_0016,6.22122,-17.90498,-12.53891,10.27499,-0.24532,-22.56859,-6.42326,-28.51954
ferrocene001_allyl_cs,CONF_0001,6.12825,-18.34203,-12.70321,10.22146,-0.45044,-22.47422,-6.42326,-29.11580
ferrocene001_allyl_cs,CONF_0002,6.29920,-18.37622,-12.53334,10.23700,-0.25783,-22.51251,-6.42326,-29.16244
ferrocene001_allyl_cs,CONF_0003,6.33365,-18.18880,-12.60803,10.36642,-0.21004,-22.76441,-6.42326,-28.90675
ferrocene001_allyl_cs,CONF_0004,6.24796,-18.37583,-12.53711,10.19015,-0.29795,-22.42930,-6.42326,-29.16190
ferrocene001_allyl_cs,CONF_0005,6.00632,-17.99418,-12.27008,10.03633,-0.30817,-21.99825,-6.42326,-28.64123
ferrocene001_allyl_cs,CONF_0008,6.23630,-18.40781,-12.51386,10.16442,-0.32071,-22.35757,-6.42326,-29.20553
ferrocene001_allyl_cs,CONF_0009,6.26421,-18.36691,-12.51910,10.18551,-0.29830,-22.40631,-6.42326,-29.14973
ferrocene001_allyl_cs,CONF_0015,6.22205,-17.93445,-12.54234,10.27702,-0.25084,-22.56852,-6.42326,-28.55975
ferrocene002_allyl_cs,CONF_0001,6.83459,-19.86324,-13.25643,10.51155,-0.61028,-23.15770,-7.93461,-31.19109
ferrocene002_allyl_cs,CONF_0002,6.75601,-19.55694,-13.24953,10.60190,-0.44333,-23.40810,-7.93461,-30.77322
ferrocene002_allyl_cs,CONF_0004,7.78574,-19.21242,-13.54630,11.00589,-0.39238,-24.15982,-7.93461,-30.30322
ferrocene002_allyl_cs,CONF_0009,7.34916,-19.07025,-12.76400,10.54468,-0.27355,-23.03513,-7.93461,-30.10926
ferrocene002_allyl_cs,CONF_0010,6.76441,-19.17131,-12.78248,10.46481,-0.25203,-22.99527,-7.93461,-30.24713
ferrocene002_allyl_cs,CONF_0011,7.14159,-19.19709,-13.28345,10.87572,-0.31035,-23.84882,-7.93461,-30.28231
ferrocene002_allyl_cs,CONF_0012,6.81136,-19.52283,-13.22632,10.66339,-0.35205,-23.53766,-7.93461,-30.72669
ferrocene002_allyl_cs,CONF_0014,7.21457,-18.68239,-13.12212,10.82046,-0.27851,-23.66407,-7.93461,-29.58013
ferrocene002_allyl_cs,CONF_0016,6.83639,-19.82937,-13.16722,10.45166,-0.61111,-23.00777,-7.93461,-31.14489
ferrocene002_allyl_cs,CONF_0017,7.28899,-19.57798,-13.54978,10.78065,-0.66394,-23.66649,-7.93461,-30.80193
ferrocene002_allyl_cs,CONF_0021,6.83410,-19.85445,-13.24739,10.50139,-0.60850,-23.14028,-7.93461,-31.17910
ferrocene002_allyl_cs,CONF_0023,7.29500,-19.60011,-13.63345,10.80241,-0.69639,-23.73947,-7.93461,-30.83212
ferrocene002_allyl_cs,CONF_0024,7.31669,-17.97900,-12.88994,10.68972,-0.29400,-23.28566,-8.12353,-28.62052
ferrocene002_allyl_cs,CONF_0025,7.17160,-18.94754,-13.30189,10.77332,-0.46469,-23.61052,-7.93461,-29.94186
ferrocene002_allyl_cs,CONF_0026,7.10802,-18.97577,-13.26589,10.69471,-0.50868,-23.45193,-7.93461,-29.98037
ferrocene002_allyl_cs,CONF_0027,8.08816,-18.01292,-13.54089,11.36250,-0.16567,-24.73771,-7.93461,-28.66680
ferrocene002_allyl_cs,CONF_0028,7.07545,-18.85634,-12.84685,10.65228,-0.26642,-23.23271,-7.93461,-29.81744
ferrocene002_allyl_cs,CONF_0030,7.06073,-18.84159,-12.88306,10.73583,-0.20266,-23.41623,-7.93461,-29.79731
ferrocene002_allyl_cs,CONF_0031,7.03569,-18.94328,-13.18147,10.70302,-0.33487,-23.54961,-7.93461,-29.93604
ferrocene002_allyl_cs,CONF_0032,6.77990,-19.16172,-12.82109,10.50439,-0.24927,-23.07621,-7.93461,-30.23404
ferrocene002_allyl_cs,CONF_0033,6.78772,-19.05291,-13.10012,10.74349,-0.34149,-23.50211,-7.93461,-30.08560
ferrocene002_allyl_cs,CONF_0034,6.98501,-19.00609,-13.03482,10.65567,-0.33780,-23.35269,-7.93461,-30.02173
ferrocene002_allyl_cs,CONF_0035,7.17314,-19.19779,-13.32719,10.91923,-0.29874,-23.94768,-7.93461,-30.28326
ferrocene002_allyl_cs,CONF_0036,6.78689,-19.16449,-12.81906,10.53324,-0.21913,-23.13317,-7.93461,-30.23784
ferrocene002_allyl_cs,CONF_0037,7.01801,-19.06911,-13.03959,10.71519,-0.26662,-23.48816,-7.93461,-30.10771
ferrocene002_allyl_cs,CONF_0038,7.47220,-19.12768,-13.27262,10.91461,-0.23832,-23.94891,-7.93461,-30.18762
ferrocene002_allyl_cs,CONF_0039,6.99303,-19.48366,-13.45185,10.69222,-0.65743,-23.48664,-7.93461,-30.67326
ferrocene002_allyl_cs,CONF_0040,7.03043,-18.83827,-12.90514,10.73881,-0.24466,-23.39930,-7.93461,-29.79279
ferrocene002_allyl_cs,CONF_0041,7.31281,-18.00883,-12.85039,10.66506,-0.25669,-23.25876,-8.12353,-28.66122
ferrocene002_allyl_cs,CONF_0042,7.47862,-18.08771,-12.92672,10.82579,-0.25748,-23.49502,-8.12353,-28.76884
ferrocene002_allyl_cs,CONF_0043,7.30283,-18.89261,-13.19204,10.89381,-0.19680,-23.88904,-7.93461,-29.86692
ferrocene002_allyl_cs,CONF_0044,6.91226,-19.00278,-13.23257,10.69819,-0.44180,-23.48896,-7.93461,-30.01722
ferrocene002_allyl_cs,CONF_0048,6.78585,-18.98948,-12.91018,10.56273,-0.29570,-23.17721,-7.93461,-29.99907
ferrocene002_allyl_cs,CONF_0050,7.21075,-17.92850,-12.91230,10.86451,-0.14822,-23.62859,-8.12353,-28.55164
ferrocene002_allyl_cs,CONF_0051,6.70786,-19.08099,-12.96751,10.60935,-0.34057,-23.23629,-7.93461,-30.12392
