Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
51_cs,CONF_0012,-0.01268,-0.29971,-0.00927,0.13905,-0.42558,0.47565,0.41872,0.16406,0.16392
51_cs,CONF_0013,0.09337,-0.43840,0.04726,0.15893,-0.37274,0.40003,0.38546,0.14366,0.14058
52_cs,CONF_0003,0.03947,-0.44961,0.10910,0.15881,-0.38376,0.39157,0.40214,0.14214,0.14330
52_cs,CONF_0004,0.03256,-0.32648,-0.01365,0.13097,-0.42536,0.44215,0.46931,0.16967,0.17987
52_cs,CONF_0005,-0.00674,-0.29343,-0.03285,0.13972,-0.41940,0.41581,0.47505,0.16278,0.16621
52_cs,CONF_0008,-0.02427,-0.32246,0.04159,0.13136,-0.43510,0.46061,0.43403,0.18366,0.16768
52_cs,CONF_0010,0.09632,-0.43305,0.02917,0.15763,-0.38013,0.40402,0.39760,0.14377,0.14164
52_cs,CONF_0011,-0.00735,-0.29666,-0.01934,0.13816,-0.41948,0.42613,0.46341,0.16397,0.16440
52_cs,CONF_0012,-0.01218,-0.29414,-0.01398,0.13720,-0.41667,0.42188,0.46013,0.16469,0.16427
52_cs,CONF_0013,0.03836,-0.31835,-0.02842,0.13076,-0.43944,0.44300,0.46139,0.16914,0.18342
52_cs,CONF_0014,-0.02506,-0.28601,-0.00885,0.13632,-0.41950,0.39854,0.47112,0.16578,0.16291
52_cs,CONF_0015,0.02715,-0.44282,0.10896,0.15988,-0.37012,0.38168,0.41520,0.14147,0.14304
52_cs,CONF_0016,0.03125,-0.32679,-0.01643,0.13074,-0.42751,0.44686,0.46538,0.16947,0.18119
53_cs,CONF_0001,-0.02752,-0.18938,-0.02651,0.13975,0.00802,0.44567,0.45593,0.17398,0.17713
54_cs,CONF_0001,-0.01826,-0.21647,-0.00917,0.14216,0.00034,0.43990,0.41782,0.17411,0.17299
55_cs,CONF_0001,0.01720,-0.41821,0.03907,0.12373,-0.35147,0.42707,0.52071,0.17562,0.16190
55_cs,CONF_0002,-0.01263,-0.35994,0.05182,0.13568,-0.30280,0.47083,0.44448,0.16763,0.14532
55_cs,CONF_0003,0.02411,-0.40188,0.08168,0.13853,-0.30385,0.48978,0.43024,0.16982,0.14624
55_cs,CONF_0004,0.02083,-0.42307,0.01156,0.12833,-0.34753,0.50970,0.47703,0.17649,0.16642
55_cs,CONF_0005,-0.01647,-0.34278,0.06493,0.14498,-0.37914,0.31932,0.52939,0.13849,0.16324
55_cs,CONF_0007,-0.07017,-0.32471,0.00120,0.12069,-0.39415,0.43292,0.49400,0.16181,0.18166
56_cs,CONF_0001,0.00644,-0.41678,0.03383,0.12417,-0.34503,0.42779,0.52419,0.17628,0.16189
56_cs,CONF_0002,-0.00309,-0.38758,0.04670,0.13857,-0.36284,0.56238,0.47574,0.16750,0.14201
56_cs,CONF_0003,0.02184,-0.40458,0.08633,0.13897,-0.29881,0.48456,0.42592,0.16969,0.14593
56_cs,CONF_0004,0.00181,-0.41709,0.02955,0.12829,-0.34015,0.47200,0.49579,0.16577,0.17523
56_cs,CONF_0005,0.00274,-0.35434,0.06272,0.14857,-0.39165,0.34587,0.53285,0.13826,0.16355
57_cs,CONF_0002,-0.18569,-0.13996,-0.07115,0.11633,-0.37675,0.23676,0.15251,0.12748,0.10434
57_cs,CONF_0003,0.06901,-0.28479,-0.10120,0.16329,-0.43677,0.17601,0.19416,0.11897,0.12714
57_cs,CONF_0004,-0.18660,-0.14227,-0.16647,0.14805,-0.27279,0.23357,0.23617,0.11247,0.08345
57_cs,CONF_0008,-0.18378,-0.14789,-0.14636,0.15040,-0.27777,0.23266,0.23871,0.11376,0.07612
57_cs,CONF_0011,0.20385,-0.30035,-0.11478,0.09913,-0.46181,0.24424,0.17427,0.04084,0.13745
57_cs,CONF_0012,-0.25762,-0.15468,0.06008,0.07474,-0.36931,0.24450,0.21127,0.12269,0.13654
57_cs,CONF_0014,-0.26518,-0.15073,0.05255,0.07634,-0.37238,0.23849,0.20681,0.12493,0.13463
57_cs,CONF_0017,0.20666,-0.24479,-0.18130,0.10948,-0.44678,0.27194,0.26067,0.06165,0.09939
57_cs,CONF_0020,-0.10483,-0.28801,0.06995,0.16663,-0.43804,0.17438,0.19500,0.12381,0.11680
57_cs,CONF_0022,0.06550,-0.15305,-0.26462,0.07901,-0.36542,0.24157,0.20227,0.13375,0.12348
57_cs,CONF_0023,0.09254,-0.28306,-0.11267,0.16323,-0.44197,0.17140,0.19888,0.10722,0.12471
57_cs,CONF_0024,-0.26557,-0.15385,0.05268,0.07705,-0.37160,0.23312,0.20796,0.12604,0.13395
57_cs,CONF_0026,-0.10848,-0.25996,0.04787,0.17417,-0.36471,0.20187,0.20673,0.12645,0.11731
57_cs,CONF_0027,-0.25069,-0.21036,0.10165,0.07067,-0.34494,0.17742,0.22791,0.11537,0.12944
57_cs,CONF_0029,0.06180,-0.15147,-0.26423,0.07796,-0.36417,0.24131,0.20207,0.13427,0.12386
57_cs,CONF_0031,-0.15746,-0.24730,0.11361,0.11721,-0.43055,0.16612,0.23949,0.11018,0.12440
57_cs,CONF_0032,-0.26336,-0.14207,0.02809,0.06955,-0.36464,0.21231,0.23570,0.12539,0.13895
57_cs,CONF_0037,-0.18037,-0.14622,-0.07076,0.11708,-0.36878,0.25092,0.15434,0.12629,0.10434
57_cs,CONF_0038,0.04674,-0.28369,-0.10678,0.16745,-0.42969,0.19674,0.16746,0.11577,0.12332
57_cs,CONF_0041,-0.15858,-0.24198,0.11313,0.11753,-0.42549,0.16653,0.23561,0.10945,0.12543
57_cs,CONF_0044,-0.10268,-0.27623,0.04029,0.16620,-0.43391,0.17210,0.19865,0.12226,0.12111
57_cs,CONF_0050,-0.10758,-0.28713,0.05845,0.16544,-0.43863,0.16722,0.20585,0.12479,0.11546
57_cs,CONF_0052,-0.18488,-0.15417,-0.13054,0.15072,-0.27518,0.22821,0.22693,0.11524,0.07843
57_cs,CONF_0053,0.02944,-0.24600,-0.10902,0.17540,-0.35386,0.20172,0.20517,0.11555,0.12545
57_cs,CONF_0054,-0.11255,-0.28127,0.05978,0.16303,-0.43310,0.17578,0.20080,0.12415,0.11524
57_cs,CONF_0059,-0.18061,-0.14602,-0.07135,0.11753,-0.36250,0.24139,0.16431,0.12759,0.10388
58_cs,CONF_0001,-0.08615,-0.14230,-0.18331,0.11638,-0.36228,0.15017,0.24034,0.10669,0.12612
58_cs,CONF_0003,-0.10390,-0.27778,0.06066,0.16264,-0.43316,0.19091,0.15835,0.12298,0.11449
58_cs,CONF_0004,0.05449,-0.13921,-0.26420,0.07371,-0.37068,0.19955,0.21273,0.13543,0.12226
58_cs,CONF_0010,-0.12048,-0.29794,0.19434,0.10354,-0.44331,0.15736,0.23762,0.13698,0.04608
58_cs,CONF_0011,0.06007,-0.15010,-0.25668,0.07301,-0.37022,0.19976,0.21821,0.13658,0.12403
58_cs,CONF_0012,-0.17694,-0.24393,0.19045,0.11402,-0.44103,0.25917,0.27273,0.09868,0.06660
58_cs,CONF_0013,0.05913,-0.16351,-0.26520,0.08256,-0.38164,0.22080,0.24103,0.13776,0.12395
58_cs,CONF_0015,-0.18773,-0.14545,-0.15345,0.15022,-0.28327,0.24423,0.24672,0.11471,0.08209
58_cs,CONF_0017,0.06417,-0.16570,-0.26653,0.08444,-0.38094,0.21461,0.24416,0.13620,0.12270
58_cs,CONF_0022,-0.25943,-0.15280,0.05339,0.07455,-0.36801,0.21543,0.24145,0.12421,0.13424
58_cs,CONF_0023,-0.10492,-0.28260,0.06130,0.16521,-0.43938,0.19761,0.16673,0.12182,0.11761
58_cs,CONF_0024,0.06243,-0.28293,-0.09875,0.16366,-0.43418,0.19073,0.16883,0.11420,0.12469
58_cs,CONF_0025,0.04950,-0.15502,-0.26836,0.08120,-0.36793,0.21663,0.23787,0.13657,0.12416
58_cs,CONF_0026,-0.10427,-0.28237,0.06464,0.16486,-0.44133,0.19667,0.16523,0.12211,0.11717
58_cs,CONF_0027,0.02138,-0.25651,-0.09995,0.18048,-0.35437,0.21793,0.20631,0.11654,0.12375
58_cs,CONF_0030,0.13555,-0.22387,-0.24676,0.07271,-0.34990,0.23511,0.17644,0.12822,0.11322
58_cs,CONF_0034,-0.16188,-0.24603,0.13705,0.12240,-0.43445,0.15802,0.24220,0.11024,0.12267
58_cs,CONF_0036,-0.10738,-0.28168,0.07146,0.16309,-0.43720,0.19440,0.16471,0.12334,0.11241
58_cs,CONF_0037,-0.24161,-0.22792,0.14158,0.07177,-0.36391,0.23299,0.17330,0.11220,0.12768
58_cs,CONF_0038,-0.26374,-0.15727,0.07038,0.07377,-0.37061,0.20570,0.23173,0.12435,0.13570
58_cs,CONF_0046,-0.11196,-0.29027,0.07928,0.16684,-0.43164,0.16733,0.18804,0.12234,0.11529
58_cs,CONF_0052,-0.11079,-0.29266,0.06572,0.16617,-0.43363,0.17447,0.19282,0.12573,0.11987
58_cs,CONF_0053,-0.18050,-0.15452,-0.15176,0.15027,-0.27826,0.23771,0.24128,0.11542,0.07896
58_cs,CONF_0055,-0.10148,-0.28972,0.05964,0.16557,-0.43103,0.16675,0.20178,0.12363,0.12193
58_cs,CONF_0056,-0.14767,-0.15131,-0.19496,0.15147,-0.27601,0.22772,0.22881,0.08050,0.11598
59_cs,CONF_0001,0.02151,-0.33961,-0.01920,0.15323,-0.42520,0.22207,0.29144,0.18047,0.21249
59_cs,CONF_0002,-0.04644,-0.30047,-0.04721,0.13638,-0.25006,0.26204,0.23221,0.16906,0.16179
59_cs,CONF_0003,-0.04590,-0.29927,-0.05149,0.13618,-0.24335,0.25892,0.24718,0.16406,0.16134
59_cs,CONF_0004,-0.04272,-0.29962,-0.03015,0.12984,-0.25718,0.25353,0.31930,0.14966,0.15676
59_cs,CONF_0005,-0.04185,-0.30043,-0.03057,0.13066,-0.25719,0.25269,0.32159,0.15044,0.15562
59_cs,CONF_0006,0.08834,-0.34935,-0.01782,0.13232,-0.38515,0.26258,0.29967,0.19241,0.20916
59_cs,CONF_0007,-0.05333,-0.37660,0.05618,0.12606,-0.34036,0.28990,0.27697,0.19348,0.22203
59_cs,CONF_0008,-0.03896,-0.35707,0.03639,0.12992,-0.40366,0.24426,0.29328,0.19098,0.21398
59_cs,CONF_0009,-0.01110,-0.31010,-0.06342,0.14624,-0.33004,0.21381,0.28558,0.17286,0.20591
59_cs,CONF_0010,-0.06170,-0.37303,0.05322,0.12534,-0.34483,0.28993,0.28023,0.19273,0.22152
59_cs,CONF_0011,0.07950,-0.35698,-0.02883,0.14326,-0.42747,0.23927,0.25442,0.18711,0.21183
59_cs,CONF_0012,0.05176,-0.35349,-0.04756,0.14120,-0.21770,0.27192,0.24606,0.15643,0.18765
59_cs,CONF_0013,-0.03483,-0.35896,0.03842,0.12987,-0.40455,0.24489,0.29450,0.19056,0.21443
59_cs,CONF_0014,0.00003,-0.32664,-0.04419,0.14030,-0.33918,0.24791,0.29779,0.19441,0.20864
59_cs,CONF_0015,0.07341,-0.37337,0.02152,0.13523,-0.38856,0.23671,0.26577,0.17417,0.20421
59_cs,CONF_0016,0.08661,-0.37560,-0.03300,0.14598,-0.42819,0.23992,0.25507,0.18665,0.21441
59_cs,CONF_0017,-0.00275,-0.31941,-0.06152,0.14757,-0.40800,0.20316,0.28871,0.19236,0.21259
59_cs,CONF_0020,-0.04139,-0.27858,-0.07048,0.14886,-0.23493,0.24887,0.26608,0.14821,0.16143
59_cs,CONF_0022,0.08613,-0.36889,-0.04217,0.14455,-0.42928,0.23732,0.25553,0.18702,0.21532
59_cs,CONF_0024,-0.00245,-0.31940,-0.06183,0.14760,-0.40787,0.20302,0.28890,0.19244,0.21263
59_cs,CONF_0025,0.00479,-0.33198,-0.04437,0.14102,-0.34233,0.24947,0.29945,0.19492,0.20669
59_cs,CONF_0027,0.09289,-0.36740,-0.03761,0.13307,-0.36653,0.26191,0.29262,0.19291,0.21652
59_cs,CONF_0028,0.08330,-0.37661,-0.00278,0.14822,-0.43931,0.25173,0.27217,0.17833,0.20176
59_cs,CONF_0029,0.01681,-0.26783,-0.06932,0.14666,-0.43156,0.25308,0.23983,0.15945,0.19766
59_cs,CONF_0031,0.08357,-0.36001,-0.04085,0.14445,-0.43224,0.23690,0.25816,0.18778,0.21431
59_cs,CONF_0034,0.06739,-0.36668,0.02165,0.13478,-0.38927,0.23513,0.26385,0.17472,0.20531
59_cs,CONF_0035,-0.00025,-0.31795,-0.06101,0.14720,-0.40854,0.20119,0.28839,0.19133,0.21253
59_cs,CONF_0036,0.08586,-0.37473,-0.00271,0.14785,-0.43982,0.25338,0.27146,0.17898,0.20150
59_cs,CONF_0037,0.08490,-0.37636,-0.03831,0.14695,-0.43657,0.23705,0.25893,0.18620,0.21623
59_cs,CONF_0039,-0.00743,-0.32654,-0.04400,0.14020,-0.33109,0.25098,0.29690,0.19316,0.21194
59_cs,CONF_0041,0.08419,-0.37802,-0.03697,0.14743,-0.43664,0.23800,0.25948,0.18618,0.21580
59_cs,CONF_0045,0.05080,-0.35070,-0.04786,0.14115,-0.22144,0.27276,0.24447,0.15659,0.18811
5_cs,CONF_0002,-0.06456,-0.25090,-0.13187,0.14439,-0.60403,0.44554,0.46734,0.18367,0.17282
5_cs,CONF_0004,-0.05610,-0.25657,-0.13433,0.14472,-0.59883,0.44070,0.47298,0.18456,0.17180
5_cs,CONF_0006,0.02150,-0.36275,-0.10276,0.13846,-0.44525,0.36422,0.43975,0.11318,0.19439
5_cs,CONF_0011,0.06784,-0.52551,-0.00062,0.16308,-0.47595,0.43984,0.58357,0.22362,0.17061
5_cs,CONF_0013,0.03994,-0.45033,0.03072,0.10066,-0.45641,0.41502,0.37923,0.16331,0.19205
5_cs,CONF_0014,-0.03092,-0.30832,-0.00105,0.12975,-0.31780,0.38632,0.41155,0.15251,0.17403
5_cs,CONF_0024,-0.05967,-0.45130,0.02153,0.14635,-0.32519,0.39300,0.38774,0.18094,0.14774
5_cs,CONF_0041,0.03532,-0.41601,-0.02848,0.12881,-0.40072,0.32511,0.42879,0.27437,0.28095
5_cs,CONF_0042,0.02350,-0.42972,-0.16501,0.17186,-0.31449,0.30584,0.42567,0.14218,0.20080
60_cs,CONF_0001,0.02131,-0.34062,-0.01878,0.15340,-0.45058,0.23546,0.29271,0.18108,0.21121
60_cs,CONF_0002,-0.04650,-0.29930,-0.06089,0.13700,-0.26007,0.26391,0.23671,0.16961,0.16557
60_cs,CONF_0003,-0.05037,-0.29703,-0.06175,0.13758,-0.25621,0.26047,0.24759,0.16765,0.16606
60_cs,CONF_0004,-0.03537,-0.30255,-0.03889,0.13180,-0.26495,0.24884,0.32347,0.15269,0.15711
60_cs,CONF_0005,-0.03594,-0.29793,-0.04098,0.13370,-0.26560,0.24854,0.32604,0.15328,0.15720
60_cs,CONF_0006,0.08362,-0.35008,-0.02276,0.13302,-0.36465,0.25607,0.29361,0.19310,0.20904
60_cs,CONF_0007,-0.04554,-0.36998,0.05348,0.12601,-0.33641,0.28955,0.27418,0.19318,0.22063
60_cs,CONF_0008,-0.03330,-0.35899,0.04361,0.12949,-0.39821,0.24779,0.28870,0.18997,0.21108
60_cs,CONF_0009,-0.08739,-0.35585,-0.00629,0.13780,-0.35867,0.20602,0.29323,0.20067,0.21966
60_cs,CONF_0010,-0.04400,-0.36800,0.04611,0.12569,-0.33505,0.29240,0.26895,0.19101,0.22242
60_cs,CONF_0011,0.07664,-0.35482,-0.03110,0.14468,-0.44583,0.23901,0.26196,0.18544,0.21620
60_cs,CONF_0012,0.04787,-0.34689,-0.04941,0.14031,-0.21977,0.26796,0.24688,0.15426,0.18837
60_cs,CONF_0013,-0.03113,-0.36282,0.04838,0.13014,-0.39639,0.24677,0.28988,0.19011,0.21033
60_cs,CONF_0014,-0.00589,-0.32311,-0.04229,0.14000,-0.33494,0.24689,0.29660,0.19930,0.20252
60_cs,CONF_0015,0.04775,-0.34680,-0.05060,0.14044,-0.22013,0.26808,0.24616,0.15455,0.18840
60_cs,CONF_0016,0.07975,-0.36266,0.01769,0.13380,-0.38514,0.23645,0.26614,0.17256,0.20261
60_cs,CONF_0017,0.08807,-0.36056,-0.03780,0.14511,-0.44303,0.23900,0.26185,0.18724,0.21438
60_cs,CONF_0018,0.00255,-0.31496,-0.05642,0.14818,-0.42448,0.21078,0.28767,0.18837,0.21146
60_cs,CONF_0021,-0.04636,-0.27756,-0.06925,0.14734,-0.22571,0.25183,0.26374,0.15345,0.16210
60_cs,CONF_0025,-0.00573,-0.31276,-0.05506,0.14769,-0.42436,0.21062,0.28827,0.18888,0.21183
60_cs,CONF_0027,0.09598,-0.35570,-0.03936,0.13345,-0.36689,0.25005,0.29298,0.19361,0.21072
60_cs,CONF_0028,-0.04633,-0.27429,-0.07188,0.14703,-0.22765,0.25147,0.26311,0.15172,0.16444
60_cs,CONF_0029,0.08391,-0.36113,-0.00276,0.14669,-0.43722,0.24862,0.26919,0.17813,0.20062
60_cs,CONF_0030,0.01184,-0.26596,-0.06738,0.14599,-0.43971,0.24596,0.24827,0.16086,0.19307
60_cs,CONF_0031,0.08230,-0.35922,-0.02975,0.14563,-0.44237,0.23620,0.26403,0.18741,0.21479
60_cs,CONF_0034,-0.02198,-0.32921,0.00895,0.14068,-0.33223,0.23017,0.26496,0.18842,0.20761
60_cs,CONF_0035,0.07225,-0.35990,0.02013,0.13365,-0.38765,0.23584,0.27001,0.17325,0.20242
60_cs,CONF_0036,-0.00733,-0.30973,-0.05311,0.14710,-0.42284,0.20967,0.28887,0.18973,0.21176
60_cs,CONF_0038,0.08750,-0.36523,-0.03733,0.14620,-0.43894,0.24163,0.26058,0.18728,0.21437
60_cs,CONF_0039,0.07161,-0.34903,-0.04227,0.13395,-0.36579,0.26013,0.28768,0.19366,0.21596
60_cs,CONF_0041,-0.00382,-0.33152,-0.04494,0.14140,-0.33990,0.25336,0.29797,0.19913,0.20367
60_cs,CONF_0042,0.07995,-0.35362,-0.02507,0.13393,-0.35624,0.25091,0.29557,0.19403,0.20888
60_cs,CONF_0044,0.08824,-0.36729,-0.03635,0.14641,-0.43890,0.24269,0.25984,0.18710,0.21452
60_cs,CONF_0048,0.04282,-0.34434,-0.05009,0.14021,-0.22074,0.27193,0.25021,0.15455,0.18799
61_cs,CONF_0001,-0.04298,-0.30756,-0.05415,0.13922,-0.24223,0.24470,0.26153,0.16583,0.17005
61_cs,CONF_0002,-0.01697,-0.34159,0.02434,0.15201,-0.42578,0.29297,0.21874,0.21314,0.17583
61_cs,CONF_0003,-0.03849,-0.31185,-0.05361,0.13916,-0.23352,0.25658,0.25821,0.16338,0.16683
61_cs,CONF_0004,-0.01235,-0.32270,-0.03490,0.13389,-0.25368,0.31866,0.25453,0.15759,0.15170
61_cs,CONF_0005,-0.01184,-0.32249,-0.03284,0.13435,-0.25525,0.32115,0.25355,0.15653,0.15213
61_cs,CONF_0006,-0.01326,-0.35018,0.07861,0.13323,-0.37861,0.30638,0.26279,0.20554,0.19785
61_cs,CONF_0007,0.05620,-0.35702,-0.05143,0.12270,-0.33849,0.27928,0.27864,0.21683,0.19421
61_cs,CONF_0008,-0.07179,-0.29832,-0.01041,0.14352,-0.32008,0.28497,0.20522,0.20758,0.17240
61_cs,CONF_0009,0.04008,-0.35901,-0.01619,0.12981,-0.39929,0.29629,0.24108,0.21049,0.18714
61_cs,CONF_0010,-0.04234,-0.34480,0.06860,0.14405,-0.44448,0.27370,0.23777,0.21734,0.18851
61_cs,CONF_0011,0.06597,-0.36369,-0.04684,0.12420,-0.33765,0.27514,0.27473,0.21539,0.19044
61_cs,CONF_0012,-0.03272,-0.34762,0.04839,0.14027,-0.22450,0.25601,0.27291,0.18733,0.15367
61_cs,CONF_0014,-0.03560,-0.34776,0.04711,0.14035,-0.22405,0.25381,0.27288,0.18720,0.15439
61_cs,CONF_0015,0.00190,-0.35004,0.07280,0.13301,-0.38221,0.28099,0.24055,0.20569,0.17116
61_cs,CONF_0016,0.03599,-0.36071,-0.02116,0.13001,-0.40112,0.30101,0.23728,0.21312,0.18860
61_cs,CONF_0018,-0.04487,-0.34769,0.05989,0.14547,-0.43371,0.26513,0.23600,0.21817,0.18796
61_cs,CONF_0019,-0.07852,-0.31374,-0.00323,0.14926,-0.40446,0.29874,0.19986,0.21441,0.18666
61_cs,CONF_0022,-0.04820,-0.29220,-0.03782,0.14868,-0.22525,0.26978,0.25512,0.16029,0.15330
61_cs,CONF_0024,0.05587,-0.36409,-0.03304,0.12206,-0.33205,0.27335,0.28258,0.21607,0.19268
61_cs,CONF_0025,-0.03427,-0.34685,0.07725,0.13278,-0.37665,0.29597,0.26399,0.21157,0.19358
61_cs,CONF_0026,-0.07918,-0.31225,-0.00180,0.14949,-0.40717,0.29950,0.20293,0.21462,0.18664
61_cs,CONF_0029,-0.01141,-0.34780,0.06168,0.14631,-0.43235,0.26647,0.25335,0.20190,0.17904
61_cs,CONF_0030,-0.05683,-0.28010,0.01393,0.14737,-0.43090,0.24361,0.24368,0.19449,0.15622
61_cs,CONF_0033,-0.04807,-0.34759,0.06577,0.14572,-0.43815,0.26864,0.23794,0.21811,0.18801
61_cs,CONF_0034,-0.00146,-0.34822,0.07433,0.13285,-0.38190,0.27967,0.23783,0.20580,0.17038
61_cs,CONF_0035,-0.01580,-0.34847,0.06546,0.14732,-0.43744,0.27136,0.25151,0.20439,0.17858
61_cs,CONF_0036,-0.08128,-0.31284,0.00165,0.14973,-0.40165,0.29485,0.19575,0.21446,0.18503
61_cs,CONF_0038,-0.04517,-0.34917,0.06139,0.14551,-0.43350,0.26419,0.23740,0.21792,0.18844
61_cs,CONF_0040,-0.04032,-0.32529,-0.01838,0.13875,-0.33455,0.30065,0.24881,0.20652,0.20025
61_cs,CONF_0041,-0.04284,-0.35024,0.06189,0.14516,-0.43157,0.26308,0.23716,0.21729,0.18833
61_cs,CONF_0045,-0.03333,-0.35092,0.05535,0.14014,-0.22412,0.25298,0.27339,0.18728,0.15328
61_cs,CONF_0050,-0.05298,-0.27917,0.01111,0.14870,-0.43603,0.24584,0.24476,0.19273,0.15721
62_cs,CONF_0001,-0.06925,-0.30497,-0.05473,0.13958,-0.24588,0.23364,0.26236,0.16861,0.17289
62_cs,CONF_0002,-0.00744,-0.33710,0.01231,0.15164,-0.41951,0.28916,0.22866,0.21491,0.17739
62_cs,CONF_0003,-0.06558,-0.30763,-0.05450,0.13975,-0.24197,0.23906,0.25990,0.16688,0.17137
62_cs,CONF_0004,-0.02698,-0.32077,-0.03438,0.13341,-0.26287,0.31619,0.25796,0.15697,0.15304
62_cs,CONF_0005,-0.02232,-0.32109,-0.02947,0.13534,-0.26565,0.32080,0.25474,0.15413,0.15395
62_cs,CONF_0006,-0.05296,-0.35222,0.08882,0.13356,-0.37348,0.29482,0.26163,0.21389,0.19716
62_cs,CONF_0007,0.06405,-0.35657,-0.07163,0.12542,-0.34179,0.27833,0.28428,0.21661,0.19996
62_cs,CONF_0009,0.04908,-0.34557,-0.05672,0.12999,-0.38907,0.29917,0.23562,0.20716,0.19535
62_cs,CONF_0010,-0.04423,-0.36098,0.07400,0.14501,-0.44673,0.26664,0.24355,0.21992,0.18968
62_cs,CONF_0011,0.07542,-0.36167,-0.07471,0.12730,-0.34633,0.27563,0.28158,0.21587,0.19776
62_cs,CONF_0014,0.03493,-0.37033,0.07800,0.13447,-0.38812,0.27862,0.23924,0.20359,0.17527
62_cs,CONF_0015,0.04018,-0.34575,-0.05105,0.12994,-0.38846,0.29975,0.23581,0.20968,0.19449
62_cs,CONF_0016,-0.03090,-0.33696,0.00937,0.13902,-0.35913,0.29989,0.25203,0.20566,0.19724
62_cs,CONF_0018,-0.04456,-0.36103,0.07391,0.14485,-0.44657,0.26610,0.24339,0.21994,0.18970
62_cs,CONF_0019,-0.03033,-0.36760,0.07548,0.14575,-0.44492,0.26635,0.24713,0.21828,0.18982
62_cs,CONF_0020,-0.05542,-0.32660,0.01033,0.14866,-0.40713,0.28472,0.21130,0.21497,0.18888
62_cs,CONF_0021,0.07206,-0.35928,-0.07669,0.12645,-0.34742,0.27823,0.28438,0.21629,0.19725
62_cs,CONF_0024,-0.05173,-0.29079,-0.03483,0.14776,-0.23544,0.26524,0.25316,0.16097,0.14763
62_cs,CONF_0026,0.03286,-0.34703,-0.03089,0.12868,-0.39170,0.27900,0.27120,0.21980,0.20184
62_cs,CONF_0027,0.06510,-0.35800,-0.07049,0.12652,-0.34828,0.27813,0.28113,0.21767,0.19738
62_cs,CONF_0028,-0.01544,-0.35848,0.08651,0.13351,-0.37174,0.28799,0.26237,0.20640,0.19422
62_cs,CONF_0029,-0.05428,-0.32715,0.00901,0.14861,-0.40849,0.28496,0.21261,0.21495,0.18949
62_cs,CONF_0033,-0.03141,-0.32494,-0.00427,0.13882,-0.33829,0.29862,0.25357,0.21113,0.19579
62_cs,CONF_0035,0.01483,-0.36908,0.06877,0.14837,-0.43542,0.27369,0.25370,0.19921,0.18321
62_cs,CONF_0036,-0.01416,-0.35938,0.08689,0.13339,-0.37092,0.28712,0.26262,0.20640,0.19422
62_cs,CONF_0037,-0.06641,-0.26211,0.00384,0.14567,-0.42395,0.23883,0.25891,0.19616,0.15701
62_cs,CONF_0040,-0.01165,-0.37379,0.07441,0.14610,-0.44090,0.26463,0.24485,0.21245,0.18789
62_cs,CONF_0041,-0.03491,-0.35342,0.08481,0.13615,-0.37805,0.29595,0.25749,0.21127,0.19579
62_cs,CONF_0042,-0.02880,-0.37071,0.07833,0.14651,-0.44691,0.26419,0.24699,0.21901,0.18969
62_cs,CONF_0043,0.02812,-0.36731,0.07936,0.13420,-0.38553,0.27847,0.23748,0.20373,0.17497
62_cs,CONF_0044,-0.00344,-0.36497,0.07098,0.14782,-0.43373,0.27460,0.25064,0.20274,0.18202
62_cs,CONF_0045,-0.06108,-0.32466,0.01415,0.14854,-0.40778,0.28227,0.21152,0.21511,0.18744
62_cs,CONF_0047,-0.01698,-0.37133,0.07709,0.14619,-0.44946,0.26905,0.24730,0.21608,0.18881
62_cs,CONF_0049,-0.02398,-0.33334,0.00658,0.13835,-0.34671,0.29713,0.25000,0.20641,0.19650
62_cs,CONF_0050,-0.02237,-0.36845,0.07669,0.14546,-0.44833,0.26938,0.24579,0.21632,0.18861
62_cs,CONF_0055,-0.03264,-0.36775,0.07680,0.14576,-0.44558,0.26515,0.24746,0.21960,0.18916
63_cs,CONF_0001,0.06307,-0.47220,0.07789,0.13879,-0.33669,0.26068,0.31266,0.15433,0.17962
64_cs,CONF_0001,0.06963,-0.47852,0.08530,0.13821,-0.33811,0.25914,0.29835,0.15356,0.17577
67_cs,CONF_0001,0.02330,-0.38207,0.03776,0.14835,-0.36349,0.37170,0.45324,0.14828,0.18723
67_cs,CONF_0003,0.03841,-0.44877,0.05848,0.13378,-0.40401,0.38591,0.35762,0.21248,0.16460
67_cs,CONF_0006,-0.04125,-0.34971,0.02967,0.15939,-0.24957,0.36298,0.34278,0.14869,0.15297
67_cs,CONF_0007,0.02928,-0.40916,0.03260,0.13970,-0.31448,0.29534,0.38010,0.14744,0.20038
67_cs,CONF_0009,0.05366,-0.46248,0.06086,0.13370,-0.40649,0.35682,0.37823,0.21488,0.16733
67_cs,CONF_0010,0.03053,-0.40701,0.03038,0.14112,-0.31593,0.30688,0.38620,0.14698,0.19887
67_cs,CONF_0013,-0.03147,-0.36271,0.05464,0.16054,-0.30916,0.30144,0.35876,0.14603,0.14239
67_cs,CONF_0015,0.04056,-0.40252,0.03249,0.13957,-0.30815,0.37736,0.28684,0.19634,0.14764
67_cs,CONF_0022,0.06184,-0.45495,0.06676,0.13452,-0.39630,0.36948,0.36265,0.20674,0.16236
67_cs,CONF_0031,0.06195,-0.45509,0.06801,0.13363,-0.39690,0.36893,0.36348,0.20719,0.16311
