Ligand,Conformer,atom_1_ISOTROPIC,atom_2_ISOTROPIC,atom_3_ISOTROPIC,atom_5_ISOTROPIC,atom_6_ISOTROPIC,atom_7_ISOTROPIC,atom_1_ANISOTROPIC,atom_2_ANISOTROPIC,atom_3_ANISOTROPIC,atom_5_ANISOTROPIC,atom_6_ANISOTROPIC,atom_7_ANISOTROPIC,atom_1_dD/dB-CONTRIBUTION,atom_2_dD/dB-CONTRIBUTION,atom_3_dD/dB-CONTRIBUTION,atom_5_dD/dB-CONTRIBUTION,atom_6_dD/dB-CONTRIBUTION,atom_7_dD/dB-CONTRIBUTION
R-Segphos_1,CONF_0009,107.748946,-48.198405,358.657594,194.779714,194.259545,193.548427,69.394360,233.833887,70.892220,108.877573,111.347853,129.902298,-172.222182,-374.318757,-642.225256,-215.661209,-217.996773,-212.428125
R-Segphos_1,CONF_0010,102.656868,-43.114117,348.710077,193.750756,193.043124,194.619146,70.147747,238.458197,101.070351,108.572753,109.326830,128.241021,-176.806126,-370.856122,-652.342106,-217.709790,-217.485788,-212.877649
R-Segphos_1,CONF_0011,102.706632,-43.247876,348.560092,193.748746,192.982007,194.588972,70.084314,238.629890,101.380685,108.594067,109.336734,128.283336,-176.787502,-371.015520,-652.512456,-217.716299,-217.522547,-212.905706
R-Segphos_1,CONF_0012,107.663630,-48.138926,358.534780,194.790518,194.273655,193.608344,69.415436,233.654046,71.022351,108.814719,111.519015,129.941455,-172.317750,-374.270482,-642.358700,-215.665999,-217.961395,-212.371741
binap-r_1,CONF_0000,103.185246,-45.761413,357.089387,75.049835,238.974637,70.809870,-174.428754,-371.628463,-644.081216
binap-r_1,CONF_0001,102.143234,-45.783713,345.295688,70.996665,247.194501,102.256742,-177.616634,-373.834791,-656.077441
binap-r_1,CONF_0002,104.832000,-50.722001,354.558735,70.948645,229.696490,82.550332,-173.046446,-377.131606,-647.365218
binap-r_1,CONF_0003,103.300253,-45.731082,343.275028,75.145335,238.827673,114.319016,-174.256692,-371.578454,-656.185257
binap-r_1,CONF_0004,102.073609,-45.490697,345.605913,71.001852,246.630855,102.024547,-177.653137,-373.543012,-655.761801
475_1,CONF_0016,97.88478966,89.31700939,98.81184481,-57.50814568,307.48725114,303.73535285,84.24374131,119.46763511,77.32097272,170.90053223,116.91424537,116.34058692,-204.73674939,-210.39776659,-198.13242299,-410.20915666,-717.00318309,-725.58975053
475_1,CONF_0118,100.49497439,90.42985992,96.70374455,-54.55278665,302.56985127,307.68346600,74.25257985,121.70319556,86.89517995,165.15289098,123.38807908,116.74945340,-195.96672987,-212.01399207,-207.33169864,-408.07751674,-727.57425357,-717.04311190
475_1,CONF_0130,96.52794558,89.19768563,99.80646250,-56.66880776,307.72010996,300.04357492,86.34914265,118.84784070,75.33455090,169.07667461,117.12530189,124.20958894,-205.83853992,-209.95820889,-196.47361054,-408.94042396,-716.41412248,-728.60790057
475_1,CONF_0301,107.84174808,95.45060515,91.28367904,-144.65824300,300.18097542,356.15213527,85.28600304,105.83451919,108.46607834,194.63406360,113.71705073,107.77475394,-188.68540549,-216.86900822,-219.39000121,-500.67305382,-728.16092309,-671.37443136
475_1,CONF_0497,98.03752259,89.27008030,100.98942671,-54.76618501,305.86602871,301.68266444,83.16273815,119.76651761,73.82949478,165.15091759,116.84382243,123.14989967,-201.09929178,-209.62854262,-193.21705926,-405.96056180,-717.94352993,-726.83990518
475_1,CONF_0689,105.07674054,91.46330667,93.65624030,-66.16657869,298.09965460,304.63103753,63.12742768,118.03399815,88.69603757,177.10886761,134.64502688,104.46161779,-199.87254536,-211.82627300,-213.61905639,-423.37535883,-732.70672414,-723.46602950
475_1,CONF_0716,93.70066099,88.95269103,103.49371539,-51.29679721,307.31313469,299.54151049,94.51246769,122.53757781,77.17830941,157.92819981,122.45563983,127.53712346,-211.47793740,-218.83124242,-199.88125657,-406.40198032,-718.20823654,-728.94888635
475_1,CONF_0770,98.13786951,89.13053848,101.13598581,-53.69941941,305.79944372,303.81802907,82.56456702,118.96162783,73.22711574,165.15311704,115.21509944,119.47092830,-200.90608858,-207.98795795,-193.20631844,-404.46270470,-717.85196360,-724.62407045
475_1,CONF_0781,105.04006770,92.07995902,93.57459263,-68.73809485,298.52039450,305.40865723,62.80174931,117.90808227,88.44109610,178.79867268,133.70854279,103.82481304,-200.08139110,-211.52504857,-214.12347946,-426.11016409,-732.51568926,-722.35066014
475_1,CONF_0892,98.50407039,90.31454006,100.28609479,-47.13960896,300.17600873,299.73654650,81.09470291,124.65687745,80.10843436,163.96066901,119.84593815,118.34052833,-197.40200319,-209.13807039,-200.40830493,-399.05114551,-727.05086083,-722.59781750
475_1,CONF_0953,97.68328825,89.09467892,102.28983673,-51.80978613,306.01450324,301.85627489,82.97074178,117.46438489,70.97646087,160.30214767,115.95136784,123.37041270,-201.22376916,-207.10202768,-191.75329871,-402.67709213,-717.58348899,-727.85354648
475_1,CONF_0962,95.41896787,91.28944938,103.95760831,-59.30343573,302.71987775,303.74584419,85.62278606,119.18355705,66.06707331,175.12045462,104.98546828,129.91097639,-210.65265413,-211.28133859,-200.61423140,-415.60442026,-724.29950136,-725.76055642
475_1,CONF_0969,96.65492918,84.69724301,102.99333371,-54.20765809,306.28944100,318.85397039,85.27154414,109.29363809,70.09498953,170.64317442,121.47979798,131.62967372,-199.38793129,-210.54602328,-190.44061585,-404.06213163,-717.92220592,-709.99272499
475_1,CONF_0975,97.85620458,90.92076498,98.77405525,-50.41040747,301.96916349,302.51460640,84.07005337,124.35415641,79.93533096,162.53710679,125.90339791,128.11398724,-206.51041742,-212.00591664,-198.62567126,-403.90790979,-720.91873460,-726.00957005
475_1,CONF_0998,97.67017840,89.10373454,102.33723153,-51.70096639,306.01504611,301.93449892,83.02841663,117.41399451,70.93336784,160.25776872,115.94916620,123.48944532,-201.18858082,-207.08838554,-191.62818235,-402.54472139,-717.56278581,-727.77104048
475_1,CONF_1226,106.60919631,89.65399329,90.08468501,-62.96986607,299.92796739,313.54722113,67.28191706,112.49126041,96.43506226,179.64116485,129.21951736,123.97287900,-196.18881832,-215.87613422,-215.68048358,-419.97690695,-730.79019512,-715.03511072
475_1,CONF_1231,98.78477600,87.92895730,99.27695567,-54.95706279,305.82994409,301.79071318,81.84577011,117.86106972,77.46021215,172.60600336,114.92447817,115.90399578,-199.12855866,-209.72463276,-195.63305177,-405.84267161,-718.09664898,-726.30049561
475_1,CONF_1356,104.57656772,91.75010630,94.39391680,-61.96325985,297.82234758,300.04641134,66.20995963,119.48022191,87.34087826,165.51563723,137.57856727,109.11838250,-200.67975346,-212.20122970,-212.83097805,-419.33367136,-731.97575321,-727.00364796
475_1,CONF_1379,96.57953841,88.38171317,103.48496095,-58.84934422,293.99009622,308.99182368,86.06249938,116.00261074,72.64305114,181.20869646,123.03692208,130.83969417,-212.09797153,-216.39493119,-203.89344543,-416.66752398,-734.44588382,-721.56100253
475_1,CONF_1420,100.24057578,88.36774480,98.47960531,-47.63873239,300.63440995,293.15777764,78.96784166,119.18166259,81.29413661,160.10914455,125.41812626,122.12411873,-196.13240438,-210.11037258,-195.86512176,-398.54941743,-721.83521200,-734.13715336
475_1,CONF_1426,111.54369286,99.26428330,93.85234538,-168.65697662,317.02892741,355.25655388,71.90003834,95.17228046,94.10557168,240.92337726,113.02619972,87.52265488,-184.48553360,-207.28698831,-207.36290082,-521.11937137,-709.57938442,-674.54164861
475_1,CONF_1540,97.25717534,91.06803207,102.99520786,-55.14646802,293.15313939,302.95170054,82.81783495,122.10947750,73.13349950,170.01167016,119.33194134,134.29536291,-206.61116173,-211.66936978,-201.19744294,-410.17219564,-732.69336291,-723.11191136
475_1,CONF_1557,98.51660421,90.43970947,97.61300721,-50.37303633,302.18220504,299.87669587,82.94345533,123.62532068,82.19742396,166.11885933,124.72568479,127.09893109,-204.36337646,-211.55362419,-199.24671200,-403.32755257,-720.52273929,-727.93128611
475_1,CONF_1778,99.19573295,88.31814043,100.66640266,-43.45605159,303.11850624,306.58149872,80.61553239,118.43950486,75.40857232,154.39367307,114.96851662,115.09420446,-199.29047635,-208.79399159,-194.44516089,-394.82072883,-718.86623378,-721.80446279
475_1,CONF_1782,111.99616573,94.88059262,83.92932836,-120.15245067,300.29734605,347.71245573,68.86303317,104.97790147,107.25900479,158.59074408,113.63503282,119.32693755,-186.89151372,-212.50981617,-220.81664180,-476.47126859,-727.22460499,-682.56902979
475_1,CONF_1793,104.94870588,91.32904543,95.87777606,-53.38123940,304.39010127,295.26535318,74.92761879,122.79349801,89.24050716,167.55917100,136.41041088,134.54638488,-199.45412175,-215.87493113,-211.48317022,-410.49778225,-723.70011256,-732.04464199
475_1,CONF_1837,98.73100553,90.48156374,97.60642854,-50.32833944,301.71843885,299.85119299,82.74467547,123.80920916,82.50264494,166.10351378,125.10238125,126.74878016,-204.27169582,-211.62656691,-199.33875958,-403.35474332,-721.03443472,-727.98844743
475_1,CONF_1926,102.98728051,91.07620080,97.36899963,-55.56041428,303.03167192,292.93777772,73.58654747,122.34858719,82.57954539,170.49681782,134.67281754,120.35932021,-201.32756169,-211.71436640,-206.60496582,-410.56461817,-722.97494975,-732.92222368
475_1,CONF_2112,103.28226257,92.95737199,98.61621388,-62.64628849,305.34721415,300.47025785,81.08929389,124.37334841,82.48058068,183.17815829,127.97432640,107.25858981,-201.95821760,-213.45200810,-208.49184349,-419.38915525,-722.98643575,-729.03328677
475_1,CONF_2204,104.65496043,90.84791581,95.19447065,-59.26718498,303.33638433,300.44917952,67.42057762,120.13444362,88.12951673,180.84036160,130.69954067,109.78857760,-201.83054298,-215.57979884,-214.29327780,-416.85561196,-725.96525702,-727.09513613
475_1,CONF_2371,103.87758341,91.07784875,94.95561120,-60.24727778,304.88522656,300.87933019,63.92353348,116.85074833,86.91727010,178.78948724,123.04146428,106.50774931,-200.41047699,-210.96909150,-210.62154326,-416.08579718,-724.74665591,-726.08666306
475_1,CONF_2427,98.01934870,87.59198905,100.08787141,-55.28673789,306.25850351,301.48608379,82.36616566,115.80818083,75.15583906,166.84064065,118.33945810,117.20500317,-199.43106163,-208.39671153,-194.26409999,-405.70249954,-717.49952022,-726.62040536
475_1,CONF_2443,105.75827012,90.03026257,96.35816369,-60.41346093,304.58644493,303.55461241,70.36283259,115.41191888,87.18799967,165.07645570,131.18022960,129.05423355,-196.69224843,-212.08028610,-206.93385521,-415.89056489,-724.65511352,-724.41999478
475_1,CONF_2528,103.89693520,90.63919245,96.75380379,-58.09187958,303.00302422,299.77354495,67.97836103,120.80580703,84.24248687,176.96630948,132.75098998,108.81929939,-199.40294008,-210.92367798,-206.45886948,-412.35931990,-723.96952010,-726.70919129
475_1,CONF_2577,97.19426504,89.67159369,99.15942596,-57.35517574,307.25844931,303.24357028,85.72354489,120.32936884,76.83786380,170.87436920,117.59655210,119.68867170,-205.49385747,-211.77407784,-197.14822669,-410.18227866,-717.07117401,-725.84908743
475_1,CONF_2588,96.47414815,90.24003888,100.59661411,-55.59050409,307.32958570,301.33851952,86.64981095,121.51910625,73.89802295,165.70077549,115.59746978,122.67281229,-207.00274799,-209.85567198,-195.93527517,-408.28261040,-716.61855996,-727.61599208
475_1,CONF_2610,104.02964122,90.27341950,97.27637090,-45.46457698,302.52654350,296.65934359,77.94549859,126.89229625,88.25394029,161.71272062,137.13158371,111.13812265,-204.62699711,-218.45312512,-210.19666640,-402.78246291,-726.05958568,-731.35677622
475_1,CONF_2615,99.10954405,89.40003772,97.53632116,-57.48972778,303.21834088,307.09330866,76.79684777,119.59061862,84.80619807,170.63233881,117.02075200,117.29493659,-197.78214522,-210.35271025,-204.95210226,-410.17414385,-726.03703483,-717.31988184
475_1,CONF_2649,103.14489199,91.06329531,97.31742325,-55.69825525,303.01451404,292.98420862,73.40321242,122.39761785,82.73382553,171.01623109,134.12422261,120.56021950,-201.15613076,-211.68766421,-206.60257252,-410.65847186,-722.94816461,-732.88295283
475_1,CONF_2924,104.69402553,90.85786528,95.20661446,-59.41734333,303.55035966,300.31087985,67.30292992,119.97993139,88.20247907,181.08747855,130.61991494,109.95142601,-201.76614863,-215.60605233,-214.41837846,-417.02031801,-725.76277010,-727.23810118
306_1_2,CONF_0000,106.028804,-46.493515,333.559316,155.420556,151.965926,155.542094,65.463893,227.361708,138.462542,27.069253,27.747686,27.116171,-172.614493,-373.554855,-668.149566,-107.604120,-108.830309,-108.605870
306_1_2,CONF_0001,106.046155,-46.454709,333.553257,155.417704,151.964824,155.538720,65.440367,227.264087,138.478187,27.077644,27.742451,27.107317,-172.610533,-373.514088,-668.153671,-107.605505,-108.848352,-108.610912
306_1_2,CONF_0002,103.102651,-51.158377,329.002525,155.059474,151.575845,151.870824,76.309649,231.994237,108.262404,26.114206,26.835239,26.901379,-174.048613,-377.435400,-671.484090,-107.068639,-110.216302,-109.622575
306_1_2,CONF_0003,103.028479,-51.033229,328.996180,155.056570,151.570179,151.865850,76.448164,231.782049,108.319511,26.089445,26.842452,26.912608,-174.135754,-377.315597,-671.490148,-107.072395,-110.219825,-109.627896
306_1_2,CONF_0004,100.651720,-43.869921,348.897721,152.381724,150.688947,151.281830,75.535954,220.290900,132.898618,25.533156,23.438396,25.115721,-178.219413,-371.166803,-652.820718,-116.641122,-106.904651,-119.599086
306_1_2,CONF_0005,100.620365,-39.500866,341.011278,152.270299,152.919952,155.273956,77.228808,214.062796,107.564612,27.667107,25.045744,25.654583,-175.245169,-365.762745,-661.011782,-108.762946,-108.630764,-108.648613
306_1_2,CONF_0006,100.588488,-39.397476,341.105721,152.296161,152.882629,155.260502,77.196515,213.854441,107.641949,27.607226,25.072929,25.603666,-175.308515,-365.662587,-660.938497,-108.739541,-108.622088,-108.634803
306_1_2,CONF_0007,-51.218201,341.741713,332.633631,152.896889,151.243481,151.737373,233.774656,110.124744,109.541661,23.559480,24.816270,23.575361,-377.416237,-659.152971,-667.604709,-109.678722,-109.150367,-112.157068
306_1_2,CONF_0008,103.153212,-51.130203,329.281005,155.092955,151.613572,151.883442,76.389451,231.762043,107.763863,26.012541,26.872474,26.786764,-173.979706,-377.387032,-671.203098,-107.125546,-110.255710,-109.543503
306_1_2,CONF_0009,112.027227,-92.526594,344.930329,156.633741,150.957162,149.546810,60.073572,262.496238,97.536052,26.882666,24.698326,22.071680,-168.122443,-420.171208,-653.730114,-108.001162,-106.328599,-125.647050
306_1_2,CONF_0010,112.054239,-92.655401,344.965771,156.611640,150.976137,149.539141,59.907651,263.039025,97.356572,26.977565,24.795000,22.102033,-168.093590,-420.323162,-653.691284,-107.974955,-106.302337,-125.659387
306_1_2,CONF_0011,111.404092,-97.480112,344.102658,152.352434,151.680701,149.959389,56.918022,269.409659,74.518126,23.084444,26.609323,20.871620,-170.412892,-426.269741,-656.734927,-112.487986,-107.128293,-125.513493
306_1_2,CONF_0012,111.947264,-93.308166,345.093705,156.578550,150.969807,149.522996,59.745254,264.641177,97.236321,26.923994,24.769191,22.089059,-168.327809,-421.068735,-653.594406,-108.086605,-106.319876,-125.679540
306_1_2,CONF_0013,103.478289,-72.526534,339.857193,148.850512,151.609835,155.658798,74.725022,254.086261,86.192579,22.699227,25.551911,28.260224,-175.461096,-399.616773,-660.341927,-123.371440,-109.813390,-106.696568
R-Tol-SDP_2,CONF_0000,100.839704,-48.682174,357.188946,166.585262,166.723965,157.393913,78.587623,167.802898,85.726167,37.863348,37.910964,29.765898,-181.618782,-379.722836,-648.829978,-72.260134,-77.577950,-112.013451
R-Tol-SDP_2,CONF_0001,107.947767,-53.536865,359.810462,166.653272,166.678142,158.187033,68.579197,222.317601,71.616508,37.775529,37.846592,31.025289,-173.571314,-383.334341,-645.610496,-71.629217,-76.815605,-112.023742
R-Tol-SDP_2,CONF_0002,112.463412,-67.532812,346.076167,166.963430,166.878521,157.676296,59.537448,249.513007,113.936650,37.736679,38.284839,33.660155,-171.903405,-397.875674,-657.244532,-73.484799,-78.928562,-110.988188
R-Tol-SDP_2,CONF_0003,112.420363,-67.432874,346.061046,166.970324,167.195257,157.710555,59.599241,249.810212,113.993017,37.738026,38.328919,33.677029,-171.923250,-397.738296,-657.253325,-73.483651,-77.860057,-111.030214
R-Tol-SDP_2,CONF_0004,100.834639,-48.670361,357.149448,166.587247,166.711485,157.387322,78.562819,167.797392,85.783602,37.856061,37.911613,29.760150,-181.621358,-379.711498,-648.869098,-72.256157,-77.605169,-112.031077
R-Tol-SDP_2,CONF_0005,112.657604,-67.672524,346.025390,166.936231,166.865720,157.734320,59.443498,249.813365,114.425901,37.746031,38.359854,33.596447,-171.825919,-398.039854,-657.281440,-73.553365,-78.948108,-111.047005
R-Tol-SDP_2,CONF_0006,104.585820,-62.293836,356.282138,166.763895,166.556655,158.063930,65.107291,250.180490,81.999291,38.084159,37.799018,31.664948,-180.311809,-393.956711,-649.704536,-71.057057,-78.426603,-111.653713
719_1,CONF_0000,106.012730,-48.671374,351.324774,147.409760,148.500168,166.928018,71.361794,197.114539,94.794766,171.086005,11.074136,27.505977,-172.073392,-374.683097,-646.399485,-289.685992,-114.262095,-80.418207
719_1,CONF_0001,106.251523,-101.950291,375.226711,162.067978,147.642352,166.870064,65.901077,264.827266,67.288757,194.477686,9.127454,27.876880,-172.803194,-424.732860,-624.645573,-271.623227,-112.287698,-74.235068
719_1,CONF_0002,101.164314,-74.688928,369.976787,161.885877,146.997370,159.999469,84.317291,224.542305,50.625737,160.437247,6.473116,37.330752,-173.937687,-399.294185,-628.550752,-272.991815,-116.306899,-94.839797
719_1,CONF_0003,100.157214,102.191354,-74.072958,350.476444,158.836993,146.708033,77.842282,81.608633,225.222598,85.064794,167.378417,7.799260,-175.531591,-173.468567,-399.123972,-648.227851,-277.966120,-115.351260
719_1,CONF_0004,100.963509,-82.013629,360.343734,163.635880,148.839639,158.480514,76.261330,274.832920,86.778509,169.162535,10.218666,39.273872,-175.810032,-403.981676,-637.222428,-271.408835,-112.936575,-93.137634
719_1,CONF_0005,106.921222,-101.189772,371.989553,159.211309,147.510834,159.305891,65.121854,292.674162,27.635938,184.602080,9.186488,38.337486,-171.462695,-425.829691,-626.602600,-277.254923,-114.680681,-94.832899
719_1,CONF_0006,106.965314,-101.590937,372.116117,159.142887,147.551132,159.293058,64.904082,293.180218,27.499474,184.590521,9.245134,38.326152,-171.426948,-426.243205,-626.494207,-277.346362,-114.702923,-94.849124
719_1,CONF_0007,106.523404,-80.783230,378.517463,160.854433,147.138904,166.774641,70.186431,222.625132,62.270262,164.403759,7.568690,27.599169,-171.476509,-406.542604,-621.640744,-273.464487,-113.952163,-74.759726
719_1,CONF_0008,106.036973,-78.978775,363.567893,157.376629,146.924767,166.906884,73.839928,229.520154,77.717727,175.623339,8.716021,28.238376,-171.489262,-404.038960,-636.032937,-278.049403,-112.821049,-74.887737
719_1,CONF_0009,106.673113,-81.168247,359.452344,160.871301,147.174391,166.798205,69.854940,223.240993,69.995200,164.589628,7.655569,27.497587,-171.332056,-406.937087,-639.731986,-273.464774,-114.018422,-74.777003
719_1,CONF_0010,108.813546,-85.820781,365.374886,151.877025,148.971188,154.884633,66.189806,283.444067,76.792573,168.267712,12.621115,42.638935,-171.140765,-410.652538,-634.239212,-285.904103,-110.646492,-94.461844
719_1,CONF_0011,109.976671,-87.045141,356.210592,146.481438,149.095587,167.254151,52.870804,282.034196,110.137286,181.171452,12.048879,28.145140,-168.871307,-412.690662,-641.771107,-290.891607,-111.737818,-78.056870
719_1,CONF_0012,100.186400,102.144683,-74.127395,350.641686,158.876552,146.704230,77.843886,81.667284,225.211394,85.298536,167.231823,7.755369,-175.466950,-173.511352,-399.158754,-648.033926,-277.896291,-115.385978
719_1,CONF_0013,100.192501,102.137719,-74.151058,350.625345,158.871197,146.706206,77.816795,81.677625,225.252711,85.312883,167.240201,7.755406,-175.459534,-173.510268,-399.179582,-648.052117,-277.903276,-115.378612
719_1,CONF_0014,101.320037,-57.796145,351.131496,146.491237,148.246020,156.687150,73.028822,217.664027,85.526581,173.156831,10.790360,41.503511,-180.206405,-384.426331,-647.565717,-290.047848,-112.031091,-92.395084
719_1,CONF_0015,101.846210,-76.989291,370.399159,161.175705,147.619415,160.221583,74.977653,253.371566,77.769727,206.231750,7.553175,37.860122,-174.011490,-401.140926,-629.490138,-273.963342,-113.788250,-91.499694
719_1,CONF_0016,105.921009,-85.940797,363.560456,164.573806,148.751411,167.270821,64.273915,288.361938,39.202826,170.881360,10.149604,28.472966,-170.771536,-410.042678,-633.709325,-269.907717,-112.381030,-73.936494
478_2,CONF_0052,91.69647314,88.18363138,109.79805801,-62.62474292,297.05836917,295.95508560,102.50207788,121.98244121,60.31815047,180.84282319,109.55223494,127.80288527,-213.91816339,-217.04300000,-195.26643575,-419.06340654,-730.10115561,-730.03638564
478_2,CONF_0061,91.38306301,87.97679435,108.88322429,-49.46438261,305.03258186,302.63293370,104.49123060,123.97773608,62.80529746,165.41138893,117.33702950,113.43820440,-217.90525526,-221.87060220,-195.34326699,-407.51747043,-723.22109034,-726.61146762
478_2,CONF_0215,92.35546206,87.11148427,109.49260517,-60.76012512,292.18576673,296.68426957,102.07557484,121.11930509,62.13102981,182.33369309,108.46425133,129.39530544,-211.20655132,-216.97415144,-193.42099630,-416.20930462,-734.34451868,-728.48480165
478_2,CONF_0239,90.17027167,87.23552344,112.02057955,-60.65404543,309.20182420,299.31154136,106.39230659,122.67247420,64.06954368,167.60136726,107.16489500,105.96029111,-221.67167944,-225.87681747,-196.12859876,-420.47557788,-720.04870668,-730.48441216
478_2,CONF_0294,90.34935192,90.52007461,110.92785726,-62.71735047,306.85385395,298.46597528,100.15092078,117.82868790,56.35517021,187.66219741,91.01889977,126.37906593,-216.22215687,-218.73334945,-198.76765742,-421.46626743,-722.37933780,-728.35287906
478_2,CONF_0395,91.13723904,88.34673267,111.00641863,-58.01527923,312.35421181,298.60961333,102.92516142,122.45920899,65.63918232,164.65421793,110.20264993,116.27093021,-219.45800474,-223.83970776,-196.96352219,-417.60219679,-716.67180259,-731.32648382
478_2,CONF_0489,93.40995800,86.26187072,110.05398014,-53.55945266,294.69070739,299.76390908,102.64346984,122.10729880,63.55217907,175.31936721,95.09126364,116.91809654,-209.80295098,-220.55795320,-194.07914091,-410.84902723,-734.48723010,-727.41137002
478_2,CONF_0495,90.11777394,87.26754487,112.02294402,-60.51964446,309.46283369,299.17196067,106.33536129,122.58111551,64.14068555,167.37802653,107.19034840,106.14475776,-221.68779238,-225.88390975,-196.15804322,-420.36333522,-719.80353259,-730.63245185
478_2,CONF_0566,95.79222824,85.07287862,109.51898072,-46.88246950,304.66059777,292.23558024,101.34065851,117.48540241,65.58682376,161.24128286,118.58504760,129.56633882,-207.18816906,-216.90473506,-186.55742221,-400.39879645,-720.16472229,-733.95351216
478_2,CONF_0579,93.01642799,86.31028751,106.56594989,-38.01814393,297.62105899,296.93443979,99.85324069,118.22172996,70.86122304,165.20795997,110.72734697,119.44876741,-211.91167098,-222.69861895,-192.84789045,-393.15596566,-727.37077648,-730.60461917
478_2,CONF_0772,94.63341615,88.44161844,108.41612606,-57.05698551,308.51979978,315.62400819,96.25856982,121.43306522,62.24811663,181.46127822,102.18081555,116.82368064,-208.55460328,-215.27895699,-194.09005886,-412.28013797,-719.25261377,-709.80897458
478_2,CONF_0812,95.10116036,88.13193210,108.47935083,-57.24777269,309.29303712,299.80699094,97.62927881,121.75719860,62.95637054,176.71960203,102.10081347,122.09593601,-207.43417163,-215.70992453,-193.94747487,-412.37847243,-718.34751311,-725.42874924
478_2,CONF_0830,92.12189627,84.37547542,106.30298947,-68.51227237,311.20886280,295.24068264,109.65832845,124.38927808,67.88626482,186.68431645,99.47877642,114.09901962,-210.17420173,-219.16674316,-193.45050203,-421.62860243,-715.02830751,-729.00228049
478_2,CONF_0865,93.02949442,86.36910541,106.47152590,-38.09126098,297.56817713,296.82170176,99.76767425,118.14079408,70.90907483,165.44724261,111.09148951,119.46671336,-211.90051366,-222.64949508,-192.95948268,-393.23971454,-727.42219014,-730.71314651
478_2,CONF_0919,93.03767843,86.37812770,106.46433305,-38.15739090,297.61528045,296.91564349,99.79923533,118.16144976,70.91690174,165.61152132,110.93311033,119.44354050,-211.91104746,-222.63947430,-192.94060058,-393.30442677,-727.38024467,-730.61838495
478_2,CONF_0937,89.90697327,91.85385436,109.18011671,-68.25255800,307.42023342,298.41930798,101.31520783,121.33385620,56.97781542,195.25824491,105.41616136,121.74699596,-217.61682062,-218.94635788,-204.10009890,-427.51124174,-722.56085969,-728.38310286
478_2,CONF_0961,89.91462765,91.79414267,108.97221416,-68.46855999,306.81538127,313.16415326,100.82939961,121.31012823,56.69693996,197.31764867,104.19121988,117.30411761,-218.02037984,-218.92270629,-204.47968441,-427.82673330,-723.35184928,-713.91255991
478_2,CONF_0997,92.79828188,86.96486978,109.67286447,-45.91637873,302.78703659,306.71916020,101.22195762,122.36781532,62.28316841,172.19250891,117.80202720,120.78403928,-212.87125006,-221.98120705,-191.08800815,-400.17058072,-722.11323059,-721.09622745
478_2,CONF_1019,90.13867151,87.02975817,112.05830238,-60.05923041,309.45874125,299.27035835,106.46218350,122.65721506,64.14577400,167.42388434,106.89504160,105.97384143,-221.77200526,-226.04010219,-196.11794185,-419.96098563,-719.81118021,-730.52542816
478_2,CONF_1057,89.89895581,91.78983016,109.02583140,-68.07475407,306.59591318,313.22010471,101.00499340,121.06579281,56.93015303,196.93526418,104.55592242,117.14384789,-217.95009639,-218.99041245,-204.44588243,-427.38505212,-723.54073431,-713.88838465
478_2,CONF_1087,95.08798763,88.20997568,108.48454549,-57.21574686,308.94004926,299.69177127,97.62948940,121.72684697,63.01373863,176.69246840,102.81472573,122.11725508,-207.46173894,-215.58704345,-193.96198394,-412.35069467,-718.70593665,-725.57167730
478_2,CONF_1091,95.19226617,88.18824903,108.32634634,-57.26768775,309.31389671,299.77597294,97.48985954,121.73616419,63.31351637,176.42482301,102.45758502,122.21665590,-207.19820206,-215.61213666,-194.06057170,-412.35207053,-718.28245028,-725.44330955
478_2,CONF_1117,95.35376973,87.97730869,110.02017332,-59.18277232,297.50651167,299.18312853,97.41253079,120.27001016,62.09563356,174.62501479,90.33249369,126.06495319,-207.55565184,-216.33692840,-192.10695043,-414.94832396,-730.21389559,-726.27711313
478_2,CONF_1132,91.86810606,89.69542152,109.67715445,-57.11393621,302.78627185,310.84854366,95.92495835,117.75425857,57.93079196,184.41596843,90.90677751,127.96550971,-214.19062368,-217.06604227,-198.83725632,-414.79063783,-726.08317667,-716.58530194
478_2,CONF_1149,94.99233212,88.24082190,108.66842546,-57.42275635,309.39059103,299.83007302,97.78230626,121.80527076,62.62625588,176.62247351,102.24402189,122.32303910,-207.54683894,-215.67390951,-193.70015755,-412.65458015,-718.32590331,-725.47008200
478_2,CONF_1157,93.05032849,86.36629352,106.46080201,-38.05273219,297.58814082,296.85176910,99.74650043,118.15417119,70.92521105,165.49036706,110.87343360,119.49751780,-211.87026111,-222.63633205,-192.96266084,-393.19915997,-727.40507735,-730.68063504
478_2,CONF_1170,95.35459080,87.94500354,109.98763789,-59.38236187,298.17914278,299.05840842,97.54103389,120.34551811,62.18566255,174.82927678,89.90232572,126.05032593,-207.55124118,-216.35007421,-192.14950771,-415.13014734,-729.53533954,-726.36603835
478_2,CONF_1284,90.75625862,89.24061122,111.13377796,-49.02755902,307.94570296,301.61779848,101.36130354,115.12811413,66.13304703,163.33502142,118.44851343,115.40146497,-219.40352760,-220.72392570,-193.09558953,-408.44479534,-720.45431667,-726.99451552
478_2,CONF_1306,97.54232505,83.76776904,107.90751090,-44.97587758,302.21083578,296.44363738,96.11998473,118.01108782,70.97361814,165.20034945,110.97691631,118.67499172,-208.04251405,-220.93585087,-188.45161177,-399.76857581,-723.12498063,-731.60871335
