Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
86_cs,CONF_0077,-0.24624,-0.22869,-0.27124,0.22915,0.26975,1.00323,0.97948,0.22157,0.22491
86_cs,CONF_0078,-0.27081,-0.22833,-0.24662,0.22889,0.27013,0.97932,1.00272,0.22502,0.22145
87_cs,CONF_0002,-0.2691,-0.24468,-0.2195,0.22155,0.33765,0.95425,0.9786,0.23173,0.23201
87_cs,CONF_0006,-0.26884,-0.24453,-0.21972,0.22157,0.33739,0.95385,0.97893,0.2318,0.232
87_cs,CONF_0010,-0.19454,-0.25014,-0.28166,0.22978,0.34555,0.95707,0.95743,0.22968,0.22635
87_cs,CONF_0018,-0.2656,-0.24403,-0.22308,0.2214,0.33647,0.95246,0.98086,0.23187,0.23212
87_cs,CONF_0019,-0.24155,-0.23193,-0.25795,0.22635,0.31077,0.976,0.9596,0.22131,0.22264
87_cs,CONF_0022,-0.26881,-0.24458,-0.21974,0.22157,0.33763,0.95399,0.97877,0.23174,0.23202
87_cs,CONF_0047,-0.21428,-0.24581,-0.27223,0.22246,0.3374,0.97515,0.9562,0.23154,0.23135
87_cs,CONF_0054,-0.2721,-0.24289,-0.22407,0.23527,0.40914,0.95516,0.9795,0.22194,0.21023
87_cs,CONF_0057,-0.21002,-0.2377,-0.28673,0.22785,0.31742,0.98433,0.94212,0.21741,0.23663
87_cs,CONF_0061,-0.29411,-0.23923,-0.22298,0.22353,0.32523,0.94953,0.98587,0.23374,0.25443
87_cs,CONF_0095,-0.20295,-0.2502,-0.27271,0.22401,0.32824,0.97084,0.99278,0.22663,0.23593
87_cs,CONF_0098,-0.29046,-0.24011,-0.2034,0.22651,0.31587,0.94485,0.9892,0.23496,0.22396
87_cs,CONF_0108,-0.20668,-0.24002,-0.29229,0.22667,0.32024,0.98696,0.94719,0.22725,0.2346
87_cs,CONF_0110,-0.26882,-0.24484,-0.21976,0.22156,0.33804,0.95409,0.97856,0.23173,0.23201
87_cs,CONF_0115,-0.2347,-0.24209,-0.24933,0.22801,0.29761,0.96098,0.98086,0.22606,0.23048
87_cs,CONF_0121,-0.24504,-0.238,-0.25191,0.23334,0.3043,0.9699,0.96785,0.22632,0.2247
87_cs,CONF_0124,-0.21037,-0.24164,-0.28361,0.2348,0.35044,0.98174,0.96825,0.2205,0.2229
88_cs,CONF_0003,-0.22383,-0.2442,-0.26374,0.22143,0.33182,0.9524,0.98273,0.23168,0.23255
88_cs,CONF_0005,-0.22317,-0.24446,-0.26411,0.22145,0.33178,0.9527,0.98241,0.23164,0.23254
88_cs,CONF_0010,-0.22401,-0.2444,-0.26314,0.22138,0.33139,0.95242,0.98281,0.23165,0.23254
88_cs,CONF_0014,-0.27116,-0.24604,-0.21299,0.22443,0.35019,0.96623,0.95699,0.22511,0.2318
88_cs,CONF_0015,-0.24168,-0.23183,-0.25803,0.22617,0.31119,0.97647,0.95925,0.22142,0.22267
88_cs,CONF_0020,-0.21921,-0.2453,-0.26855,0.2218,0.33531,0.95489,0.97844,0.23177,0.23232
88_cs,CONF_0022,-0.21998,-0.24459,-0.26789,0.22173,0.33305,0.95396,0.98043,0.23166,0.23256
88_cs,CONF_0045,-0.27234,-0.24308,-0.22365,0.23517,0.40932,0.97952,0.95521,0.22168,0.21015
88_cs,CONF_0046,-0.26702,-0.24487,-0.21742,0.21577,0.39657,0.96773,0.9843,0.23728,0.23022
88_cs,CONF_0052,-0.29415,-0.23945,-0.22224,0.22365,0.32508,0.98545,0.94944,0.2338,0.25441
88_cs,CONF_0066,-0.25886,-0.25335,-0.21359,0.23006,0.42126,0.93328,0.99038,0.21118,0.20503
88_cs,CONF_0086,-0.21778,-0.24534,-0.27004,0.22189,0.33501,0.95494,0.97833,0.23163,0.23251
88_cs,CONF_0087,-0.29031,-0.23964,-0.20424,0.22644,0.31597,0.94481,0.98894,0.23499,0.2245
88_cs,CONF_0103,-0.2343,-0.24135,-0.25082,0.22771,0.29736,0.96168,0.98059,0.22631,0.23065
88_cs,CONF_0115,-0.20997,-0.2418,-0.28368,0.23477,0.3505,0.96821,0.98202,0.22063,0.22288
88_cs,CONF_0139,-0.22845,-0.2359,-0.26199,0.2143,0.38774,0.9775,0.9884,0.23232,0.23163
88_cs,CONF_0143,-0.23043,-0.25205,-0.25139,0.25489,0.29828,0.98422,0.95542,0.226,0.2241
88_cs,CONF_0156,-0.21922,-0.23944,-0.27082,0.22663,0.32131,1.00556,0.95235,0.22514,0.23642
88_cs,CONF_0158,-0.23038,-0.25252,-0.25129,0.25501,0.29787,0.98501,0.95571,0.22615,0.22406
88_cs,CONF_0162,-0.26319,-0.24306,-0.22373,0.21503,0.39663,0.96722,0.98758,0.23715,0.23102
88_cs,CONF_0175,-0.23256,-0.23822,-0.26771,0.23424,0.32599,0.9768,0.96213,0.22222,0.22668
88_cs,CONF_0178,-0.29091,-0.23983,-0.20376,0.22653,0.31607,0.94474,0.98909,0.23511,0.22419
89_cs,CONF_0005,-0.2857,-0.23319,-0.21506,0.2261,0.311,0.98161,0.98303,0.23417,0.22572
89_cs,CONF_0006,-0.21815,-0.23287,-0.28677,0.22945,0.29956,0.9881,0.97363,0.22198,0.23497
89_cs,CONF_0008,-0.28015,-0.22903,-0.22357,0.22898,0.28372,0.97183,0.98398,0.23094,0.22691
89_cs,CONF_0013,-0.27995,-0.229,-0.22369,0.22919,0.28357,0.97164,0.98381,0.23089,0.22675
89_cs,CONF_0014,-0.22947,-0.23501,-0.2822,0.22795,0.30498,0.9942,0.97771,0.2257,0.23475
89_cs,CONF_0021,-0.23395,-0.22909,-0.27987,0.2281,0.31224,0.99966,0.96762,0.22479,0.23415
89_cs,CONF_0022,-0.27334,-0.21582,-0.25892,0.22904,0.31373,0.97601,0.99593,0.23059,0.22934
89_cs,CONF_0024,-0.28082,-0.22905,-0.2332,0.22805,0.31249,0.96758,0.99966,0.23428,0.22478
89_cs,CONF_0025,-0.28965,-0.23268,-0.21663,0.23225,0.31603,0.97436,0.97161,0.22965,0.22447
89_cs,CONF_0028,-0.28047,-0.22935,-0.23377,0.2282,0.31268,0.96782,0.99959,0.23443,0.22484
89_cs,CONF_0033,-0.25937,-0.2159,-0.27289,0.22897,0.31355,0.99613,0.9763,0.22939,0.23044
89_cs,CONF_0034,-0.21648,-0.23285,-0.28448,0.22611,0.31048,0.98279,0.98204,0.22569,0.23401
89_cs,CONF_0046,-0.2238,-0.22901,-0.27962,0.22902,0.28351,0.98401,0.97158,0.22682,0.23086
89_cs,CONF_0056,-0.27955,-0.22899,-0.22393,0.2291,0.28346,0.97178,0.98361,0.23075,0.2268
89_cs,CONF_0061,-0.21877,-0.23261,-0.2866,0.22959,0.29878,0.9883,0.97368,0.22209,0.23481
89_cs,CONF_0068,-0.24206,-0.23068,-0.27703,0.22815,0.30423,0.98347,0.99089,0.22498,0.23061
89_cs,CONF_0077,-0.21659,-0.23282,-0.28425,0.22619,0.31006,0.98303,0.98187,0.22541,0.23395
89_cs,CONF_0079,-0.21632,-0.23288,-0.28457,0.22614,0.31059,0.98286,0.98204,0.2255,0.23403
89_cs,CONF_0095,-0.27611,-0.23047,-0.24279,0.22804,0.3041,0.99113,0.98261,0.23069,0.22504
89_cs,CONF_0096,-0.23203,-0.22941,-0.28112,0.22809,0.3126,0.99947,0.96697,0.22464,0.2344
89_cs,CONF_0098,-0.28681,-0.23328,-0.21783,0.2296,0.29978,0.97324,0.98824,0.23485,0.22199
89_cs,CONF_0104,-0.22178,-0.23399,-0.28743,0.23194,0.304,0.97884,0.99071,0.22203,0.23189
89_cs,CONF_0116,-0.21805,-0.23298,-0.28704,0.22967,0.29902,0.98835,0.97306,0.22196,0.23486
89_cs,CONF_0132,-0.22304,-0.22942,-0.27986,0.22911,0.28372,0.98407,0.97117,0.22682,0.23086
89_cs,CONF_0137,-0.22365,-0.22922,-0.28005,0.22907,0.28331,0.98421,0.97187,0.22703,0.23076
89_cs,CONF_0141,-0.2238,-0.22922,-0.2798,0.22906,0.28314,0.98403,0.97186,0.22702,0.23082
89_cs,CONF_0149,-0.22387,-0.22903,-0.2797,0.22906,0.28371,0.98374,0.9716,0.22668,0.23081
89_cs,CONF_0150,-0.22343,-0.22917,-0.28023,0.22912,0.28372,0.98437,0.97115,0.22693,0.23094
89_cs,CONF_0156,-0.23067,-0.2297,-0.2817,0.22797,0.31251,0.9994,0.96698,0.22455,0.23436
89_cs,CONF_0162,-0.23116,-0.22947,-0.28156,0.22798,0.31268,0.99925,0.96701,0.22457,0.23431
90_cs,CONF_0005,-0.21133,-0.23854,-0.2852,0.23148,0.31557,0.95593,0.98101,0.22956,0.22758
90_cs,CONF_0006,-0.21814,-0.23283,-0.28704,0.2295,0.29949,0.98839,0.97361,0.22198,0.2348
90_cs,CONF_0024,-0.23281,-0.22946,-0.28043,0.22815,0.31238,0.99926,0.96729,0.22474,0.23426
90_cs,CONF_0025,-0.27342,-0.21602,-0.25851,0.22917,0.31328,0.97591,0.99567,0.23059,0.22934
90_cs,CONF_0027,-0.28027,-0.229,-0.2336,0.22809,0.31243,0.96769,0.99953,0.23423,0.22473
90_cs,CONF_0028,-0.27948,-0.226,-0.23775,0.22736,0.30191,0.98842,0.97609,0.23076,0.2281
90_cs,CONF_0033,-0.28044,-0.22895,-0.2335,0.22804,0.31275,0.96774,0.9991,0.23425,0.22477
90_cs,CONF_0041,-0.27262,-0.21591,-0.25938,0.22899,0.31344,0.99537,0.976,0.23047,0.2295
90_cs,CONF_0042,-0.27959,-0.229,-0.22402,0.22913,0.28344,0.97192,0.98341,0.23084,0.22665
90_cs,CONF_0066,-0.27943,-0.22927,-0.22405,0.22918,0.28339,0.97191,0.98358,0.23082,0.22678
90_cs,CONF_0072,-0.27989,-0.22898,-0.22425,0.22901,0.28326,0.97226,0.98409,0.23086,0.22697
90_cs,CONF_0079,-0.2869,-0.2328,-0.21817,0.22967,0.29932,0.98826,0.97295,0.2349,0.22184
90_cs,CONF_0087,-0.24202,-0.23082,-0.27711,0.22824,0.30439,0.98331,0.9908,0.22503,0.23061
90_cs,CONF_0088,-0.28502,-0.23862,-0.21177,0.23144,0.31516,0.95635,0.98145,0.22733,0.2299
90_cs,CONF_0092,-0.28501,-0.23842,-0.2118,0.23149,0.31573,0.95606,0.98109,0.22747,0.22965
90_cs,CONF_0101,-0.28099,-0.22913,-0.23221,0.22807,0.31243,0.96697,0.99969,0.23428,0.22464
90_cs,CONF_0109,-0.2874,-0.23368,-0.22221,0.2319,0.30355,0.99113,0.97912,0.23185,0.22211
90_cs,CONF_0111,-0.22416,-0.22881,-0.27956,0.22908,0.28339,0.98353,0.97175,0.22679,0.23084
90_cs,CONF_0114,-0.28494,-0.23855,-0.21193,0.23141,0.31522,0.95648,0.9813,0.22738,0.22987
90_cs,CONF_0117,-0.28503,-0.23846,-0.21199,0.23147,0.31545,0.98131,0.95634,0.22737,0.22984
90_cs,CONF_0120,-0.28503,-0.23847,-0.21206,0.23143,0.31529,0.98135,0.95652,0.22733,0.22992
90_cs,CONF_0141,-0.21883,-0.23253,-0.28627,0.22966,0.29912,0.97306,0.98802,0.22198,0.23476
90_cs,CONF_0143,-0.28491,-0.23846,-0.21208,0.23143,0.31554,0.98119,0.95623,0.22742,0.22983
90_cs,CONF_0145,-0.28143,-0.22928,-0.23158,0.22808,0.31247,0.9997,0.96687,0.23432,0.22463
90_cs,CONF_0147,-0.27965,-0.22899,-0.22375,0.22917,0.28356,0.97177,0.98359,0.23085,0.22658
90_cs,CONF_0150,-0.2733,-0.21586,-0.25882,0.22906,0.31352,0.99592,0.97635,0.23048,0.22933
90_cs,CONF_0157,-0.27969,-0.22884,-0.22436,0.22909,0.28342,0.97207,0.98317,0.23087,0.22673
90_cs,CONF_0167,-0.27984,-0.22889,-0.22425,0.22908,0.28339,0.97217,0.98332,0.23088,0.22674
90_cs,CONF_0174,-0.27972,-0.22919,-0.22391,0.22924,0.28342,0.97197,0.9836,0.23092,0.22679
90_cs,CONF_0185,-0.27981,-0.22897,-0.22411,0.22911,0.28351,0.9721,0.98327,0.23087,0.22672
90_cs,CONF_0187,-0.2807,-0.22901,-0.23294,0.22809,0.31246,0.96721,0.99964,0.23424,0.22471
90_cs,CONF_0191,-0.27353,-0.22798,-0.22942,0.2305,0.2798,0.97171,0.97408,0.23067,0.22498
90_cs,CONF_0195,-0.28105,-0.22909,-0.23255,0.22806,0.31229,0.96733,0.99969,0.23428,0.22473
91_cs,CONF_0009,-0.25163,-0.22753,-0.29139,0.22775,0.28379,0.98521,0.98056,0.22452,0.2285
91_cs,CONF_0013,-0.25169,-0.22951,-0.28309,0.22656,0.27496,0.98451,0.97587,0.22394,0.22763
91_cs,CONF_0014,-0.20665,-0.24085,-0.30555,0.2273,0.27947,0.97365,0.95206,0.22163,0.22808
91_cs,CONF_0017,-0.25135,-0.2296,-0.2834,0.22666,0.27502,0.98447,0.97555,0.22393,0.22769
91_cs,CONF_0027,-0.24975,-0.22812,-0.28683,0.22704,0.29009,0.97269,0.97475,0.2242,0.2279
91_cs,CONF_0034,-0.21697,-0.23849,-0.30625,0.22765,0.28196,1.0024,0.94851,0.22227,0.22873
91_cs,CONF_0040,-0.27849,-0.2273,-0.2623,0.22688,0.28289,0.99266,0.96538,0.22566,0.22682
91_cs,CONF_0047,-0.29082,-0.22504,-0.25653,0.22688,0.28772,0.96535,0.99836,0.2299,0.22671
91_cs,CONF_0055,-0.29129,-0.22498,-0.25618,0.22695,0.28771,0.96533,0.99833,0.22991,0.22666
91_cs,CONF_0060,-0.28588,-0.22565,-0.25958,0.22687,0.28774,0.99198,0.97626,0.22833,0.22628
91_cs,CONF_0075,-0.28432,-0.22968,-0.2445,0.22633,0.27388,0.96523,0.97122,0.22646,0.22532
91_cs,CONF_0076,-0.25348,-0.22868,-0.27512,0.22679,0.28006,0.97853,0.95396,0.22419,0.22564
91_cs,CONF_0087,-0.27833,-0.22675,-0.26032,0.22613,0.27973,0.98924,0.96568,0.22664,0.22564
91_cs,CONF_0090,-0.24892,-0.22816,-0.28751,0.22705,0.29024,0.97312,0.97409,0.22422,0.22794
91_cs,CONF_0100,-0.26982,-0.22672,-0.2688,0.22664,0.27816,0.97632,0.98029,0.22623,0.22729
91_cs,CONF_0104,-0.26984,-0.22653,-0.26921,0.22665,0.27803,0.97734,0.97982,0.22624,0.22736
91_cs,CONF_0122,-0.25363,-0.22855,-0.27526,0.2268,0.28016,0.97862,0.95389,0.22422,0.22565
91_cs,CONF_0138,-0.19595,-0.24549,-0.31313,0.22862,0.28467,0.98293,0.93517,0.2224,0.22721
91_cs,CONF_0139,-0.24347,-0.22723,-0.29539,0.22961,0.29018,0.98937,0.9511,0.22458,0.22958
91_cs,CONF_0142,-0.30349,-0.23121,-0.2293,0.22788,0.28762,0.95597,0.98232,0.22816,0.22542
91_cs,CONF_0144,-0.313,-0.2455,-0.19567,0.22874,0.28452,0.9346,0.98291,0.22707,0.22226
91_cs,CONF_0148,-0.22987,-0.23136,-0.3029,0.22766,0.28754,0.98244,0.95606,0.22567,0.22811
91_cs,CONF_0157,-0.2957,-0.22833,-0.24285,0.22793,0.2866,0.9832,0.96237,0.22715,0.22581
91_cs,CONF_0158,-0.28583,-0.2256,-0.25994,0.22692,0.2875,0.99257,0.97607,0.22835,0.22629
91_cs,CONF_0174,-0.23233,-0.23172,-0.29706,0.22753,0.29002,0.9604,0.96282,0.22464,0.22611
91_cs,CONF_0178,-0.29621,-0.22832,-0.2425,0.22805,0.28654,0.98322,0.96242,0.22714,0.22577
91_cs,CONF_0202,-0.25805,-0.22862,-0.27073,0.22944,0.2821,0.9573,0.96419,0.22574,0.22673
91_cs,CONF_0205,-0.24401,-0.22702,-0.29509,0.22963,0.29033,0.98887,0.95111,0.22455,0.2296
91_cs,CONF_0222,-0.28766,-0.22844,-0.24877,0.22721,0.2901,0.97389,0.97315,0.22786,0.22426
91_cs,CONF_0230,-0.30354,-0.23127,-0.2292,0.22788,0.28763,0.95581,0.98239,0.22816,0.2254
91_cs,CONF_0279,-0.23212,-0.23178,-0.29712,0.22753,0.29033,0.96046,0.96256,0.22459,0.22607
91_cs,CONF_0289,-0.27385,-0.22874,-0.25451,0.22688,0.27971,0.95435,0.97813,0.22554,0.22423
91_cs,CONF_0292,-0.24271,-0.22748,-0.29544,0.22976,0.29048,0.98931,0.95075,0.22449,0.22949
91_cs,CONF_0301,-0.29743,-0.23175,-0.23196,0.22767,0.29012,0.96271,0.96026,0.22639,0.22461
91_cs,CONF_0302,-0.28763,-0.22854,-0.24874,0.22718,0.29009,0.97409,0.97324,0.22786,0.22419
92_cs,CONF_0007,-0.25229,-0.22723,-0.29156,0.22752,0.28369,0.98545,0.9812,0.22487,0.22868
92_cs,CONF_0009,-0.25333,-0.22704,-0.29082,0.22754,0.28383,0.98532,0.98113,0.22493,0.22862
92_cs,CONF_0013,-0.25107,-0.22965,-0.28321,0.22659,0.27502,0.98374,0.97618,0.22393,0.22759
92_cs,CONF_0014,-0.20705,-0.24086,-0.30527,0.22734,0.27919,0.97406,0.953,0.22168,0.22818
92_cs,CONF_0017,-0.25068,-0.22965,-0.28352,0.22666,0.27504,0.98378,0.97578,0.22389,0.22756
92_cs,CONF_0027,-0.24957,-0.22819,-0.28675,0.2272,0.28982,0.97295,0.97487,0.22415,0.22782
92_cs,CONF_0034,-0.21698,-0.23844,-0.3067,0.22769,0.2824,1.00174,0.94874,0.22238,0.22875
92_cs,CONF_0040,-0.27819,-0.22737,-0.26284,0.22686,0.28279,0.99336,0.96481,0.22585,0.22699
92_cs,CONF_0047,-0.28988,-0.22486,-0.25793,0.22669,0.28767,0.96545,0.99865,0.22992,0.22689
92_cs,CONF_0055,-0.29022,-0.22481,-0.25769,0.22675,0.28771,0.96553,0.99853,0.22993,0.22684
92_cs,CONF_0059,-0.27823,-0.22576,-0.26371,0.22665,0.28779,0.98863,0.97275,0.2278,0.22599
92_cs,CONF_0074,-0.28504,-0.2296,-0.24464,0.22643,0.27403,0.96523,0.97201,0.22644,0.22537
92_cs,CONF_0075,-0.25403,-0.2288,-0.27398,0.22689,0.27984,0.97762,0.9543,0.22417,0.22552
92_cs,CONF_0086,-0.27879,-0.22716,-0.25939,0.22615,0.28005,0.98861,0.96531,0.22668,0.22558
92_cs,CONF_0089,-0.24933,-0.22817,-0.28718,0.22718,0.28975,0.97337,0.97435,0.22411,0.22791
92_cs,CONF_0099,-0.26882,-0.22672,-0.27038,0.22658,0.278,0.97924,0.97874,0.22631,0.22745
92_cs,CONF_0103,-0.26918,-0.22674,-0.27006,0.22661,0.27808,0.97877,0.97901,0.22635,0.22744
92_cs,CONF_0121,-0.25359,-0.22862,-0.27526,0.22684,0.28005,0.97865,0.9539,0.22414,0.22561
92_cs,CONF_0130,-0.25762,-0.22667,-0.2842,0.226,0.28801,0.9995,0.96372,0.22656,0.22766
92_cs,CONF_0138,-0.19526,-0.24585,-0.31331,0.22878,0.28433,0.98346,0.9353,0.2223,0.22712
92_cs,CONF_0139,-0.2437,-0.22716,-0.2955,0.22965,0.29056,0.98918,0.95108,0.22485,0.22964
92_cs,CONF_0141,-0.19597,-0.2456,-0.31289,0.22874,0.28473,0.98266,0.93549,0.22232,0.22713
92_cs,CONF_0143,-0.30339,-0.23131,-0.22948,0.22777,0.28772,0.95581,0.98304,0.22812,0.22527
92_cs,CONF_0148,-0.23005,-0.23123,-0.30303,0.2278,0.2876,0.9829,0.95578,0.22545,0.22812
92_cs,CONF_0154,-0.22388,-0.23159,-0.30079,0.22983,0.28998,0.974,0.93647,0.2243,0.22804
92_cs,CONF_0157,-0.29543,-0.22846,-0.24309,0.22786,0.28667,0.98274,0.96272,0.2272,0.22589
92_cs,CONF_0172,-0.23189,-0.232,-0.29737,0.22769,0.29011,0.96052,0.96246,0.22462,0.22636
92_cs,CONF_0176,-0.29599,-0.22809,-0.24324,0.2279,0.28655,0.98345,0.96313,0.22707,0.22588
92_cs,CONF_0190,-0.22344,-0.23188,-0.30069,0.2298,0.29021,0.97386,0.9362,0.22415,0.22796
92_cs,CONF_0200,-0.25783,-0.22846,-0.27087,0.22951,0.282,0.9575,0.96395,0.22574,0.2266
92_cs,CONF_0203,-0.24423,-0.22697,-0.295,0.22962,0.2907,0.98862,0.95131,0.22486,0.22962
92_cs,CONF_0218,-0.28753,-0.22813,-0.24942,0.22721,0.28986,0.97398,0.97339,0.22787,0.22422
92_cs,CONF_0230,-0.23004,-0.23121,-0.30297,0.22785,0.28754,0.98277,0.95577,0.22543,0.22811
92_cs,CONF_0278,-0.23151,-0.23196,-0.29779,0.22768,0.28998,0.96094,0.96218,0.22453,0.22637
92_cs,CONF_0287,-0.27448,-0.22887,-0.2544,0.22695,0.27987,0.95423,0.97812,0.22568,0.22429
92_cs,CONF_0290,-0.24351,-0.22727,-0.29551,0.2296,0.29034,0.98948,0.95117,0.22473,0.22962
92_cs,CONF_0299,-0.29752,-0.23201,-0.2317,0.22766,0.29014,0.96272,0.96048,0.2263,0.22454
93_cs,CONF_0001,-0.29098,-0.22495,-0.24027,0.23081,0.29498,1.01446,1.01098,0.22848,0.2258
93_cs,CONF_0003,-0.2909,-0.22517,-0.23964,0.23089,0.29499,1.01599,1.00928,0.22851,0.22627
93_cs,CONF_0004,-0.29239,-0.22331,-0.23621,0.22743,0.29886,1.00678,1.01827,0.23122,0.22581
93_cs,CONF_0009,-0.28507,-0.2326,-0.24161,0.22491,0.28115,1.01119,1.02972,0.2327,0.22612
93_cs,CONF_0010,-0.29289,-0.22364,-0.23528,0.22733,0.29903,1.00826,1.01697,0.2312,0.2261
93_cs,CONF_0014,-0.28504,-0.23259,-0.24144,0.22473,0.28191,1.00944,1.03107,0.23373,0.22655
93_cs,CONF_0015,-0.2857,-0.23295,-0.24012,0.22533,0.28162,1.01276,1.02867,0.23263,0.22581
93_cs,CONF_0016,-0.28575,-0.23274,-0.23967,0.22512,0.2826,1.01097,1.02974,0.23356,0.22619
93_cs,CONF_0017,-0.22466,-0.23141,-0.29716,0.22583,0.28959,1.02438,1.01669,0.22118,0.23256
93_cs,CONF_0018,-0.22516,-0.23131,-0.29667,0.22553,0.29046,1.02568,1.01531,0.22184,0.23361
93_cs,CONF_0020,-0.22288,-0.23211,-0.29764,0.2263,0.29042,1.02261,1.01784,0.22083,0.23241
93_cs,CONF_0023,-0.22355,-0.23188,-0.29703,0.22608,0.29099,1.02398,1.01652,0.2214,0.23341
93_cs,CONF_0032,-0.29242,-0.22332,-0.23614,0.2274,0.29887,1.0068,1.01836,0.23124,0.22579
93_cs,CONF_0049,-0.29308,-0.22367,-0.23512,0.22737,0.29904,1.00836,1.017,0.23117,0.22609
93_cs,CONF_0066,-0.28577,-0.23268,-0.24129,0.22509,0.28136,1.01101,1.0303,0.23272,0.22608
93_cs,CONF_0075,-0.28481,-0.23268,-0.24217,0.22509,0.28101,1.01121,1.0299,0.23271,0.22617
93_cs,CONF_0083,-0.28611,-0.23263,-0.24033,0.22551,0.28202,1.01269,1.02899,0.23246,0.22568
93_cs,CONF_0088,-0.28528,-0.23265,-0.24156,0.22491,0.28211,1.0092,1.03163,0.23372,0.22657
93_cs,CONF_0091,-0.29799,-0.23217,-0.22231,0.22621,0.29037,1.01777,1.02259,0.23243,0.22078
93_cs,CONF_0099,-0.29087,-0.22538,-0.23923,0.23068,0.29514,1.01563,1.0095,0.22849,0.22616
93_cs,CONF_0107,-0.2858,-0.23285,-0.24013,0.22522,0.28296,1.01111,1.03028,0.23354,0.22617
93_cs,CONF_0108,-0.29074,-0.22514,-0.24006,0.23081,0.29509,1.01432,1.01087,0.22843,0.22578
93_cs,CONF_0123,-0.29096,-0.22544,-0.23926,0.23069,0.29526,1.01575,1.00938,0.22846,0.2262
93_cs,CONF_0128,-0.22449,-0.23145,-0.29733,0.22582,0.28984,1.02423,1.01652,0.22094,0.23268
93_cs,CONF_0137,-0.22428,-0.23158,-0.29781,0.22571,0.29004,1.02434,1.01682,0.22115,0.23276
93_cs,CONF_0138,-0.22478,-0.23108,-0.29684,0.22534,0.29078,1.02565,1.01503,0.22153,0.23366
93_cs,CONF_0148,-0.2227,-0.232,-0.29803,0.22629,0.29074,1.02244,1.01773,0.22057,0.23253
93_cs,CONF_0149,-0.22506,-0.23102,-0.29683,0.2255,0.29039,1.02568,1.0151,0.22161,0.23361
93_cs,CONF_0150,-0.24011,-0.22515,-0.29075,0.23091,0.29495,1.01125,1.01401,0.22576,0.22842
93_cs,CONF_0165,-0.22283,-0.23179,-0.29782,0.22628,0.29026,1.0227,1.01773,0.22058,0.23234
93_cs,CONF_0168,-0.22312,-0.23181,-0.29748,0.22599,0.2916,1.02372,1.01635,0.22116,0.2336
93_cs,CONF_0177,-0.23915,-0.22556,-0.29097,0.23076,0.29511,1.00981,1.01541,0.22619,0.22845
93_cs,CONF_0196,-0.2361,-0.22323,-0.29259,0.22747,0.29866,1.01858,1.00675,0.22582,0.23129
94_cs,CONF_0002,-0.29065,-0.22524,-0.24003,0.23099,0.29493,1.01415,1.01075,0.22848,0.22574
94_cs,CONF_0007,-0.29072,-0.22553,-0.23936,0.23086,0.2949,1.01573,1.0093,0.22848,0.22617
94_cs,CONF_0008,-0.29273,-0.22333,-0.23608,0.22747,0.29865,1.00666,1.01843,0.23124,0.2259
94_cs,CONF_0012,-0.28485,-0.23241,-0.24213,0.22494,0.28113,1.01107,1.02989,0.23244,0.22611
94_cs,CONF_0013,-0.29309,-0.22361,-0.23535,0.2274,0.29876,1.00826,1.01708,0.23123,0.22623
94_cs,CONF_0014,-0.28473,-0.23223,-0.24222,0.22479,0.28189,1.00917,1.03156,0.23341,0.22654
94_cs,CONF_0015,-0.28513,-0.23268,-0.24097,0.22541,0.28169,1.01276,1.02857,0.23213,0.22581
94_cs,CONF_0016,-0.29744,-0.23167,-0.22388,0.22573,0.28994,1.01631,1.02425,0.23261,0.22106
94_cs,CONF_0017,-0.28515,-0.23254,-0.24068,0.2252,0.28249,1.01078,1.03016,0.23316,0.22618
94_cs,CONF_0018,-0.29685,-0.23134,-0.22479,0.22553,0.29079,1.01495,1.02571,0.23357,0.22164
94_cs,CONF_0020,-0.29809,-0.23215,-0.22234,0.22622,0.29076,1.01779,1.02265,0.23242,0.22063
94_cs,CONF_0022,-0.29741,-0.23187,-0.22318,0.22602,0.29143,1.01636,1.02405,0.23341,0.22131
94_cs,CONF_0027,-0.28508,-0.23264,-0.24081,0.22519,0.28251,1.01093,1.0302,0.2332,0.22621
94_cs,CONF_0046,-0.29266,-0.22333,-0.23621,0.22746,0.29864,1.00665,1.01845,0.23127,0.22593
94_cs,CONF_0060,-0.24177,-0.23253,-0.28541,0.22505,0.28148,1.02981,1.01119,0.22618,0.23254
94_cs,CONF_0063,-0.29317,-0.22355,-0.23545,0.22741,0.29875,1.00818,1.0172,0.23125,0.22628
94_cs,CONF_0075,-0.2404,-0.23275,-0.28593,0.22542,0.28207,1.02864,1.01304,0.22584,0.23229
94_cs,CONF_0077,-0.24193,-0.23266,-0.28494,0.22494,0.28206,1.03126,1.00973,0.22659,0.23342
94_cs,CONF_0082,-0.28426,-0.23236,-0.24256,0.22503,0.28076,1.01122,1.02975,0.2322,0.22608
94_cs,CONF_0095,-0.24033,-0.23281,-0.2856,0.22524,0.28304,1.02993,1.01119,0.22628,0.23329
94_cs,CONF_0100,-0.28501,-0.23267,-0.24082,0.22538,0.2817,1.01269,1.02838,0.23212,0.22571
94_cs,CONF_0110,-0.29101,-0.22516,-0.24,0.23088,0.29486,1.01616,1.00955,0.22856,0.22642
94_cs,CONF_0126,-0.29751,-0.23135,-0.22401,0.2257,0.28978,1.01644,1.02419,0.23253,0.2211
