Ligand,Conformer,Vbur_5,Vbur_6,Vbur_7
ferrocene006_allyl_cs,CONF_0006,46.65342462,71.23940232,71.56491619
ferrocene006_allyl_cs,CONF_0007,46.36840313,72.15370627,73.68590717
ferrocene006_allyl_cs,CONF_0008,46.36888972,72.14235785,73.69323546
ferrocene006_allyl_cs,CONF_0009,46.30212029,71.03939543,71.35485021
ferrocene006_allyl_cs,CONF_0013,46.74910746,71.05855879,71.87238475
ferrocene006_allyl_cs,CONF_0014,46.65440334,71.91731085,71.24586181
ferrocene006_allyl_cs,CONF_0015,47.81448405,70.43443025,73.52682351
ferrocene006_allyl_cs,CONF_0018,45.83750472,72.63355834,72.41042236
ferrocene006_allyl_cs,CONF_0019,48.11540462,70.97936666,71.79016244
ferrocene006_allyl_cs,CONF_0021,46.60801177,72.33502891,71.42494101
ferrocene006_allyl_cs,CONF_0022,47.16272923,71.25940037,71.73807855
ferrocene006_allyl_cs,CONF_0023,45.70935244,70.56874071,73.65541201
ferrocene006_allyl_cs,CONF_0025,49.36467302,72.05936414,72.6730852
ferrocene006_allyl_cs,CONF_0026,46.69115113,71.66790713,73.26532488
ferrocene006_allyl_cs,CONF_0027,46.80480418,71.23406317,72.06188991
ferrocene006_allyl_cs,CONF_0029,46.00243964,71.52028328,71.09469425
ferrocene006_allyl_cs,CONF_0032,46.4628011,71.54287759,70.45383022
ferrocene006_allyl_cs,CONF_0033,47.30068906,71.89616795,72.94480181
ferrocene006_allyl_cs,CONF_0034,45.11322954,72.07781991,73.0389563
ferrocene006_allyl_cs,CONF_0035,46.70820029,70.75599712,72.56517389
ferrocene006_allyl_cs,CONF_0039,44.55181249,70.16390178,72.02738145
ferrocene006_allyl_cs,CONF_0040,47.00845001,71.73561591,72.73883701
ferrocene006_allyl_cs,CONF_0044,46.73770617,70.60153773,70.72525945
ferrocene006_allyl_cs,CONF_0046,46.14956169,69.86371184,74.04229751
ferrocene006_allyl_cs,CONF_0056,44.0681353,72.16365287,71.46551238
ferrocene007_allyl_cs,CONF_0001,46.05335532,72.54630838,72.29900735
ferrocene007_allyl_cs,CONF_0002,46.60983554,72.32296466,70.39175688
ferrocene007_allyl_cs,CONF_0003,46.7979517,72.62065556,73.13825843
ferrocene007_allyl_cs,CONF_0004,44.14019067,71.11349072,71.57274558
ferrocene007_allyl_cs,CONF_0005,44.95199755,71.87973453,72.51283165
ferrocene007_allyl_cs,CONF_0006,46.08478907,69.89334978,72.99176564
ferrocene007_allyl_cs,CONF_0007,46.82104307,71.09514848,70.58083489
ferrocene007_allyl_cs,CONF_0008,45.85878348,72.10620783,71.67905421
ferrocene007_allyl_cs,CONF_0009,43.84055221,69.71801567,69.54944254
ferrocene007_allyl_cs,CONF_0011,43.84161477,69.72486837,69.56260187
ferrocene007_allyl_cs,CONF_0012,43.83776242,69.71470307,69.55118944
ferrocene007_allyl_cs,CONF_0013,43.81846298,69.70834607,69.54676381
ferrocene007_allyl_cs,CONF_0017,44.24406736,68.83004943,69.70924659
ferrocene007_allyl_cs,CONF_0018,44.23857253,68.82116835,69.69618062
ferrocene007_allyl_cs,CONF_0019,44.23488243,68.84128957,69.71866926
ferrocene007_allyl_cs,CONF_0020,44.25214371,68.82287823,69.70969842
ferrocene007_allyl_cs,CONF_0021,43.68457732,69.34340213,68.80512997
ferrocene007_allyl_cs,CONF_0024,43.69704839,69.31452104,68.76377286
ferrocene007_allyl_cs,CONF_0026,43.66552743,69.33220635,68.7735945
ferrocene007_allyl_cs,CONF_0027,43.70555976,69.30419405,68.71893812
ferrocene007_allyl_cs,CONF_0030,42.48526882,70.1145504,70.01482278
ferrocene007_allyl_cs,CONF_0031,42.58580944,70.18655768,69.90814331
ferrocene007_allyl_cs,CONF_0033,43.78041801,69.31622045,68.73138864
ferrocene007_allyl_cs,CONF_0034,44.1570287,70.15184333,68.72978253
ferrocene007_allyl_cs,CONF_0035,49.72852424,71.83362286,72.59508001
ferrocene007_allyl_cs,CONF_0037,42.17973016,69.9483669,69.44220292
ferrocene007_allyl_cs,CONF_0044,44.10274727,68.84764354,67.79938813
ferrocene007_allyl_cs,CONF_0045,44.11311956,68.84815496,67.74598051
ferrocene007_allyl_cs,CONF_0050,44.12039925,68.68352749,67.52884787
ferrocene007_allyl_cs,CONF_0056,44.09673484,68.83948035,67.78720593
ferrocene007_allyl_cs,CONF_0083,47.80697907,71.47226535,71.85308599
ferrocene007_allyl_cs,CONF_0350,46.84681799,70.13985444,72.02815558
ferrocene008_allyl_2_cs,CONF_0001,46.89366354,70.10241878,72.07943982
ferrocene008_allyl_2_cs,CONF_0002,46.69188396,70.06805042,71.9242889
ferrocene008_allyl_2_cs,CONF_0003,44.11414328,68.8614679,67.75632742
ferrocene008_allyl_2_cs,CONF_0004,44.16056336,68.85760099,67.75007502
ferrocene008_allyl_2_cs,CONF_0005,44.1667682,68.83858332,67.69900999
ferrocene008_allyl_2_cs,CONF_0006,49.14395126,70.95176626,71.99721779
ferrocene008_allyl_2_cs,CONF_0007,49.14659348,70.9267805,72.00831879
ferrocene008_allyl_2_cs,CONF_0008,49.80348608,71.66813222,72.82418747
ferrocene008_allyl_2_cs,CONF_0009,41.7132334,67.75516399,72.19251933
ferrocene008_allyl_2_cs,CONF_0010,49.77880327,71.65186902,72.81546841
ferrocene008_allyl_2_cs,CONF_0011,43.77732397,67.91596578,71.1440919
ferrocene008_allyl_2_cs,CONF_0012,49.04554787,70.90326641,71.9923998
ferrocene008_allyl_2_cs,CONF_0013,47.96972568,69.50911391,70.41140926
ferrocene008_allyl_2_cs,CONF_0014,43.79661045,67.92877672,71.1435349
ferrocene008_allyl_2_cs,CONF_0015,47.91886273,69.50935751,70.46410447
ferrocene008_allyl_2_cs,CONF_0016,45.50563754,68.55509287,67.27770325
ferrocene008_allyl_2_cs,CONF_0017,47.89008251,69.25811586,78.27052341
ferrocene008_allyl_2_cs,CONF_0018,47.88200588,69.23862081,78.29329122
ferrocene008_allyl_2_cs,CONF_0019,47.8838692,69.25577542,78.25955574
ferrocene008_allyl_2_cs,CONF_0020,47.87699279,69.28180435,78.25583225
ferrocene008_allyl_2_cs,CONF_0021,47.89160716,69.23068354,78.28642804
ferrocene008_allyl_2_cs,CONF_0022,47.89745475,69.22156264,78.28913151
ferrocene008_allyl_2_cs,CONF_0023,47.89268109,69.21258099,78.27007539
ferrocene008_allyl_2_cs,CONF_0024,47.90211957,69.22741115,78.27546088
ferrocene008_allyl_2_cs,CONF_0025,47.76761003,69.96731105,78.28693054
ferrocene008_allyl_2_cs,CONF_0026,47.77805396,69.97455205,78.28029567
ferrocene008_allyl_2_cs,CONF_0027,46.17692971,68.9939838,77.99790012
ferrocene008_allyl_2_cs,CONF_0028,47.78088464,69.96559157,78.28799323
ferrocene008_allyl_2_cs,CONF_0029,48.42489669,68.33242822,77.72929474
ferrocene008_allyl_2_cs,CONF_0030,48.43269475,68.32890863,77.7358396
ferrocene008_allyl_2_cs,CONF_0031,48.45834424,68.33084771,77.74147932
ferrocene008_allyl_2_cs,CONF_0032,48.43613359,68.32722721,77.73758025
ferrocene008_allyl_2_cs,CONF_0034,49.70381077,70.67507361,79.42547719
ferrocene008_allyl_2_cs,CONF_0036,47.76436137,68.79637894,77.56195136
ferrocene008_allyl_2_cs,CONF_0037,47.777056,68.79820201,77.56229948
ferrocene008_allyl_2_cs,CONF_0038,46.47854669,68.52447283,80.02480094
ferrocene008_allyl_2_cs,CONF_0039,46.46390168,68.52441599,80.00320273
ferrocene008_allyl_2_cs,CONF_0191,46.46309012,68.53073916,80.01810238
ferrocene008_allyl_2_cs,CONF_0561,46.46803344,68.52242401,80.01893788
ferrocene008_allyl_cs,CONF_0001,46.42328245,68.96753396,79.40815853
ferrocene008_allyl_cs,CONF_0002,46.87160578,71.96100901,77.26457177
ferrocene008_allyl_cs,CONF_0003,46.87516101,71.97096493,77.27589203
ferrocene008_allyl_cs,CONF_0004,45.92781399,69.09596755,79.61338981
ferrocene008_allyl_cs,CONF_0005,45.92545504,69.08300348,79.60530759
ferrocene008_allyl_cs,CONF_0006,48.20458193,70.36378713,77.13003829
ferrocene008_allyl_cs,CONF_0007,48.1293263,68.32940538,77.84799947
ferrocene008_allyl_cs,CONF_0008,48.68642661,69.3126902,77.48510365
ferrocene008_allyl_cs,CONF_0009,49.83503359,68.82192441,78.02965323
ferrocene008_allyl_cs,CONF_0010,47.84766079,71.05059601,76.65753444
ferrocene008_allyl_cs,CONF_0011,49.83461264,68.78896723,78.04082985
ferrocene008_allyl_cs,CONF_0012,49.7927244,68.76214958,78.03226413
ferrocene008_allyl_cs,CONF_0013,48.69414949,69.30617519,77.48684975
ferrocene008_allyl_cs,CONF_0014,47.32962342,67.98875731,78.62199571
ferrocene008_allyl_cs,CONF_0015,48.18924632,77.12072508,70.34731766
ferrocene008_allyl_cs,CONF_0016,49.40094559,77.81183268,68.66382194
ferrocene008_allyl_cs,CONF_0017,48.66722643,77.47588808,69.30131944
ferrocene008_allyl_cs,CONF_0018,49.75134769,77.99484651,68.79580313
ferrocene008_allyl_cs,CONF_0019,47.85111837,76.65723488,71.09950101
ferrocene008_allyl_cs,CONF_0020,49.7522812,77.83053713,69.18478601
ferrocene008_allyl_cs,CONF_0021,49.74497291,78.00096913,68.78757034
ferrocene008_allyl_cs,CONF_0022,47.32101703,78.62986383,67.99336361
ferrocene008_allyl_cs,CONF_0023,43.7066165,63.16188537,65.31933884
ferrocene008_allyl_cs,CONF_0024,42.59368984,65.86931744,64.15259335
ferrocene008_allyl_cs,CONF_0025,48.25275948,59.69704692,60.80125873
ferrocene008_allyl_cs,CONF_0028,41.91507538,64.12876383,64.77091304
ferrocene008_allyl_cs,CONF_0029,43.53235978,64.76414602,63.77016526
ferrocene008_allyl_cs,CONF_0030,43.18825525,63.57110084,65.99816618
ferrocene008_allyl_cs,CONF_0033,42.65589177,65.77713351,64.1151127
ferrocene008_allyl_cs,CONF_0034,42.61753144,64.02148229,67.44594737
ferrocene008_allyl_cs,CONF_0035,43.73657958,64.73495675,63.64093977
ferrocene008_allyl_cs,CONF_0036,43.25588843,63.42606453,65.3945473
ferrocene008_allyl_cs,CONF_0037,43.74662759,63.16774494,65.3232853
ferrocene008_allyl_cs,CONF_0038,43.33228897,63.20147546,65.21558107
ferrocene008_allyl_cs,CONF_0039,43.93099564,54.32468299,68.37074717
ferrocene008_allyl_cs,CONF_0040,42.35638966,65.68926431,64.31320072
ferrocene008_allyl_cs,CONF_0112,42.28474117,63.80010541,66.23404835
ferrocene008_allyl_cs,CONF_0116,49.64261545,59.91252305,59.66029709
ferrocene008_allyl_cs,CONF_0128,42.27437929,64.21055123,68.14998628
ferrocene008_allyl_cs,CONF_0129,42.66216808,63.73244977,67.13133832
ferrocene008_allyl_cs,CONF_0132,42.66297669,66.89041661,64.32626183
ferrocene008_allyl_cs,CONF_0133,43.53401279,64.84905999,63.77947986
ferrocene008_allyl_cs,CONF_0139,41.94921715,67.65775005,64.44623145
ferrocene008_allyl_cs,CONF_0141,42.18012646,63.88113945,67.97447009
ferrocene008_allyl_cs,CONF_0142,43.17955237,63.56043301,65.97967502
ferrocene008_allyl_cs,CONF_0146,43.50759393,64.92303965,63.7780128
ferrocene008_allyl_cs,CONF_0148,41.25182593,64.23977174,68.08230957
ferrocene008_allyl_cs,CONF_0150,42.45321707,63.68123318,65.18327961
ferrocene008_allyl_cs,CONF_0154,42.49908616,63.31155245,66.76955126
ferrocene008_allyl_cs,CONF_0165,42.6891098,63.73581004,67.11312901
ferrocene008_allyl_cs,CONF_0170,43.96548783,54.32060257,68.30720215
ferrocene008_allyl_cs,CONF_0200,43.38060511,67.89429271,55.09688712
ferrocene008_allyl_cs,CONF_0232,43.52349788,63.70036072,65.06239591
ferrocene008_allyl_cs,CONF_0233,41.74965884,63.61427966,64.43534833
ferrocene008_allyl_cs,CONF_0235,41.90005862,63.69811988,64.14001395
ferrocene008_allyl_cs,CONF_0237,43.46144795,54.3609545,68.43414898
ferrocene008_allyl_cs,CONF_0268,41.52415459,63.73745272,68.26909018
ferrocene008_allyl_cs,CONF_0271,40.61508513,64.20072059,65.42851971
ferrocene008_allyl_cs,CONF_0272,41.64886021,63.64768069,68.24589608
ferrocene008_allyl_cs,CONF_0279,44.07452664,54.32251857,68.72179771
ferrocene008_allyl_cs,CONF_0292,39.84102858,65.47801228,65.81994167
ferrocene008_allyl_cs,CONF_0300,48.44572951,59.66497017,60.29119968
ferrocene008_allyl_cs,CONF_0309,47.84382585,59.90235778,59.86322944
ferrocene008_allyl_cs,CONF_0337,41.84215308,63.89742547,68.17528616
ferrocene008_allyl_cs,CONF_0411,43.31801342,68.38059285,65.36989769
ferrocene008_allyl_cs,CONF_0417,49.33360161,59.98174472,59.91050205
ferrocene008_allyl_cs,CONF_0421,48.78434267,59.66485021,60.13436501
ferrocene008_allyl_cs,CONF_0423,49.31277471,59.34878857,60.56930438
ferrocene008_allyl_cs,CONF_0425,51.33820748,77.21588876,78.73359308
ferrocene009_allyl_2_cs,CONF_0001,47.16733634,72.92530875,73.06826069
ferrocene009_allyl_2_cs,CONF_0002,47.12011374,71.50923678,71.9608437
ferrocene009_allyl_2_cs,CONF_0003,46.5693455,71.46057778,71.6779816
ferrocene009_allyl_2_cs,CONF_0004,47.1839439,72.91140862,73.04667838
ferrocene009_allyl_2_cs,CONF_0005,46.62589244,71.76808963,72.50338035
ferrocene009_allyl_2_cs,CONF_0006,46.21752437,72.13214627,73.61749532
ferrocene009_allyl_2_cs,CONF_0007,48.20213509,70.77521738,72.57733466
ferrocene009_allyl_2_cs,CONF_0008,47.73716357,70.9243921,71.54605183
ferrocene009_allyl_2_cs,CONF_0009,46.58999926,70.79626362,73.13207547
ferrocene009_allyl_2_cs,CONF_0010,47.08406499,71.29301498,72.65286514
ferrocene009_allyl_2_cs,CONF_0011,46.96461866,71.43514602,72.70139171
ferrocene009_allyl_2_cs,CONF_0012,46.20826072,73.12208796,72.5608491
ferrocene009_allyl_2_cs,CONF_0013,47.03480782,72.7822874,73.09626009
ferrocene009_allyl_2_cs,CONF_0014,48.60877963,71.56887522,72.29295327
ferrocene009_allyl_2_cs,CONF_0015,46.99175931,72.44780455,71.04097098
ferrocene009_allyl_2_cs,CONF_0016,42.6837623,69.78109467,69.84812175
ferrocene009_allyl_2_cs,CONF_0017,44.79289154,72.44928791,69.65830265
ferrocene009_allyl_2_cs,CONF_0018,46.67955614,72.54569544,71.95768853
ferrocene009_allyl_2_cs,CONF_0019,42.66930485,69.80034506,69.85019861
ferrocene009_allyl_2_cs,CONF_0020,44.17122173,70.07852251,71.86213677
ferrocene009_allyl_2_cs,CONF_0022,45.2568903,70.56887599,71.47557762
ferrocene009_allyl_2_cs,CONF_0023,46.80039155,72.83090224,71.6899005
ferrocene009_allyl_2_cs,CONF_0024,47.8951978,72.74941341,72.85631732
ferrocene009_allyl_2_cs,CONF_0025,46.42478201,71.0064074,72.81440511
ferrocene009_allyl_2_cs,CONF_0026,44.3400187,71.02604698,71.93433798
ferrocene009_allyl_2_cs,CONF_0027,45.11405085,71.64385793,70.66640766
ferrocene009_allyl_2_cs,CONF_0028,45.00583437,72.52853524,70.54057554
ferrocene009_allyl_2_cs,CONF_0029,45.46732417,71.53212,71.53967886
ferrocene009_allyl_2_cs,CONF_0030,45.01515622,72.51884641,70.53224752
ferrocene009_allyl_2_cs,CONF_0031,47.17820903,73.81483178,70.65938305
ferrocene009_allyl_2_cs,CONF_0032,46.34031715,72.21432371,71.98055188
ferrocene009_allyl_2_cs,CONF_0033,43.9551473,70.25224535,71.79729425
ferrocene009_allyl_2_cs,CONF_0035,44.34966102,72.08933496,71.86767467
ferrocene009_allyl_2_cs,CONF_0037,44.80057927,71.1725492,69.84055482
ferrocene009_allyl_2_cs,CONF_0039,44.50328996,72.38655083,69.69886216
ferrocene009_allyl_2_cs,CONF_0040,42.55600592,71.9867439,69.52214659
ferrocene009_allyl_cs,CONF_0001,47.08583714,71.7769016,71.47054503
ferrocene009_allyl_cs,CONF_0002,45.14457423,72.24806363,71.86812253
ferrocene009_allyl_cs,CONF_0003,47.57696523,72.42455826,72.17435925
ferrocene009_allyl_cs,CONF_0004,46.94094656,72.9025188,72.31927839
ferrocene009_allyl_cs,CONF_0005,48.3818706,73.90645648,72.12133407
ferrocene009_allyl_cs,CONF_0006,46.63299804,72.74659645,71.86576407
ferrocene009_allyl_cs,CONF_0008,47.49915411,72.73267172,73.82616221
ferrocene009_allyl_cs,CONF_0009,46.01208798,74.13428782,70.30137116
ferrocene009_allyl_cs,CONF_0010,45.29157099,72.53499798,70.85066105
ferrocene009_allyl_cs,CONF_0011,44.7969081,70.14290339,71.9488176
ferrocene009_allyl_cs,CONF_0012,46.66796165,72.44379122,72.03067268
ferrocene009_allyl_cs,CONF_0013,42.67319825,70.35813973,69.27708998
ferrocene009_allyl_cs,CONF_0014,42.69111745,70.35730424,69.25567853
ferrocene009_allyl_cs,CONF_0016,44.17786856,72.3425632,69.56283807
ferrocene009_allyl_cs,CONF_0025,45.26354779,71.94892018,70.08329748
ferrocene009_allyl_cs,CONF_0027,46.81244957,72.14958529,72.36615839
ferrocene009_allyl_cs,CONF_0029,47.90743692,73.31891657,72.27974441
ferrocene009_allyl_cs,CONF_0030,46.46098598,73.2888248,70.52606661
ferrocene009_allyl_cs,CONF_0031,45.00337676,71.03866265,72.01025925
ferrocene009_allyl_cs,CONF_0032,45.10624492,71.16826513,71.12971469
ferrocene009_allyl_cs,CONF_0033,44.31648395,72.43069974,70.49952448
ferrocene009_allyl_cs,CONF_0034,45.46437511,72.01715029,71.04272183
ferrocene009_allyl_cs,CONF_0035,47.17603162,71.15043459,73.3165544
ferrocene009_allyl_cs,CONF_0036,45.0152717,71.02771854,72.02353849
ferrocene009_allyl_cs,CONF_0037,46.35420293,72.43862482,71.73510138
ferrocene009_allyl_cs,CONF_0039,43.91517667,72.28026641,69.78731018
ferrocene009_allyl_cs,CONF_0040,44.3207389,72.3674857,71.56100054
ferrocene009_allyl_cs,CONF_0044,44.55841233,70.10325285,71.92137056
ferrocene009_allyl_cs,CONF_0111,44.77028988,70.36854719,70.70624226
ferrocene009_allyl_cs,CONF_0112,45.10185354,72.32832745,71.74694479
ferrocene009_allyl_cs,CONF_0131,47.08693554,71.96657177,71.33632153
ferrocene009_allyl_cs,CONF_0132,46.9630069,72.79775593,72.43514767
ferrocene009_allyl_cs,CONF_0135,48.3893203,72.59876641,73.41333859
ferrocene009_allyl_cs,CONF_0141,47.55900062,72.633848,71.94692311
ferrocene009_allyl_cs,CONF_0172,47.56784306,72.64651984,71.96419023
ferrocene009_allyl_cs,CONF_0181,45.98540959,70.79810651,73.64158075
ferrocene009_allyl_cs,CONF_0186,47.50439663,74.28280008,72.27033922
ferrocene009_allyl_cs,CONF_0288,45.70302274,72.42074115,71.60338687
Ferrocene010_allyl_cs,CONF_0001,47.54655922,72.39996909,73.84807321
Ferrocene010_allyl_cs,CONF_0002,48.08922098,73.10026618,72.04812751
Ferrocene010_allyl_cs,CONF_0003,42.67352865,70.37037811,69.25446854
Ferrocene010_allyl_cs,CONF_0004,44.8821858,72.22964091,69.41003476
Ferrocene010_allyl_cs,CONF_0005,44.9311738,72.10861761,69.43881476
Ferrocene010_allyl_cs,CONF_0006,44.9869774,72.14389259,69.41284754
Ferrocene010_allyl_cs,CONF_0007,44.88875304,72.17277664,69.33328413
Ferrocene010_allyl_cs,CONF_0008,45.38673195,71.86138837,70.04148083
Ferrocene010_allyl_cs,CONF_0009,45.73225879,72.60642983,69.36148319
Ferrocene010_allyl_cs,CONF_0010,45.64141553,71.92408354,70.0277249
Ferrocene010_allyl_cs,CONF_0011,46.13506911,72.60823249,69.5277449
Ferrocene010_allyl_cs,CONF_0013,45.64783896,72.61428006,69.3840977
Ferrocene010_allyl_cs,CONF_0014,46.21988928,72.63502434,69.47453508
Ferrocene010_allyl_cs,CONF_0015,44.53973011,71.90748853,69.19628063
Ferrocene010_allyl_cs,CONF_0016,44.22753439,71.74342447,69.1014588
Ferrocene010_allyl_cs,CONF_0017,46.09012527,72.57013829,69.46930165
Ferrocene010_allyl_cs,CONF_0018,46.14545389,72.5974205,69.42869436
Ferrocene010_allyl_cs,CONF_0019,45.29965946,73.48883129,68.68155051
Ferrocene011_allyl_cs,CONF_0001,44.5965459,71.97160426,69.1174689
Ferrocene011_allyl_cs,CONF_0002,44.44663368,71.87630761,69.10408969
Ferrocene011_allyl_cs,CONF_0003,45.1700182,73.49902318,68.64021255
Ferrocene011_allyl_cs,CONF_0004,45.39169544,73.40411607,68.72477063
Ferrocene011_allyl_cs,CONF_0005,44.47285862,72.94118139,69.02391645
Ferrocene011_allyl_cs,CONF_0006,45.21309334,73.46203735,68.63269322
Ferrocene011_allyl_cs,CONF_0007,45.18293243,70.99343789,67.85410923
Ferrocene011_allyl_cs,CONF_0008,44.3757402,73.07115789,68.92894691
Ferrocene011_allyl_cs,CONF_0009,45.01176684,72.19283319,68.54000409
Ferrocene011_allyl_cs,CONF_0010,45.11727616,71.05179058,67.79983527
Ferrocene011_allyl_cs,CONF_0012,45.30969323,70.92826687,67.75824112
Ferrocene011_allyl_cs,CONF_0013,45.10187684,72.18718125,68.50397538
Ferrocene011_allyl_cs,CONF_0014,44.0281231,73.44975624,68.42008887
Ferrocene011_allyl_cs,CONF_0015,44.89661357,72.14659052,68.45610295
Ferrocene011_allyl_cs,CONF_0016,44.86376669,72.13023556,68.39115191
Ferrocene011_allyl_cs,CONF_0017,45.19396463,71.0073657,67.68880404
Ferrocene011_allyl_cs,CONF_0018,44.30177135,72.43122131,68.98943399
Ferrocene011_allyl_cs,CONF_0019,44.3797327,72.4542981,68.88895232
Ferrocene012_allyl_cs,CONF_0001,45.74269131,72.12040363,69.82701901
Ferrocene012_allyl_cs,CONF_0002,45.72375475,72.12942862,69.73182638
Ferrocene012_allyl_cs,CONF_0005,43.90057441,72.36847968,69.91878353
Ferrocene012_allyl_cs,CONF_0008,43.97134184,72.40328709,69.93188554
Ferrocene013_allyl_cs,CONF_0006,48.02299262,73.25147377,69.67251693
Ferrocene013_allyl_cs,CONF_0023,45.00529167,72.17670346,69.9543049
Ferrocene013_allyl_cs,CONF_0025,43.63125819,69.12391028,71.59337526
Ferrocene013_allyl_cs,CONF_0029,43.7051354,69.14311496,71.63006796
Ferrocene013_allyl_cs,CONF_0035,45.40312435,69.61676748,71.27842153
Ferrocene013_allyl_cs,CONF_0040,44.89481753,68.85699486,71.81874703
Ferrocene013_allyl_cs,CONF_0042,45.64855339,69.51785167,71.37846165
Ferrocene013_allyl_cs,CONF_0048,44.98679214,68.88727202,71.85544608
Ferrocene013_allyl_cs,CONF_0069,45.83874094,69.3860884,71.33283901
Ferrocene013_allyl_cs,CONF_0098,46.05868903,69.31418625,71.41204082
Ferrocene013_allyl_cs,CONF_0120,45.99446648,69.59424978,71.91987351
Ferrocene013_allyl_cs,CONF_0121,43.07711803,69.63692532,71.92928832
Ferrocene013_allyl_cs,CONF_0125,46.16520581,69.5439152,71.92952529
Ferrocene013_allyl_cs,CONF_0130,43.12246305,69.67318751,71.96108507
Ferrocene013_allyl_cs,CONF_0134,45.51644909,68.69860791,71.66631623
Ferrocene013_allyl_cs,CONF_0138,44.15318664,69.22881973,71.99991088
Ferrocene013_allyl_cs,CONF_0142,45.67477807,68.79450845,71.70418253
Ferrocene013_allyl_cs,CONF_0145,44.28111412,69.25078399,72.04572687
Ferrocene013_allyl_cs,CONF_0150,46.09170201,69.47809032,72.48445791
Ferrocene013_allyl_cs,CONF_0161,44.21587405,69.42551608,72.55447477
Ferrocene013_allyl_cs,CONF_0172,47.19414753,70.00268749,72.50458996
Ferrocene013_allyl_cs,CONF_0178,46.35097481,69.35962916,72.57388373
Ferrocene013_allyl_cs,CONF_0179,44.73682928,69.40328851,72.59248583
Ferrocene013_allyl_cs,CONF_0200,47.0227208,69.872621,72.61626102
Ferrocene013_allyl_cs,CONF_0208,44.18781949,69.5152484,72.4992411
Ferrocene013_allyl_cs,CONF_0211,44.6569023,69.50736649,72.53889943
Ferrocene013_allyl_cs,CONF_0222,46.50740196,69.0817341,72.66567287
Ferrocene013_allyl_cs,CONF_0223,46.60431704,69.02193816,72.70782796
Ferrocene013_allyl_cs,CONF_0228,45.92806571,70.25777528,71.84920815
Ferrocene013_allyl_cs,CONF_0256,46.06610152,70.34654806,71.82701038
Ferrocene013_allyl_cs,CONF_0280,46.03984248,70.24415106,71.82499925
Ferrocene014_allyl_cs,CONF_0013,46.2103922,70.34343794,71.79488251
Ferrocene014_allyl_cs,CONF_0014,45.15243249,69.96385759,72.41642443
Ferrocene014_allyl_cs,CONF_0018,45.08158313,70.05637523,72.3957561
Ferrocene014_allyl_cs,CONF_0040,45.30627733,69.89085005,72.5251535
Ferrocene014_allyl_cs,CONF_0064,45.03411174,70.11668557,72.38139664
Ferrocene014_allyl_cs,CONF_0065,45.85574659,70.48923287,72.395693
Ferrocene014_allyl_cs,CONF_0074,45.77956076,70.50957583,72.35106335
Ferrocene014_allyl_cs,CONF_0086,48.79073809,69.44993706,74.78243736
Ferrocene014_allyl_cs,CONF_0098,43.61257711,70.03911396,71.7802756
Ferrocene014_allyl_cs,CONF_0112,49.01308621,69.43084835,74.77199986
Ferrocene014_allyl_cs,CONF_0159,49.989974,71.57737163,75.67535201
Ferrocene014_allyl_cs,CONF_0215,50.25179894,71.67264747,75.8358706
Ferrocene014_allyl_cs,CONF_0219,49.32637357,69.51100045,74.76802485
Ferrocene015_allyl_cs,CONF_0004,50.24155598,71.64270969,75.67810311
Ferrocene015_allyl_cs,CONF_0005,49.98478676,71.59105784,75.66838758
Ferrocene015_allyl_cs,CONF_0006,50.08191169,71.44094484,75.85570682
Ferrocene015_allyl_cs,CONF_0007,44.48340325,69.35981787,72.69661216
Ferrocene015_allyl_cs,CONF_0017,44.77577233,69.45889738,72.70516434
Ferrocene015_allyl_cs,CONF_0024,50.16844909,71.41104619,75.75666643
Ferrocene015_allyl_cs,CONF_0027,44.47175268,69.46803148,72.62995047
Ferrocene015_allyl_cs,CONF_0030,50.25624638,71.41865496,75.90001163
Ferrocene015_allyl_cs,CONF_0033,50.06206968,71.43653864,75.89799253
Ferrocene015_allyl_cs,CONF_0038,48.76501563,69.43283096,74.74178031
Ferrocene015_allyl_cs,CONF_0043,49.52282881,71.12008344,76.39185271
Ferrocene015_allyl_cs,CONF_0044,50.20420838,71.63609627,75.66873571
Ferrocene015_allyl_cs,CONF_0053,50.15710626,71.38030236,75.76019182
Ferrocene015_allyl_cs,CONF_0054,49.49026483,70.96218089,76.64047112
Ferrocene015_allyl_cs,CONF_0057,50.30109304,71.94549752,76.31470481
Ferrocene015_allyl_cs,CONF_0061,49.58009463,71.71969298,75.83362866
Ferrocene015_allyl_cs,CONF_0070,50.21876079,71.65313706,75.66266319
Ferrocene015_allyl_cs,CONF_0073,50.02036524,71.60758834,75.6566933
Ferrocene015_allyl_cs,CONF_0075,50.35618804,71.95977136,76.25971711
Ferrocene015_allyl_cs,CONF_0076,49.62183531,71.66501189,75.90197366
Ferrocene015_allyl_cs,CONF_0077,48.70718886,70.0739273,75.16828617
Ferrocene015_allyl_cs,CONF_0080,48.00790655,72.25707544,74.90078564
Ferrocene015_allyl_cs,CONF_0083,47.90750524,71.18528539,74.11790344
Ferrocene015_allyl_cs,CONF_0084,46.14484306,70.05798369,74.40120813
Ferrocene015_allyl_cs,CONF_0089,46.86779174,70.82210369,74.03269681
Ferrocene015_allyl_cs,CONF_0090,46.04627555,70.03447059,74.42148179
Ferrocene015_allyl_cs,CONF_0096,47.53604824,71.93706903,73.83828728
Ferrocene015_allyl_cs,CONF_0099,45.32990025,72.21536816,69.96270254
