Ligand,Conformer,LUMO+1,LUMO,HOMO,HOMO-1,HOMO-2,HOMO-3,dipole(debye),trace,anisotropy
ferrocene001_allyl_cs,CONF_0004,-2.090,-2.971,-4.771,-4.801,-5.065,-5.345,2.8192,-204.279276,27.467456
ferrocene001_allyl_cs,CONF_0005,-1.948,-3.057,-4.792,-4.810,-5.071,-5.394,2.4407,-204.426488,23.739566
ferrocene001_allyl_cs,CONF_0008,-2.107,-2.925,-4.752,-4.792,-5.058,-5.349,2.6188,-204.443045,26.312090
ferrocene001_allyl_cs,CONF_0009,-2.089,-2.972,-4.772,-4.802,-5.065,-5.345,2.8183,-204.279662,27.462849
ferrocene001_allyl_cs,CONF_0015,-1.872,-3.184,-4.779,-4.809,-5.077,-5.405,1.7109,-203.553423,19.102203
ferrocene002_allyl_cs,CONF_0001,-2.064,-2.834,-4.815,-4.836,-5.083,-5.385,1.7257,-206.259853,47.908278
ferrocene002_allyl_cs,CONF_0002,-2.062,-2.759,-4.822,-4.851,-5.089,-5.255,2.4559,-205.989576,43.951644
ferrocene002_allyl_cs,CONF_0004,-1.964,-3.391,-4.914,-4.952,-5.117,-5.202,4.5567,-200.810985,49.233541
ferrocene002_allyl_cs,CONF_0009,-1.956,-2.982,-4.921,-4.926,-5.149,-5.217,2.4628,-204.222032,32.403085
ferrocene002_allyl_cs,CONF_0010,-2.048,-2.811,-4.820,-4.835,-5.078,-5.369,1.7911,-206.313743,45.466459
ferrocene002_allyl_cs,CONF_0011,-2.070,-2.767,-4.823,-4.845,-5.092,-5.348,2.1079,-205.338223,41.426204
ferrocene002_allyl_cs,CONF_0012,-2.058,-2.764,-4.824,-4.850,-5.089,-5.264,2.4537,-205.980865,44.320803
ferrocene002_allyl_cs,CONF_0014,-2.031,-2.771,-4.837,-4.878,-5.123,-5.309,2.4665,-204.446623,33.783510
ferrocene002_allyl_cs,CONF_0016,-2.064,-2.836,-4.812,-4.832,-5.079,-5.384,1.7110,-206.256171,48.048510
ferrocene002_allyl_cs,CONF_0017,-2.108,-2.803,-4.842,-4.859,-5.102,-5.356,1.6700,-204.891168,43.309536
ferrocene002_allyl_cs,CONF_0021,-2.065,-2.834,-4.816,-4.837,-5.083,-5.383,1.7229,-206.241113,47.988076
ferrocene002_allyl_cs,CONF_0023,-2.098,-2.812,-4.836,-4.856,-5.101,-5.372,1.7504,-204.875952,42.989603
ferrocene002_allyl_cs,CONF_0024,-3.409,-3.469,-4.442,-4.610,-4.951,-5.341,5.6610,-206.712410,26.550703
ferrocene002_allyl_cs,CONF_0025,-2.044,-2.777,-4.857,-4.880,-5.127,-5.315,2.4481,-204.480880,35.705222
ferrocene002_allyl_cs,CONF_0026,-2.052,-2.776,-4.859,-4.881,-5.127,-5.313,2.4204,-204.423233,36.398847
ferrocene002_allyl_cs,CONF_0027,-2.075,-3.321,-4.752,-4.978,-5.107,-5.313,5.8901,-200.292567,34.637860
ferrocene002_allyl_cs,CONF_0028,-2.030,-2.782,-4.830,-4.871,-5.132,-5.237,3.4996,-205.267997,26.886877
ferrocene002_allyl_cs,CONF_0030,-1.993,-2.796,-4.842,-4.874,-5.123,-5.235,2.7572,-205.490406,38.232330
ferrocene002_allyl_cs,CONF_0031,-2.095,-2.788,-4.813,-4.851,-5.083,-5.354,2.4613,-204.635675,37.991079
ferrocene002_allyl_cs,CONF_0032,-2.046,-2.809,-4.822,-4.837,-5.080,-5.367,1.8105,-206.315253,45.310075
ferrocene002_allyl_cs,CONF_0033,-1.996,-2.755,-4.828,-4.869,-5.121,-5.220,3.5053,-205.718621,31.530576
ferrocene002_allyl_cs,CONF_0034,-2.074,-2.747,-4.826,-4.856,-5.094,-5.280,3.7702,-204.904484,32.783585
ferrocene002_allyl_cs,CONF_0035,-2.068,-2.766,-4.822,-4.844,-5.092,-5.347,2.1130,-205.357753,41.236279
ferrocene002_allyl_cs,CONF_0036,-2.042,-2.800,-4.821,-4.836,-5.079,-5.363,1.8125,-206.462384,45.066582
ferrocene002_allyl_cs,CONF_0037,-2.019,-2.758,-4.815,-4.860,-5.116,-5.235,3.3682,-205.430263,29.726717
ferrocene002_allyl_cs,CONF_0038,-2.087,-2.793,-4.836,-4.846,-5.081,-5.291,2.1777,-204.691378,42.227827
ferrocene002_allyl_cs,CONF_0039,-2.030,-2.774,-4.811,-4.846,-5.080,-5.250,2.7921,-206.008514,42.628133
ferrocene002_allyl_cs,CONF_0040,-1.997,-2.796,-4.843,-4.876,-5.124,-5.236,2.7842,-205.414891,38.295784
ferrocene002_allyl_cs,CONF_0041,-3.400,-3.460,-4.453,-4.601,-4.931,-5.340,5.6837,-206.881443,26.631585
ferrocene002_allyl_cs,CONF_0042,-3.402,-3.501,-4.444,-4.631,-4.968,-5.341,5.7161,-206.988046,31.352157
ferrocene002_allyl_cs,CONF_0043,-2.070,-2.848,-4.850,-4.859,-5.102,-5.363,1.9967,-204.990533,42.470238
ferrocene002_allyl_cs,CONF_0044,-2.037,-2.869,-4.822,-4.825,-5.071,-5.287,2.6006,-204.607534,35.974553
ferrocene002_allyl_cs,CONF_0048,-2.032,-2.875,-4.821,-4.826,-5.073,-5.297,2.5563,-204.681598,36.315987
ferrocene002_allyl_cs,CONF_0050,-3.367,-3.481,-4.403,-4.605,-4.937,-5.359,4.9212,-207.106749,30.447642
ferrocene002_allyl_cs,CONF_0051,-2.020,-2.705,-4.805,-4.840,-5.078,-5.238,3.9107,-206.005169,35.279359
ferrocene002_allyl_cs,CONF_0052,-1.990,-2.761,-4.760,-4.821,-5.043,-5.245,2.3445,-206.849604,33.690033
ferrocene002_allyl_cs,CONF_0053,-2.019,-2.706,-4.813,-4.849,-5.081,-5.245,3.8901,-205.930653,34.568613
ferrocene002_allyl_cs,CONF_0054,-3.357,-3.377,-4.403,-4.519,-4.888,-5.392,5.4363,-207.272211,28.275606
ferrocene002_allyl_cs,CONF_0055,-2.017,-2.795,-4.841,-4.909,-5.119,-5.217,2.7694,-205.868729,27.250175
ferrocene002_allyl_cs,CONF_0056,-1.938,-3.329,-4.877,-4.932,-5.069,-5.239,5.5809,-200.610929,40.871917
ferrocene002_allyl_cs,CONF_0058,-2.031,-3.259,-4.815,-5.022,-5.095,-5.207,5.9646,-201.706021,32.067429
ferrocene002_allyl_cs,CONF_0059,-1.999,-2.753,-4.829,-4.868,-5.120,-5.219,3.4851,-205.689648,31.701628
ferrocene002_allyl_cs,CONF_0060,-2.943,-3.358,-4.411,-4.805,-5.104,-5.338,1.4427,-208.908556,34.528980
ferrocene002_allyl_cs,CONF_0061,-2.054,-3.320,-4.733,-4.977,-5.102,-5.304,5.9152,-200.828466,33.521990
ferrocene002_allyl_cs,CONF_0062,-1.960,-3.311,-4.886,-4.938,-5.081,-5.234,5.7537,-200.659444,40.047574
ferrocene002_allyl_cs,CONF_0064,-2.056,-3.322,-4.741,-4.982,-5.105,-5.307,5.9608,-200.710019,33.350859
ferrocene003_allyl_cs,CONF_0001,-1.822,-3.448,-4.692,-4.727,-5.007,-5.263,2.0508,-196.473343,16.103280
ferrocene005_allyl_cs,CONF_0001,-2.005,-2.733,-4.785,-4.824,-5.093,-5.366,2.1371,-231.876722,19.936845
ferrocene005_allyl_cs,CONF_0002,-2.038,-2.828,-4.718,-4.759,-5.039,-5.315,2.0579,-232.061959,19.474240
ferrocene005_allyl_cs,CONF_0004,-2.071,-2.808,-4.712,-4.755,-5.036,-5.339,1.5259,-231.985111,17.198231
ferrocene005_allyl_cs,CONF_0005,-2.006,-2.733,-4.783,-4.823,-5.092,-5.366,2.1372,-231.868230,19.793950
ferrocene005_allyl_cs,CONF_0006,-1.985,-2.910,-4.710,-4.760,-5.034,-5.333,2.0817,-231.629699,13.818673
ferrocene005_allyl_cs,CONF_0008,-1.964,-2.824,-4.774,-4.806,-5.075,-5.368,2.1623,-231.755566,15.805679
ferrocene005_allyl_cs,CONF_0010,-2.006,-2.768,-4.758,-4.773,-5.045,-5.365,1.6235,-232.352681,21.695324
ferrocene005_allyl_cs,CONF_0011,-2.040,-2.815,-4.726,-4.761,-5.044,-5.326,1.6179,-231.948692,20.224965
ferrocene005_allyl_cs,CONF_0012,-2.015,-2.813,-4.769,-4.784,-5.051,-5.404,1.5163,-231.868421,18.938067
ferrocene005_allyl_cs,CONF_0013,-2.033,-2.830,-4.739,-4.771,-5.039,-5.352,1.8955,-231.888497,18.396742
ferrocene005_allyl_cs,CONF_0015,-1.982,-2.829,-4.738,-4.780,-5.054,-5.359,1.7908,-232.001061,15.453160
ferrocene005_allyl_cs,CONF_0022,-1.962,-2.823,-4.773,-4.806,-5.075,-5.370,2.1654,-231.738815,15.775170
ferrocene005_allyl_cs,CONF_0023,-2.044,-2.757,-4.784,-4.820,-5.086,-5.330,1.4141,-231.928391,19.805558
ferrocene005_allyl_cs,CONF_0032,-2.026,-2.800,-4.762,-4.791,-5.068,-5.336,1.5056,-232.061265,21.378976
ferrocene005_allyl_cs,CONF_0034,-1.910,-2.874,-4.749,-4.791,-5.068,-5.398,1.5887,-231.726292,17.360911
ferrocene006_allyl_cs,CONF_0001,-2.109,-2.771,-4.825,-4.831,-5.092,-5.458,1.8648,-196.990043,22.413560
ferrocene006_allyl_cs,CONF_0002,-2.115,-2.800,-4.833,-4.834,-5.091,-5.440,2.0577,-196.390657,24.035073
ferrocene006_allyl_cs,CONF_0003,-2.104,-2.825,-4.844,-4.849,-5.104,-5.422,2.0793,-195.821326,25.198055
ferrocene006_allyl_cs,CONF_0004,-2.116,-2.775,-4.827,-4.833,-5.094,-5.462,1.8712,-196.874446,22.768106
ferrocene006_allyl_cs,CONF_0005,-2.106,-2.792,-4.833,-4.833,-5.094,-5.445,1.9916,-196.509905,24.018930
ferrocene006_allyl_cs,CONF_0006,-2.091,-2.797,-4.795,-4.808,-5.068,-5.458,2.0797,-196.650681,21.305876
ferrocene006_allyl_cs,CONF_0007,-2.089,-2.803,-4.805,-4.814,-5.073,-5.458,2.1256,-196.197738,22.027500
ferrocene006_allyl_cs,CONF_0008,-2.094,-2.838,-4.806,-4.810,-5.066,-5.460,2.1118,-195.645040,23.946561
ferrocene006_allyl_cs,CONF_0009,-2.101,-2.819,-4.805,-4.810,-5.069,-5.452,2.2974,-195.981945,23.090676
ferrocene006_allyl_cs,CONF_0013,-2.105,-2.797,-4.836,-4.842,-5.101,-5.442,1.6777,-196.537385,24.530090
ferrocene006_allyl_cs,CONF_0014,-2.077,-2.800,-4.807,-4.811,-5.069,-5.461,1.8895,-196.827171,21.992631
ferrocene006_allyl_cs,CONF_0015,-2.113,-2.811,-4.841,-4.847,-5.101,-5.432,1.7240,-196.342256,24.743447
ferrocene006_allyl_cs,CONF_0018,-2.092,-2.801,-4.804,-4.814,-5.075,-5.452,1.8465,-196.697093,22.017135
ferrocene006_allyl_cs,CONF_0019,-2.113,-2.811,-4.840,-4.846,-5.101,-5.430,1.7265,-196.358626,24.677176
ferrocene006_allyl_cs,CONF_0021,-2.092,-2.826,-4.812,-4.814,-5.068,-5.440,2.1740,-196.055501,23.682245
ferrocene006_allyl_cs,CONF_0022,-2.093,-2.838,-4.821,-4.825,-5.081,-5.447,1.9396,-196.059662,24.547383
ferrocene006_allyl_cs,CONF_0023,-2.082,-2.815,-4.840,-4.844,-5.105,-5.422,2.2073,-196.434760,24.928509
ferrocene006_allyl_cs,CONF_0025,-2.088,-2.827,-4.865,-4.867,-5.129,-5.436,2.0398,-195.899536,25.727633
ferrocene006_allyl_cs,CONF_0026,-2.058,-2.816,-4.804,-4.812,-5.072,-5.436,2.2384,-196.776841,20.050275
ferrocene006_allyl_cs,CONF_0027,-2.088,-2.802,-4.826,-4.839,-5.095,-5.438,2.1347,-196.360466,22.651511
ferrocene006_allyl_cs,CONF_0029,-2.099,-2.806,-4.856,-4.859,-5.121,-5.449,1.8722,-196.440829,24.741664
ferrocene006_allyl_cs,CONF_0032,-2.056,-2.849,-4.782,-4.797,-5.056,-5.442,2.3035,-196.280438,20.059340
ferrocene006_allyl_cs,CONF_0033,-2.106,-2.810,-4.852,-4.860,-5.115,-5.442,2.1165,-195.722659,23.706177
ferrocene006_allyl_cs,CONF_0034,-2.058,-2.839,-4.780,-4.788,-5.046,-5.460,1.8365,-196.433997,20.913235
ferrocene006_allyl_cs,CONF_0035,-2.089,-2.804,-4.812,-4.819,-5.075,-5.454,1.8023,-196.203182,22.869846
ferrocene006_allyl_cs,CONF_0039,-2.094,-2.873,-4.820,-4.827,-5.079,-5.432,1.9604,-195.499308,25.399708
ferrocene006_allyl_cs,CONF_0040,-2.083,-2.828,-4.806,-4.820,-5.073,-5.448,2.1794,-196.151993,21.928792
ferrocene006_allyl_cs,CONF_0044,-2.091,-2.832,-4.827,-4.837,-5.089,-5.449,2.2047,-195.604559,22.693435
ferrocene006_allyl_cs,CONF_0046,-2.081,-2.827,-4.836,-4.839,-5.094,-5.443,2.1317,-196.002402,24.100234
ferrocene006_allyl_cs,CONF_0056,-2.076,-2.803,-4.815,-4.821,-5.077,-5.459,1.7315,-196.788833,22.734313
ferrocene007_allyl_cs,CONF_0001,-2.116,-2.803,-4.838,-4.839,-5.097,-5.441,2.0342,-196.288517,24.138086
ferrocene007_allyl_cs,CONF_0002,-2.104,-2.825,-4.845,-4.850,-5.104,-5.424,2.0844,-195.831093,25.137510
ferrocene007_allyl_cs,CONF_0003,-2.108,-2.770,-4.827,-4.832,-5.093,-5.458,1.8600,-196.985747,22.527078
ferrocene007_allyl_cs,CONF_0004,-2.107,-2.771,-4.824,-4.830,-5.092,-5.457,1.8629,-196.994121,22.369739
ferrocene007_allyl_cs,CONF_0005,-2.104,-2.796,-4.834,-4.834,-5.095,-5.445,1.9839,-196.510033,24.082116
ferrocene007_allyl_cs,CONF_0006,-2.091,-2.799,-4.798,-4.810,-5.071,-5.458,2.0921,-196.595572,21.352688
ferrocene007_allyl_cs,CONF_0007,-2.088,-2.804,-4.806,-4.815,-5.073,-5.457,2.1203,-196.183640,21.992525
ferrocene007_allyl_cs,CONF_0008,-2.093,-2.837,-4.807,-4.811,-5.067,-5.459,2.1340,-195.660098,23.917403
ferrocene007_allyl_cs,CONF_0009,-2.098,-2.818,-4.805,-4.810,-5.068,-5.450,2.2906,-196.026800,23.125175
ferrocene007_allyl_cs,CONF_0011,-2.112,-2.811,-4.841,-4.848,-5.102,-5.433,1.7195,-196.356086,24.675475
ferrocene007_allyl_cs,CONF_0012,-2.075,-2.800,-4.807,-4.810,-5.069,-5.460,1.8947,-196.830954,21.871111
ferrocene007_allyl_cs,CONF_0013,-2.101,-2.793,-4.838,-4.843,-5.103,-5.442,1.6770,-196.582077,24.481746
ferrocene007_allyl_cs,CONF_0017,-2.092,-2.802,-4.807,-4.816,-5.078,-5.452,1.8618,-196.647465,22.066209
ferrocene007_allyl_cs,CONF_0018,-2.092,-2.827,-4.811,-4.813,-5.068,-5.438,2.1830,-196.054925,23.651288
ferrocene007_allyl_cs,CONF_0019,-2.113,-2.812,-4.840,-4.847,-5.101,-5.430,1.7144,-196.371616,24.628319
ferrocene007_allyl_cs,CONF_0020,-2.092,-2.839,-4.822,-4.826,-5.082,-5.446,1.9610,-196.090614,24.605105
ferrocene007_allyl_cs,CONF_0021,-2.082,-2.814,-4.839,-4.845,-5.105,-5.424,2.2010,-196.447568,24.940663
ferrocene007_allyl_cs,CONF_0024,-2.084,-2.824,-4.862,-4.864,-5.126,-5.434,2.0351,-196.019864,25.567153
ferrocene007_allyl_cs,CONF_0026,-2.082,-2.800,-4.823,-4.836,-5.093,-5.438,2.1291,-196.399905,22.348518
ferrocene007_allyl_cs,CONF_0027,-2.058,-2.817,-4.804,-4.812,-5.072,-5.436,2.2430,-196.785833,20.054239
ferrocene007_allyl_cs,CONF_0030,-2.105,-2.809,-4.851,-4.859,-5.114,-5.443,2.1146,-195.754873,23.599543
ferrocene007_allyl_cs,CONF_0031,-2.055,-2.851,-4.781,-4.796,-5.055,-5.441,2.3064,-196.271183,20.077751
ferrocene007_allyl_cs,CONF_0033,-2.088,-2.805,-4.812,-4.820,-5.076,-5.453,1.8018,-196.171690,22.818734
ferrocene007_allyl_cs,CONF_0034,-2.092,-2.873,-4.819,-4.826,-5.078,-5.432,1.9837,-195.554995,25.298127
ferrocene007_allyl_cs,CONF_0035,-2.058,-2.838,-4.780,-4.788,-5.046,-5.460,1.8461,-196.438839,20.874348
ferrocene007_allyl_cs,CONF_0037,-2.059,-2.837,-4.782,-4.788,-5.046,-5.461,1.8427,-196.455471,20.963574
ferrocene007_allyl_cs,CONF_0044,-2.080,-2.826,-4.838,-4.840,-5.095,-5.443,2.1301,-196.005181,24.121799
ferrocene007_allyl_cs,CONF_0045,-2.092,-2.833,-4.828,-4.838,-5.090,-5.450,2.2083,-195.554371,22.684080
ferrocene007_allyl_cs,CONF_0050,-2.076,-2.843,-4.819,-4.820,-5.075,-5.429,1.9697,-196.176406,24.845718
ferrocene007_allyl_cs,CONF_0056,-2.083,-2.863,-4.843,-4.844,-5.098,-5.428,2.0701,-195.551677,25.413467
ferrocene007_allyl_cs,CONF_0083,-2.102,-2.876,-4.825,-4.828,-5.080,-5.396,2.4135,-195.346476,24.523699
ferrocene007_allyl_cs,CONF_0350,-2.109,-2.770,-4.825,-4.831,-5.093,-5.458,1.8682,-196.985207,22.521396
ferrocene008_allyl_2_cs,CONF_0001,-1.991,-2.581,-4.580,-4.595,-4.913,-5.248,3.0992,-265.090685,27.999386
ferrocene008_allyl_2_cs,CONF_0002,-1.998,-2.587,-4.590,-4.607,-4.918,-5.242,2.2217,-265.302563,36.306888
ferrocene008_allyl_2_cs,CONF_0003,-1.992,-2.581,-4.585,-4.602,-4.915,-5.245,2.0034,-263.905972,51.386839
ferrocene008_allyl_2_cs,CONF_0004,-1.993,-2.580,-4.579,-4.594,-4.911,-5.254,4.5447,-263.944734,39.991351
ferrocene008_allyl_2_cs,CONF_0005,-1.928,-2.577,-4.571,-4.584,-4.904,-5.198,3.3470,-266.041988,24.131165
ferrocene008_allyl_2_cs,CONF_0006,-1.950,-2.538,-4.571,-4.582,-4.906,-5.237,1.9992,-265.219856,38.924097
ferrocene008_allyl_2_cs,CONF_0007,-1.948,-2.596,-4.580,-4.596,-4.911,-5.207,1.8499,-263.933076,54.844804
ferrocene008_allyl_2_cs,CONF_0008,-2.024,-2.621,-4.601,-4.623,-4.928,-5.266,1.8580,-263.801184,43.073968
ferrocene008_allyl_2_cs,CONF_0009,-1.949,-2.538,-4.560,-4.569,-4.898,-5.235,4.3325,-264.786738,41.274072
ferrocene008_allyl_2_cs,CONF_0010,-2.036,-2.621,-4.608,-4.630,-4.933,-5.266,1.5093,-263.998164,44.743010
ferrocene008_allyl_2_cs,CONF_0011,-2.023,-2.587,-4.602,-4.620,-4.922,-5.202,2.1825,-265.535781,36.824710
ferrocene008_allyl_2_cs,CONF_0012,-2.036,-2.605,-4.600,-4.615,-4.918,-5.205,3.0321,-265.608978,24.324086
ferrocene008_allyl_2_cs,CONF_0013,-2.021,-2.627,-4.596,-4.617,-4.922,-5.265,4.5703,-263.688770,41.765082
ferrocene008_allyl_2_cs,CONF_0014,-2.031,-2.628,-4.604,-4.626,-4.929,-5.266,2.8297,-263.901070,45.904761
ferrocene008_allyl_2_cs,CONF_0015,-1.894,-2.641,-4.568,-4.576,-4.904,-5.247,3.0080,-265.621424,27.048913
ferrocene008_allyl_2_cs,CONF_0016,-2.017,-2.596,-4.598,-4.616,-4.920,-5.202,1.8265,-263.820835,52.739005
ferrocene008_allyl_2_cs,CONF_0017,-2.021,-2.605,-4.589,-4.605,-4.914,-5.201,4.3449,-264.156303,39.485412
ferrocene008_allyl_2_cs,CONF_0018,-1.900,-2.638,-4.564,-4.575,-4.901,-5.244,4.4421,-264.838976,39.154358
ferrocene008_allyl_2_cs,CONF_0019,-1.891,-2.636,-4.569,-4.576,-4.903,-5.240,0.8824,-264.589153,40.738567
ferrocene008_allyl_2_cs,CONF_0020,-1.964,-2.809,-4.640,-4.679,-4.948,-5.172,3.7923,-266.015750,31.951434
ferrocene008_allyl_2_cs,CONF_0021,-1.901,-2.635,-4.565,-4.575,-4.901,-5.241,2.2600,-263.566673,51.196417
ferrocene008_allyl_2_cs,CONF_0022,-1.993,-2.550,-4.570,-4.593,-4.902,-5.249,3.4118,-265.875542,28.364732
ferrocene008_allyl_2_cs,CONF_0023,-1.954,-2.810,-4.629,-4.676,-4.943,-5.168,1.6327,-263.324339,34.007118
ferrocene008_allyl_2_cs,CONF_0024,-1.985,-2.625,-4.606,-4.628,-4.927,-5.247,1.6045,-263.743293,43.140340
ferrocene008_allyl_2_cs,CONF_0025,-1.997,-2.558,-4.572,-4.592,-4.902,-5.247,4.5292,-264.887309,41.211844
ferrocene008_allyl_2_cs,CONF_0026,-1.991,-2.552,-4.584,-4.603,-4.907,-5.244,1.8466,-264.954502,45.898890
ferrocene008_allyl_2_cs,CONF_0027,-1.998,-2.621,-4.615,-4.636,-4.934,-5.250,1.5861,-263.788044,45.426247
ferrocene008_allyl_2_cs,CONF_0028,-1.959,-2.744,-4.622,-4.674,-4.940,-5.190,3.5833,-262.569248,40.212628
ferrocene008_allyl_2_cs,CONF_0029,-1.973,-2.624,-4.601,-4.622,-4.921,-5.243,4.3305,-264.132961,40.657976
ferrocene008_allyl_2_cs,CONF_0030,-1.991,-2.633,-4.612,-4.634,-4.932,-5.254,2.8131,-263.852213,44.369186
ferrocene008_allyl_2_cs,CONF_0031,-1.991,-2.558,-4.582,-4.599,-4.906,-5.243,2.0698,-263.770306,56.018082
ferrocene008_allyl_2_cs,CONF_0032,-2.021,-2.642,-4.640,-4.675,-4.952,-5.225,3.4196,-265.883413,40.144003
ferrocene008_allyl_2_cs,CONF_0034,-2.016,-2.636,-4.637,-4.674,-4.950,-5.204,3.8557,-265.209238,46.731210
ferrocene008_allyl_2_cs,CONF_0036,-1.965,-2.635,-4.606,-4.635,-4.929,-5.257,1.6687,-263.904266,44.114100
ferrocene008_allyl_2_cs,CONF_0037,-1.969,-2.641,-4.613,-4.642,-4.935,-5.262,2.2303,-264.001519,47.551159
ferrocene008_allyl_2_cs,CONF_0038,-1.995,-2.649,-4.599,-4.621,-4.922,-5.242,1.6441,-265.422945,32.472122
ferrocene008_allyl_2_cs,CONF_0039,-1.981,-2.646,-4.593,-4.614,-4.917,-5.249,2.4724,-265.316434,23.846134
ferrocene008_allyl_2_cs,CONF_0191,-2.037,-2.652,-4.634,-4.674,-4.980,-5.168,3.7008,-262.804863,44.913047
ferrocene008_allyl_2_cs,CONF_0561,-1.928,-2.755,-4.605,-4.630,-4.925,-5.264,1.3286,-263.187617,42.510109
ferrocene008_allyl_cs,CONF_0001,-1.997,-2.570,-4.605,-4.623,-4.919,-5.223,3.1529,-266.155918,30.605685
ferrocene008_allyl_cs,CONF_0002,-1.999,-2.571,-4.609,-4.629,-4.923,-5.223,1.8063,-265.600410,38.292614
ferrocene008_allyl_cs,CONF_0003,-2.011,-2.568,-4.580,-4.600,-4.912,-5.233,3.0489,-265.876119,31.647570
ferrocene008_allyl_cs,CONF_0004,-2.013,-2.561,-4.601,-4.626,-4.924,-5.247,4.6205,-265.178427,38.121147
ferrocene008_allyl_cs,CONF_0005,-2.014,-2.553,-4.579,-4.600,-4.909,-5.234,1.9059,-265.444629,41.145098
ferrocene008_allyl_cs,CONF_0006,-2.011,-2.557,-4.603,-4.631,-4.926,-5.244,1.9543,-264.549278,46.491746
ferrocene008_allyl_cs,CONF_0007,-2.020,-2.532,-4.577,-4.596,-4.910,-5.243,4.3757,-264.927976,40.492779
ferrocene008_allyl_cs,CONF_0008,-2.021,-2.532,-4.587,-4.606,-4.915,-5.241,1.6266,-264.171179,52.095351
ferrocene008_allyl_cs,CONF_0009,-2.008,-2.622,-4.575,-4.598,-4.911,-5.215,2.8714,-265.694284,34.644053
ferrocene008_allyl_cs,CONF_0010,-1.976,-2.638,-4.596,-4.611,-4.912,-5.256,2.7096,-265.912563,28.649824
ferrocene008_allyl_cs,CONF_0011,-2.011,-2.615,-4.578,-4.604,-4.913,-5.217,1.5569,-265.451328,39.991192
ferrocene008_allyl_cs,CONF_0012,-1.976,-2.637,-4.602,-4.619,-4.918,-5.254,1.5425,-265.612284,35.580706
ferrocene008_allyl_cs,CONF_0013,-2.057,-2.610,-4.588,-4.610,-4.918,-5.250,4.7022,-264.207933,39.635891
ferrocene008_allyl_cs,CONF_0014,-1.999,-2.616,-4.585,-4.607,-4.912,-5.284,4.4528,-265.078407,36.275530
ferrocene008_allyl_cs,CONF_0015,-2.046,-2.597,-4.585,-4.609,-4.916,-5.239,1.9334,-264.003655,47.006605
ferrocene008_allyl_cs,CONF_0016,-1.996,-2.611,-4.588,-4.612,-4.915,-5.281,1.7597,-264.566714,44.937636
ferrocene008_allyl_cs,CONF_0017,-1.956,-2.700,-4.567,-4.578,-4.903,-5.241,2.6725,-265.294368,31.720640
ferrocene008_allyl_cs,CONF_0018,-2.001,-2.612,-4.607,-4.662,-4.964,-5.258,0.6305,-264.390399,36.871642
ferrocene008_allyl_cs,CONF_0019,-2.004,-2.622,-4.563,-4.612,-4.920,-5.215,0.6282,-264.647789,46.778590
ferrocene008_allyl_cs,CONF_0020,-1.964,-2.696,-4.572,-4.584,-4.906,-5.240,1.6983,-264.961185,39.635800
ferrocene008_allyl_cs,CONF_0021,-2.016,-2.637,-4.607,-4.661,-4.965,-5.255,3.1368,-265.871070,28.805518
ferrocene008_allyl_cs,CONF_0022,-2.076,-2.613,-4.588,-4.615,-4.924,-5.228,2.3406,-264.142604,48.096143
ferrocene008_allyl_cs,CONF_0023,-1.997,-2.622,-4.607,-4.663,-4.968,-5.245,3.0250,-263.568005,45.088959
ferrocene008_allyl_cs,CONF_0024,-2.008,-2.639,-4.610,-4.664,-4.970,-5.242,4.7769,-265.076223,35.836560
ferrocene008_allyl_cs,CONF_0025,-1.963,-2.684,-4.564,-4.572,-4.901,-5.240,4.3463,-264.524939,39.357062
ferrocene008_allyl_cs,CONF_0028,-1.961,-2.683,-4.570,-4.580,-4.904,-5.236,1.8292,-264.028123,48.902504
ferrocene008_allyl_cs,CONF_0029,-2.064,-2.603,-4.611,-4.644,-4.940,-5.268,1.8300,-264.708941,45.205306
ferrocene008_allyl_cs,CONF_0030,-2.060,-2.607,-4.605,-4.637,-4.934,-5.262,1.6840,-264.286925,45.885689
ferrocene008_allyl_cs,CONF_0033,-2.062,-2.605,-4.606,-4.639,-4.934,-5.262,2.0881,-264.868016,41.768687
ferrocene008_allyl_cs,CONF_0034,-2.054,-2.604,-4.598,-4.630,-4.929,-5.253,4.0582,-264.625983,39.782838
ferrocene008_allyl_cs,CONF_0035,-2.039,-2.613,-4.599,-4.630,-4.928,-5.279,1.1477,-265.249229,38.310241
ferrocene008_allyl_cs,CONF_0036,-2.026,-2.613,-4.582,-4.615,-4.916,-5.277,2.1825,-264.966550,42.278005
ferrocene008_allyl_cs,CONF_0037,-2.032,-2.610,-4.592,-4.623,-4.923,-5.276,1.8230,-265.271166,37.756878
ferrocene008_allyl_cs,CONF_0038,-1.993,-2.608,-4.573,-4.609,-4.909,-5.272,4.4241,-265.739130,36.327372
ferrocene008_allyl_cs,CONF_0039,-2.018,-2.709,-4.608,-4.637,-4.936,-5.314,1.7664,-264.314624,40.873387
ferrocene008_allyl_cs,CONF_0040,-2.006,-2.717,-4.601,-4.630,-4.930,-5.308,1.9258,-263.882023,41.799179
ferrocene008_allyl_cs,CONF_0112,-2.034,-2.653,-4.575,-4.595,-4.906,-5.226,3.3965,-264.262933,36.617694
ferrocene008_allyl_cs,CONF_0116,-1.969,-2.676,-4.603,-4.656,-4.959,-5.268,0.9587,-264.616459,35.928761
