Ligand,Conformer,1C,2C,3C,5Pd,6P,7P
49_cs,CONF_0007,0.12191,0.02464,0.13856,0.22037,0.16012,0.19650
49_cs,CONF_0008,0.10093,0.02994,0.14485,0.21650,0.18671,0.15292
49_cs,CONF_0009,0.11442,0.02762,0.11028,0.22574,0.17870,0.17397
49_cs,CONF_0010,0.11596,0.02737,0.11589,0.22210,0.17780,0.17848
49_cs,CONF_0011,0.11961,0.02536,0.12705,0.22457,0.14385,0.20619
49_cs,CONF_0012,0.11569,0.02710,0.12735,0.22715,0.14529,0.19656
49_cs,CONF_0014,0.11437,0.02783,0.11060,0.22622,0.17737,0.17431
49_cs,CONF_0015,0.10070,0.03064,0.14682,0.21473,0.14877,0.19182
49_cs,CONF_0016,0.11461,0.02855,0.11219,0.22699,0.17377,0.17534
4_cs,CONF_0016,0.07836,0.02764,0.13132,0.27308,0.16756,0.17577
4_cs,CONF_0017,0.09464,0.02867,0.11671,0.26597,0.17247,0.17076
4_cs,CONF_0019,0.14528,0.02146,0.08871,0.33221,0.24797,0.09382
4_cs,CONF_0021,0.14369,0.02149,0.08955,0.33149,0.24839,0.09318
4_cs,CONF_0022,0.07833,0.02778,0.13103,0.27290,0.16732,0.17612
4_cs,CONF_0025,0.14613,0.02143,0.08791,0.33195,0.24756,0.09508
4_cs,CONF_0027,0.14337,0.02152,0.08998,0.33161,0.24857,0.09275
4_cs,CONF_0031,0.17535,0.02042,0.06386,0.34813,0.23271,0.11672
4_cs,CONF_0033,0.09785,0.03013,0.11357,0.25052,0.15064,0.17175
4_cs,CONF_0036,0.09786,0.03010,0.11357,0.25086,0.15075,0.17172
4_cs,CONF_0038,0.09785,0.03009,0.11389,0.25069,0.15043,0.17187
4_cs,CONF_0041,0.09598,0.02887,0.11563,0.26544,0.17316,0.17013
4_cs,CONF_0044,0.14501,0.02148,0.08857,0.33216,0.24793,0.09391
4_cs,CONF_0049,0.04249,0.02450,0.20586,0.29104,0.23397,0.12452
4_cs,CONF_0050,0.04231,0.02463,0.20612,0.29094,0.23399,0.12381
4_cs,CONF_0051,0.14457,0.02161,0.08842,0.33264,0.24817,0.09379
4_cs,CONF_0052,0.09783,0.03008,0.11385,0.25080,0.15064,0.17178
4_cs,CONF_0054,0.04245,0.02488,0.20536,0.29122,0.23372,0.12337
4_cs,CONF_0058,0.04206,0.02480,0.20593,0.29100,0.23379,0.12385
4_cs,CONF_0059,0.09699,0.02878,0.11570,0.26397,0.17363,0.16965
4_cs,CONF_0060,0.09717,0.02885,0.11563,0.26403,0.17387,0.16955
4_cs,CONF_0061,0.14648,0.02156,0.08739,0.33285,0.24760,0.09499
4_cs,CONF_0063,0.14392,0.02159,0.08919,0.33196,0.24843,0.09350
4_cs,CONF_0064,0.15724,0.02958,0.11098,0.27129,0.18888,0.15359
4_cs,CONF_0067,0.15720,0.02967,0.11138,0.27170,0.18869,0.15367
4_cs,CONF_0068,0.09654,0.02861,0.11602,0.26413,0.17341,0.16984
4_cs,CONF_0069,0.15648,0.02975,0.11158,0.27085,0.18897,0.15356
4_cs,CONF_0070,0.15021,0.02119,0.08532,0.33319,0.24596,0.09661
4_cs,CONF_0071,0.15728,0.02957,0.11099,0.27103,0.18903,0.15391
4_cs,CONF_0072,0.13285,0.02315,0.12061,0.29409,0.18221,0.18058
4_cs,CONF_0074,0.09624,0.02863,0.11658,0.26464,0.17348,0.17012
4_cs,CONF_0080,0.14697,0.02144,0.08819,0.33206,0.24757,0.09438
4_cs,CONF_0088,0.04262,0.02506,0.20496,0.29079,0.23362,0.12283
4_cs,CONF_0093,0.11838,0.02980,0.11112,0.25156,0.16317,0.17328
4_cs,CONF_0095,0.13248,0.02315,0.12086,0.29429,0.18177,0.18105
4_cs,CONF_0100,0.13262,0.02314,0.12076,0.29421,0.18199,0.18083
4_cs,CONF_0103,0.14827,0.02970,0.08625,0.28141,0.17520,0.15162
4_cs,CONF_0126,0.14724,0.02987,0.08703,0.27980,0.17755,0.14980
4_cs,CONF_0164,0.20044,0.02871,0.07661,0.26808,0.19448,0.15731
4_cs,CONF_0171,0.09022,0.03011,0.15149,0.27095,0.17443,0.17347
50_cs,CONF_0001,0.14279,0.02599,0.09534,0.22314,0.18491,0.16233
50_cs,CONF_0002,0.10073,0.03022,0.14789,0.21559,0.15315,0.18656
50_cs,CONF_0003,0.11783,0.02431,0.13566,0.22204,0.16210,0.19260
50_cs,CONF_0004,0.10062,0.03026,0.14765,0.21569,0.15291,0.18715
50_cs,CONF_0005,0.11614,0.02752,0.11496,0.22244,0.17877,0.17752
50_cs,CONF_0006,0.11540,0.02448,0.13470,0.21462,0.16436,0.18209
51_cs,CONF_0004,0.15946,0.02344,0.09182,0.24219,0.17496,0.16705
51_cs,CONF_0008,0.16010,0.02344,0.09120,0.24303,0.17470,0.16655
51_cs,CONF_0010,0.07856,0.02533,0.17438,0.25421,0.18129,0.16060
51_cs,CONF_0011,0.06183,0.02249,0.18436,0.26616,0.17741,0.18077
51_cs,CONF_0012,0.06235,0.02281,0.18348,0.26489,0.17707,0.18083
51_cs,CONF_0013,0.07787,0.02552,0.17485,0.25534,0.18048,0.16139
52_cs,CONF_0003,0.17438,0.02534,0.07866,0.25398,0.16052,0.18083
52_cs,CONF_0004,0.16080,0.02322,0.09064,0.24272,0.17480,0.16611
52_cs,CONF_0005,0.18314,0.02294,0.06268,0.26423,0.18108,0.17686
52_cs,CONF_0008,0.09138,0.02335,0.16022,0.24346,0.16709,0.17438
52_cs,CONF_0010,0.07839,0.02521,0.17501,0.25523,0.18090,0.16102
52_cs,CONF_0011,0.18272,0.02287,0.06233,0.26512,0.18096,0.17724
52_cs,CONF_0012,0.18285,0.02293,0.06234,0.26449,0.18132,0.17708
52_cs,CONF_0013,0.16034,0.02328,0.09168,0.24256,0.17461,0.16630
52_cs,CONF_0014,0.18521,0.02247,0.06159,0.26526,0.18201,0.17687
52_cs,CONF_0015,0.17478,0.02532,0.07810,0.25525,0.16146,0.18079
52_cs,CONF_0016,0.16091,0.02321,0.09099,0.24316,0.17474,0.16609
53_cs,CONF_0001,0.04755,0.01412,0.05143,0.28662,0.15171,0.13710
54_cs,CONF_0001,0.05433,0.01471,0.05226,0.25858,0.18013,0.12405
55_cs,CONF_0001,0,0,0,0,0,0
55_cs,CONF_0002,0,0,0,0.01063,0,0
55_cs,CONF_0003,0,0,0,0,0,0
55_cs,CONF_0004,0,0,0,0,0,0
55_cs,CONF_0005,0,0,0,0.02066,0,0
55_cs,CONF_0007,0,0,0,0,0,0
56_cs,CONF_0001,0,0,0,0,0,0
56_cs,CONF_0002,0,0,0,0,0,0
56_cs,CONF_0003,0,0,0,0,0,0
56_cs,CONF_0004,0,0,0,0,0,0
56_cs,CONF_0005,0,0,0,0.02042,0,0
57_cs,CONF_0002,0.22616,0.20960,0.08957,0.61422,0.04080,0.09083
57_cs,CONF_0003,0.10020,0.17464,0.23220,0.61207,0.04151,0.09175
57_cs,CONF_0004,0.23522,0.22942,0.09958,0.54981,0.03300,0.10202
57_cs,CONF_0008,0.23476,0.23207,0.09849,0.54641,0.03334,0.10061
57_cs,CONF_0011,0.09050,0.20598,0.23977,0.55333,0.03969,0.08226
57_cs,CONF_0012,0.22880,0.16704,0.08355,0.67228,0.05253,0.08318
57_cs,CONF_0014,0.22804,0.16875,0.08346,0.66960,0.05269,0.08246
57_cs,CONF_0017,0.08763,0.16031,0.21548,0.66096,0.04744,0.09068
57_cs,CONF_0020,0.23209,0.17275,0.10136,0.61434,0.04167,0.09205
57_cs,CONF_0022,0.08318,0.16865,0.22762,0.67013,0.05247,0.08268
57_cs,CONF_0023,0.09979,0.17630,0.23215,0.60859,0.04146,0.09125
57_cs,CONF_0024,0.22833,0.16856,0.08373,0.66908,0.05276,0.08268
57_cs,CONF_0026,0.24163,0.17860,0.10468,0.59603,0.04424,0.09323
57_cs,CONF_0027,0.20671,0.16653,0.08789,0.66837,0.05640,0.08475
57_cs,CONF_0029,0.08304,0.16821,0.22805,0.67084,0.05254,0.08291
57_cs,CONF_0031,0.19674,0.13799,0.08106,0.71417,0.05145,0.09763
57_cs,CONF_0032,0.22928,0.16640,0.08509,0.67210,0.08318,0.05236
57_cs,CONF_0037,0.22964,0.21168,0.08963,0.60858,0.03980,0.09094
57_cs,CONF_0038,0.10040,0.17210,0.23127,0.61720,0.09188,0.04208
57_cs,CONF_0041,0.19553,0.13849,0.07909,0.71596,0.05174,0.09772
57_cs,CONF_0044,0.23097,0.17266,0.10006,0.61616,0.04202,0.09204
57_cs,CONF_0050,0.23271,0.17341,0.10064,0.61309,0.04171,0.09135
57_cs,CONF_0052,0.23516,0.22935,0.09833,0.55085,0.03347,0.10226
57_cs,CONF_0053,0.10539,0.17915,0.24154,0.59368,0.09301,0.04407
57_cs,CONF_0054,0.23120,0.17196,0.09979,0.61933,0.04194,0.09213
57_cs,CONF_0059,0.23112,0.22020,0.08846,0.59013,0.03933,0.08888
58_cs,CONF_0001,0.09116,0.20880,0.22728,0.61444,0.09164,0.04062
58_cs,CONF_0003,0.23187,0.17335,0.10040,0.61552,0.09162,0.04223
58_cs,CONF_0004,0.08258,0.16861,0.22796,0.67061,0.08263,0.05327
58_cs,CONF_0010,0.24013,0.20573,0.09029,0.55228,0.08273,0.03999
58_cs,CONF_0011,0.08304,0.16679,0.22913,0.67307,0.08343,0.05311
58_cs,CONF_0012,0.21574,0.15997,0.08768,0.66127,0.09054,0.04763
58_cs,CONF_0013,0.08262,0.16840,0.22858,0.67131,0.08266,0.05256
58_cs,CONF_0015,0.23541,0.22973,0.09848,0.55049,0.03316,0.10158
58_cs,CONF_0017,0.08273,0.16865,0.22795,0.67191,0.08229,0.05272
58_cs,CONF_0022,0.22892,0.16760,0.08315,0.67198,0.08277,0.05246
58_cs,CONF_0023,0.23108,0.17274,0.09978,0.61673,0.09172,0.04222
58_cs,CONF_0024,0.10170,0.17610,0.23182,0.60782,0.09167,0.04175
58_cs,CONF_0025,0.08344,0.16900,0.22826,0.66910,0.08249,0.05264
58_cs,CONF_0026,0.23143,0.17574,0.10014,0.61056,0.09125,0.04181
58_cs,CONF_0027,0.10512,0.17727,0.24136,0.59728,0.09339,0.04467
58_cs,CONF_0030,0.08757,0.16797,0.20565,0.66529,0.08426,0.05627
58_cs,CONF_0034,0.19536,0.13994,0.07832,0.71147,0.05182,0.09792
58_cs,CONF_0036,0.23129,0.17462,0.09943,0.61178,0.09182,0.04200
58_cs,CONF_0037,0.20531,0.16758,0.08693,0.66517,0.08460,0.05582
58_cs,CONF_0038,0.22897,0.16769,0.08306,0.67251,0.08280,0.05266
58_cs,CONF_0046,0.22961,0.17049,0.09821,0.62293,0.04249,0.09219
58_cs,CONF_0052,0.23141,0.17232,0.09998,0.61683,0.04184,0.09187
58_cs,CONF_0053,0.23555,0.22939,0.09911,0.55063,0.03343,0.10142
58_cs,CONF_0055,0.23131,0.17156,0.10115,0.61746,0.04221,0.09210
58_cs,CONF_0056,0.09804,0.23051,0.23474,0.54905,0.10163,0.03360
59_cs,CONF_0001,0.08319,0.02568,0.17342,0.26407,0.19706,0.17953
59_cs,CONF_0002,0.09774,0.02433,0.18491,0.21875,0.19768,0.17999
59_cs,CONF_0003,0.09964,0.02431,0.18385,0.21699,0.19715,0.17737
59_cs,CONF_0004,0.10381,0.02504,0.17577,0.21691,0.19826,0.16593
59_cs,CONF_0005,0.10397,0.02500,0.17580,0.21768,0.19840,0.16587
59_cs,CONF_0006,0.07667,0.02426,0.16581,0.28005,0.20284,0.16007
59_cs,CONF_0007,0.11850,0.02554,0.14778,0.23537,0.19497,0.18052
59_cs,CONF_0008,0.10865,0.02536,0.16895,0.23634,0.21204,0.15825
59_cs,CONF_0009,0.06651,0.02431,0.21691,0.30188,0.21243,0.18232
59_cs,CONF_0010,0.11893,0.02546,0.14726,0.23569,0.19489,0.18020
59_cs,CONF_0011,0.09404,0.02533,0.16438,0.24859,0.19565,0.18293
59_cs,CONF_0012,0.09209,0.02528,0.17182,0.21617,0.20080,0.17838
59_cs,CONF_0013,0.10897,0.02531,0.16872,0.23618,0.21206,0.15836
59_cs,CONF_0014,0.08644,0.02365,0.19165,0.25461,0.19832,0.19466
59_cs,CONF_0015,0.09923,0.02631,0.15744,0.23405,0.20843,0.15597
59_cs,CONF_0016,0.09405,0.02557,0.16405,0.24844,0.19523,0.18256
59_cs,CONF_0017,0.06867,0.02387,0.20042,0.30635,0.21176,0.19097
59_cs,CONF_0020,0.09795,0.02439,0.19155,0.21201,0.18525,0.18796
59_cs,CONF_0022,0.09309,0.02512,0.16584,0.24948,0.19535,0.18263
59_cs,CONF_0024,0.06868,0.02387,0.20047,0.30608,0.21167,0.19104
59_cs,CONF_0025,0.08468,0.02355,0.19309,0.25690,0.19873,0.19461
59_cs,CONF_0027,0.07670,0.02446,0.16659,0.28042,0.20235,0.15980
59_cs,CONF_0028,0.09205,0.02503,0.17441,0.24617,0.20352,0.16787
59_cs,CONF_0029,0.06017,0.02210,0.19430,0.27616,0.18968,0.19487
59_cs,CONF_0031,0.09365,0.02530,0.16489,0.24914,0.19544,0.18270
59_cs,CONF_0034,0.09938,0.02624,0.15723,0.23371,0.20844,0.15605
59_cs,CONF_0035,0.06864,0.02383,0.20024,0.30637,0.21160,0.19104
59_cs,CONF_0036,0.09196,0.02499,0.17432,0.24604,0.20356,0.16781
59_cs,CONF_0037,0.09374,0.02546,0.16479,0.24923,0.19533,0.18230
59_cs,CONF_0039,0.08710,0.02359,0.19119,0.25405,0.19812,0.19431
59_cs,CONF_0041,0.09344,0.02547,0.16491,0.24969,0.19536,0.18206
59_cs,CONF_0045,0.09212,0.02528,0.17172,0.21635,0.20068,0.17834
5_cs,CONF_0002,0.02992,0,0.06575,0.15503,0.10282,0.03909
5_cs,CONF_0004,0.02962,0,0.06516,0.15250,0.10147,0.03857
5_cs,CONF_0006,0.14284,0.02200,0.10518,0.19947,0.19726,0.11004
5_cs,CONF_0011,0.17586,0.03008,0.05048,0.30568,0.20018,0.11922
5_cs,CONF_0013,0.14422,0.01165,0.07186,0.21711,0.08037,0.17543
5_cs,CONF_0014,0.05702,0.02084,0.16271,0.29439,0.15965,0.17831
5_cs,CONF_0024,0.10083,0.01771,0.09718,0.28353,0.26738,0.06923
5_cs,CONF_0041,0.17183,0.02130,0.05731,0.32058,0.21754,0.12362
5_cs,CONF_0042,0.12243,0.02139,0.09864,0.26090,0.13706,0.16732
60_cs,CONF_0001,0.08293,0.02552,0.17333,0.26519,0.19727,0.17927
60_cs,CONF_0002,0.09703,0.02426,0.18539,0.21868,0.19812,0.18007
60_cs,CONF_0003,0.09866,0.02417,0.18444,0.21717,0.19788,0.17799
60_cs,CONF_0004,0.10362,0.02495,0.17639,0.21785,0.19848,0.16523
60_cs,CONF_0005,0.10334,0.02483,0.17619,0.21890,0.19887,0.16492
60_cs,CONF_0006,0.07480,0.02459,0.16719,0.28321,0.20406,0.16117
60_cs,CONF_0007,0.11840,0.02553,0.14841,0.23436,0.19527,0.18136
60_cs,CONF_0008,0.10807,0.02546,0.16859,0.23649,0.21195,0.15873
60_cs,CONF_0009,0.08752,0.02658,0.19364,0.28610,0.21073,0.18473
60_cs,CONF_0010,0.11991,0.02581,0.14729,0.23405,0.19452,0.18132
60_cs,CONF_0011,0.09435,0.02558,0.16368,0.24908,0.19605,0.18229
60_cs,CONF_0012,0.09196,0.02517,0.17194,0.21620,0.20177,0.17804
60_cs,CONF_0013,0.10815,0.02543,0.16853,0.23661,0.21208,0.15862
60_cs,CONF_0014,0.08778,0.02376,0.19102,0.25266,0.19878,0.19455
60_cs,CONF_0015,0.09172,0.02520,0.17207,0.21630,0.20159,0.17820
60_cs,CONF_0016,0.09867,0.02627,0.15799,0.23496,0.20904,0.15577
60_cs,CONF_0017,0.09271,0.02512,0.16593,0.25054,0.19602,0.18222
60_cs,CONF_0018,0.06807,0.02363,0.20040,0.30738,0.21227,0.19111
60_cs,CONF_0021,0.09816,0.02433,0.19141,0.21220,0.18518,0.18811
60_cs,CONF_0025,0.06908,0.02363,0.19976,0.30548,0.21210,0.19118
60_cs,CONF_0027,0.07557,0.02456,0.16661,0.28231,0.20301,0.16038
60_cs,CONF_0028,0.09839,0.02433,0.19106,0.21194,0.18520,0.18819
60_cs,CONF_0029,0.09194,0.02494,0.17438,0.24640,0.20362,0.16779
60_cs,CONF_0030,0.06030,0.02222,0.19272,0.27553,0.18957,0.19476
60_cs,CONF_0031,0.09377,0.02556,0.16434,0.24960,0.19600,0.18211
60_cs,CONF_0034,0.10340,0.02460,0.17896,0.23037,0.20082,0.17805
60_cs,CONF_0035,0.09896,0.02614,0.15797,0.23497,0.20921,0.15585
60_cs,CONF_0036,0.06883,0.02364,0.19982,0.30619,0.21209,0.19115
60_cs,CONF_0038,0.09325,0.02530,0.16509,0.25006,0.19564,0.18215
60_cs,CONF_0039,0.07598,0.02432,0.16714,0.28137,0.20302,0.16096
60_cs,CONF_0041,0.08690,0.02369,0.19236,0.25396,0.19859,0.19447
60_cs,CONF_0042,0.07454,0.02466,0.16742,0.28399,0.20412,0.16133
60_cs,CONF_0044,0.09346,0.02542,0.16484,0.24969,0.19558,0.18231
60_cs,CONF_0048,0.09211,0.02521,0.17184,0.21643,0.20158,0.17781
61_cs,CONF_0001,0.18491,0.02431,0.09730,0.21868,0.17975,0.19803
61_cs,CONF_0002,0.17365,0.02573,0.08442,0.26356,0.17900,0.19755
61_cs,CONF_0003,0.18355,0.02433,0.09937,0.21755,0.17707,0.19730
61_cs,CONF_0004,0.17509,0.02515,0.10401,0.21816,0.16555,0.19828
61_cs,CONF_0005,0.17513,0.02514,0.10394,0.21895,0.16526,0.19841
61_cs,CONF_0006,0.16731,0.02448,0.07445,0.28441,0.16131,0.20357
61_cs,CONF_0007,0.14830,0.02553,0.11761,0.23551,0.18056,0.19566
61_cs,CONF_0008,0.21620,0.02447,0.06622,0.30252,0.18183,0.21216
61_cs,CONF_0009,0.16867,0.02546,0.10798,0.23667,0.15844,0.21250
61_cs,CONF_0010,0.16561,0.02506,0.09280,0.25137,0.18240,0.19519
61_cs,CONF_0011,0.14653,0.02580,0.12036,0.23383,0.18037,0.19511
61_cs,CONF_0012,0.17084,0.02535,0.09259,0.21650,0.17735,0.20218
61_cs,CONF_0014,0.17135,0.02530,0.09211,0.21664,0.17786,0.20198
61_cs,CONF_0015,0.15758,0.02637,0.09841,0.23532,0.15593,0.20863
61_cs,CONF_0016,0.16882,0.02545,0.10840,0.23603,0.15846,0.21237
61_cs,CONF_0018,0.16432,0.02543,0.09458,0.24844,0.18296,0.19540
61_cs,CONF_0019,0.20119,0.02386,0.06918,0.30572,0.19097,0.21145
61_cs,CONF_0022,0.19151,0.02452,0.09821,0.21258,0.18822,0.18491
61_cs,CONF_0024,0.14804,0.02559,0.11736,0.23542,0.18041,0.19565
61_cs,CONF_0025,0.16522,0.02428,0.07772,0.27908,0.15995,0.20238
61_cs,CONF_0026,0.20113,0.02368,0.06850,0.30723,0.19090,0.21149
61_cs,CONF_0029,0.17445,0.02496,0.09210,0.24595,0.16805,0.20349
61_cs,CONF_0030,0.19365,0.02216,0.06041,0.27604,0.19478,0.18960
61_cs,CONF_0033,0.16508,0.02527,0.09353,0.24998,0.18267,0.19535
61_cs,CONF_0034,0.15774,0.02633,0.09842,0.23520,0.15590,0.20860
61_cs,CONF_0035,0.17444,0.02497,0.09199,0.24626,0.16814,0.20342
61_cs,CONF_0036,0.20155,0.02371,0.06872,0.30624,0.19090,0.21204
61_cs,CONF_0038,0.16467,0.02540,0.09408,0.24891,0.18264,0.19554
61_cs,CONF_0040,0.19212,0.02357,0.08609,0.25510,0.19432,0.19891
61_cs,CONF_0041,0.16453,0.02542,0.09417,0.24878,0.18263,0.19558
61_cs,CONF_0045,0.17098,0.02536,0.09223,0.21682,0.17772,0.20173
61_cs,CONF_0050,0.19417,0.02205,0.06040,0.27623,0.19470,0.18952
62_cs,CONF_0001,0.18579,0.02429,0.09726,0.21819,0.18010,0.19767
62_cs,CONF_0002,0.17333,0.02562,0.08299,0.26494,0.17965,0.19672
62_cs,CONF_0003,0.18506,0.02434,0.09837,0.21738,0.17920,0.19737
62_cs,CONF_0004,0.17564,0.02513,0.10443,0.21659,0.16599,0.19797
62_cs,CONF_0005,0.17529,0.02505,0.10363,0.21930,0.16507,0.19858
62_cs,CONF_0006,0.16787,0.02459,0.07526,0.28194,0.16088,0.20271
62_cs,CONF_0007,0.14833,0.02543,0.11700,0.23606,0.18032,0.19618
62_cs,CONF_0009,0.16750,0.02544,0.10894,0.23628,0.15836,0.21255
62_cs,CONF_0010,0.16563,0.02525,0.09326,0.24993,0.18270,0.19497
62_cs,CONF_0011,0.14704,0.02564,0.12020,0.23402,0.18062,0.19535
62_cs,CONF_0014,0.15689,0.02638,0.09831,0.23535,0.15601,0.20865
62_cs,CONF_0015,0.16793,0.02538,0.10867,0.23611,0.15827,0.21266
62_cs,CONF_0016,0.19271,0.02366,0.08503,0.25706,0.19507,0.19812
62_cs,CONF_0018,0.16573,0.02523,0.09316,0.24999,0.18277,0.19497
62_cs,CONF_0019,0.16561,0.02528,0.09286,0.25057,0.18242,0.19496
62_cs,CONF_0020,0.20036,0.02373,0.06873,0.30599,0.19114,0.21100
62_cs,CONF_0021,0.14647,0.02569,0.11988,0.23481,0.18020,0.19540
62_cs,CONF_0024,0.19052,0.02450,0.09817,0.21261,0.18829,0.18507
62_cs,CONF_0026,0.15182,0.02553,0.11240,0.24459,0.17938,0.20179
62_cs,CONF_0027,0.14773,0.02557,0.11890,0.23475,0.18060,0.19559
62_cs,CONF_0028,0.16574,0.02442,0.07649,0.28111,0.16088,0.20337
62_cs,CONF_0029,0.20041,0.02370,0.06866,0.30645,0.19099,0.21105
62_cs,CONF_0033,0.18881,0.02384,0.08870,0.25320,0.19431,0.19747
62_cs,CONF_0035,0.17404,0.02504,0.09166,0.24675,0.16795,0.20372
62_cs,CONF_0036,0.16572,0.02445,0.07662,0.28079,0.16074,0.20329
62_cs,CONF_0037,0.19387,0.02224,0.06026,0.27576,0.19480,0.18962
62_cs,CONF_0040,0.16412,0.02548,0.09370,0.24993,0.18263,0.19533
62_cs,CONF_0041,0.16688,0.02429,0.07626,0.28190,0.16086,0.20396
62_cs,CONF_0042,0.16434,0.02581,0.09368,0.24978,0.18212,0.19484
62_cs,CONF_0043,0.15712,0.02639,0.09811,0.23550,0.15610,0.20846
62_cs,CONF_0044,0.17459,0.02506,0.09144,0.24630,0.16818,0.20346
62_cs,CONF_0045,0.20096,0.02375,0.06871,0.30613,0.19120,0.21084
62_cs,CONF_0047,0.16470,0.02540,0.09295,0.25063,0.18220,0.19515
62_cs,CONF_0049,0.19072,0.02374,0.08762,0.25415,0.19494,0.19795
62_cs,CONF_0050,0.16613,0.02508,0.09240,0.25126,0.18238,0.19524
62_cs,CONF_0055,0.16534,0.02535,0.09317,0.25029,0.18243,0.19479
63_cs,CONF_0001,0.08214,0.02741,0.16827,0.28504,0.18433,0.16911
64_cs,CONF_0001,0.08251,0.02722,0.16830,0.28379,0.18498,0.16963
67_cs,CONF_0001,0.08995,0.02291,0.14373,0.26931,0.18370,0.16123
67_cs,CONF_0003,0.07812,0.02775,0.16698,0.27803,0.17592,0.17872
67_cs,CONF_0006,0.11431,0.03308,0.14625,0.25975,0.17029,0.18602
67_cs,CONF_0007,0.13850,0.02933,0.08642,0.27652,0.15831,0.18695
67_cs,CONF_0009,0.07765,0.02766,0.16698,0.27774,0.17851,0.17613
67_cs,CONF_0010,0.13855,0.02933,0.08598,0.27662,0.15795,0.18690
67_cs,CONF_0013,0.14658,0.03100,0.08579,0.29480,0.14938,0.19853
67_cs,CONF_0015,0.08579,0.02915,0.13890,0.27662,0.18686,0.15887
67_cs,CONF_0022,0.07779,0.02808,0.16851,0.27813,0.17551,0.17894
67_cs,CONF_0031,0.07844,0.02798,0.16756,0.27785,0.17615,0.17862
67_cs,CONF_0034,0.16775,0.02788,0.07830,0.27777,0.17559,0.17848
67_cs,CONF_0035,0.13889,0.02933,0.08649,0.27640,0.15791,0.18763
67_cs,CONF_0037,0.14428,0.03120,0.08657,0.29560,0.14756,0.19844
67_cs,CONF_0040,0.07821,0.02798,0.16796,0.27755,0.17815,0.17628
67_cs,CONF_0044,0.09009,0.02293,0.14358,0.26893,0.18356,0.16134
67_cs,CONF_0045,0.07861,0.02814,0.16824,0.27660,0.17627,0.17858
67_cs,CONF_0055,0.16829,0.02778,0.07767,0.27723,0.17851,0.17621
67_cs,CONF_0058,0.07794,0.02805,0.16775,0.27817,0.17933,0.17555
67_cs,CONF_0061,0.07838,0.02767,0.16867,0.27699,0.17812,0.17694
67_cs,CONF_0065,0.16876,0.02782,0.07780,0.27694,0.17638,0.17832
67_cs,CONF_0072,0.16821,0.02775,0.07868,0.27723,0.17887,0.17591
67_cs,CONF_0076,0.16749,0.02769,0.07865,0.27788,0.17895,0.17591
67_cs,CONF_0089,0.07870,0.02792,0.16742,0.27745,0.17849,0.17668
68_cs,CONF_0001,0.09017,0.02304,0.14344,0.26935,0.18362,0.16110
68_cs,CONF_0003,0.16793,0.02784,0.07829,0.27786,0.17537,0.17875
68_cs,CONF_0006,0.11389,0.03306,0.14699,0.25939,0.17026,0.18627
68_cs,CONF_0007,0.13813,0.02947,0.08648,0.27586,0.15831,0.18701
68_cs,CONF_0008,0.16229,0.02732,0.06321,0.30381,0.16522,0.17858
68_cs,CONF_0009,0.16814,0.02778,0.07822,0.27679,0.17866,0.17585
68_cs,CONF_0010,0.13819,0.02934,0.08716,0.27608,0.15719,0.18769
68_cs,CONF_0013,0.13756,0.02949,0.08702,0.27549,0.15834,0.18686
68_cs,CONF_0015,0.14608,0.03138,0.08613,0.29843,0.14762,0.19946
68_cs,CONF_0022,0.13808,0.02947,0.08659,0.27606,0.18720,0.15803
68_cs,CONF_0024,0.08666,0.03097,0.14523,0.29598,0.19876,0.14841
68_cs,CONF_0025,0.16721,0.02759,0.07845,0.27811,0.17671,0.17759
68_cs,CONF_0033,0.16820,0.02773,0.07818,0.27779,0.17578,0.17831
68_cs,CONF_0035,0.16746,0.02775,0.07817,0.27726,0.17622,0.17856
68_cs,CONF_0036,0.13800,0.02939,0.08717,0.27590,0.15732,0.18768
68_cs,CONF_0038,0.07833,0.02800,0.16909,0.27744,0.17923,0.17483
68_cs,CONF_0043,0.08954,0.02294,0.14379,0.26922,0.18294,0.16191
68_cs,CONF_0044,0.16744,0.02775,0.07833,0.27867,0.17579,0.17839
68_cs,CONF_0057,0.07830,0.02789,0.16854,0.27756,0.17821,0.17602
68_cs,CONF_0059,0.16681,0.02761,0.07858,0.27700,0.17818,0.17669
68_cs,CONF_0066,0.07786,0.02799,0.16925,0.27779,0.17582,0.17842
68_cs,CONF_0073,0.07788,0.02802,0.16965,0.27787,0.17900,0.17505
68_cs,CONF_0074,0.07815,0.02776,0.16742,0.27777,0.17801,0.17589
68_cs,CONF_0076,0.07820,0.02781,0.16780,0.27771,0.17825,0.17558
68_cs,CONF_0079,0.16800,0.02781,0.07846,0.27694,0.17551,0.17895
68_cs,CONF_0090,0.07802,0.02783,0.16854,0.27794,0.17558,0.17830
68_cs,CONF_0092,0.06387,0.02776,0.15861,0.30149,0.16861,0.17611
68_cs,CONF_0095,0.16729,0.02764,0.07814,0.27804,0.17936,0.17522
69_cs,CONF_0001,0.12771,0.02538,0.12266,0.21179,0.19979,0.19906
69_cs,CONF_0002,0.12264,0.02532,0.12830,0.21150,0.19918,0.19975
69_cs,CONF_0003,0.12258,0.02525,0.12821,0.21164,0.19922,0.19987
6_cs,CONF_0002,0.03126,0,0.06945,0.16247,0.10826,0.04103
6_cs,CONF_0005,0.14400,0.02214,0.10597,0.20196,0.19581,0.11049
