Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
88_cs,CONF_0005,-0.26489,-0.24024,-0.29864,0.23471,0.32361,0.91242,0.93605,0.24751,0.24783
88_cs,CONF_0010,-0.26562,-0.24017,-0.29784,0.23464,0.32327,0.91216,0.93638,0.24749,0.24789
88_cs,CONF_0014,-0.30355,-0.24113,-0.25607,0.23755,0.34091,0.91811,0.91599,0.24023,0.24800
88_cs,CONF_0015,-0.27875,-0.22847,-0.29367,0.23912,0.30142,0.93711,0.92456,0.23825,0.23867
88_cs,CONF_0020,-0.26121,-0.24103,-0.30220,0.23507,0.32689,0.91392,0.93225,0.24765,0.24729
88_cs,CONF_0022,-0.26205,-0.24042,-0.30170,0.23500,0.32465,0.91357,0.93441,0.24760,0.24763
88_cs,CONF_0045,-0.31023,-0.24151,-0.26378,0.24579,0.39903,0.93431,0.90284,0.23834,0.22554
88_cs,CONF_0046,-0.30251,-0.24227,-0.26221,0.22811,0.38611,0.92332,0.92792,0.24985,0.24732
88_cs,CONF_0052,-0.32139,-0.24277,-0.24908,0.23810,0.31611,0.94023,0.90980,0.24863,0.26164
88_cs,CONF_0066,-0.29999,-0.25370,-0.25466,0.24161,0.40848,0.88963,0.94846,0.22893,0.21983
88_cs,CONF_0086,-0.26007,-0.24114,-0.30339,0.23516,0.32651,0.91396,0.93249,0.24762,0.24742
88_cs,CONF_0087,-0.31867,-0.24122,-0.23789,0.24077,0.30920,0.90669,0.94421,0.24957,0.24115
88_cs,CONF_0103,-0.26772,-0.23886,-0.28682,0.23936,0.29565,0.92171,0.93913,0.24372,0.24583
88_cs,CONF_0115,-0.24863,-0.23856,-0.31873,0.24636,0.33957,0.92021,0.94021,0.23662,0.23923
88_cs,CONF_0139,-0.27051,-0.23496,-0.29882,0.22686,0.37507,0.93002,0.94207,0.24730,0.24606
88_cs,CONF_0143,-0.26979,-0.24275,-0.28369,0.25780,0.29532,0.94340,0.91642,0.24201,0.24153
88_cs,CONF_0156,-0.25774,-0.23733,-0.30468,0.23958,0.30952,0.96323,0.91316,0.23719,0.25040
88_cs,CONF_0158,-0.26976,-0.24324,-0.28364,0.25785,0.29486,0.94399,0.91650,0.24212,0.24152
88_cs,CONF_0162,-0.29940,-0.24095,-0.26718,0.22729,0.38645,0.92234,0.93079,0.24987,0.24805
88_cs,CONF_0175,-0.27061,-0.23318,-0.30141,0.24447,0.31983,0.93007,0.92025,0.23969,0.24383
88_cs,CONF_0178,-0.31908,-0.24144,-0.23749,0.24083,0.30921,0.90666,0.94447,0.24968,0.24095
89_cs,CONF_0005,-0.31466,-0.23169,-0.25033,0.23946,0.29913,0.92792,0.92893,0.24829,0.24392
89_cs,CONF_0006,-0.25634,-0.23063,-0.31508,0.24270,0.28851,0.93210,0.91824,0.23952,0.25035
89_cs,CONF_0008,-0.30722,-0.23012,-0.25883,0.24303,0.27871,0.92260,0.93802,0.24749,0.24396
89_cs,CONF_0013,-0.30716,-0.23001,-0.25898,0.24321,0.27860,0.92236,0.93785,0.24744,0.24386
89_cs,CONF_0014,-0.26517,-0.23431,-0.31054,0.24222,0.29495,0.93351,0.92567,0.24284,0.24984
89_cs,CONF_0021,-0.26520,-0.23055,-0.30836,0.24158,0.30464,0.93870,0.91860,0.24238,0.24888
89_cs,CONF_0022,-0.30090,-0.21714,-0.29094,0.24243,0.30262,0.91950,0.94680,0.24681,0.24522
89_cs,CONF_0024,-0.30902,-0.23052,-0.26459,0.24158,0.30476,0.91867,0.93863,0.24893,0.24237
89_cs,CONF_0025,-0.31712,-0.23557,-0.24956,0.24573,0.30830,0.92003,0.91855,0.24621,0.24247
89_cs,CONF_0028,-0.30869,-0.23082,-0.26503,0.24171,0.30492,0.91893,0.93860,0.24903,0.24243
89_cs,CONF_0033,-0.29140,-0.21707,-0.30062,0.24238,0.30238,0.94723,0.91969,0.24523,0.24670
89_cs,CONF_0034,-0.25160,-0.23127,-0.31373,0.23952,0.29871,0.92860,0.92877,0.24386,0.24814
89_cs,CONF_0046,-0.25900,-0.23011,-0.30676,0.24307,0.27849,0.93792,0.92233,0.24389,0.24743
89_cs,CONF_0056,-0.30681,-0.22995,-0.25924,0.24314,0.27846,0.92257,0.93772,0.24735,0.24388
89_cs,CONF_0061,-0.25692,-0.23039,-0.31499,0.24287,0.28789,0.93263,0.91827,0.23958,0.25026
89_cs,CONF_0068,-0.27674,-0.23082,-0.30458,0.24222,0.29690,0.92966,0.93445,0.24198,0.24724
89_cs,CONF_0077,-0.25176,-0.23121,-0.31349,0.23958,0.29833,0.92900,0.92883,0.24360,0.24801
89_cs,CONF_0079,-0.25155,-0.23125,-0.31372,0.23953,0.29877,0.92889,0.92878,0.24370,0.24809
89_cs,CONF_0095,-0.30382,-0.23055,-0.27730,0.24209,0.29681,0.93440,0.92877,0.24730,0.24197
89_cs,CONF_0096,-0.26363,-0.23077,-0.30930,0.24161,0.30486,0.93859,0.91824,0.24226,0.24898
89_cs,CONF_0098,-0.31512,-0.23095,-0.25606,0.24284,0.28866,0.91800,0.93242,0.25028,0.23954
89_cs,CONF_0104,-0.26086,-0.23215,-0.31490,0.24553,0.29666,0.92565,0.93619,0.23989,0.24830
89_cs,CONF_0116,-0.25624,-0.23081,-0.31526,0.24293,0.28793,0.93290,0.91763,0.23949,0.25033
89_cs,CONF_0132,-0.25832,-0.23056,-0.30698,0.24319,0.27875,0.93785,0.92212,0.24394,0.24743
89_cs,CONF_0137,-0.25895,-0.23023,-0.30723,0.24312,0.27835,0.93822,0.92253,0.24406,0.24735
89_cs,CONF_0141,-0.25905,-0.23020,-0.30699,0.24310,0.27822,0.93804,0.92251,0.24404,0.24738
89_cs,CONF_0149,-0.25911,-0.23008,-0.30692,0.24310,0.27859,0.93784,0.92232,0.24380,0.24743
89_cs,CONF_0150,-0.25870,-0.23029,-0.30719,0.24318,0.27867,0.93831,0.92191,0.24399,0.24751
89_cs,CONF_0156,-0.26253,-0.23090,-0.30983,0.24151,0.30467,0.93855,0.91827,0.24216,0.24889
89_cs,CONF_0162,-0.26289,-0.23072,-0.30972,0.24151,0.30488,0.93843,0.91828,0.24218,0.24888
90_cs,CONF_0005,-0.24821,-0.23930,-0.31382,0.24485,0.30437,0.90506,0.93288,0.24692,0.24496
90_cs,CONF_0006,-0.25634,-0.23057,-0.31531,0.24276,0.28836,0.93252,0.91846,0.23947,0.25023
90_cs,CONF_0024,-0.26424,-0.23078,-0.30884,0.24160,0.30480,0.93830,0.91851,0.24235,0.24891
90_cs,CONF_0025,-0.30099,-0.21734,-0.29055,0.24260,0.30230,0.91940,0.94661,0.24682,0.24522
90_cs,CONF_0027,-0.30869,-0.23042,-0.26483,0.24159,0.30468,0.91885,0.93864,0.24888,0.24234
90_cs,CONF_0028,-0.30531,-0.23001,-0.27121,0.24102,0.29612,0.93396,0.92616,0.24741,0.24551
90_cs,CONF_0033,-0.30882,-0.23044,-0.26470,0.24156,0.30495,0.91889,0.93828,0.24890,0.24239
90_cs,CONF_0041,-0.30029,-0.21717,-0.29140,0.24241,0.30251,0.94651,0.91932,0.24672,0.24533
90_cs,CONF_0042,-0.30694,-0.22988,-0.25932,0.24319,0.27839,0.92255,0.93746,0.24741,0.24374
90_cs,CONF_0066,-0.30678,-0.23017,-0.25932,0.24324,0.27837,0.92254,0.93764,0.24739,0.24385
90_cs,CONF_0072,-0.30701,-0.23005,-0.25944,0.24303,0.27824,0.92288,0.93823,0.24746,0.24400
90_cs,CONF_0079,-0.31523,-0.23061,-0.25635,0.24289,0.28827,0.93263,0.91782,0.25033,0.23939
90_cs,CONF_0087,-0.27657,-0.23099,-0.30472,0.24230,0.29702,0.92950,0.93439,0.24201,0.24726
90_cs,CONF_0088,-0.31380,-0.23930,-0.24858,0.24483,0.30395,0.90543,0.93319,0.24481,0.24716
90_cs,CONF_0092,-0.31385,-0.23911,-0.24850,0.24487,0.30446,0.90520,0.93280,0.24490,0.24700
90_cs,CONF_0101,-0.30927,-0.23053,-0.26367,0.24159,0.30467,0.91821,0.93883,0.24889,0.24225
90_cs,CONF_0109,-0.31481,-0.23190,-0.26127,0.24549,0.29624,0.93643,0.92578,0.24825,0.23992
90_cs,CONF_0111,-0.25933,-0.22992,-0.30672,0.24314,0.27838,0.93758,0.92241,0.24384,0.24742
90_cs,CONF_0114,-0.31373,-0.23928,-0.24866,0.24480,0.30396,0.90560,0.93308,0.24486,0.24715
90_cs,CONF_0117,-0.31383,-0.23914,-0.24875,0.24486,0.30424,0.93302,0.90544,0.24484,0.24712
90_cs,CONF_0120,-0.31382,-0.23917,-0.24883,0.24482,0.30407,0.93311,0.90564,0.24482,0.24718
90_cs,CONF_0141,-0.25695,-0.23024,-0.31482,0.24295,0.28817,0.91778,0.93258,0.23948,0.25026
90_cs,CONF_0143,-0.31371,-0.23918,-0.24876,0.24482,0.30430,0.93296,0.90535,0.24488,0.24712
90_cs,CONF_0145,-0.30963,-0.23061,-0.26315,0.24159,0.30460,0.93884,0.91814,0.24890,0.24225
90_cs,CONF_0147,-0.30700,-0.23000,-0.25899,0.24323,0.27851,0.92258,0.93767,0.24741,0.24370
90_cs,CONF_0150,-0.30094,-0.21705,-0.29096,0.24247,0.30248,0.94690,0.91990,0.24671,0.24517
90_cs,CONF_0157,-0.30700,-0.22975,-0.25957,0.24313,0.27832,0.92289,0.93738,0.24746,0.24376
90_cs,CONF_0167,-0.30710,-0.22983,-0.25944,0.24313,0.27824,0.92289,0.93751,0.24746,0.24376
90_cs,CONF_0174,-0.30701,-0.23007,-0.25924,0.24325,0.27843,0.92265,0.93760,0.24748,0.24386
90_cs,CONF_0185,-0.30713,-0.22988,-0.25934,0.24316,0.27841,0.92289,0.93745,0.24745,0.24376
90_cs,CONF_0187,-0.30901,-0.23047,-0.26427,0.24161,0.30471,0.91840,0.93884,0.24888,0.24232
90_cs,CONF_0191,-0.30283,-0.22664,-0.26457,0.24413,0.27286,0.91911,0.92920,0.24718,0.24205
90_cs,CONF_0195,-0.30930,-0.23056,-0.26397,0.24158,0.30458,0.91850,0.93890,0.24890,0.24237
91_cs,CONF_0009,-0.28637,-0.22599,-0.32292,0.24097,0.28014,0.90328,0.90236,0.24174,0.24412
91_cs,CONF_0013,-0.28923,-0.22637,-0.31646,0.23990,0.27303,0.90479,0.90090,0.24061,0.24346
91_cs,CONF_0014,-0.24822,-0.23761,-0.33471,0.24085,0.27597,0.89836,0.87994,0.23938,0.24265
91_cs,CONF_0017,-0.28888,-0.22643,-0.31676,0.24000,0.27309,0.90469,0.90065,0.24060,0.24349
91_cs,CONF_0027,-0.28611,-0.22463,-0.32064,0.24034,0.28521,0.89185,0.89899,0.24093,0.24439
91_cs,CONF_0034,-0.25740,-0.23572,-0.33696,0.24139,0.27766,0.91619,0.87895,0.23992,0.24470
91_cs,CONF_0040,-0.31139,-0.22437,-0.29839,0.24012,0.27813,0.91013,0.89396,0.24091,0.24390
91_cs,CONF_0047,-0.32282,-0.22371,-0.29130,0.24004,0.28235,0.89078,0.91638,0.24620,0.24353
91_cs,CONF_0055,-0.32323,-0.22364,-0.29101,0.24011,0.28227,0.89077,0.91629,0.24621,0.24350
91_cs,CONF_0060,-0.31876,-0.22357,-0.29412,0.24007,0.28192,0.91205,0.89741,0.24491,0.24295
91_cs,CONF_0075,-0.31578,-0.22873,-0.27946,0.23964,0.27248,0.89091,0.89766,0.24283,0.24252
91_cs,CONF_0076,-0.28972,-0.22550,-0.30786,0.24013,0.27788,0.90178,0.88122,0.24021,0.24198
91_cs,CONF_0087,-0.31099,-0.22478,-0.29472,0.23932,0.27624,0.90882,0.89534,0.24330,0.24193
91_cs,CONF_0090,-0.28533,-0.22470,-0.32123,0.24035,0.28532,0.89217,0.89845,0.24095,0.24443
91_cs,CONF_0100,-0.30266,-0.22463,-0.30340,0.23992,0.27541,0.89669,0.90537,0.24286,0.24356
91_cs,CONF_0104,-0.30269,-0.22447,-0.30381,0.23993,0.27517,0.89754,0.90501,0.24286,0.24372
91_cs,CONF_0122,-0.28975,-0.22543,-0.30797,0.24015,0.27790,0.90196,0.88108,0.24026,0.24199
91_cs,CONF_0138,-0.23686,-0.24470,-0.33963,0.24237,0.27970,0.90528,0.86399,0.24042,0.24290
91_cs,CONF_0139,-0.27895,-0.22563,-0.32722,0.24271,0.28514,0.90550,0.88068,0.24178,0.24604
91_cs,CONF_0142,-0.33244,-0.23056,-0.26609,0.24105,0.28161,0.87988,0.90784,0.24413,0.24303
91_cs,CONF_0144,-0.33961,-0.24471,-0.23664,0.24248,0.27967,0.86344,0.90527,0.24280,0.24036
91_cs,CONF_0148,-0.26654,-0.23067,-0.33193,0.24083,0.28160,0.90790,0.88012,0.24322,0.24414
91_cs,CONF_0157,-0.32570,-0.22765,-0.27813,0.24101,0.28175,0.90361,0.88921,0.24320,0.24309
91_cs,CONF_0158,-0.31876,-0.22351,-0.29454,0.24013,0.28167,0.91262,0.89732,0.24489,0.24298
91_cs,CONF_0174,-0.26908,-0.23001,-0.32703,0.24076,0.28580,0.88569,0.88741,0.24197,0.24198
91_cs,CONF_0178,-0.32615,-0.22763,-0.27795,0.24112,0.28151,0.90363,0.88925,0.24321,0.24310
91_cs,CONF_0202,-0.29174,-0.22579,-0.30652,0.24265,0.28043,0.88182,0.89107,0.24281,0.24233
91_cs,CONF_0205,-0.27944,-0.22544,-0.32693,0.24273,0.28530,0.90511,0.88074,0.24175,0.24605
91_cs,CONF_0222,-0.32130,-0.22499,-0.28514,0.24048,0.28520,0.89845,0.89219,0.24428,0.24094
91_cs,CONF_0230,-0.33242,-0.23066,-0.26596,0.24105,0.28154,0.87980,0.90792,0.24411,0.24300
91_cs,CONF_0279,-0.26889,-0.23010,-0.32705,0.24077,0.28609,0.88575,0.88726,0.24195,0.24198
91_cs,CONF_0289,-0.30684,-0.22560,-0.29050,0.24021,0.27757,0.88177,0.90148,0.24190,0.24024
91_cs,CONF_0292,-0.27831,-0.22574,-0.32739,0.24284,0.28540,0.90532,0.88032,0.24175,0.24599
91_cs,CONF_0301,-0.32720,-0.23008,-0.26868,0.24088,0.28592,0.88750,0.88565,0.24212,0.24193
91_cs,CONF_0302,-0.32134,-0.22507,-0.28510,0.24046,0.28518,0.89867,0.89230,0.24424,0.24089
92_cs,CONF_0007,-0.28691,-0.22575,-0.32303,0.24078,0.28005,0.90337,0.90275,0.24204,0.24429
92_cs,CONF_0009,-0.28786,-0.22554,-0.32240,0.24080,0.28022,0.90325,0.90266,0.24208,0.24426
92_cs,CONF_0013,-0.28880,-0.22636,-0.31673,0.23993,0.27315,0.90403,0.90100,0.24063,0.24348
92_cs,CONF_0014,-0.24867,-0.23751,-0.33452,0.24088,0.27578,0.89872,0.88073,0.23939,0.24272
92_cs,CONF_0017,-0.28842,-0.22637,-0.31697,0.24001,0.27313,0.90404,0.90058,0.24059,0.24343
92_cs,CONF_0027,-0.28594,-0.22470,-0.32063,0.24044,0.28499,0.89209,0.89934,0.24089,0.24429
92_cs,CONF_0034,-0.25739,-0.23570,-0.33729,0.24146,0.27793,0.91562,0.87904,0.24001,0.24473
92_cs,CONF_0040,-0.31108,-0.22448,-0.29896,0.24007,0.27811,0.91092,0.89338,0.24112,0.24416
92_cs,CONF_0047,-0.32203,-0.22352,-0.29243,0.23989,0.28228,0.89078,0.91708,0.24619,0.24360
92_cs,CONF_0055,-0.32235,-0.22345,-0.29225,0.23994,0.28230,0.89088,0.91690,0.24621,0.24357
92_cs,CONF_0059,-0.31263,-0.22316,-0.29673,0.23985,0.28231,0.91090,0.89333,0.24449,0.24245
92_cs,CONF_0074,-0.31639,-0.22865,-0.27963,0.23970,0.27255,0.89094,0.89841,0.24280,0.24260
92_cs,CONF_0075,-0.29017,-0.22561,-0.30702,0.24022,0.27768,0.90091,0.88156,0.24022,0.24186
92_cs,CONF_0086,-0.31142,-0.22497,-0.29400,0.23930,0.27649,0.90827,0.89493,0.24334,0.24189
92_cs,CONF_0089,-0.28567,-0.22472,-0.32097,0.24044,0.28484,0.89251,0.89898,0.24084,0.24432
92_cs,CONF_0099,-0.30183,-0.22458,-0.30498,0.23984,0.27526,0.89928,0.90392,0.24293,0.24387
92_cs,CONF_0103,-0.30211,-0.22458,-0.30467,0.23986,0.27529,0.89886,0.90416,0.24295,0.24385
92_cs,CONF_0121,-0.28972,-0.22548,-0.30807,0.24017,0.27773,0.90188,0.88126,0.24021,0.24194
92_cs,CONF_0130,-0.29284,-0.22479,-0.31570,0.23915,0.28244,0.91796,0.88869,0.24349,0.24320
92_cs,CONF_0138,-0.23619,-0.24516,-0.33976,0.24251,0.27950,0.90554,0.86395,0.24035,0.24283
92_cs,CONF_0139,-0.27912,-0.22553,-0.32734,0.24275,0.28549,0.90529,0.88066,0.24203,0.24612
92_cs,CONF_0141,-0.23685,-0.24485,-0.33946,0.24247,0.27985,0.90489,0.86416,0.24036,0.24283
92_cs,CONF_0143,-0.33242,-0.23057,-0.26631,0.24097,0.28159,0.88005,0.90860,0.24409,0.24289
92_cs,CONF_0148,-0.26675,-0.23044,-0.33219,0.24097,0.28157,0.90820,0.87972,0.24303,0.24411
92_cs,CONF_0154,-0.25988,-0.23136,-0.32989,0.24287,0.28578,0.89816,0.86521,0.24193,0.24396
92_cs,CONF_0157,-0.32539,-0.22771,-0.27830,0.24093,0.28191,0.90325,0.88955,0.24324,0.24316
92_cs,CONF_0172,-0.26865,-0.23030,-0.32717,0.24089,0.28592,0.88585,0.88738,0.24197,0.24211
92_cs,CONF_0176,-0.32596,-0.22743,-0.27844,0.24099,0.28162,0.90375,0.88969,0.24311,0.24311
92_cs,CONF_0190,-0.25953,-0.23151,-0.32984,0.24284,0.28591,0.89811,0.86505,0.24180,0.24389
92_cs,CONF_0200,-0.29161,-0.22560,-0.30666,0.24274,0.28024,0.88201,0.89088,0.24283,0.24225
92_cs,CONF_0203,-0.27958,-0.22537,-0.32691,0.24272,0.28565,0.90473,0.88089,0.24203,0.24613
92_cs,CONF_0218,-0.32118,-0.22471,-0.28571,0.24045,0.28487,0.89868,0.89255,0.24435,0.24095
92_cs,CONF_0230,-0.26680,-0.23042,-0.33213,0.24102,0.28155,0.90809,0.87970,0.24302,0.24410
92_cs,CONF_0278,-0.26830,-0.23029,-0.32756,0.24088,0.28584,0.88622,0.88696,0.24191,0.24213
92_cs,CONF_0287,-0.30732,-0.22559,-0.29051,0.24025,0.27767,0.88148,0.90138,0.24202,0.24031
92_cs,CONF_0290,-0.27906,-0.22562,-0.32732,0.24270,0.28531,0.90551,0.88074,0.24194,0.24610
92_cs,CONF_0299,-0.32725,-0.23031,-0.26849,0.24086,0.28606,0.88748,0.88577,0.24202,0.24194
93_cs,CONF_0001,-0.31868,-0.22735,-0.27451,0.24422,0.28795,0.96504,0.97300,0.24543,0.24296
93_cs,CONF_0003,-0.31866,-0.22764,-0.27387,0.24431,0.28817,0.96675,0.97142,0.24546,0.24342
93_cs,CONF_0004,-0.31830,-0.22816,-0.26809,0.24081,0.28939,0.96022,0.97990,0.24753,0.24295
93_cs,CONF_0009,-0.31412,-0.23430,-0.27407,0.23915,0.27210,0.97277,0.98608,0.24721,0.24362
93_cs,CONF_0010,-0.31877,-0.22853,-0.26719,0.24071,0.28974,0.96183,0.97871,0.24749,0.24324
93_cs,CONF_0014,-0.31377,-0.23450,-0.27383,0.23895,0.27291,0.97102,0.98757,0.24818,0.24404
93_cs,CONF_0015,-0.31504,-0.23436,-0.27288,0.23958,0.27276,0.97447,0.98471,0.24711,0.24330
93_cs,CONF_0016,-0.31454,-0.23448,-0.27232,0.23933,0.27367,0.97267,0.98609,0.24797,0.24368
93_cs,CONF_0017,-0.25990,-0.23063,-0.32492,0.23915,0.27625,0.98429,0.97669,0.23903,0.24687
93_cs,CONF_0018,-0.26022,-0.23075,-0.32415,0.23884,0.27713,0.98573,0.97522,0.23967,0.24789
93_cs,CONF_0020,-0.25836,-0.23106,-0.32546,0.23959,0.27715,0.98239,0.97798,0.23869,0.24666
93_cs,CONF_0023,-0.25889,-0.23104,-0.32461,0.23938,0.27771,0.98390,0.97663,0.23925,0.24763
93_cs,CONF_0032,-0.31832,-0.22818,-0.26801,0.24078,0.28938,0.96026,0.98000,0.24754,0.24292
93_cs,CONF_0049,-0.31897,-0.22855,-0.26702,0.24075,0.28972,0.96195,0.97870,0.24746,0.24323
93_cs,CONF_0066,-0.31471,-0.23439,-0.27374,0.23930,0.27217,0.97260,0.98652,0.24722,0.24357
93_cs,CONF_0075,-0.31402,-0.23430,-0.27457,0.23928,0.27200,0.97296,0.98614,0.24728,0.24366
93_cs,CONF_0083,-0.31522,-0.23421,-0.27294,0.23973,0.27287,0.97447,0.98511,0.24694,0.24320
93_cs,CONF_0088,-0.31398,-0.23451,-0.27394,0.23912,0.27298,0.97075,0.98800,0.24817,0.24402
93_cs,CONF_0091,-0.32576,-0.23107,-0.25786,0.23956,0.27704,0.97796,0.98237,0.24667,0.23862
93_cs,CONF_0099,-0.31860,-0.22785,-0.27357,0.24409,0.28832,0.96640,0.97163,0.24543,0.24333
93_cs,CONF_0107,-0.31459,-0.23456,-0.27269,0.23943,0.27376,0.97285,0.98645,0.24792,0.24367
93_cs,CONF_0108,-0.31845,-0.22752,-0.27436,0.24421,0.28809,0.96484,0.97287,0.24538,0.24294
93_cs,CONF_0123,-0.31873,-0.22787,-0.27361,0.24410,0.28843,0.96648,0.97149,0.24539,0.24335
93_cs,CONF_0128,-0.25976,-0.23072,-0.32497,0.23920,0.27635,0.98418,0.97667,0.23884,0.24693
93_cs,CONF_0137,-0.25949,-0.23090,-0.32532,0.23910,0.27651,0.98420,0.97679,0.23902,0.24702
93_cs,CONF_0138,-0.25983,-0.23071,-0.32413,0.23869,0.27718,0.98589,0.97496,0.23947,0.24791
93_cs,CONF_0148,-0.25822,-0.23104,-0.32568,0.23965,0.27729,0.98230,0.97801,0.23850,0.24672
93_cs,CONF_0149,-0.26014,-0.23057,-0.32423,0.23885,0.27708,0.98568,0.97507,0.23949,0.24789
93_cs,CONF_0150,-0.27437,-0.22752,-0.31857,0.24432,0.28794,0.97319,0.96461,0.24289,0.24537
93_cs,CONF_0165,-0.25834,-0.23085,-0.32558,0.23961,0.27700,0.98249,0.97794,0.23849,0.24660
93_cs,CONF_0168,-0.25851,-0.23103,-0.32486,0.23932,0.27811,0.98365,0.97660,0.23908,0.24774
93_cs,CONF_0177,-0.27346,-0.22797,-0.31880,0.24417,0.28830,0.97185,0.96613,0.24332,0.24538
93_cs,CONF_0196,-0.26801,-0.22806,-0.31851,0.24087,0.28931,0.98016,0.96012,0.24290,0.24756
94_cs,CONF_0002,-0.31832,-0.22764,-0.27430,0.24437,0.28805,0.96460,0.97271,0.24542,0.24290
94_cs,CONF_0007,-0.31846,-0.22798,-0.27367,0.24426,0.28812,0.96633,0.97137,0.24541,0.24331
94_cs,CONF_0008,-0.31861,-0.22817,-0.26795,0.24083,0.28932,0.96001,0.97996,0.24755,0.24294
94_cs,CONF_0012,-0.31416,-0.23407,-0.27453,0.23915,0.27205,0.97295,0.98624,0.24705,0.24361
94_cs,CONF_0013,-0.31895,-0.22853,-0.26718,0.24076,0.28959,0.96176,0.97873,0.24752,0.24326
94_cs,CONF_0014,-0.31370,-0.23412,-0.27453,0.23900,0.27282,0.97096,0.98803,0.24796,0.24402
94_cs,CONF_0015,-0.31463,-0.23410,-0.27359,0.23962,0.27265,0.97490,0.98477,0.24674,0.24332
94_cs,CONF_0016,-0.32499,-0.23101,-0.25910,0.23906,0.27661,0.97631,0.98422,0.24689,0.23894
94_cs,CONF_0017,-0.31429,-0.23420,-0.27327,0.23939,0.27350,0.97278,0.98649,0.24769,0.24369
94_cs,CONF_0018,-0.32419,-0.23083,-0.25986,0.23886,0.27743,0.97498,0.98578,0.24781,0.23950
94_cs,CONF_0020,-0.32567,-0.23121,-0.25783,0.23954,0.27741,0.97799,0.98246,0.24663,0.23852
94_cs,CONF_0022,-0.32480,-0.23116,-0.25844,0.23932,0.27808,0.97648,0.98401,0.24761,0.23919
94_cs,CONF_0027,-0.31426,-0.23424,-0.27338,0.23939,0.27351,0.97288,0.98646,0.24772,0.24370
94_cs,CONF_0046,-0.31854,-0.22818,-0.26806,0.24082,0.28932,0.96003,0.98002,0.24758,0.24296
94_cs,CONF_0060,-0.27414,-0.23428,-0.31449,0.23928,0.27235,0.98617,0.97274,0.24365,0.24714
94_cs,CONF_0063,-0.31899,-0.22848,-0.26726,0.24078,0.28953,0.96167,0.97887,0.24754,0.24329
94_cs,CONF_0075,-0.27299,-0.23431,-0.31516,0.23964,0.27291,0.98482,0.97481,0.24333,0.24686
94_cs,CONF_0077,-0.27429,-0.23452,-0.31381,0.23917,0.27286,0.98771,0.97125,0.24406,0.24798
94_cs,CONF_0082,-0.31374,-0.23393,-0.27504,0.23924,0.27180,0.97315,0.98608,0.24686,0.24359
94_cs,CONF_0095,-0.27286,-0.23454,-0.31454,0.23945,0.27391,0.98621,0.97280,0.24376,0.24779
94_cs,CONF_0100,-0.31454,-0.23405,-0.27355,0.23958,0.27278,0.97476,0.98449,0.24671,0.24324
94_cs,CONF_0110,-0.31882,-0.22764,-0.27413,0.24429,0.28802,0.96677,0.97157,0.24551,0.24350
94_cs,CONF_0126,-0.32504,-0.23070,-0.25929,0.23909,0.27636,0.97645,0.98407,0.24683,0.23897
94_cs,CONF_0136,-0.31829,-0.22840,-0.26793,0.24091,0.28933,0.95983,0.97982,0.24754,0.24296
94_cs,CONF_0137,-0.32499,-0.23082,-0.25921,0.23905,0.27649,0.97663,0.98408,0.24687,0.23887
94_cs,CONF_0140,-0.32434,-0.23071,-0.25965,0.23878,0.27720,0.97514,0.98548,0.24787,0.23957
94_cs,CONF_0148,-0.32567,-0.23110,-0.25774,0.23950,0.27720,0.97796,0.98227,0.24665,0.23860
94_cs,CONF_0156,-0.31827,-0.22756,-0.27426,0.24415,0.28830,0.96467,0.97263,0.24531,0.24291
94_cs,CONF_0159,-0.31880,-0.22878,-0.26699,0.24086,0.28946,0.96169,0.97849,0.24745,0.24327
94_cs,CONF_0172,-0.32492,-0.23106,-0.25822,0.23927,0.27786,0.97663,0.98371,0.24763,0.23919
94_cs,CONF_0175,-0.31853,-0.22793,-0.27361,0.24406,0.28840,0.96640,0.97128,0.24535,0.24339
94_cs,CONF_0192,-0.31845,-0.22797,-0.26816,0.24084,0.28947,0.95992,0.97973,0.24756,0.24291
97_cs,CONF_0001,-0.30711,-0.21668,-0.31265,0.24010,0.28219,0.88925,0.88869,0.24587,0.24543
97_cs,CONF_0002,-0.28988,-0.21974,-0.32873,0.24215,0.27561,0.89355,0.88025,0.24351,0.24690
97_cs,CONF_0003,-0.29803,-0.21769,-0.31767,0.24111,0.28229,0.88944,0.87672,0.24434,0.24514
97_cs,CONF_0004,-0.29788,-0.21777,-0.31780,0.24113,0.28227,0.88956,0.87666,0.24433,0.24511
97_cs,CONF_0007,-0.30420,-0.21720,-0.31565,0.24005,0.28118,0.88143,0.89101,0.24565,0.24685
97_cs,CONF_0011,-0.28871,-0.22016,-0.32917,0.24211,0.27595,0.89316,0.88002,0.24354,0.24705
97_cs,CONF_0015,-0.29439,-0.21860,-0.32085,0.24109,0.28125,0.88247,0.87830,0.24399,0.24704
97_cs,CONF_0017,-0.28965,-0.21994,-0.32864,0.24217,0.27579,0.89320,0.88040,0.24351,0.24695
97_cs,CONF_0018,-0.30413,-0.21733,-0.31580,0.24011,0.28072,0.88175,0.89075,0.24573,0.24689
97_cs,CONF_0019,-0.29439,-0.21855,-0.32080,0.24106,0.28142,0.88234,0.87810,0.24401,0.24706
97_cs,CONF_0020,-0.30417,-0.21739,-0.31550,0.24009,0.28097,0.88115,0.89081,0.24573,0.24686
