Ligand,Conformer,Bmin,Bmax,L,Bmin_0.0,Bmin_0.5,Bmin_1.0,Bmin_1.5,Bmin_2.0,Bmin_2.5,Bmin_3.0,Bmin_3.5,Bmin_4.0,Bmin_4.5,Bmin_5.0,Bmin_5.5,Bmin_6.0,Bmin_6.5,Bmin_7.0,Bmin_7.5,Bmin_8.0,Bmin_8.5,Bmin_9.0,Bmin_9.5,Bmin_10.0,Bmin_10.5,Bmin_11.0,Bmin_11.5,Bmin_12.0,Bmax_0.0,Bmax_0.5,Bmax_1.0,Bmax_1.5,Bmax_2.0,Bmax_2.5,Bmax_3.0,Bmax_3.5,Bmax_4.0,Bmax_4.5,Bmax_5.0,Bmax_5.5,Bmax_6.0,Bmax_6.5,Bmax_7.0,Bmax_7.5,Bmax_8.0,Bmax_8.5,Bmax_9.0,Bmax_9.5,Bmax_10.0,Bmax_10.5,Bmax_11.0,Bmax_11.5,Bmax_12.0
ferrocene006_allyl_cs,CONF_0002,4.907244671,7.492381334,7.66524823,4.617039032,4.819737382,4.898472386,4.898472386,4.739540062,3.767823699,3.901768068,3.971897399,3.959797975,3.650877362,3.509220796,2.178836316,2.085965005,1.711991175,1.572691335,1.208919855,0.028423814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.473285757,7.478134794,7.478134794,7.407091197,7.119691005,7.119691005,7.057797107,6.716583953,6.477074957,6.282117477,5.992703897,5.653538715,4.257933771,3.891336531,3.696281916,3.336540124,2.32432786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0003,5.210529031,7.644257455,7.71130365,4.913185472,5.033921744,5.060858073,5.202388036,5.168930994,5.049636908,4.109819725,3.65757345,3.406088913,3.09776735,3.043977198,3.005184232,2.79457922,2.223130566,1.550490112,0.754358877,0.174881997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.267220927,7.504831777,7.606083092,7.637571604,7.637571604,7.637571604,7.53558226,7.035978965,5.383539728,4.881085945,3.922371731,3.883297568,3.863935817,3.590264614,3.061045573,2.798660394,2.173131381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0004,4.908843588,7.84813383,7.65654602,4.724429451,4.790221752,4.848570198,4.848029879,4.696773767,3.798532823,3.86188211,3.916689177,3.959797975,3.926912698,3.347258289,2.218200414,2.121320344,1.737319417,1.577257888,1.195344955,0.007451132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.498333148,7.696752562,7.796313231,7.838686114,7.838686114,7.812329998,7.537406716,6.748518356,6.482669203,6.269968102,5.998541489,5.672741841,4.292143986,3.858756276,3.635931793,3.318508701,2.277059507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0005,5.088950863,7.785552043,7.70581937,4.827906869,4.933786677,5.067765135,5.085427134,5.020188618,4.57050282,3.772457582,3.762435565,3.815974211,3.74766594,2.468199769,2.531922179,2.393616944,1.950588548,1.722204263,1.194627973,0.003602941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.479304781,7.659144861,7.75403121,7.782833674,7.782833674,7.738378383,7.434547733,7.208501925,6.56829506,4.968148549,4.414181691,4.40596187,4.217226577,3.704726711,3.400367627,3.16227766,2.170829335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0006,4.501559656,6.659751769,7.60789911,4.47437665,4.47437665,4.47437665,4.439508627,4.311168747,4.168308556,3.878935691,3.761562867,3.592033981,3.102144422,2.473888803,2.29203139,2.160533842,1.758295284,1.611747375,1.365250679,0.003348735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.245398306,6.58634952,6.654697589,6.654697589,6.629668167,6.427480066,6.280326425,5.911218149,5.550900828,4.81300322,4.257346591,4.257346591,4.251176308,3.957903485,3.259601203,3.004163777,2.404163056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0007,4.803434486,6.70329127,7.59151761,3.684718198,3.802971001,4.110145336,4.399001877,4.7275972,4.505675997,4.481355719,4.161879153,3.95346732,3.89013395,3.35,1.999044865,1.436376372,0.375017264,0.282842712,0.141421356,0.007796472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.201814251,6.610975722,6.697947447,6.697947447,6.687675231,6.491918052,6.198386887,5.885575588,5.618051264,5.383539728,5.075677295,4.968400145,4.934065261,4.74341649,4.201190308,2.0,1.070046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0008,4.812097861,6.703544578,7.59299811,3.71317724,3.805315318,4.103753271,4.390310825,4.728663382,4.495812749,4.473505759,4.147204866,3.95107141,3.879026824,3.353233286,1.998229518,1.417035888,0.388509498,0.310180858,0.141421356,0.004490945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.224347355,6.610975722,6.694027188,6.694027188,6.694027188,6.491918052,6.207455195,5.885575588,5.593969968,5.389341333,5.062114183,4.964876635,4.933558553,4.74605099,4.193447269,2.0,1.063014581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0009,4.543411179,6.643591689,7.65381004,4.424333505,4.424333505,4.46388197,4.493108643,4.338413347,4.242607293,3.946488299,3.693636972,3.458780521,3.116210874,2.549546748,2.495621847,2.30063427,1.904284804,1.739550534,1.489592912,0.003448823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.157312726,6.55686663,6.612110102,6.612110102,6.612110102,6.453293733,6.256596519,5.897880975,5.501363467,4.732071428,4.099390199,4.099390199,4.099390199,3.901602235,3.206633749,2.921044334,2.381701073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0013,4.63520061,6.601110012,7.72542106,4.208658817,4.254854007,4.535603609,4.534380621,4.468360039,4.137766147,3.504990356,3.368798671,3.12620438,3.061399954,3.05,3.038182006,2.670035805,2.374573394,2.140657219,1.02105477,0.483268713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.25,6.407027392,6.559344479,6.600189391,6.600189391,6.515558303,6.259792329,5.913543777,5.461226968,4.695210325,3.894868419,3.725922705,3.610055401,3.551056181,3.244996148,2.795084972,2.342007686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0014,4.85933454,6.688418016,7.50970306,3.599938736,3.712181376,3.85,4.111586596,4.260537798,4.471079357,4.328408083,3.905669742,3.716470066,3.436159046,3.030851486,1.560007603,1.183493649,0.808012702,0.767205033,0.424264069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.38376848,6.645675285,6.687675231,6.687675231,6.642476948,6.331271594,6.199395132,6.124744893,5.705479822,5.284411036,5.129571132,4.577390086,4.438468204,4.272001873,4.057708713,3.400735215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0015,4.70290641,6.678820364,7.47995333,3.985179271,4.160220771,4.160220771,4.160220771,4.064927896,4.368030008,4.441574347,4.111144851,3.917339376,3.339964169,2.580847514,2.140215361,1.412179341,1.085069268,1.005812663,0.294582324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.512488004,6.67026986,6.67026986,6.67026986,6.575142584,6.32534584,6.128825336,5.912909605,5.636044712,5.413409277,5.035126612,4.617899956,4.341658669,4.162030754,4.00312378,3.335416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0018,4.802507674,6.696967188,7.17355559,3.458670043,4.00183171,4.480961236,4.771650748,4.798361699,4.798361699,4.729673809,4.355017117,3.719316724,3.719316724,3.654808678,3.257834339,1.262034828,0.020971458,0.027454343,0.02812803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.427480066,6.645675285,6.691038783,6.691038783,6.683000823,6.485560886,6.198386887,5.955039882,5.770615219,5.770615219,5.746738205,5.48292805,5.14003891,4.630874647,3.609016487,3.129297046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0019,4.407283067,6.612022796,7.67131794,4.347329056,4.39047242,4.39047242,4.39047242,4.276636753,3.950839085,3.801264169,3.625422671,3.228108385,2.701745658,2.589953217,2.623151156,2.469948821,2.016270824,1.778143527,0.358220407,0.011098214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.288282754,6.576473219,6.600946902,6.600946902,6.569056249,6.408002809,6.236184731,5.992703897,5.461913584,4.725727457,4.23792402,4.23792402,4.190763654,3.858108345,3.269556545,3.008321791,2.277059507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0021,4.856840151,6.558900153,7.51032856,4.096521294,4.122180611,4.133428164,4.121539914,4.092773499,4.371164262,4.073132067,3.97961703,3.796691014,3.535350293,2.944697726,2.094510207,1.414218092,1.050985494,0.981952001,0.708535574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.53701002,6.53701002,6.532419154,6.532419154,6.477846865,6.269968102,6.231572835,6.06052803,5.602231698,5.280151513,5.048019414,4.684015371,4.334166587,4.123105626,3.977750621,3.377128958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0022,4.564549644,6.578765284,7.71283053,4.130845067,4.142141118,4.403564265,4.456111051,4.411891818,4.127345809,3.885919328,3.407682562,3.15,3.146496783,3.132897377,3.092247629,2.769855924,2.33515735,2.046836614,0.992971303,0.43222603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.095900262,6.444571359,6.576473219,6.576473219,6.576473219,6.432728814,6.166441437,5.854912467,5.352102391,3.920459157,3.912160528,3.772598574,3.636619309,3.54682957,3.184729188,2.754087871,2.31354706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0023,4.855394498,6.641267531,7.56964461,3.580476458,3.710816731,4.016163361,4.166358318,4.568471333,4.814685427,4.694073857,4.188235786,3.829080621,2.970587041,2.291264036,2.043045838,1.05842858,0.65,0.65,0.5,0.00483767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.436225602,6.58046351,6.63098786,6.63098786,6.604922407,6.376715455,6.103277808,5.711829829,5.444722215,5.33970973,4.866466891,4.781736086,4.670385423,4.55905692,4.067247226,3.44419802,0.585234996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0025,4.567311344,6.584507478,7.69275628,4.498894917,4.553460969,4.508773771,4.462842026,4.38296503,3.947325854,3.520957201,3.398878561,3.196842428,3.001047821,3.107032743,3.070389064,2.828947622,2.30568062,1.677019678,0.862331756,0.342172161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.853417805,6.450775147,6.55686663,6.55686663,6.55686663,6.415800807,6.148373769,5.867282165,5.396758286,3.928422075,3.928422075,3.791108017,3.78219513,3.604511063,3.070016287,2.761340254,2.254994457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0026,4.773520055,6.739460654,7.55859481,4.226940796,4.304663954,4.304663954,4.266441752,4.184306072,4.053037027,4.214454455,4.122793501,3.768076264,3.284301231,2.674877414,2.3,1.852025088,1.46631745,1.337916512,1.032015535,0.010768403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.288282754,6.668020696,6.732384422,6.732384422,6.724767654,6.493843238,6.332850859,5.923681288,5.524717187,5.044799302,4.862612467,4.716990566,4.161730409,3.940812099,3.75,3.400367627,2.290196498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0027,4.606704581,6.650535544,7.62766141,4.221015341,4.298795482,4.298795482,4.269558312,4.102613125,3.986023461,4.043975155,3.987389742,3.323056304,2.688108374,2.257639704,2.186939795,2.089426599,1.71099091,1.54414161,1.196324568,0.008443989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.378087488,6.622877018,6.632684223,6.632684223,6.589764791,6.407027392,6.148373769,6.011031525,5.614712815,5.052227232,4.650268809,4.636000431,4.402839993,3.844801685,3.55879193,3.296209945,2.304886114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0029,4.805207088,6.679548835,7.40332445,3.760059838,3.874357758,3.874357758,3.96678849,4.085817922,4.136336134,4.14827268,4.017775813,3.802927331,3.018952967,2.433607949,1.836701385,1.603050391,1.252460147,1.144610928,0.850983555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.441273166,6.664833081,6.664833081,6.664833081,6.600189391,6.430007776,6.370635761,6.030132669,5.591511424,5.385164807,4.975188439,4.781736086,4.205948169,3.962953444,3.758989226,3.376758801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0032,4.5791755,6.574107024,7.51061493,4.398889721,4.398889721,4.393663298,4.239449696,4.148545801,3.918418684,3.933623804,3.852224146,3.55,3.396659354,2.734240461,2.080495323,1.828476839,1.374516175,1.249504377,1.040595105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.566010966,6.566010966,6.501730539,6.484597135,6.45174395,6.395701682,6.318623268,5.923048202,5.620720594,4.865439343,4.604345773,4.602445002,4.410215414,3.720215048,3.430014577,3.24422564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0033,4.431963687,6.686384875,7.74286339,4.42084646,4.42861102,4.42861102,4.359413984,3.984171118,3.946700167,3.756570556,3.785629531,3.6,3.14633613,2.994981238,2.651650429,2.564524578,1.984181642,1.715571939,0.308715136,0.007750283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.08358447,6.57590298,6.685992821,6.685992821,6.666520832,6.509416256,6.200806399,5.92558014,5.521775077,5.056678752,4.518849411,4.306100324,4.1,3.610055401,3.301893396,3.095561338,2.227666941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0034,4.505058777,6.699354126,6.6577979,3.74403164,4.044462888,4.16616167,4.347731627,4.481803503,4.49658233,4.478247905,4.316575552,4.053872196,3.533061687,3.460770309,2.872729687,2.439518395,0.074384683,0.010348449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.017059082,6.545418245,6.686740611,6.686740611,6.686740611,6.548473104,6.228964601,6.066712454,6.066712454,6.035105633,5.858754134,4.716990566,4.366062299,4.176421914,3.674914965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0035,4.646291448,6.694227096,7.54786346,4.15399773,4.256498548,4.256498548,4.241203139,4.144911507,4.225704156,4.241832968,4.089779422,3.845440907,3.392910653,2.733055163,2.222531525,1.802389505,1.413086197,1.269879886,0.919756713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.378087488,6.660330322,6.689730936,6.689730936,6.632684223,6.38846617,6.153251173,5.975366098,5.591511424,5.385396921,4.92061988,4.635191474,4.242640687,3.988107321,3.876209489,3.368233959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0039,4.593324602,6.689389011,7.65147628,4.30720794,4.307949976,4.307949976,4.275848,4.164186046,3.887682703,3.760159699,3.877112457,4.038206562,3.071335613,2.402039485,2.101528755,1.679512337,1.212844123,1.09169573,0.961097034,0.005076274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.354919354,6.610030257,6.680007485,6.680007485,6.661080993,6.45174395,6.174544518,6.103277808,5.812486559,5.13249452,4.702393008,4.702393008,4.589389938,4.052468384,3.628015987,3.377128958,1.526433752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0040,4.794204429,6.719496148,7.40835591,4.042940802,4.12584456,4.12584456,4.112352326,4.518592595,4.683720112,4.463818972,4.105838394,3.519565596,3.415655763,2.393616353,2.1321039,1.35,1.259270124,1.179864075,0.630759962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.514982732,6.704103221,6.706713055,6.706713055,6.625896166,6.342318188,6.128009465,5.654423047,5.265453447,5.197114584,4.918587196,4.716990566,4.579301257,4.481350243,4.035467755,3.231485726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0044,4.526545834,6.544550854,7.67204872,3.984130681,4.486467575,4.435932673,4.417488102,4.289193472,4.076633175,3.872483485,3.382059614,3.333346167,3.099255009,2.732084288,2.75,2.539920639,2.146289515,1.930728421,1.460036275,0.01887952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.184254199,6.428063472,6.543126164,6.543126164,6.537583651,6.407222487,6.19233397,5.857687257,5.428858075,4.981967483,3.970201506,3.927467377,3.927467377,3.790118732,3.164253466,2.816025568,2.308679276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0046,4.712940932,6.723273817,7.50027035,3.439173479,3.776494916,4.08862598,4.382525858,4.640115221,4.456940953,4.48409541,4.317639284,3.779802718,3.683588731,3.085921321,1.934273478,1.223661681,0.48088434,0.459619408,0.268999405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.443795465,6.664082833,6.709135563,6.709135563,6.687675231,6.440496875,6.198790205,5.86003413,5.794178113,5.569784556,4.9844759,4.876474136,4.827007354,4.648117899,4.103656906,1.726991604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene006_allyl_cs,CONF_0056,4.677467774,6.691186524,6.56467076,3.754531757,4.134735142,4.328019318,4.525022007,4.595560252,4.672934988,4.653121291,4.548974393,3.966302372,3.653189659,3.131584439,3.047765056,1.2,0.016364637,0.034304477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,6.680007485,6.690478309,6.690478309,6.646239538,6.354722653,6.174544518,6.174544518,6.146543744,5.85,5.574271253,5.479507277,5.011237372,4.430011287,3.686800781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0001,4.816939301,6.710698107,7.20985599,3.49441599,3.901768068,4.508170675,4.745434205,4.807536558,4.716620116,4.441954681,4.384062043,3.800265673,3.500178567,3.460414387,3.217283958,1.210443321,0.000450395,2.22e-16,0.000814916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.223544006,6.632684223,6.709135563,6.709135563,6.684309987,6.57000761,6.204232426,5.950840277,5.661271942,5.661271942,5.660830328,5.45550181,5.219434835,3.834383914,3.46446244,3.026962174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0002,4.824632748,6.722198336,7.37384599,3.619975664,3.783021279,3.801394298,4.063969865,4.227900337,4.509050936,4.319800937,3.805955777,3.642497239,3.485566101,3.044394127,2.159304314,1.392180504,1.095518266,1.012340795,0.249089303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.411123147,6.648308055,6.718630813,6.718630813,6.696454286,6.477074957,6.316050981,6.207253821,5.699561387,5.253808143,4.978453575,4.521338297,4.366062299,4.219004622,3.987793876,3.255764119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0003,4.808851653,6.702138108,7.30709973,3.513049909,3.764613334,4.395998693,4.748550899,4.785971392,4.687687077,4.491328098,4.404861781,3.776393113,3.525645553,3.477098105,3.199522419,1.233153119,0.000517664,0.022546188,2.63e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.105120801,6.601704325,6.701678894,6.701678894,6.662019213,6.506919394,6.203224968,5.911429607,5.481788029,5.48292805,5.48292805,5.437370688,5.19350556,3.826878624,3.224903099,2.846049894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0004,4.543750275,6.707028193,6.81017427,3.837888101,3.971105421,4.384734497,4.489701226,4.541659049,4.518645758,4.372089052,4.248616023,4.239717489,3.381237159,3.231684343,3.031645223,0.793207606,0.011238136,0.010323612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.591282121,6.661080993,6.696454286,6.696454286,6.696454286,6.560868845,6.216309194,5.983519031,5.983519031,5.928110998,5.63493567,5.511125112,5.015974482,4.04042077,3.716517187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0005,4.340244744,6.701141913,7.74083371,4.087295214,4.115627296,4.133189522,4.242779848,4.27196006,4.215727638,4.07851019,3.779183202,3.304733116,3.354120139,3.146504803,3.014972538,2.863810943,2.203258044,1.587155327,0.677976469,0.113360371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.105735009,6.588247111,6.688796603,6.688796603,6.688796603,6.591282121,6.300793601,5.960075503,5.463744137,5.050990002,4.25470328,4.049691346,3.968941924,3.525975042,3.164253466,2.941513216,2.247220505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0006,4.831732031,6.701867672,7.56443087,3.545505254,3.905870511,3.949180866,4.062306696,4.432746003,4.665166496,4.044543494,3.981904712,3.981904712,3.353814068,3.259697085,2.0,0.976922825,0.003512497,0.002279697,0.003733052,0.001672798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.269968102,6.562202374,6.698134069,6.698134069,6.698134069,6.559344479,6.185668921,5.907622195,5.729310604,5.591511424,5.187725899,4.957822102,4.929756586,4.686149806,4.177319715,2.375394704,1.61245155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0007,4.558497773,6.525791373,7.65352941,4.503440791,4.513309606,4.513309606,4.367582945,4.143855227,3.747444032,3.757426788,3.772243319,3.524317411,3.197917967,2.732233435,2.4,2.272428355,1.812859603,1.652768088,1.380032916,0.017528114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.506919394,6.506919394,6.474758683,6.474758683,6.474758683,6.404880951,6.15,5.854912467,5.411330705,4.670385423,4.208622102,4.208622102,4.162931659,3.891015292,3.225678223,2.973213749,2.452039967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0008,4.811594505,6.743349082,7.57329946,4.102249516,4.242640687,4.242640687,4.242640687,4.207285348,4.20764319,4.319768287,3.786788294,3.287215467,2.720987925,2.590619041,2.265370088,1.790668478,1.455327507,1.356549007,1.05783767,0.019976018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.294839156,6.673080248,6.741290678,6.741290678,6.723094526,6.5,6.213895718,5.838236035,5.395600059,5.115662225,4.96235831,4.783565616,4.293308747,4.052159918,3.908004606,3.517101079,2.392697223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0009,7.125950107,9.276432212,8.9491616,5.691018855,5.967181691,6.317110363,6.893679202,6.698578111,5.904976084,5.603064801,4.674122009,3.778727452,3.75087419,3.590192379,3.156088913,2.756156313,2.325513636,0.626557811,0.634140303,0.4836138,0.089057855,0.001674367,0.0,0.0,0.0,0.0,0.0,0,9.080198236,9.1919802,9.261209424,9.261209424,9.261209424,9.146857384,8.790051194,8.668333173,8.668333173,8.640167822,8.434453154,7.903480246,7.069830267,6.783988502,4.744733923,4.72704982,4.562071898,3.816084381,2.452039967,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0011,7.112390596,9.276670326,8.94991131,5.648494464,5.950925953,6.306117579,6.894291117,6.711302929,5.892064679,5.61690063,4.685077246,3.775114671,3.744005426,3.607402885,3.145951532,2.752911298,2.298097039,0.629210829,0.640513481,0.484847871,0.082458689,0.003768781,0.0,0.0,0.0,0.0,0.0,0,9.080198236,9.1919802,9.261209424,9.261209424,9.261209424,9.149453536,8.793321329,8.658666179,8.658666179,8.629310517,8.433563897,7.913437938,7.069830267,6.770893589,4.744733923,4.738143096,4.554119015,3.816084381,2.452039967,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0012,7.113800551,9.277630187,8.95143471,5.658828819,5.948075119,6.33089223,6.894291117,6.717465771,5.911555183,5.613818452,4.670826673,3.770364694,3.737306696,3.607402885,3.145951532,2.766745834,2.325513636,0.620645105,0.625522839,0.459619408,0.082458689,0.004524188,0.0,0.0,0.0,0.0,0.0,0,9.080198236,9.1919802,9.261209424,9.261209424,9.261209424,9.149453536,8.81149817,8.668333173,8.668333173,8.639589111,8.423330695,7.864477096,7.069830267,6.783988502,5.802801048,4.732071428,4.554119015,3.816084381,2.452039967,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0013,7.111089361,9.275959477,8.94968078,5.648040346,5.938562275,6.316865933,6.901441464,6.726055228,5.907883832,5.615250239,4.673394308,3.769005426,3.769005426,3.600287087,3.171703436,2.707323007,2.323045493,0.625522839,0.636161749,0.494224401,0.097942543,0.004524188,0.0,0.0,0.0,0.0,0.0,0,9.083088682,9.194835507,9.265122773,9.265122773,9.265122773,9.153414663,8.793321329,8.639589111,8.639589111,8.619309717,8.444080767,7.97260936,7.065762521,6.741661516,4.71009554,4.71009554,4.546702102,3.812151623,2.435159132,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0017,6.944459422,9.495159656,8.92075126,5.982353014,6.107794349,6.098012133,6.315991662,6.469625055,6.46676909,4.575936363,4.565832191,4.488189363,3.780526026,3.639130602,3.445071457,3.284119504,2.857161944,1.613846838,0.250653183,0.00661627,0.012702311,1.11e-16,0.0,0.0,0.0,0.0,0.0,0,9.003471553,9.003471553,9.334077351,9.4764181,9.489467846,9.489467846,9.4331861,9.184906096,8.508818954,8.114493207,7.95,7.48949264,7.11758386,6.519202405,5.085518656,4.725727457,4.080441153,3.535533906,2.768122107,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0018,6.940072456,9.489073007,8.9196227,6.031001302,6.104954073,6.112775796,6.350718614,6.473186557,6.470067968,4.575945696,4.571059043,4.512510422,3.793241584,3.635931265,3.449146278,3.287744849,2.868172401,1.601311954,0.253365954,0.002113249,0.005300689,0.024904335,0.0,0.0,0.0,0.0,0.0,0,9.008884504,9.008884504,9.30712093,9.472328119,9.487360012,9.487360012,9.445236895,9.211405973,8.598255637,8.091044432,7.930006305,7.492162572,7.11371914,6.549045732,5.079862203,4.718580295,4.074616546,3.528809998,2.768122107,0.0,0.0,0.0,0.0,0.0,0
ferrocene007_allyl_cs,CONF_0019,6.950563119,9.491097837,8.92183171,6.013562303,6.088088778,6.104954073,6.322697814,6.48790567,6.45378956,4.575945696,4.571059043,4.512510422,3.793241584,3.635931265,3.439605828,3.287744849,2.868172401,1.603144967,0.253365954,0.008798911,0.005300689,0.003518281,0.0,0.0,0.0,0.0,0.0,0,8.981369606,8.981369606,9.30712093,9.472328119,9.487360012,9.487360012,9.445236895,9.211405973,8.571026776,8.10246876,7.940403012,7.492162572,7.107214644,6.549045732,5.077647093,4.720699101,4.087175064,3.528809998,2.754087871,0.0,0.0,0.0,0.0,0.0,0
