Ligand,Conformer,cp_mix,log10,H_int,H_MF,H_HB,H_vdw,ring_cor,Gsolv
131_cs,CONF_0009,-5.67163,-28.30067,-12.22688,14.02158,-0.30418,-25.94428,-6.8011,-42.70183
131_cs,CONF_0011,-5.7591,-27.92292,-12.16159,13.85954,-0.33557,-25.68556,-6.8011,-42.18648
131_cs,CONF_0014,-5.29129,-28.03235,-11.55942,14.03882,-0.1905,-25.40775,-6.8011,-42.33577
131_cs,CONF_0016,-5.34879,-27.47734,-11.54425,13.74022,-0.25329,-25.03118,-6.8011,-41.5786
131_cs,CONF_0027,-5.63223,-28.30487,-12.12547,14.00537,-0.23205,-25.8988,-6.8011,-42.70757
131_cs,CONF_0029,-5.62601,-28.06921,-12.05899,13.85363,-0.30346,-25.60916,-6.8011,-42.38606
131_cs,CONF_0032,-5.04288,-27.94631,-11.3447,13.92878,-0.13067,-25.14281,-6.8011,-42.2184
131_cs,CONF_0034,-5.5662,-28.24115,-12.05405,13.97447,-0.23143,-25.79709,-6.8011,-42.62063
131_cs,CONF_0036,-5.38122,-27.63201,-11.78442,13.5971,-0.38708,-24.99444,-6.8011,-41.78962
131_cs,CONF_0044,-5.56556,-28.11562,-11.92399,13.80117,-0.26861,-25.45654,-6.8011,-42.44938
131_cs,CONF_0050,-5.41749,-27.755,-11.53136,13.90365,-0.16693,-25.26809,-6.8011,-41.9574
131_cs,CONF_0060,-5.47309,-27.9972,-11.95441,14.07778,-0.17467,-25.85753,-6.8011,-42.28783
131_cs,CONF_0061,-5.49999,-28.07397,-11.85506,14.03399,-0.16002,-25.72903,-6.8011,-42.39256
131_cs,CONF_0072,-5.43668,-27.771,-11.5496,13.9035,-0.16751,-25.28559,-6.8011,-41.97924
131_cs,CONF_0088,-5.64512,-27.74313,-12.00779,13.836,-0.31283,-25.53096,-6.8011,-41.94121
131_cs,CONF_0095,-5.47493,-28.0629,-11.82099,14.02512,-0.16019,-25.68593,-6.8011,-42.37745
131_cs,CONF_0100,-5.51893,-28.09844,-11.86364,14.06309,-0.16034,-25.76638,-6.8011,-42.42594
131_cs,CONF_0101,-5.41664,-27.76473,-11.53123,13.90764,-0.16456,-25.27431,-6.8011,-41.97068
131_cs,CONF_0113,-5.4869,-28.04732,-11.82358,14.05189,-0.15896,-25.71651,-6.8011,-42.3562
131_cs,CONF_0121,-5.65141,-28.05751,-12.0736,13.83016,-0.30838,-25.59538,-6.8011,-42.3701
131_cs,CONF_0122,-5.64997,-28.07002,-12.07313,13.83707,-0.3046,-25.60559,-6.8011,-42.38716
131_cs,CONF_0123,-5.63603,-28.05371,-12.07125,13.84997,-0.30614,-25.61508,-6.8011,-42.36491
131_cs,CONF_0125,-5.62015,-28.18902,-11.98749,14.1253,-0.16014,-25.95266,-6.8011,-42.54952
131_cs,CONF_0136,-5.54746,-28.1112,-11.91362,13.74673,-0.27985,-25.3805,-6.8011,-42.44335
131_cs,CONF_0139,-5.58734,-28.13956,-11.96438,13.79706,-0.27394,-25.4875,-6.8011,-42.48204
132_cs,CONF_0001,-5.26024,-27.68319,-11.43931,13.74081,-0.23079,-24.94933,-6.8011,-41.85944
132_cs,CONF_0002,-5.6436,-27.81636,-11.90602,13.78158,-0.31994,-25.36767,-6.8011,-42.04111
132_cs,CONF_0004,-5.61241,-27.78918,-11.87985,13.75062,-0.32861,-25.30187,-6.8011,-42.00403
132_cs,CONF_0005,-5.57258,-28.18012,-11.99729,14.00509,-0.20289,-25.7995,-6.8011,-42.53737
132_cs,CONF_0006,-5.42278,-27.53012,-11.62624,13.79276,-0.25379,-25.16522,-6.8011,-41.65061
132_cs,CONF_0007,-5.65399,-28.27435,-12.21024,14.00479,-0.30303,-25.912,-6.8011,-42.66592
132_cs,CONF_0008,-5.57963,-28.2112,-12.00683,14.00733,-0.20189,-25.81228,-6.8011,-42.57978
132_cs,CONF_0009,-5.7509,-27.92359,-12.16182,13.85446,-0.34535,-25.67093,-6.8011,-42.18739
132_cs,CONF_0010,-5.40823,-27.52145,-11.61113,13.78762,-0.25107,-25.14768,-6.8011,-41.63878
132_cs,CONF_0012,-5.65955,-27.75964,-12.03054,13.91422,-0.28461,-25.66014,-6.8011,-41.96374
132_cs,CONF_0016,-5.2945,-28.04973,-11.57191,14.04261,-0.19148,-25.42304,-6.8011,-42.35948
132_cs,CONF_0019,-5.78748,-27.95598,-12.20031,13.87813,-0.34593,-25.73252,-6.8011,-42.23159
132_cs,CONF_0021,-5.56391,-28.22866,-12.04843,13.96648,-0.23171,-25.78319,-6.8011,-42.60359
132_cs,CONF_0023,-5.15438,-28.01763,-11.47797,14.01804,-0.13065,-25.36536,-6.8011,-42.31569
132_cs,CONF_0033,-5.62374,-28.05906,-12.06071,13.84997,-0.30685,-25.60383,-6.8011,-42.37221
132_cs,CONF_0037,-5.64003,-28.30675,-12.1544,14.0162,-0.2366,-25.93399,-6.8011,-42.71013
132_cs,CONF_0038,-5.61212,-28.26319,-12.10549,13.99903,-0.22866,-25.87586,-6.8011,-42.65069
132_cs,CONF_0040,-5.34848,-27.61942,-11.75116,13.51857,-0.40032,-24.86942,-6.8011,-41.77243
132_cs,CONF_0043,-5.65339,-28.19568,-12.04901,13.83614,-0.27941,-25.60574,-6.8011,-42.55859
132_cs,CONF_0045,-5.65061,-28.1897,-12.04658,13.82856,-0.28135,-25.59379,-6.8011,-42.55044
132_cs,CONF_0047,-5.41739,-27.7628,-11.52895,13.90122,-0.16845,-25.26172,-6.8011,-41.96804
132_cs,CONF_0048,-5.65467,-28.20944,-12.05111,13.83511,-0.27918,-25.60703,-6.8011,-42.57737
132_cs,CONF_0056,-5.56839,-28.07399,-12.06462,14.16659,-0.17659,-26.05461,-6.8011,-42.39259
132_cs,CONF_0062,-5.65126,-28.19646,-12.04627,13.8329,-0.27953,-25.59964,-6.8011,-42.55966
132_cs,CONF_0065,-5.53565,-27.61805,-11.76575,13.68918,-0.37378,-25.08115,-6.8011,-41.77056
132_cs,CONF_0067,-5.60366,-28.15103,-11.99869,13.80598,-0.279,-25.52567,-6.8011,-42.49768
132_cs,CONF_0083,-5.43193,-27.76797,-11.54368,13.90612,-0.17052,-25.27929,-6.8011,-41.97509
132_cs,CONF_0122,-5.57988,-27.69032,-11.94805,13.85562,-0.28317,-25.5205,-6.8011,-41.86917
132_cs,CONF_0162,-5.67469,-28.22147,-12.0752,13.86436,-0.27735,-25.66221,-6.8011,-42.59379
132_cs,CONF_0171,-5.6264,-28.04948,-12.059,13.83813,-0.31145,-25.58568,-6.8011,-42.35914
132_cs,CONF_0173,-5.63257,-28.05271,-12.06714,13.84692,-0.30764,-25.60642,-6.8011,-42.36355
132_cs,CONF_0180,-5.65608,-28.02217,-12.08036,13.79821,-0.33605,-25.54252,-6.8011,-42.32189
132_cs,CONF_0193,-5.68078,-28.23581,-12.07359,13.84656,-0.27892,-25.64122,-6.8011,-42.61335
132_cs,CONF_0205,-5.24602,-27.53253,-11.47952,13.63707,-0.31987,-24.79672,-6.8011,-41.6539
132_cs,CONF_0206,-5.53131,-28.02914,-12.00282,14.14321,-0.17238,-25.97365,-6.8011,-42.3314
132_cs,CONF_0211,-5.54905,-28.12983,-11.92383,13.75297,-0.27753,-25.39927,-6.8011,-42.46877
133_cs,CONF_0002,-6.32021,-30.53057,-13.2834,15.28929,-0.2359,-28.3368,-9.06813,-45.74396
133_cs,CONF_0004,-6.63797,-30.55579,-13.51596,15.57609,-0.13996,-28.95209,-9.06813,-45.77837
133_cs,CONF_0005,-6.58537,-30.54442,-13.39321,15.35334,-0.19098,-28.55557,-9.06813,-45.76286
133_cs,CONF_0010,-6.29831,-30.51883,-13.26223,15.26223,-0.23519,-28.28927,-9.06813,-45.72794
133_cs,CONF_0022,-6.48566,-30.42817,-13.28696,15.22265,-0.20374,-28.30587,-9.06813,-45.60426
133_cs,CONF_0024,-6.65846,-30.59154,-13.53007,15.58482,-0.13666,-28.97823,-9.06813,-45.82715
133_cs,CONF_0033,-6.27052,-30.45586,-13.19183,15.21343,-0.24218,-28.16309,-9.06813,-45.64204
133_cs,CONF_0037,-6.57186,-30.54805,-13.38132,15.34989,-0.19163,-28.53958,-9.06813,-45.76782
133_cs,CONF_0039,-6.57382,-30.53795,-13.38159,15.34233,-0.19249,-28.53144,-9.06813,-45.75403
133_cs,CONF_0040,-6.5794,-30.53437,-13.38563,15.35176,-0.19127,-28.54612,-9.06813,-45.74915
133_cs,CONF_0052,-6.3272,-30.5188,-13.24849,15.32301,-0.21336,-28.35813,-9.06813,-45.72791
133_cs,CONF_0056,-6.63395,-30.56682,-13.51092,15.57368,-0.13957,-28.94503,-9.06813,-45.79342
134_cs,CONF_0003,-6.2956,-30.5231,-13.25334,15.26472,-0.2318,-28.28626,-9.06813,-45.73378
134_cs,CONF_0004,-6.63674,-30.55527,-13.51008,15.57192,-0.13975,-28.94225,-9.06813,-45.77766
134_cs,CONF_0005,-6.47601,-30.43988,-13.27191,15.22293,-0.2031,-28.29173,-9.06813,-45.62024
134_cs,CONF_0012,-6.29682,-30.52407,-13.26242,15.29156,-0.22782,-28.32616,-9.06813,-45.73509
134_cs,CONF_0020,-6.68033,-30.61603,-13.56965,15.62599,-0.1346,-29.06104,-9.06813,-45.86055
134_cs,CONF_0024,-6.4759,-30.43341,-13.27811,15.22146,-0.20479,-28.29478,-9.06813,-45.61141
134_cs,CONF_0035,-6.27369,-30.44712,-13.20209,15.22626,-0.23996,-28.18839,-9.06813,-45.63012
134_cs,CONF_0037,-6.47694,-30.435,-13.27047,15.21803,-0.20332,-28.28518,-9.06813,-45.61359
134_cs,CONF_0048,-6.23847,-30.41874,-13.05782,15.30016,-0.17135,-28.18663,-9.06813,-45.5914
135_cs,CONF_0002,-5.5521,-33.40315,-13.1253,15.67121,-0.37173,-28.42478,-10.20165,-49.66287
135_cs,CONF_0006,-5.55297,-33.38957,-13.12251,15.67448,-0.36611,-28.43088,-10.20165,-49.64434
135_cs,CONF_0007,-5.53154,-33.39647,-13.11709,15.65632,-0.36938,-28.40403,-10.20165,-49.65376
135_cs,CONF_0010,-5.53105,-33.39264,-13.11426,15.65932,-0.36705,-28.40653,-10.20165,-49.64853
135_cs,CONF_0013,-5.77472,-33.69404,-13.53174,16.15254,-0.3271,-29.35717,-10.20165,-50.05972
135_cs,CONF_0014,-5.77623,-33.69514,-13.53451,16.15378,-0.32753,-29.36076,-10.20165,-50.06121
135_cs,CONF_0015,-5.69451,-33.64007,-13.45169,16.11151,-0.32201,-29.24119,-10.20165,-49.98609
135_cs,CONF_0016,-5.63576,-33.59243,-13.38476,16.02295,-0.32895,-29.07875,-10.20165,-49.9211
135_cs,CONF_0017,-5.48464,-33.44192,-13.15024,15.61678,-0.41708,-28.34994,-10.20165,-49.71576
135_cs,CONF_0018,-5.48149,-33.43152,-13.14709,15.61591,-0.41613,-28.34687,-10.20165,-49.70157
135_cs,CONF_0019,-5.48369,-33.4405,-13.14787,15.61111,-0.4162,-28.34277,-10.20165,-49.71382
135_cs,CONF_0020,-5.47942,-33.43377,-13.14605,15.59881,-0.4193,-28.32557,-10.20165,-49.70465
135_cs,CONF_0021,-5.62912,-33.59134,-13.38091,16.03004,-0.32787,-29.08307,-10.20165,-49.91961
135_cs,CONF_0022,-5.68254,-33.43887,-13.45187,15.80484,-0.41378,-28.84293,-10.20165,-49.7116
135_cs,CONF_0023,-5.69491,-33.4608,-13.47514,15.81898,-0.41723,-28.87689,-10.20165,-49.74153
135_cs,CONF_0024,-5.69075,-33.46638,-13.4707,15.81849,-0.41498,-28.87421,-10.20165,-49.74914
135_cs,CONF_0025,-5.65956,-33.43903,-13.42505,15.78916,-0.41433,-28.79988,-10.20165,-49.71182
135_cs,CONF_0030,-5.77659,-33.68283,-13.53518,16.14961,-0.32551,-29.35928,-10.20165,-50.04442
135_cs,CONF_0031,-5.79028,-33.70129,-13.54154,16.14838,-0.32778,-29.36214,-10.20165,-50.06961
135_cs,CONF_0032,-5.76079,-33.67987,-13.51213,16.12295,-0.32727,-29.30781,-10.20165,-50.04039
135_cs,CONF_0038,-5.55593,-33.40241,-13.13034,15.67585,-0.37222,-28.43397,-10.20165,-49.66186
135_cs,CONF_0039,-5.53398,-33.39762,-13.12187,15.65393,-0.37055,-28.40525,-10.20165,-49.65533
135_cs,CONF_0040,-5.5642,-33.39697,-13.13719,15.67978,-0.37148,-28.44548,-10.20165,-49.65445
135_cs,CONF_0042,-5.53235,-33.40109,-13.11818,15.64826,-0.37085,-28.39559,-10.20165,-49.66006
135_cs,CONF_0043,-5.47943,-33.43871,-13.14657,15.60808,-0.4182,-28.33645,-10.20165,-49.71138
135_cs,CONF_0044,-5.48905,-33.44215,-13.15353,15.61089,-0.41828,-28.34614,-10.20165,-49.71608
135_cs,CONF_0045,-5.48637,-33.44799,-13.15469,15.60805,-0.4197,-28.34304,-10.20165,-49.72404
135_cs,CONF_0046,-5.48094,-33.44258,-13.15142,15.60855,-0.42014,-28.33983,-10.20165,-49.71666
135_cs,CONF_0047,-5.47808,-33.43432,-13.14473,15.60392,-0.41796,-28.33069,-10.20165,-49.70539
135_cs,CONF_0049,-5.5617,-33.39499,-13.13253,15.68175,-0.36909,-28.44519,-10.20165,-49.65173
135_cs,CONF_0050,-5.56047,-33.39446,-13.13577,15.68265,-0.37039,-28.44802,-10.20165,-49.65102
135_cs,CONF_0052,-5.6648,-33.62402,-13.414,16.08969,-0.32237,-29.18131,-10.20165,-49.96419
135_cs,CONF_0053,-5.66829,-33.62276,-13.4173,16.08555,-0.32425,-29.1786,-10.20165,-49.96247
136_cs,CONF_0009,-5.54714,-33.3864,-13.11725,15.67904,-0.36416,-28.43213,-10.20165,-49.64002
136_cs,CONF_0010,-5.53889,-33.39259,-13.11638,15.68004,-0.36451,-28.43191,-10.20165,-49.64847
136_cs,CONF_0011,-5.54686,-33.39432,-13.12253,15.68446,-0.36354,-28.44345,-10.20165,-49.65082
136_cs,CONF_0012,-5.54447,-33.37507,-13.11359,15.67812,-0.36427,-28.42744,-10.20165,-49.62456
136_cs,CONF_0013,-5.7079,-33.6515,-13.4678,16.12894,-0.32417,-29.27258,-10.20165,-50.00169
136_cs,CONF_0014,-5.74389,-33.68964,-13.50755,16.16986,-0.3236,-29.35382,-10.20165,-50.05372
136_cs,CONF_0015,-5.74587,-33.68545,-13.50894,16.16868,-0.32142,-29.3562,-10.20165,-50.048
136_cs,CONF_0016,-5.63487,-33.58898,-13.38628,16.02308,-0.3291,-29.08026,-10.20165,-49.91639
136_cs,CONF_0017,-5.4839,-33.43436,-13.15015,15.60894,-0.41487,-28.34421,-10.20165,-49.70545
136_cs,CONF_0018,-5.47999,-33.43278,-13.14557,15.60774,-0.41603,-28.33728,-10.20165,-49.70329
136_cs,CONF_0019,-5.47647,-33.43438,-13.14346,15.60254,-0.41557,-28.33043,-10.20165,-49.70547
136_cs,CONF_0020,-5.47932,-33.42859,-13.14303,15.60308,-0.41459,-28.33152,-10.20165,-49.69758
136_cs,CONF_0021,-5.67914,-33.43044,-13.44671,15.80604,-0.41405,-28.83869,-10.20165,-49.7001
136_cs,CONF_0022,-5.67558,-33.42452,-13.4426,15.80592,-0.41608,-28.83244,-10.20165,-49.69203
136_cs,CONF_0023,-5.68217,-33.43728,-13.4503,15.80717,-0.4169,-28.84056,-10.20165,-49.70943
136_cs,CONF_0024,-5.64977,-33.46107,-13.40791,15.85699,-0.36759,-28.89731,-10.20165,-49.74189
136_cs,CONF_0029,-5.75318,-33.67584,-13.49737,16.12879,-0.32227,-29.30388,-10.20165,-50.03489
136_cs,CONF_0030,-5.78525,-33.69997,-13.53506,16.14676,-0.32375,-29.35807,-10.20165,-50.0678
136_cs,CONF_0031,-5.77722,-33.68727,-13.5291,16.14355,-0.32402,-29.34863,-10.20165,-50.05048
136_cs,CONF_0032,-5.78094,-33.69212,-13.53871,16.14741,-0.32701,-29.35912,-10.20165,-50.0571
136_cs,CONF_0037,-5.53367,-33.40734,-13.11295,15.64977,-0.3733,-28.38942,-10.20165,-49.66859
136_cs,CONF_0038,-5.53206,-33.38026,-13.10545,15.65144,-0.36771,-28.38918,-10.20165,-49.63165
136_cs,CONF_0039,-5.54308,-33.39626,-13.11918,15.67884,-0.36386,-28.43416,-10.20165,-49.65347
136_cs,CONF_0040,-5.47654,-33.4486,-13.15352,15.62405,-0.4163,-28.36128,-10.20165,-49.72488
136_cs,CONF_0041,-5.48943,-33.45466,-13.16425,15.63981,-0.41458,-28.38947,-10.20165,-49.73315
136_cs,CONF_0042,-5.47888,-33.44618,-13.15024,15.62305,-0.41597,-28.35733,-10.20165,-49.72158
136_cs,CONF_0043,-5.49327,-33.45993,-13.16926,15.63568,-0.41491,-28.39003,-10.20165,-49.74033
136_cs,CONF_0044,-5.47682,-33.44668,-13.1482,15.62666,-0.41386,-28.36099,-10.20165,-49.72225
136_cs,CONF_0045,-5.63905,-33.59422,-13.3923,16.03179,-0.32954,-29.09454,-10.20165,-49.92353
136_cs,CONF_0046,-5.48062,-33.44193,-13.15118,15.61466,-0.41732,-28.34852,-10.20165,-49.71578
136_cs,CONF_0047,-5.4826,-33.43725,-13.15357,15.61014,-0.41534,-28.34837,-10.20165,-49.70939
136_cs,CONF_0050,-5.54519,-33.38839,-13.11988,15.67815,-0.36464,-28.4334,-10.20165,-49.64273
136_cs,CONF_0051,-5.54751,-33.38446,-13.12174,15.67829,-0.36505,-28.43498,-10.20165,-49.63738
137_cs,CONF_0001,-7.42259,-30.14437,-14.29763,16.37361,-0.34245,-30.32879,-8.31245,-45.21709
137_cs,CONF_0002,-7.38839,-30.91589,-14.81831,16.32089,-0.58108,-30.55812,-8.31245,-46.26963
137_cs,CONF_0003,-7.37627,-30.89516,-14.80241,16.29012,-0.58235,-30.51018,-8.31245,-46.24136
137_cs,CONF_0004,-7.65847,-29.77075,-14.46251,16.33896,-0.37134,-30.43012,-8.31245,-44.70738
137_cs,CONF_0005,-7.66409,-29.79868,-14.45709,16.40049,-0.34376,-30.51382,-8.31245,-44.74548
137_cs,CONF_0006,-7.66666,-29.81188,-14.46568,16.40092,-0.34443,-30.52218,-8.31245,-44.7635
137_cs,CONF_0007,-7.88102,-30.11469,-14.80552,16.77922,-0.26527,-31.31947,-8.31245,-45.1766
137_cs,CONF_0008,-7.84997,-30.08861,-14.77011,16.73366,-0.26508,-31.23869,-8.31245,-45.14102
137_cs,CONF_0009,-7.85149,-30.10398,-14.76828,16.72638,-0.26573,-31.22894,-8.31245,-45.16199
137_cs,CONF_0010,-7.50996,-30.8576,-14.93598,16.2053,-0.67531,-30.46597,-8.31245,-46.19011
137_cs,CONF_0011,-7.40782,-31.20799,-14.81822,16.08957,-0.57591,-30.33188,-8.31245,-46.66813
137_cs,CONF_0012,-7.68662,-29.8254,-14.4788,16.39551,-0.34479,-30.52952,-8.31245,-44.78194
137_cs,CONF_0013,-7.66202,-29.7965,-14.45376,16.39719,-0.34405,-30.5069,-8.31245,-44.74251
137_cs,CONF_0014,-7.63314,-30.60443,-14.94496,16.70362,-0.46182,-31.18677,-8.31245,-45.84472
137_cs,CONF_0015,-7.44978,-30.18958,-14.3495,16.40256,-0.34195,-30.41012,-8.31245,-45.27877
137_cs,CONF_0016,-7.66936,-29.81363,-14.46541,16.39841,-0.34542,-30.51841,-8.31245,-44.76589
137_cs,CONF_0017,-7.48265,-30.20755,-14.37967,16.49277,-0.32489,-30.54755,-8.31245,-45.30329
137_cs,CONF_0018,-7.45165,-30.17937,-14.35142,16.40493,-0.34353,-30.41281,-8.31245,-45.26484
137_cs,CONF_0019,-7.66489,-29.77918,-14.4494,16.37861,-0.34774,-30.48027,-8.31245,-44.71889
137_cs,CONF_0020,-7.48415,-30.21385,-14.38412,16.47442,-0.33338,-30.52516,-8.31245,-45.31188
137_cs,CONF_0021,-7.47016,-30.20917,-14.37116,16.46904,-0.33351,-30.50669,-8.31245,-45.3055
137_cs,CONF_0022,-7.73833,-30.53522,-15.07698,16.56288,-0.58702,-31.05283,-8.31245,-45.75031
137_cs,CONF_0024,-7.63974,-30.61195,-14.95799,16.70175,-0.46708,-31.19265,-8.31245,-45.85498
137_cs,CONF_0025,-7.65992,-30.46079,-14.75365,16.49577,-0.43569,-30.81372,-8.31245,-45.64876
137_cs,CONF_0026,-7.63917,-30.44503,-14.74428,16.45946,-0.45182,-30.75192,-8.31245,-45.62727
137_cs,CONF_0027,-7.37593,-30.90313,-14.82961,16.2317,-0.62829,-30.43302,-8.31245,-46.25222
137_cs,CONF_0028,-7.41672,-30.14076,-14.29264,16.37635,-0.34254,-30.32645,-8.31245,-45.21217
137_cs,CONF_0029,-7.4138,-30.13376,-14.2925,16.36822,-0.34345,-30.31727,-8.31245,-45.20261
137_cs,CONF_0030,-7.741,-30.52809,-15.07961,16.56267,-0.58909,-31.05319,-8.31245,-45.74058
137_cs,CONF_0032,-7.41714,-30.14027,-14.29442,16.39156,-0.33972,-30.34626,-8.31245,-45.2115
137_cs,CONF_0033,-7.42763,-30.15528,-14.30124,16.37974,-0.34035,-30.34063,-8.31245,-45.23198
137_cs,CONF_0039,-7.44505,-30.19368,-14.34131,16.39653,-0.34167,-30.39617,-8.31245,-45.28436
137_cs,CONF_0041,-7.45277,-30.18984,-14.34677,16.40204,-0.3391,-30.40971,-8.31245,-45.27912
138_cs,CONF_0001,-7.25012,-30.57031,-14.52189,16.12399,-0.59186,-30.05402,-8.31245,-45.79818
138_cs,CONF_0002,-7.54118,-30.52894,-14.60904,16.21574,-0.40306,-30.42172,-8.31245,-45.74175
138_cs,CONF_0003,-7.59676,-30.46842,-14.82288,16.61656,-0.45989,-30.97955,-8.31245,-45.65918
138_cs,CONF_0004,-7.61212,-30.46324,-14.84371,16.6147,-0.46535,-30.99307,-8.31245,-45.65211
138_cs,CONF_0005,-7.71224,-30.79236,-15.02963,16.49456,-0.52878,-30.99541,-8.31245,-46.10111
138_cs,CONF_0006,-7.11533,-30.21989,-14.21683,16.22804,-0.43042,-30.01444,-8.31245,-45.32012
138_cs,CONF_0007,-7.33915,-29.94479,-14.24935,16.17547,-0.38034,-30.04447,-8.31245,-44.94482
138_cs,CONF_0008,-7.38244,-29.78244,-14.26879,16.42192,-0.29657,-30.39414,-8.31245,-44.72333
138_cs,CONF_0009,-7.44007,-30.18904,-14.62701,16.59447,-0.44587,-30.77561,-8.31245,-45.27804
138_cs,CONF_0010,-7.40833,-30.40483,-14.56893,16.11121,-0.55153,-30.12861,-8.31245,-45.57242
138_cs,CONF_0012,-7.25946,-30.02852,-14.13419,16.42345,-0.35387,-30.20376,-8.31245,-45.05905
138_cs,CONF_0013,-7.63405,-30.58249,-14.68981,16.4275,-0.39593,-30.72138,-8.31245,-45.81479
138_cs,CONF_0016,-7.46744,-29.73441,-14.28042,16.36157,-0.29934,-30.34265,-8.31245,-44.65781
138_cs,CONF_0017,-7.46468,-29.73848,-14.28761,16.373,-0.30712,-30.35348,-8.31245,-44.66335
138_cs,CONF_0018,-7.36654,-30.41874,-14.5147,16.15942,-0.50717,-30.16695,-8.31245,-45.59141
138_cs,CONF_0019,-7.46605,-29.73022,-14.28596,16.37134,-0.30571,-30.35159,-8.31245,-44.65209
138_cs,CONF_0020,-7.35872,-29.95274,-14.26724,16.16927,-0.38418,-30.05233,-8.31245,-44.95566
138_cs,CONF_0021,-7.2697,-30.04142,-14.14187,16.4195,-0.35182,-30.20955,-8.31245,-45.07665
138_cs,CONF_0023,-7.67994,-30.27754,-14.80382,16.59048,-0.41384,-30.98045,-8.31245,-45.39876
138_cs,CONF_0025,-7.3444,-29.95534,-14.25784,16.12849,-0.39609,-29.99024,-8.31245,-44.95921
138_cs,CONF_0026,-7.38753,-29.78575,-14.27271,16.41499,-0.29566,-30.39205,-8.31245,-44.72785
138_cs,CONF_0027,-7.63037,-30.577,-14.68455,16.43819,-0.39625,-30.72649,-8.31245,-45.8073
138_cs,CONF_0028,-7.36806,-29.97751,-14.28165,16.19678,-0.38389,-30.09454,-8.31245,-44.98946
138_cs,CONF_0029,-7.54749,-29.70707,-14.36226,16.51466,-0.2584,-30.61852,-8.31245,-44.62051
138_cs,CONF_0031,-7.63147,-30.56749,-14.68552,16.44414,-0.39401,-30.73566,-8.31245,-45.79433
138_cs,CONF_0033,-7.35083,-29.97335,-14.27037,16.20586,-0.38357,-30.09267,-8.31245,-44.98378
138_cs,CONF_0034,-7.57325,-30.43639,-14.78585,16.62322,-0.46119,-30.94789,-8.31245,-45.61548
138_cs,CONF_0035,-7.35313,-29.94694,-14.25873,16.16708,-0.38493,-30.04087,-8.31245,-44.94775
138_cs,CONF_0036,-7.36213,-29.98045,-14.27976,16.19719,-0.38342,-30.09353,-8.31245,-44.99346
138_cs,CONF_0038,-7.35058,-29.96093,-14.26148,16.15898,-0.39008,-30.03038,-8.31245,-44.96683
138_cs,CONF_0039,-7.40599,-30.41235,-14.56476,16.10943,-0.55169,-30.1225,-8.31245,-45.58269
138_cs,CONF_0041,-7.35246,-29.96492,-14.26656,16.1642,-0.38973,-30.04103,-8.31245,-44.97228
138_cs,CONF_0042,-7.33889,-29.95377,-14.25387,16.1434,-0.39781,-29.99946,-8.31245,-44.95707
138_cs,CONF_0043,-7.35024,-29.95294,-14.25867,16.15846,-0.38339,-30.03374,-8.31245,-44.95594
138_cs,CONF_0044,-7.3896,-30.39693,-14.54061,16.10659,-0.54892,-30.09828,-8.31245,-45.56165
138_cs,CONF_0045,-7.35575,-29.95987,-14.26218,16.16229,-0.38336,-30.04111,-8.31245,-44.96538
138_cs,CONF_0046,-7.38714,-29.7852,-14.27072,16.42932,-0.29262,-30.40742,-8.31245,-44.7271
138_cs,CONF_0047,-7.43646,-29.80109,-14.32323,16.47394,-0.28917,-30.508,-8.31245,-44.74877
139_cs,CONF_0001,-2.81888,-23.95353,-8.1056,11.63373,-0.23951,-19.49982,-4.15623,-36.77126
139_cs,CONF_0002,-2.9185,-23.97528,-8.2323,11.69248,-0.23236,-19.69243,-4.15623,-36.80093
139_cs,CONF_0003,-2.82243,-24.04615,-8.1261,11.81873,-0.15179,-19.79304,-4.15623,-36.89762
139_cs,CONF_0004,-2.82315,-24.05659,-8.12998,11.82506,-0.15096,-19.80408,-4.15623,-36.91186
139_cs,CONF_0006,-2.75183,-23.91597,-8.02237,11.63539,-0.15561,-19.50214,-4.15623,-36.72002
139_cs,CONF_0008,-2.91272,-23.9832,-8.2287,11.68195,-0.23594,-19.67471,-4.15623,-36.81174
139_cs,CONF_0010,-2.92185,-23.96764,-8.23794,11.69241,-0.23392,-19.69643,-4.15623,-36.79051
139_cs,CONF_0015,-2.89859,-24.14031,-8.23275,11.91873,-0.13584,-20.01565,-4.15623,-37.02608
139_cs,CONF_0017,-2.74482,-23.91396,-8.01315,11.64265,-0.15521,-19.50059,-4.15623,-36.71728
13_cs,CONF_0001,-4.85746,-31.10679,-12.43744,14.91378,-0.94837,-26.40285,-7.7457,-46.53007
13_cs,CONF_0002,-5.00295,-31.30103,-12.52129,15.29105,-0.81998,-26.99236,-7.7457,-46.79507
13_cs,CONF_0004,-4.89417,-31.30277,-12.49479,15.10684,-0.90461,-26.69702,-7.7457,-46.79743
13_cs,CONF_0005,-4.74824,-31.52271,-12.65588,15.42027,-0.91132,-27.16482,-7.7457,-47.09749
13_cs,CONF_0007,-4.70881,-31.54259,-12.69838,15.38854,-0.96968,-27.11724,-7.7457,-47.12461
13_cs,CONF_0008,-4.99956,-31.17233,-12.51038,15.03403,-0.93885,-26.60556,-7.7457,-46.61948
13_cs,CONF_0010,-5.28294,-30.49791,-12.56278,15.0764,-0.58412,-27.05505,-7.7457,-45.69941
13_cs,CONF_0017,-5.02084,-31.29907,-12.63711,15.27254,-0.88609,-27.02356,-7.7457,-46.79239
