Ligand,Conformer,def2-SVP,def2-TZVP-GAS,def2-TZVP-COSMO,G(toluene),G(MeOH),G(dmf),G(water),G(MeCN),c.p.,Edisp,E6,E8
163_cs,CONF_0046,-2458.350803,-2460.337711,-2460.397575,-48.82761369,-44.84600475,-47.96126433,-31.06604403,-43.41593027,332.954,-64.0356,-28.6319,-35.4038
163_cs,CONF_0048,-2458.349347,-2460.334768,-2460.394043,-48.52836177,-44.47882121,-47.28560613,-30.93892623,-42.69726558,332.204,-64.6376,-29.0533,-35.5843
164_cs,CONF_0009,-2458.3496,-2460.336528,-2460.396762,-48.5243051,-44.95154876,-48.02996717,-31.53709981,-43.35329895,333.339,-63.683,-28.7975,-34.8854
164_cs,CONF_0010,-2458.350995,-2460.3371,-2460.397775,-48.84173545,-45.20459311,-48.3171911,-31.8161099,-43.66826405,332.775,-64.141,-29.1001,-35.0409
164_cs,CONF_0012,-2458.350802,-2460.337255,-2460.396841,-48.46140893,-44.57334749,-47.68419518,-30.90937168,-43.11683735,332.478,-64.2786,-28.7929,-35.4856
164_cs,CONF_0013,-2458.347422,-2460.333974,-2460.393248,-47.88537971,-44.18083711,-47.17455442,-30.94254037,-42.63626994,332.854,-63.4092,-28.3773,-35.0319
164_cs,CONF_0020,-2458.346674,-2460.333575,-2460.392448,-48.51774322,-44.49275016,-47.67326955,-30.35985852,-43.04351399,331.906,-62.6356,-28.1267,-34.5088
164_cs,CONF_0022,-2458.347946,-2460.334872,-2460.395248,-48.52567943,-44.98623864,-47.62769123,-32.18558214,-43.21326332,332.191,-63.8081,-28.8531,-34.955
164_cs,CONF_0023,-2458.350278,-2460.336761,-2460.396568,-48.73148059,-44.8800341,-47.98882356,-31.14904593,-43.4098261,332.53,-63.8959,-28.5629,-35.333
164_cs,CONF_0025,-2458.346673,-2460.333594,-2460.392349,-48.47344918,-44.45190573,-47.60571415,-30.36602909,-42.9795009,333.229,-62.6105,-28.1122,-34.4984
164_cs,CONF_0026,-2458.350324,-2460.336512,-2460.395693,-48.48499409,-44.52457365,-47.56173915,-30.66596409,-42.8902144,332.693,-64.2746,-29.1203,-35.1544
164_cs,CONF_0027,-2458.346665,-2460.3336,-2460.392494,-48.52202748,-44.52038673,-47.69234564,-30.42856685,-43.06497283,333.284,-62.607,-28.1121,-34.495
164_cs,CONF_0028,-2458.351312,-2460.337213,-2460.396885,-48.60747461,-44.81107767,-47.78150308,-31.27308206,-43.18325455,332.72,-64.2047,-29.0724,-35.1323
164_cs,CONF_0029,-2458.347913,-2460.335483,-2460.396975,-48.99497137,-45.7742317,-48.63065202,-32.73172003,-44.0704072,332.289,-62.7408,-28.2148,-34.5261
164_cs,CONF_0031,-2458.347926,-2460.334731,-2460.395278,-48.8296108,-45.11939776,-47.93390624,-32.12256444,-43.4400076,332.714,-64.0877,-29.0022,-35.0855
164_cs,CONF_0032,-2458.349354,-2460.334765,-2460.394039,-48.51170791,-44.46825352,-47.28429804,-30.93215988,-42.69646301,332.769,-64.6787,-29.0642,-35.6145
164_cs,CONF_0033,-2458.346371,-2460.332806,-2460.390933,-47.8308194,-43.7793723,-46.7529514,-30.11716229,-42.26781899,332.885,-61.9949,-27.6542,-34.3407
164_cs,CONF_0034,-2458.347966,-2460.334831,-2460.395318,-48.76459538,-45.07630213,-47.92109173,-32.10108554,-43.42023522,332.681,-64.0042,-28.9649,-35.0393
164_cs,CONF_0035,-2458.347491,-2460.333789,-2460.394472,-48.1666435,-44.7094662,-47.80043182,-31.84425485,-43.28117252,332.613,-63.3905,-28.6811,-34.7094
164_cs,CONF_0036,-2458.347907,-2460.334765,-2460.395311,-48.88102777,-45.15080708,-47.98711767,-32.09459469,-43.48790907,332.382,-64.0038,-28.9544,-35.0494
164_cs,CONF_0037,-2458.347507,-2460.334076,-2460.394562,-48.28490274,-44.72487383,-47.65483743,-31.86608115,-43.11239967,332.881,-65.5206,-29.7031,-35.8175
164_cs,CONF_0038,-2458.34667,-2460.333607,-2460.392474,-48.5240356,-44.50614277,-47.67417231,-30.40006421,-43.04914314,331.746,-62.6014,-28.1085,-34.493
164_cs,CONF_0039,-2458.34984,-2460.33725,-2460.396698,-48.41385755,-44.51056161,-47.54775205,-31.00512342,-43.02969485,332.718,-62.9528,-28.1762,-34.7765
164_cs,CONF_0040,-2458.346676,-2460.333591,-2460.392458,-48.53022965,-44.50106211,-47.68115343,-30.35603033,-43.04712873,332.097,-62.6168,-28.1182,-34.4986
164_cs,CONF_0041,-2458.349492,-2460.336451,-2460.395908,-48.50087036,-44.49720042,-47.49864269,-30.94033705,-42.98594789,332.362,-62.5973,-27.9187,-34.6786
164_cs,CONF_0043,-2458.352245,-2460.339628,-2460.399291,-48.64356998,-44.97465056,-47.92819871,-31.4934981,-43.42138214,333.327,-62.6465,-27.9644,-34.682
164_cs,CONF_0044,-2458.348681,-2460.334133,-2460.392742,-48.28650573,-44.21397625,-47.25542874,-30.2514295,-42.59403553,333.855,-63.9018,-28.5804,-35.3214
164_cs,CONF_0045,-2458.347723,-2460.333593,-2460.392989,-48.35876152,-44.49199272,-47.38894982,-31.02399491,-42.64230334,333.144,-65.0039,-29.0997,-35.9042
164_cs,CONF_0046,-2458.350811,-2460.337731,-2460.397598,-48.82655922,-44.84571048,-47.96172986,-31.06605416,-43.41731994,333.134,-64.0465,-28.6335,-35.413
164_cs,CONF_0048,-2458.350571,-2460.337525,-2460.395042,-48.34477884,-44.04660894,-47.0486618,-29.61086376,-42.4527251,332.843,-62.0267,-27.5334,-34.4933
164_cs,CONF_0049,-2458.349775,-2460.337386,-2460.397358,-49.19521307,-45.19374337,-48.417408,-31.14070795,-43.85736933,332.786,-62.4057,-27.9556,-34.4501
164_cs,CONF_0050,-2458.349365,-2460.334783,-2460.394034,-48.37375371,-44.38409159,-47.19532498,-30.95493987,-42.63791322,332.514,-64.6578,-29.0581,-35.5997
164_cs,CONF_0051,-2458.347744,-2460.333612,-2460.392975,-48.45602106,-44.53455205,-47.41330805,-30.98646638,-42.63823722,333.082,-64.9974,-29.0979,-35.8995
165_cs,CONF_0001,-2433.549632,-2435.495066,-2435.554517,-48.61246415,-44.8055776,-47.78327459,-30.82590732,-42.74335764,380.171,-73.3231,-32.8901,-40.4329
165_cs,CONF_0002,-2433.549614,-2435.495059,-2435.554498,-48.73256016,-44.89556992,-47.89699362,-30.80615935,-42.83900389,380.132,-73.2872,-32.8721,-40.4151
165_cs,CONF_0003,-2433.546808,-2435.492904,-2435.551788,-48.42221267,-44.52736631,-47.55011202,-30.33119772,-42.52117379,380.204,-72.712,-32.4739,-40.238
165_cs,CONF_0004,-2433.544556,-2435.489436,-2435.548979,-48.71336832,-44.81975724,-47.60922552,-31.01120528,-42.5886989,380.181,-74.9144,-33.77,-41.1444
165_cs,CONF_0005,-2433.546902,-2435.491434,-2435.551136,-49.11271695,-45.10876056,-48.01926883,-30.91834285,-42.86622351,380.36,-73.669,-32.882,-40.787
165_cs,CONF_0006,-2433.546481,-2435.492695,-2435.552327,-48.78298729,-44.90695453,-48.06825115,-30.56542158,-42.9824706,379.903,-70.8936,-31.6446,-39.2491
165_cs,CONF_0007,-2433.546324,-2435.492009,-2435.551236,-48.76154787,-44.86220789,-48.01034432,-30.39527306,-42.94035816,379.697,-71.0983,-31.9124,-39.1859
165_cs,CONF_0008,-2433.543641,-2435.48874,-2435.548272,-48.95932959,-45.06334854,-48.06850777,-30.76691474,-42.84523394,379.881,-73.4838,-32.7894,-40.6944
165_cs,CONF_0009,-2433.544166,-2435.489515,-2435.548917,-48.37168636,-44.56733432,-47.70924989,-30.44470024,-42.73578885,380.229,-72.266,-32.1283,-40.1376
165_cs,CONF_0010,-2433.546455,-2435.492664,-2435.552302,-48.77275639,-44.90623057,-48.06839375,-30.5835675,-42.98733046,379.875,-70.9176,-31.6552,-39.2625
165_cs,CONF_0011,-2433.54416,-2435.489516,-2435.548907,-48.36980877,-44.57251654,-47.71989275,-30.45287876,-42.74678318,380.187,-72.2558,-32.1251,-40.1307
165_cs,CONF_0012,-2433.544136,-2435.489477,-2435.548892,-48.39506517,-44.58645443,-47.72758729,-30.46121899,-42.75599875,380.083,-72.2458,-32.1207,-40.1251
165_cs,CONF_0013,-2433.543294,-2435.489832,-2435.548255,-48.33923854,-44.30892045,-47.33456189,-29.94108725,-42.34057506,379.705,-71.4312,-31.9886,-39.4426
166_cs,CONF_0001,-2433.549624,-2435.495021,-2435.554479,-48.74961451,-44.90605327,-47.90191352,-30.82067147,-42.84468077,379.903,-73.3908,-32.922,-40.4689
166_cs,CONF_0002,-2433.549622,-2435.495054,-2435.554418,-48.69617716,-44.85449986,-47.84999515,-30.77304999,-42.80175952,379.969,-73.2915,-32.8706,-40.4209
166_cs,CONF_0004,-2433.544538,-2435.489402,-2435.548956,-48.71586544,-44.82296545,-47.61274177,-31.0071707,-42.58519538,380.24,-74.8942,-33.7689,-41.1253
166_cs,CONF_0005,-2433.54692,-2435.491455,-2435.551148,-49.05047594,-45.05500127,-47.96615375,-30.87838827,-42.8107511,380.336,-73.6502,-32.8732,-40.777
166_cs,CONF_0006,-2433.54641,-2435.492626,-2435.552255,-48.78380956,-44.91351189,-48.07497654,-30.57877845,-42.99033172,378.874,-70.9187,-31.6544,-39.2644
166_cs,CONF_0007,-2433.546212,-2435.491942,-2435.551139,-48.61267975,-44.86707899,-48.06309173,-30.48511781,-42.95359659,379.386,-71.116,-31.9446,-39.1714
166_cs,CONF_0008,-2433.543728,-2435.488801,-2435.548324,-48.99583638,-45.0952171,-48.11362557,-30.74818563,-42.87270052,380.1,-73.4659,-32.7923,-40.6736
166_cs,CONF_0009,-2433.54416,-2435.489505,-2435.548915,-48.37954116,-44.57373656,-47.71835545,-30.45218955,-42.74971783,380.086,-72.2523,-32.1223,-40.13
166_cs,CONF_0010,-2433.546451,-2435.492653,-2435.552291,-48.77216574,-44.91358633,-48.07782647,-30.59573079,-42.99422888,379.808,-70.9217,-31.6572,-39.2645
166_cs,CONF_0011,-2433.544168,-2435.489523,-2435.548928,-48.38788683,-44.58534758,-47.73373569,-30.45533238,-42.75774277,380.086,-72.2419,-32.1196,-40.1223
166_cs,CONF_0012,-2433.546404,-2435.492619,-2435.552259,-48.77462268,-44.91095221,-48.07492708,-30.58119966,-42.98862841,380.425,-70.9054,-31.6523,-39.2531
166_cs,CONF_0013,-2433.544087,-2435.489444,-2435.548836,-48.35735254,-44.53408435,-47.66292316,-30.43667553,-42.72053432,379.993,-72.2562,-32.1259,-40.1303
166_cs,CONF_0014,-2433.544076,-2435.489434,-2435.548825,-48.36086422,-44.56500493,-47.70549259,-30.46029058,-42.73320998,379.981,-72.2477,-32.1219,-40.1258
166_cs,CONF_0015,-2433.543416,-2435.489956,-2435.548439,-48.3670899,-44.35514649,-47.38931009,-29.99446289,-42.38471838,380.224,-71.4215,-32.0004,-39.4211
166_cs,CONF_0016,-2433.544786,-2435.490838,-2435.549712,-48.09513497,-44.42778346,-47.59584073,-30.27512649,-42.49161042,381.102,-71.7295,-31.9973,-39.7322
166_cs,CONF_0017,-2433.546347,-2435.492058,-2435.551231,-48.65993604,-44.81289013,-47.96885035,-30.42490106,-42.91764033,379.602,-71.1287,-31.9258,-39.2029
167_cs,CONF_0001,-2406.340305,-2408.256815,-2408.311181,-45.64470673,-41.4246892,-43.64756161,-27.0524122,-37.93504531,498.211,-91.5841,-40.9567,-50.6274
167_cs,CONF_0003,-2406.340264,-2408.256545,-2408.311113,-45.66572883,-41.54999911,-43.74153655,-27.22218709,-37.85062465,497.809,-92.5008,-40.8812,-51.6196
167_cs,CONF_0005,-2406.337973,-2408.254707,-2408.309298,-45.96826772,-41.73605161,-44.02167226,-27.08519689,-38.11647227,499.181,-91.586,-40.3609,-51.2251
167_cs,CONF_0006,-2406.340675,-2408.256902,-2408.311423,-45.730995,-41.52257751,-43.76783109,-27.10664358,-37.95722981,498.02,-92.171,-40.7435,-51.4275
167_cs,CONF_0008,-2406.338702,-2408.255436,-2408.31016,-45.78890546,-41.6103214,-43.82963559,-27.23592199,-37.98698942,497.428,-92.1316,-40.9266,-51.2051
167_cs,CONF_0012,-2406.340333,-2408.256851,-2408.311211,-45.644142,-41.42700737,-43.6509446,-27.0522209,-37.93543325,497.12,-91.5361,-40.9222,-50.6139
167_cs,CONF_0013,-2406.340221,-2408.256356,-2408.310736,-45.42771967,-41.36508956,-43.59669906,-27.14924726,-37.79308466,497.871,-92.4726,-41.0618,-51.4108
167_cs,CONF_0014,-2406.338971,-2408.255459,-2408.309886,-45.6999008,-41.56393192,-43.80683304,-27.15862901,-37.94791708,497.035,-91.932,-40.7951,-51.1369
167_cs,CONF_0019,-2406.338662,-2408.255392,-2408.31007,-45.61085815,-41.54558485,-43.80797087,-27.23765314,-37.96183562,497.399,-92.1378,-40.93,-51.2079
167_cs,CONF_0021,-2406.339309,-2408.255479,-2408.309683,-45.59254347,-41.25144963,-43.38883802,-26.92220479,-37.71168568,497.147,-91.8136,-40.9534,-50.8602
167_cs,CONF_0024,-2406.339291,-2408.255458,-2408.309658,-45.60258026,-41.26235344,-43.39988757,-26.93152387,-37.72360941,497.152,-91.7837,-40.945,-50.8387
167_cs,CONF_0025,-2406.338668,-2408.255397,-2408.310075,-45.61871755,-41.55319845,-43.81592497,-27.2426429,-37.9671938,497.428,-92.1441,-40.9351,-51.209
167_cs,CONF_0027,-2406.338144,-2408.254364,-2408.308739,-45.57078646,-41.34969064,-43.52702767,-27.08699532,-37.80875804,498.498,-92.7362,-41.0609,-51.6752
167_cs,CONF_0028,-2406.338501,-2408.254418,-2408.308793,-45.58880815,-41.39843746,-43.55597943,-27.17599529,-37.89874209,497.954,-93.485,-41.6404,-51.8447
167_cs,CONF_0031,-2406.337992,-2408.254738,-2408.309348,-45.99004737,-41.76654773,-44.05944043,-27.1074343,-38.14647928,499.274,-91.5787,-40.356,-51.2227
167_cs,CONF_0035,-2406.338524,-2408.254456,-2408.308873,-45.89786655,-41.55320107,-43.70651134,-27.09010187,-37.94974674,498.455,-93.0549,-41.2913,-51.7636
167_cs,CONF_0036,-2406.338547,-2408.254463,-2408.30884,-45.60048048,-41.4079611,-43.56968712,-27.17479774,-37.90986732,498.088,-93.4835,-41.6312,-51.8524
167_cs,CONF_0038,-2406.338429,-2408.254182,-2408.308557,-45.48447194,-41.36402209,-43.51146554,-27.27711151,-37.84508295,497.368,-93.7653,-42.0123,-51.753
167_cs,CONF_0039,-2406.340666,-2408.256877,-2408.31139,-45.73862337,-41.53365615,-43.774127,-27.13263518,-37.96782531,497.981,-92.2068,-40.7611,-51.4457
167_cs,CONF_0041,-2406.338528,-2408.254267,-2408.30863,-45.61836124,-41.37919207,-43.48478963,-27.2169152,-37.84609534,498.487,-93.9263,-41.8965,-52.0298
167_cs,CONF_0042,-2406.337136,-2408.252952,-2408.307031,-45.83997241,-41.4014446,-43.50132372,-26.92083528,-37.84744293,497.709,-92.9607,-41.6035,-51.3572
167_cs,CONF_0043,-2406.338162,-2408.25439,-2408.308753,-45.50804965,-41.30330115,-43.48402387,-27.08394274,-37.78691524,498.497,-92.7411,-41.0587,-51.6823
167_cs,CONF_0055,-2406.337943,-2408.253971,-2408.308396,-45.47741006,-41.44043412,-43.71838414,-27.18121735,-37.92350629,498.939,-92.8575,-41.0536,-51.8039
167_cs,CONF_0056,-2406.336913,-2408.253607,-2408.308097,-46.04673331,-41.67279474,-43.8761911,-27.03000563,-38.10698871,497.426,-92.4124,-41.3045,-51.1079
167_cs,CONF_0057,-2406.337128,-2408.252946,-2408.307025,-45.82143647,-41.38876678,-43.48771962,-26.92009831,-37.83561,497.715,-92.9681,-41.6069,-51.3612
167_cs,CONF_0059,-2406.338134,-2408.254884,-2408.309576,-45.80790856,-41.60037573,-43.77931853,-27.26208533,-37.97346075,497.867,-92.2949,-41.0177,-51.2772
167_cs,CONF_0072,-2406.337716,-2408.25385,-2408.308055,-45.9650469,-41.50898551,-43.62202603,-26.89264805,-37.81537247,497.466,-93.0476,-41.2184,-51.8292
167_cs,CONF_0076,-2406.337384,-2408.254289,-2408.308691,-45.40180846,-41.29006751,-43.51514747,-27.05976329,-37.71724321,497.63,-92.1254,-40.4833,-51.6421
167_cs,CONF_0077,-2406.336193,-2408.252545,-2408.306915,-45.73080543,-41.48299583,-43.66299495,-27.09788918,-37.86765212,498.059,-92.8526,-41.0001,-51.8525
167_cs,CONF_0079,-2406.338969,-2408.255462,-2408.30985,-45.66932546,-41.55574913,-43.80439192,-27.15215725,-37.94353123,497.027,-91.9028,-40.7823,-51.1204
167_cs,CONF_0083,-2406.336059,-2408.251327,-2408.305591,-45.53846145,-41.31306572,-43.39641042,-27.20941231,-37.77812903,498.573,-94.5264,-42.371,-52.1553
167_cs,CONF_0127,-2406.338141,-2408.254348,-2408.308663,-45.2480272,-41.22272856,-43.45753472,-27.10554133,-37.7031806,497.82,-93.023,-41.1256,-51.8973
167_cs,CONF_0134,-2406.337106,-2408.253002,-2408.30766,-46.16833945,-41.78336542,-43.95649546,-27.17314545,-38.14345962,498.52,-93.3132,-41.1562,-52.157
167_cs,CONF_0153,-2406.337379,-2408.254291,-2408.308693,-45.35227703,-41.25439502,-43.47560584,-27.06053651,-37.68561438,497.641,-92.1025,-40.4686,-51.6338
167_cs,CONF_0186,-2406.33843,-2408.254193,-2408.308559,-45.4874224,-41.36680245,-43.51589842,-27.27792879,-37.85156271,497.543,-93.7352,-41.9972,-51.738
167_cs,CONF_0215,-2406.338505,-2408.254416,-2408.308793,-45.60368427,-41.40671857,-43.56666525,-27.16739321,-37.90604383,497.919,-93.4836,-41.6356,-51.8479
167_cs,CONF_0227,-2406.336045,-2408.251367,-2408.305595,-45.52242501,-41.29056909,-43.37071329,-27.18364697,-37.74759527,498.749,-94.373,-42.3122,-52.0607
167_cs,CONF_0278,-2406.336926,-2408.253624,-2408.308116,-46.0313815,-41.66144274,-43.86346123,-27.03487252,-38.09852557,497.438,-92.4102,-41.3038,-51.1065
167_cs,CONF_0281,-2406.337948,-2408.253957,-2408.308371,-45.44386882,-41.42144058,-43.70051993,-27.17578906,-37.90181808,498.813,-92.9023,-41.0787,-51.8236
167_cs,CONF_0318,-2406.338151,-2408.254374,-2408.30874,-45.51764481,-41.31485537,-43.49871947,-27.09109095,-37.80118088,498.437,-92.7465,-41.0637,-51.6828
168_cs,CONF_0001,-2406.340298,-2408.256768,-2408.3111,-45.54482436,-41.31582827,-43.50209676,-27.04831456,-37.84925473,498.062,-91.6649,-41.0148,-50.6501
168_cs,CONF_0003,-2406.340253,-2408.256528,-2408.311099,-45.62997759,-41.53059358,-43.72196756,-27.23951869,-37.84057871,497.499,-92.5116,-40.887,-51.6245
168_cs,CONF_0004,-2406.338501,-2408.255094,-2408.309547,-45.66788691,-41.47845888,-43.67861795,-27.17268129,-37.94857004,497.075,-91.4976,-41.1184,-50.3792
168_cs,CONF_0005,-2406.337981,-2408.254725,-2408.309332,-45.93011712,-41.7293803,-44.01681769,-27.130998,-38.12045723,498.568,-91.5915,-40.3581,-51.2335
168_cs,CONF_0006,-2406.340734,-2408.256988,-2408.311495,-45.74751253,-41.53530082,-43.77364803,-27.12391738,-37.96133445,498.109,-92.151,-40.737,-51.414
168_cs,CONF_0008,-2406.338721,-2408.255451,-2408.31014,-45.61504438,-41.56422052,-43.82486479,-27.28007126,-37.98248669,497.674,-92.1528,-40.9365,-51.2163
168_cs,CONF_0012,-2406.340192,-2408.25633,-2408.31072,-45.42830697,-41.36986268,-43.60493031,-27.15182149,-37.7962237,497.622,-92.4701,-41.0655,-51.4046
168_cs,CONF_0013,-2406.340291,-2408.256786,-2408.311133,-45.62878959,-41.36811045,-43.55288802,-27.0421967,-37.88479295,498.065,-91.6333,-40.9921,-50.6412
168_cs,CONF_0014,-2406.338919,-2408.25539,-2408.309783,-45.59375581,-41.51423186,-43.76128443,-27.17732365,-37.9167497,497.237,-91.9748,-40.8144,-51.1604
168_cs,CONF_0017,-2406.338738,-2408.255463,-2408.310183,-45.72471273,-41.62308665,-43.86016717,-27.2966462,-38.01623391,497.836,-92.1636,-40.9441,-51.2194
168_cs,CONF_0020,-2406.339321,-2408.255479,-2408.309684,-45.58357088,-41.24478897,-43.37843394,-26.92606343,-37.70316963,497.173,-91.8243,-40.9593,-50.8649
168_cs,CONF_0023,-2406.339316,-2408.255476,-2408.309677,-45.58046671,-41.24630602,-43.37921806,-26.93627315,-37.70671014,497.146,-91.8164,-40.9613,-50.8551
168_cs,CONF_0024,-2406.338731,-2408.255466,-2408.310182,-45.71757548,-41.61730283,-43.85519447,-27.28959001,-38.00983327,497.778,-92.146,-40.9358,-51.2103
168_cs,CONF_0026,-2406.338038,-2408.254233,-2408.30862,-45.70857485,-41.41834428,-43.57045233,-27.0824495,-37.84745544,497.946,-92.7537,-41.08,-51.6738
168_cs,CONF_0027,-2406.338341,-2408.254402,-2408.308717,-45.59456402,-41.32129829,-43.42841814,-27.14256706,-37.81736492,498.581,-93.0566,-41.6231,-51.4335
168_cs,CONF_0030,-2406.337965,-2408.254702,-2408.309309,-45.92427265,-41.72364464,-44.01221692,-27.12211675,-38.11498171,498.57,-91.5886,-40.3571,-51.2315
168_cs,CONF_0033,-2406.33713,-2408.253017,-2408.307675,-46.14969396,-41.76758832,-43.93911085,-27.16928455,-38.13114009,498.402,-93.3496,-41.1648,-52.1848
168_cs,CONF_0034,-2406.33852,-2408.254432,-2408.30885,-45.8991911,-41.54861485,-43.69455929,-27.09150045,-37.93947763,498.027,-93.0878,-41.2939,-51.7939
168_cs,CONF_0035,-2406.338582,-2408.254504,-2408.308903,-45.6305342,-41.43032656,-43.59703335,-27.16383984,-37.93121346,497.788,-93.469,-41.6204,-51.8486
168_cs,CONF_0037,-2406.338479,-2408.254254,-2408.30864,-45.48827933,-41.36417848,-43.51185255,-27.27816799,-37.85018146,497.927,-93.767,-42.0145,-51.7525
168_cs,CONF_0039,-2406.33846,-2408.254174,-2408.308523,-45.47900801,-41.27581281,-43.3677281,-27.22444228,-37.75688577,498.041,-93.9467,-41.9109,-52.0358
168_cs,CONF_0040,-2406.337145,-2408.252969,-2408.307047,-45.82522395,-41.39199425,-43.49419032,-26.91851985,-37.84203474,497.971,-93.0028,-41.6252,-51.3777
168_cs,CONF_0041,-2406.338045,-2408.254242,-2408.308631,-45.70697146,-41.41841323,-43.5717886,-27.08251252,-37.84747167,497.911,-92.7584,-41.0792,-51.6792
168_cs,CONF_0053,-2406.337913,-2408.25396,-2408.308382,-45.46759735,-41.4387557,-43.71552182,-27.19166916,-37.91715437,498.825,-92.8724,-41.0651,-51.8073
168_cs,CONF_0054,-2406.336819,-2408.253512,-2408.308007,-46.07967971,-41.68763325,-43.89913174,-26.99649241,-38.1236411,497.06,-92.407,-41.3112,-51.0959
168_cs,CONF_0055,-2406.337127,-2408.252947,-2408.307028,-45.83158368,-41.39743527,-43.49776087,-26.92618842,-37.84618733,497.918,-93.0116,-41.6256,-51.386
168_cs,CONF_0057,-2406.338053,-2408.2548,-2408.309532,-46.01303574,-41.75109808,-43.94289872,-27.26423296,-38.09690954,497.598,-92.3133,-41.0173,-51.296
168_cs,CONF_0070,-2406.337837,-2408.253963,-2408.308194,-45.97749233,-41.5234836,-43.63362784,-26.91519927,-37.8279566,498.03,-93.153,-41.2675,-51.8855
168_cs,CONF_0073,-2406.33743,-2408.254355,-2408.308765,-45.41409638,-41.29903579,-43.52254518,-27.06916489,-37.72800219,497.836,-92.1231,-40.4845,-51.6385
168_cs,CONF_0075,-2406.336162,-2408.252526,-2408.306903,-45.71860397,-41.4657893,-43.64302724,-27.08001358,-37.84727388,498.313,-92.8525,-41.0028,-51.8497
168_cs,CONF_0076,-2406.338906,-2408.255398,-2408.309783,-45.58883577,-41.49935861,-43.73493172,-27.18244873,-37.90212534,498.178,-91.9618,-40.8216,-51.1403
168_cs,CONF_0080,-2406.336169,-2408.251395,-2408.305698,-45.55558231,-41.33908478,-43.42670821,-27.23797074,-37.80127063,498.191,-94.6577,-42.4206,-52.2372
168_cs,CONF_0124,-2406.338311,-2408.254551,-2408.30885,-45.22127997,-41.22427389,-43.48605788,-27.09908629,-37.72575367,498.345,-93.0229,-41.1207,-51.9022
168_cs,CONF_0131,-2406.337099,-2408.252984,-2408.307641,-46.15657167,-41.77421608,-43.94656761,-27.17417312,-38.13902023,498.331,-93.3378,-41.1693,-52.1685
168_cs,CONF_0150,-2406.33745,-2408.254413,-2408.308818,-45.41700068,-41.30202129,-43.5222738,-27.080554,-37.7304844,497.929,-92.1197,-40.4806,-51.639
