mol1,mol2,rmsd
9.0,23.0,1.6902746715491694
9.0,24.0,1.2850294377610287
9.0,25.0,1.7023668051558936
9.0,26.0,1.6745305360806328
9.0,27.0,0.9469740067208974
9.0,28.0,0.9468599763444983
9.0,29.0,2.956920497480798
9.0,30.0,0.4943780477795805
9.0,31.0,0.5378148215705634
9.0,32.0,2.9081895950152226
9.0,33.0,2.912577746272919
9.0,34.0,2.9574644936749857
9.0,35.0,2.964126395924764
9.0,36.0,1.6816312934469402
9.0,37.0,1.7029404035287445
9.0,38.0,2.9635801082308038
9.0,39.0,2.9568957547107395
10.0,11.0,1.6813512183391544
10.0,12.0,2.91382814039725
10.0,13.0,2.9056426489031053
10.0,14.0,2.9075105555623617
10.0,15.0,2.906125343109916
10.0,16.0,2.92847079454138
10.0,17.0,2.921330510991695
10.0,18.0,2.905161602292927
10.0,19.0,2.905988075422312
10.0,20.0,2.972992946632171
10.0,21.0,1.68558433477601
10.0,22.0,1.2360916180364951
10.0,23.0,1.6780489825934854
10.0,24.0,1.2497393356528523
10.0,25.0,1.6836323631896242
10.0,26.0,1.6809491504719227
10.0,27.0,0.9869331673213808
10.0,28.0,0.953429298096938
10.0,29.0,2.9648207234085606
10.0,30.0,0.5207745764234206
10.0,31.0,0.5005529185976462
10.0,32.0,2.9047959543546242
10.0,33.0,2.906118673319545
10.0,34.0,2.9653493405769393
10.0,35.0,2.9728260623398364
10.0,36.0,1.6817154119334552
10.0,37.0,1.6841947113493025
10.0,38.0,2.972318547174508
10.0,39.0,2.9647919617868634
11.0,12.0,2.997493668818731
11.0,13.0,3.015778526827332
11.0,14.0,3.016448156516373
11.0,15.0,3.0243386358844466
11.0,16.0,3.051463113782256
11.0,17.0,3.02860835276362
11.0,18.0,3.0254871126071916
11.0,19.0,3.0166068755308535
11.0,20.0,3.3118033418668475
11.0,21.0,0.18713019399631134
11.0,22.0,0.7815683513816447
11.0,23.0,0.21849424139053727
11.0,24.0,0.7715691850737053
11.0,25.0,0.1814430786156166
11.0,26.0,0.23771423358265156
11.0,27.0,1.2793243638164975
11.0,28.0,1.2798506356597272
11.0,29.0,3.285562012599906
11.0,30.0,1.3450028113379726
11.0,31.0,1.3416405417108546
11.0,32.0,3.0250077376664706
11.0,33.0,3.0158835209468515
11.0,34.0,3.2868972947856543
11.0,35.0,3.311794018485667
11.0,36.0,0.004127046076226642
11.0,37.0,0.1815943535504535
11.0,38.0,3.310541155110158
11.0,39.0,3.2849539591262253
12.0,13.0,0.32425098834075017
12.0,14.0,0.3219077432128339
12.0,15.0,0.3064108548753921
12.0,16.0,1.0260129967794567
12.0,17.0,1.0234112383017575
12.0,18.0,0.30776403118788503
12.0,19.0,0.3234184290798488
12.0,20.0,1.5271548660241465
12.0,21.0,2.9909448399125615
12.0,22.0,2.8696144326949216
12.0,23.0,2.985766403050076
12.0,24.0,2.9105936760423847
12.0,25.0,3.0029982666909034
12.0,26.0,2.9901645928013534
12.0,27.0,2.8950189048028308
12.0,28.0,2.8871975536137073
12.0,29.0,1.5167177349033807
12.0,30.0,2.8663875791738143
12.0,31.0,2.8645793177179373
12.0,32.0,0.3088050276721433
12.0,33.0,0.3227269287641933
12.0,34.0,1.5186951717142914
12.0,35.0,1.5270703516095898
12.0,36.0,2.997376453987958
12.0,37.0,3.0028029777559326
12.0,38.0,1.5251707311144864
12.0,39.0,1.5160873946675428
13.0,14.0,0.00793199074648806
13.0,15.0,0.18134777632208898
13.0,16.0,0.9425346637200771
13.0,17.0,0.9588717142642414
13.0,18.0,0.1818139531229806
13.0,19.0,0.006154537901299667
13.0,20.0,1.4167849040051064
13.0,21.0,3.0132394017068367
13.0,22.0,2.8757708242414903
13.0,23.0,3.0070902345140764
13.0,24.0,2.915346517784693
13.0,25.0,3.0206625491292964
13.0,26.0,3.0061554793018743
13.0,27.0,2.9038952883216833
13.0,28.0,2.893170533217767
13.0,29.0,1.4188569752979767
13.0,30.0,2.863876698516695
13.0,31.0,2.859770052537275
13.0,32.0,0.18104518374990672
13.0,33.0,0.006013601523249164
13.0,34.0,1.4209781811239681
13.0,35.0,1.4167137054520118
13.0,36.0,3.0155994689325842
13.0,37.0,3.0204441048866766
13.0,38.0,1.414818485126116
13.0,39.0,1.418199243714612
14.0,15.0,0.18056666918313213
14.0,16.0,0.9458662812729285
14.0,17.0,0.9621487073022681
14.0,18.0,0.18096384547727454
14.0,19.0,0.005070231703313157
14.0,20.0,1.420180392116285
14.0,21.0,3.013900023895452
14.0,22.0,2.877174930142157
14.0,23.0,3.0076953995420515
14.0,24.0,2.9169245119784626
14.0,25.0,3.0214104899113026
14.0,26.0,3.0067767438765336
14.0,27.0,2.9048560937414853
14.0,28.0,2.8942247255075695
14.0,29.0,1.422555962945484
14.0,30.0,2.8655017944325487
14.0,31.0,2.8614791367031853
14.0,32.0,0.18046379443327265
14.0,33.0,0.004537214893430433
14.0,34.0,1.4246756642729523
14.0,35.0,1.4201064542388053
14.0,36.0,3.01627049690596
14.0,37.0,3.0211923766442377
14.0,38.0,1.418216655140622
14.0,39.0,1.421896536182586
15.0,16.0,0.9678358242835916
15.0,17.0,0.9504413916222849
15.0,18.0,0.007173222652817065
15.0,19.0,0.18072766804630067
15.0,20.0,1.4362272700377916
15.0,21.0,3.0213662877757392
15.0,22.0,2.886028699674595
15.0,23.0,3.014963385819802
15.0,24.0,2.9259682277643324
15.0,25.0,3.0298901809879033
15.0,26.0,3.0137355558815604
15.0,27.0,2.892363793928627
15.0,28.0,2.8840414534033436
15.0,29.0,1.416710772482885
15.0,30.0,2.865525116230826
15.0,31.0,2.864136372651343
15.0,32.0,0.006312105272998071
15.0,33.0,0.18078617404168384
15.0,34.0,1.4186315435326624
15.0,35.0,1.4361416454668776
15.0,36.0,3.024155921757946
15.0,37.0,3.029697972118785
15.0,38.0,1.4343051797855266
15.0,39.0,1.416097232624693
16.0,17.0,0.17983905371425898
16.0,18.0,0.9687036040465775
16.0,19.0,0.9447131778185681
16.0,20.0,1.045750610332486
16.0,21.0,3.058589591079692
16.0,22.0,2.9551440226219112
16.0,23.0,3.046486672266934
16.0,24.0,2.9935784211206213
16.0,25.0,3.0783197086370815
16.0,26.0,3.047830489673082
16.0,27.0,2.8845533153642067
16.0,28.0,2.8900648336567847
16.0,29.0,1.049802959970316
16.0,30.0,2.8894974086261924
16.0,31.0,2.902011036032793
16.0,32.0,0.9658590428463604
16.0,33.0,0.945094397285992
16.0,34.0,1.0528528520509328
16.0,35.0,1.045464173719008
16.0,36.0,3.052532160531728
16.0,37.0,3.079004448406311
16.0,38.0,1.0424029018516103
16.0,39.0,1.0489373209574198
17.0,18.0,0.9512665197561063
17.0,19.0,0.9609629276401896
17.0,20.0,1.0546630926162988
17.0,21.0,3.0379397794603715
17.0,22.0,2.963434347408265
17.0,23.0,3.027355186895424
17.0,24.0,3.002712888235241
17.0,25.0,3.0586143372604506
17.0,26.0,3.0255745579183033
17.0,27.0,2.8884517069443336
17.0,28.0,2.892029193204761
17.0,29.0,1.027987574165814
17.0,30.0,2.8804975593365367
17.0,31.0,2.891036740538595
17.0,32.0,0.9483673936543583
17.0,33.0,0.9613722683282515
17.0,34.0,1.031060870239076
17.0,35.0,1.0543769405692733
17.0,36.0,3.029695743357617
17.0,37.0,3.059287521163057
17.0,38.0,1.051402387694933
17.0,39.0,1.0271181845755928
18.0,19.0,0.18101259410747114
18.0,20.0,1.4349063246260518
18.0,21.0,3.022572986354114
18.0,22.0,2.8865360855245843
18.0,23.0,3.0161395761363936
18.0,24.0,2.9266700529171135
18.0,25.0,3.0310982396440473
18.0,26.0,3.0148179487938043
18.0,27.0,2.8911555309527257
18.0,28.0,2.882883513260423
18.0,29.0,1.415342814891302
18.0,30.0,2.865156134054976
18.0,31.0,2.863832630143657
18.0,32.0,0.007312833931655213
18.0,33.0,0.18113297551762675
18.0,34.0,1.4172566289513293
18.0,35.0,1.434817632923389
18.0,36.0,3.0253052269047895
18.0,37.0,3.0309074975118353
18.0,38.0,1.4329920343249054
18.0,39.0,1.4147304944752694
19.0,20.0,1.4178766886357959
19.0,21.0,3.0140753783309475
19.0,22.0,2.8765963356148387
19.0,23.0,3.0078887322712355
19.0,24.0,2.9163188375861475
19.0,25.0,3.02154824057722
19.0,26.0,3.0069387841018624
19.0,27.0,2.90374883592663
19.0,28.0,2.893084741835527
19.0,29.0,1.4200749170193476
19.0,30.0,2.864430768896878
19.0,31.0,2.860387053068716
19.0,32.0,0.18047339878826665
19.0,33.0,0.0033142758449462018
19.0,34.0,1.4221917162144004
19.0,35.0,1.4178028036877994
19.0,36.0,3.0164294836790053
19.0,37.0,3.0213308822292304
19.0,38.0,1.4159159020961873
19.0,39.0,1.41941695196776
20.0,21.0,3.3193706665576883
20.0,22.0,3.1240074304463037
20.0,23.0,3.3097411150171507
20.0,24.0,3.129768365274169
20.0,25.0,3.3332951415851926
20.0,26.0,3.3066382165018844
20.0,27.0,3.025490557921683
20.0,28.0,3.0276736214644306
20.0,29.0,0.18085279105039964
20.0,30.0,3.0315630513493024
20.0,31.0,3.0282390333899865
20.0,32.0,1.4331543073007882
20.0,33.0,1.4193155231617558
20.0,34.0,0.18081378643460597
20.0,35.0,0.001603225015143362
20.0,36.0,3.312940742516525
20.0,37.0,3.3340627777904235
20.0,38.0,0.004013797249925936
20.0,39.0,0.18087568527549552
21.0,22.0,0.7434824440216092
21.0,23.0,0.17207653151694405
21.0,24.0,0.7349798264986075
21.0,25.0,0.2066390759813609
21.0,26.0,0.28946085886335193
21.0,27.0,1.2940135964163697
21.0,28.0,1.3034993065361307
21.0,29.0,3.295447999940454
21.0,30.0,1.3675448527311251
21.0,31.0,1.3563183646551658
21.0,32.0,3.022052888537311
21.0,33.0,3.0133406579695934
21.0,34.0,3.2967926526872753
21.0,35.0,3.3193634439983217
21.0,36.0,0.18754095840678606
21.0,37.0,0.2070030807201738
21.0,38.0,3.318099731626278
21.0,39.0,3.2948290509311513
22.0,23.0,0.7431349182299388
22.0,24.0,0.26974981971466294
22.0,25.0,0.7837848111852425
22.0,26.0,0.7391487195898374
22.0,27.0,0.9054726617989046
22.0,28.0,0.9222880288876836
22.0,29.0,3.0998748627112565
22.0,30.0,0.958622247653946
22.0,31.0,0.9386763544750827
22.0,32.0,2.8858576096834105
22.0,33.0,2.876395967469217
22.0,34.0,3.1008427535203418
22.0,35.0,3.1240124990417213
22.0,36.0,0.7820747415530015
22.0,37.0,0.7841858235953716
22.0,38.0,3.1231806542993503
22.0,39.0,3.0993855633598724
23.0,24.0,0.7468384276791096
23.0,25.0,0.189163662581274
23.0,26.0,0.265108731688342
23.0,27.0,1.2873216823589468
23.0,28.0,1.3045986456140424
23.0,29.0,3.2880103797138593
23.0,30.0,1.36680193524011
23.0,31.0,1.3479877975002206
23.0,32.0,3.0156682619636186
23.0,33.0,3.007153866538563
23.0,34.0,3.289366367622427
23.0,35.0,3.309736081240875
23.0,36.0,0.21876346334774388
23.0,37.0,0.18959998662235544
23.0,38.0,3.3084571410435717
23.0,39.0,3.2873902928470202
24.0,25.0,0.7396158732874274
24.0,26.0,0.7897961931390697
24.0,27.0,0.9144300806870975
24.0,28.0,0.9566816235577082
24.0,29.0,3.109106346632738
24.0,30.0,0.9910884466126729
24.0,31.0,0.9462190730911159
24.0,32.0,2.9258097858878314
24.0,33.0,2.9160962459709845
24.0,34.0,3.1100527274258964
24.0,35.0,3.129771664871532
24.0,36.0,0.7720185877665035
24.0,37.0,0.7401450641417214
24.0,38.0,3.1289574393052235
24.0,39.0,3.1086120887624284
25.0,26.0,0.3313820784503177
25.0,27.0,1.2774856492516762
25.0,28.0,1.3030400765470909
25.0,29.0,3.31153313516669
25.0,30.0,1.3702899062685314
25.0,31.0,1.3432318191834762
25.0,32.0,3.0305081326044143
25.0,33.0,3.0208127333068924
25.0,34.0,3.3128521789902825
25.0,35.0,3.3332787227194274
25.0,36.0,0.18121701727379594
25.0,37.0,0.0020177044278513597
25.0,38.0,3.332045957655255
25.0,39.0,3.3109263401752176
26.0,27.0,1.2700990234362157
26.0,28.0,1.2627517302639721
26.0,29.0,3.2803910120139235
26.0,30.0,1.333082248531254
26.0,31.0,1.337265739980816
26.0,32.0,3.0144467667982524
26.0,33.0,3.0062634023767068
26.0,34.0,3.2817155587157507
26.0,35.0,3.306637558117075
26.0,36.0,0.2378065671826896
26.0,37.0,0.3312301977282159
26.0,38.0,3.305394266768388
26.0,39.0,3.2797925575451767
27.0,28.0,0.1806464493175451
27.0,29.0,3.0258579406641353
27.0,30.0,0.9580063452741379
27.0,31.0,0.9340540380667275
27.0,32.0,2.8912992965131448
27.0,33.0,2.903437929650685
27.0,34.0,3.0268434158908684
27.0,35.0,3.0254233149604994
27.0,36.0,1.278965852066587
27.0,37.0,1.2776974946286581
27.0,38.0,3.0242965025283084
27.0,39.0,3.025726549537102
28.0,29.0,3.02755372520828
28.0,30.0,0.935426128115872
28.0,31.0,0.9460356652861522
28.0,32.0,2.8829140277718333
28.0,33.0,2.892768147968537
28.0,34.0,3.028523060182618
28.0,35.0,3.0275875441466966
28.0,36.0,1.2795272953840027
28.0,37.0,1.3032731836806157
28.0,38.0,3.0264997118211987
28.0,39.0,3.027419545057628
29.0,30.0,3.023804772519918
29.0,31.0,3.0274368345336273
29.0,32.0,1.4135972331645643
29.0,33.0,1.4217126451537163
29.0,34.0,0.003746015444394636
29.0,35.0,0.18077033901672857
29.0,36.0,3.286715232201053
29.0,37.0,3.3122887690496583
29.0,38.0,0.1809171231623124
29.0,39.0,0.001295886238231827
30.0,31.0,0.18107459698194345
30.0,32.0,2.8648424535763577
30.0,33.0,2.864416247597494
30.0,34.0,3.0245662109387115
30.0,35.0,3.031507802722157
30.0,36.0,1.3451658176885204
30.0,37.0,1.370679863285935
30.0,38.0,3.0305804804298155
30.0,39.0,3.0236913728950956
31.0,32.0,2.86340664582628
31.0,33.0,2.8603611881363387
31.0,34.0,3.028278887037085
31.0,35.0,3.028203192787152
31.0,36.0,1.3417787273522843
31.0,37.0,1.3436029420543831
31.0,38.0,3.0272413207761417
31.0,39.0,3.0273025070924984
32.0,33.0,0.18056320188348607
32.0,34.0,1.4155151534732815
32.0,35.0,1.4330689282510818
32.0,36.0,3.024823970445841
32.0,37.0,3.0303165100672627
32.0,38.0,1.431234780567394
32.0,39.0,1.4129855636358835
33.0,34.0,1.4238313577235024
33.0,35.0,1.4192415986908575
33.0,36.0,3.015705465416797
33.0,37.0,3.0205950662739105
33.0,38.0,1.417351822750406
33.0,39.0,1.421054856525792
34.0,35.0,0.18072841813516682
34.0,36.0,3.288050403177516
34.0,37.0,3.3136076743360765
34.0,38.0,0.18095912936198055
34.0,39.0,0.004847059756174315
35.0,36.0,3.3129312885700544
35.0,37.0,3.3340461262528946
35.0,38.0,0.00435938564230843
35.0,39.0,0.1807929119942421
36.0,37.0,0.18134278337166548
36.0,38.0,3.311678304439696
36.0,39.0,3.2861072372342295
37.0,38.0,3.3328136464535785
37.0,39.0,3.3116821027204963
38.0,39.0,0.18091778898716207
