mol1,mol2,rmsd
10.0,42.0,100.0
10.0,43.0,100.0
10.0,44.0,100.0
10.0,45.0,1.2714076749286851
10.0,46.0,100.0
11.0,12.0,100.0
11.0,13.0,0.894330384542565
11.0,14.0,100.0
11.0,15.0,100.0
11.0,16.0,100.0
11.0,17.0,100.0
11.0,18.0,0.7558895186580393
11.0,19.0,1.1557552817819072
11.0,20.0,100.0
11.0,21.0,100.0
11.0,22.0,1.5015240768652756
11.0,23.0,100.0
11.0,24.0,1.040770745931464
11.0,25.0,100.0
11.0,26.0,100.0
11.0,27.0,1.0407887487504741
11.0,28.0,100.0
11.0,29.0,100.0
11.0,30.0,100.0
11.0,31.0,100.0
11.0,32.0,100.0
11.0,33.0,1.353190333623193
11.0,34.0,100.0
11.0,35.0,100.0
11.0,36.0,100.0
11.0,37.0,100.0
11.0,38.0,100.0
11.0,39.0,100.0
11.0,40.0,100.0
11.0,41.0,100.0
11.0,42.0,100.0
11.0,43.0,100.0
11.0,44.0,100.0
11.0,45.0,100.0
11.0,46.0,100.0
12.0,13.0,100.0
12.0,14.0,100.0
12.0,15.0,0.6123987860992169
12.0,16.0,100.0
12.0,17.0,1.1125685546511204
12.0,18.0,100.0
12.0,19.0,100.0
12.0,20.0,100.0
12.0,21.0,100.0
12.0,22.0,100.0
12.0,23.0,100.0
12.0,24.0,100.0
12.0,25.0,100.0
12.0,26.0,0.4089149327141019
12.0,27.0,100.0
12.0,28.0,100.0
12.0,29.0,100.0
12.0,30.0,100.0
12.0,31.0,100.0
12.0,32.0,0.7767256439824608
12.0,33.0,100.0
12.0,34.0,0.776419932581456
12.0,35.0,100.0
12.0,36.0,2.52989176585906
12.0,37.0,2.623672509958819
12.0,38.0,0.8697304187209773
12.0,39.0,2.5858864179770933
12.0,40.0,100.0
12.0,41.0,100.0
12.0,42.0,0.0056221008165481595
12.0,43.0,100.0
12.0,44.0,100.0
12.0,45.0,100.0
12.0,46.0,100.0
13.0,14.0,100.0
13.0,15.0,100.0
13.0,16.0,100.0
13.0,17.0,100.0
13.0,18.0,0.428093447583288
13.0,19.0,1.856032360893644
13.0,20.0,100.0
13.0,21.0,100.0
13.0,22.0,1.285621001765814
13.0,23.0,100.0
13.0,24.0,1.205032299529262
13.0,25.0,100.0
13.0,26.0,100.0
13.0,27.0,1.2054041528588437
13.0,28.0,100.0
13.0,29.0,100.0
13.0,30.0,100.0
13.0,31.0,100.0
13.0,32.0,100.0
13.0,33.0,1.5034308015206574
13.0,34.0,100.0
13.0,35.0,100.0
13.0,36.0,100.0
13.0,37.0,100.0
13.0,38.0,100.0
13.0,39.0,100.0
13.0,40.0,100.0
13.0,41.0,100.0
13.0,42.0,100.0
13.0,43.0,100.0
13.0,44.0,100.0
13.0,45.0,100.0
13.0,46.0,100.0
14.0,15.0,100.0
14.0,16.0,100.0
14.0,17.0,100.0
14.0,18.0,100.0
14.0,19.0,100.0
14.0,20.0,100.0
14.0,21.0,100.0
14.0,22.0,100.0
14.0,23.0,0.624672435218392
14.0,24.0,100.0
14.0,25.0,1.2162976129881289
14.0,26.0,100.0
14.0,27.0,100.0
14.0,28.0,100.0
14.0,29.0,100.0
14.0,30.0,100.0
14.0,31.0,0.885042587395229
14.0,32.0,100.0
14.0,33.0,100.0
14.0,34.0,100.0
14.0,35.0,0.9988963414500316
14.0,36.0,100.0
14.0,37.0,100.0
14.0,38.0,100.0
14.0,39.0,100.0
14.0,40.0,100.0
14.0,41.0,100.0
14.0,42.0,100.0
14.0,43.0,100.0
14.0,44.0,100.0
14.0,45.0,0.9069273555939406
14.0,46.0,100.0
15.0,16.0,100.0
15.0,17.0,0.8911509841802145
15.0,18.0,100.0
15.0,19.0,100.0
15.0,20.0,100.0
15.0,21.0,100.0
15.0,22.0,100.0
15.0,23.0,100.0
15.0,24.0,100.0
15.0,25.0,100.0
15.0,26.0,0.5808273883333669
15.0,27.0,100.0
15.0,28.0,100.0
15.0,29.0,100.0
15.0,30.0,100.0
15.0,31.0,100.0
15.0,32.0,0.4548304148101065
15.0,33.0,100.0
15.0,34.0,0.4546950460206847
15.0,35.0,100.0
15.0,36.0,2.3815447244723984
15.0,37.0,2.4756642468836096
15.0,38.0,0.5475134568840292
15.0,39.0,2.4480161454850258
15.0,40.0,100.0
15.0,41.0,100.0
15.0,42.0,0.613556046646203
