mol1,mol2,rmsd
7.0,16.0,3.9651859514492966
7.0,17.0,3.9236722341005335
7.0,18.0,3.9652592047246977
7.0,19.0,3.9263753150401803
7.0,20.0,0.006420427633737777
7.0,21.0,1.3279609186677301
7.0,22.0,3.803559115567156
7.0,23.0,0.511011941383402
7.0,24.0,3.834770910387628
7.0,25.0,3.7812439481502773
7.0,26.0,0.43594682322631345
7.0,27.0,3.815775124537375
7.0,28.0,3.851212564712683
7.0,29.0,1.3809015465857224
7.0,30.0,3.8280198069067692
7.0,31.0,3.7662164054779415
7.0,32.0,1.3737000108673214
7.0,33.0,3.741044230457686
7.0,34.0,1.6718115134682623
8.0,9.0,1.4344331534524175
8.0,10.0,1.4213118123811344
8.0,11.0,1.4735896919770697
8.0,12.0,3.8994381580587367
8.0,13.0,3.972645549090002
8.0,14.0,4.006772074221703
8.0,15.0,4.005573875066335
8.0,16.0,0.2767315267434679
8.0,17.0,0.007434224040584588
8.0,18.0,0.2731488165682782
8.0,19.0,0.0024052240434440193
8.0,20.0,3.9251844271134457
8.0,21.0,4.0002989920241525
8.0,22.0,1.3839245944860818
8.0,23.0,3.8641191883326544
8.0,24.0,1.4232738116020849
8.0,25.0,1.4333495399193543
8.0,26.0,3.853711158265934
8.0,27.0,1.4709678580476622
8.0,28.0,0.8480703321943006
8.0,29.0,3.893191543913099
8.0,30.0,0.8959882452405793
8.0,31.0,0.7489089977993441
8.0,32.0,3.9320342595223994
8.0,33.0,0.8019716646812928
8.0,34.0,4.005932169733871
9.0,10.0,0.3752369997452419
9.0,11.0,0.2680866281637601
9.0,12.0,3.911261579442588
9.0,13.0,3.955766487493112
9.0,14.0,4.014506016533894
9.0,15.0,3.9910745375611714
9.0,16.0,1.422638294339727
9.0,17.0,1.430147774475029
9.0,18.0,1.426864542876536
9.0,19.0,1.4335000523763357
9.0,20.0,3.7811176752696536
9.0,21.0,4.00139942396752
9.0,22.0,0.2673977068561567
9.0,23.0,3.799244572985453
9.0,24.0,0.3752683200149116
9.0,25.0,0.007219052934910333
9.0,26.0,3.7669301817434606
9.0,27.0,0.2677009167934298
9.0,28.0,1.417713787000066
9.0,29.0,3.8815423642272235
9.0,30.0,1.3876234808941508
9.0,31.0,1.1734013771086094
9.0,32.0,3.9426127939656594
9.0,33.0,1.1371203075725713
9.0,34.0,3.9910337202065946
10.0,11.0,0.26794560747118057
10.0,12.0,3.959312653546208
10.0,13.0,4.018811337564258
10.0,14.0,4.051194041254414
10.0,15.0,4.040977376502157
10.0,16.0,1.358714589503821
10.0,17.0,1.41701510174667
10.0,18.0,1.3634878176858134
10.0,19.0,1.4203793423917308
10.0,20.0,3.833975055228332
10.0,21.0,4.008837207151257
10.0,22.0,0.2692192351567146
10.0,23.0,3.8434020452881343
10.0,24.0,0.008244280677509461
10.0,25.0,0.37540933584576036
10.0,26.0,3.824969685964969
10.0,27.0,0.267010501862505
10.0,28.0,1.3629185508350217
10.0,29.0,3.9431938064126224
10.0,30.0,1.3824581412431756
10.0,31.0,1.1647903881521284
10.0,32.0,3.9785256907775515
10.0,33.0,1.1878713896331912
10.0,34.0,4.040829081269854
11.0,12.0,3.9472172008868074
11.0,13.0,3.988839799542802
11.0,14.0,4.034239491332754
11.0,15.0,4.010352554081962
11.0,16.0,1.4120197747547802
11.0,17.0,1.4693344250230802
11.0,18.0,1.4166838812798215
11.0,19.0,1.472655268471421
11.0,20.0,3.8133083330274347
11.0,21.0,4.006785199164873
11.0,22.0,0.38306543096347445
11.0,23.0,3.8384704090319404
11.0,24.0,0.2678480345778063
11.0,25.0,0.26915782245495024
11.0,26.0,3.8057999860547813
11.0,27.0,0.017005360918434045
11.0,28.0,1.414499678495161
11.0,29.0,3.9171734712985278
11.0,30.0,1.383241348909267
11.0,31.0,1.2224396657921395
11.0,32.0,3.965842656821853
11.0,33.0,1.1864804665010116
11.0,34.0,4.010312821795262
12.0,13.0,0.5393044237049593
12.0,14.0,0.5493391898295267
12.0,15.0,0.6130694310118803
12.0,16.0,3.946411969079822
12.0,17.0,3.8981699066380546
12.0,18.0,3.9449595006970593
12.0,19.0,3.899974842805433
12.0,20.0,1.395468534499981
12.0,21.0,0.9775487356888501
12.0,22.0,3.9244377910482964
12.0,23.0,1.124635379319368
12.0,24.0,3.9590533815092863
12.0,25.0,3.9111180285183886
12.0,26.0,1.1476146735728396
12.0,27.0,3.947905918750534
12.0,28.0,3.823394445705442
12.0,29.0,0.2653433884365109
12.0,30.0,3.809750310814263
12.0,31.0,3.808417078079706
12.0,32.0,0.2685943714434775
12.0,33.0,3.7935847720789537
12.0,34.0,0.6114967156034076
13.0,14.0,0.375580213881446
13.0,15.0,0.27049062118970385
13.0,16.0,4.016100424096283
13.0,17.0,3.971467762619139
13.0,18.0,4.014602770046609
13.0,19.0,3.973174171178757
13.0,20.0,1.6777613412338928
13.0,21.0,0.8919149405624643
13.0,22.0,3.9867933765627463
13.0,23.0,1.4949681163844757
13.0,24.0,4.01846048068163
13.0,25.0,3.956025848200857
13.0,26.0,1.4611413231734198
13.0,27.0,3.98952680822226
13.0,28.0,3.886948681165483
13.0,29.0,0.45372932846282904
13.0,30.0,3.857594175343927
13.0,31.0,3.8915479495711005
13.0,32.0,0.6066348935405237
13.0,33.0,3.8610770154377865
13.0,34.0,0.26972998738993287
14.0,15.0,0.26780802855984315
14.0,16.0,4.037720981190917
14.0,17.0,4.005664072426247
14.0,18.0,4.036585238693525
14.0,19.0,4.007294174301604
14.0,20.0,1.6932304521750992
14.0,21.0,0.969964113017608
14.0,22.0,4.032301156494589
14.0,23.0,1.5112770412278622
14.0,24.0,4.050870069635999
14.0,25.0,4.014759183904813
14.0,26.0,1.5224998988890641
14.0,27.0,4.034584075673864
14.0,28.0,3.907295773089881
14.0,29.0,0.5954672445914863
14.0,30.0,3.8822196680306207
14.0,31.0,3.932724122706286
14.0,32.0,0.4869922278611104
14.0,33.0,3.910542659916303
14.0,34.0,0.26674724295215274
15.0,16.0,4.036279566816256
15.0,17.0,4.004418018582821
15.0,18.0,4.035158066873322
15.0,19.0,4.00608424725153
15.0,20.0,1.6756145882906364
15.0,21.0,0.9432149166407873
15.0,22.0,4.022577435317246
15.0,23.0,1.5384223314905454
15.0,24.0,4.040631474992989
15.0,25.0,3.9914321521802725
15.0,26.0,1.5045733202870872
15.0,27.0,4.010809684627295
15.0,28.0,3.9156002196717883
15.0,29.0,0.5369060919239027
15.0,30.0,3.885365775020077
15.0,31.0,3.928083231733661
15.0,32.0,0.5559518525282388
15.0,33.0,3.897125571084139
15.0,34.0,0.013410677161773396
16.0,17.0,0.2758788792214579
16.0,18.0,0.014244134115349819
16.0,19.0,0.27632598010149184
16.0,20.0,3.9641000030437494
16.0,21.0,4.035591498308683
16.0,22.0,1.3731648430370338
16.0,23.0,3.9097455574709095
16.0,24.0,1.3607930144147269
16.0,25.0,1.4218225692727682
16.0,26.0,3.898965877242418
16.0,27.0,1.4093203864277069
16.0,28.0,0.8327245036979459
16.0,29.0,3.9398974740928305
16.0,30.0,0.8797731487495382
16.0,31.0,0.8013774469468323
16.0,32.0,3.967904301064166
16.0,33.0,0.8497424252252944
16.0,34.0,4.036585488021395
17.0,18.0,0.27236196114687194
17.0,19.0,0.0064678468916732285
17.0,20.0,3.922531914512154
17.0,21.0,3.9988604619780155
17.0,22.0,1.3795974341210544
17.0,23.0,3.8617979773337354
17.0,24.0,1.4189787597119166
17.0,25.0,1.4290599828884505
17.0,26.0,3.8513319539077053
17.0,27.0,1.466738331210545
17.0,28.0,0.8464695334451694
17.0,29.0,3.8918719156763237
17.0,30.0,0.8943860433829656
17.0,31.0,0.7454172116132102
17.0,32.0,3.930755394962416
17.0,33.0,0.7985809967317117
17.0,34.0,4.004771851565076
18.0,19.0,0.2728041162226392
18.0,20.0,3.964171826754012
18.0,21.0,4.034911339790283
18.0,22.0,1.3774634140345738
18.0,23.0,3.9092278385829045
18.0,24.0,1.3655561864389443
18.0,25.0,1.4260216427794972
18.0,26.0,3.8984605507680046
18.0,27.0,1.4140846851534192
18.0,28.0,0.8285186518412038
18.0,29.0,3.9384358192139284
18.0,30.0,0.8759137883961065
18.0,31.0,0.7995351160509653
18.0,32.0,3.966834915761782
18.0,33.0,0.8480089256048051
18.0,34.0,4.0354568401890765
19.0,20.0,3.925232688475048
19.0,21.0,4.000639361489295
19.0,22.0,1.3829926533459087
19.0,23.0,3.864288535760906
19.0,24.0,1.4223431910073823
19.0,25.0,1.4324158905446402
19.0,26.0,3.853878279065481
19.0,27.0,1.4700294804001448
19.0,28.0,0.8483802567833939
19.0,29.0,3.893721066677932
19.0,30.0,0.8962448124019359
19.0,31.0,0.7487243928751048
19.0,32.0,3.932548197989678
19.0,33.0,0.8017539199769173
19.0,34.0,4.006442669361451
20.0,21.0,1.328850027634416
20.0,22.0,3.8025636612955567
20.0,23.0,0.5109986946188043
20.0,24.0,3.833841426186513
20.0,25.0,3.7803550049040866
20.0,26.0,0.43657875375491884
20.0,27.0,3.8149490573975884
20.0,28.0,3.8502868950733173
20.0,29.0,1.3817208574610502
20.0,30.0,3.8271899883945464
20.0,31.0,3.7652110260728238
20.0,32.0,1.374304515281971
20.0,33.0,3.7401357987973753
20.0,34.0,1.6729490484605114
21.0,22.0,4.003612331047844
21.0,23.0,1.0955597817821412
21.0,24.0,4.009508446183144
21.0,25.0,4.001094897213505
21.0,26.0,1.127248261631774
21.0,27.0,4.004920292034785
21.0,28.0,3.8108252567352046
21.0,29.0,1.025431076315227
21.0,30.0,3.7997245823044166
21.0,31.0,3.8120645127145614
21.0,32.0,0.9292202113752482
21.0,33.0,3.800626690267999
21.0,34.0,0.9372837129332963
22.0,23.0,3.80522723370015
22.0,24.0,0.2692429166390477
22.0,25.0,0.26659039497342535
22.0,26.0,3.7873519295150198
22.0,27.0,0.38182060432501796
22.0,28.0,1.3699985232164442
22.0,29.0,3.9087790381461645
22.0,30.0,1.3905541709414861
22.0,31.0,1.1171428053452048
22.0,32.0,3.9562517031610485
22.0,33.0,1.142374091066477
22.0,34.0,4.022431109315645
23.0,24.0,3.843323946743196
23.0,25.0,3.798440391698101
23.0,26.0,0.2670674137592248
23.0,27.0,3.840093599138885
23.0,28.0,3.7794364783556076
23.0,29.0,1.168506224482072
23.0,30.0,3.769219785509277
23.0,31.0,3.7156912056606344
23.0,32.0,1.1583371288301665
23.0,33.0,3.7038366974078234
23.0,34.0,1.5362308882054716
24.0,25.0,0.3753929572828405
24.0,26.0,3.8248821304844984
24.0,27.0,0.2669524813985023
24.0,28.0,1.3643073714636786
24.0,29.0,3.942921172810129
24.0,30.0,1.3838921470272862
24.0,31.0,1.166219667333307
24.0,32.0,3.9782690970788535
24.0,33.0,1.1893168210965435
24.0,34.0,4.040488220123816
25.0,26.0,3.7662110462531806
25.0,27.0,0.2687403575194484
25.0,28.0,1.4159899548750947
25.0,29.0,3.8814955381028615
25.0,30.0,1.38598162408136
25.0,31.0,1.1711436783953098
25.0,32.0,3.942541871760158
25.0,33.0,1.134835378396422
25.0,34.0,3.991386591189693
26.0,27.0,3.807536930445988
26.0,28.0,3.7650581778178283
26.0,29.0,1.130674110244995
26.0,30.0,3.7418166416059395
26.0,31.0,3.7011937148635172
26.0,32.0,1.1798047438151795
26.0,33.0,3.676042980853324
26.0,34.0,1.5023131956116593
27.0,28.0,1.4134552123085211
27.0,29.0,3.9179847562404246
27.0,30.0,1.3822267923480913
27.0,31.0,1.2211704444388773
27.0,32.0,3.9663083869607587
27.0,33.0,1.1852867245666816
27.0,34.0,4.010785082577973
28.0,29.0,3.8139348284445993
28.0,30.0,0.2663234599559922
28.0,31.0,0.4324849038393183
28.0,32.0,3.8529029525926193
28.0,33.0,0.5076131958140293
28.0,34.0,3.9156704167563556
29.0,30.0,3.785644466355957
29.0,31.0,3.7990251316656263
29.0,32.0,0.37576205167056764
29.0,33.0,3.769671884548583
29.0,34.0,0.5353682462056725
30.0,31.0,0.511739459258998
30.0,32.0,3.8383713106495994
30.0,33.0,0.4365904371751975
30.0,34.0,3.8855187138318006
31.0,32.0,3.843001999668203
31.0,33.0,0.26788321750012534
31.0,34.0,3.9279394627349222
32.0,33.0,3.8276260331717533
32.0,34.0,0.5544751215434862
33.0,34.0,3.8970425257037853
